step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,-0.590904,-3393.75,0,-0.664813,-9.46335,100,-4199.37,805.618,646.219,1138.91,-6433.47,448.969,1083.69,-278.069
1,-0.57798,-3394.17,-0.420023,-0.651648,-2.21931,100,-4199.66,805.497,645.638,1139.31,-6433.59,448.976,1083.56,-278.068
2,-0.56481,-3394.22,-0.472123,-0.638484,4.95215,100,-4199.68,805.462,645.734,1139.3,-6433.63,448.914,1083.53,-278.072
3,-0.551647,-3394.11,-0.363425,-0.625319,11.4749,100,-4199.66,805.548,645.681,1139.4,-6433.66,448.916,1083.61,-278.063
4,-0.538475,-3391.29,2.45407,-0.612155,-1.44542,100,-4199.51,808.217,645.833,1139.39,-6433.65,448.912,1086.26,-278.043
5,-0.525294,-3391.27,2.47468,-0.59899,4.3739,100,-4199.57,808.295,645.802,1139.45,-6433.7,448.879,1086.35,-278.054
6,-0.512133,-3391.18,2.56343,-0.585825,8.89352,100,-4199.56,808.382,645.813,1139.47,-6433.71,448.868,1086.43,-278.045
7,-0.498965,-3391.04,2.70383,-0.572661,12.2735,100,-4199.54,808.5,645.851,1139.49,-6433.73,448.846,1086.55,-278.046
8,-0.4858,-3391.69,2.05713,-0.559496,9.09159,100,-4199.55,807.858,645.859,1139.51,-6433.74,448.818,1085.9,-278.038
9,-0.472631,-3393.38,0.367962,-0.546331,-5.46117,100,-4199.58,806.207,645.848,1139.53,-6433.72,448.759,1084.22,-278.017
10,-0.459459,-3392.14,1.60872,-0.533167,-29.6281,100,-4199.46,807.323,645.853,1139.61,-6433.71,448.795,1085.3,-277.979
11,-0.446284,-3393.07,0.678825,-0.520002,-32.0867,100,-4199.44,806.376,645.733,1139.7,-6433.71,448.831,1084.32,-277.947
12,-0.433117,-3394.38,-0.633291,-0.506838,-36.6647,100,-4199.33,804.947,645.707,1139.78,-6433.68,448.869,1082.82,-277.878
13,-0.419949,-3394.85,-1.10129,-0.493673,-34.2501,100,-4199.37,804.528,645.565,1139.87,-6433.7,448.886,1082.4,-277.869
14,-0.406784,-3395.28,-1.53026,-0.480508,-30.7398,100,-4199.33,804.056,645.52,1139.93,-6433.69,448.909,1081.89,-277.831
15,-0.39362,-3395.65,-1.90608,-0.467344,-26.188,100,-4199.38,803.73,645.387,1140,-6433.7,448.93,1081.55,-277.82
16,-0.380456,-3397.42,-3.67117,-0.454179,-30.5855,100,-4199.44,802.028,645.402,1139.93,-6433.72,448.944,1079.84,-277.808
17,-0.367282,-3397.85,-4.1097,-0.441015,-25.1827,100,-4199.42,801.569,645.306,1140.01,-6433.72,448.983,1079.35,-277.782
18,-0.354113,-3398.15,-4.40284,-0.42785,-19.268,100,-4199.4,801.249,645.246,1140.05,-6433.71,449.023,1079.01,-277.762
19,-0.340949,-3398.36,-4.6149,-0.414685,-12.856,100,-4199.38,801.022,645.194,1140.07,-6433.71,449.062,1078.77,-277.747
20,-0.327784,-3395.8,-2.05558,-0.401521,-24.4351,100,-4199.31,803.508,645.236,1140.01,-6433.67,449.111,1081.24,-277.735
21,-0.314617,-3396.06,-2.31366,-0.388356,-14.4836,100,-4199.36,803.301,645.186,1140,-6433.68,449.135,1081.04,-277.743
22,-0.301452,-3396.1,-2.3559,-0.375191,-2.15737,100,-4199.43,803.327,645.222,1139.92,-6433.7,449.136,1081.1,-277.774
23,-0.288292,-3396.18,-2.43079,-0.362027,13.3786,100,-4199.61,803.436,645.296,1139.74,-6433.76,449.104,1081.27,-277.839
24,-0.275133,-3395.85,-2.10411,-0.348862,36.4161,100,-4199.92,804.07,645.459,1139.45,-6433.85,449.017,1082.04,-277.965
25,-0.261981,-3394.82,-1.07504,-0.335698,67.716,100,-4200.41,805.591,645.742,1138.99,-6433.99,448.85,1083.78,-278.191
26,-0.248832,-3391.25,2.49031,-0.322533,99.8613,100,-4201.17,809.914,646.217,1138.22,-6434.17,448.571,1088.42,-278.503
27,-0.235693,-3390.91,2.83342,-0.309368,159.931,100,-4202.47,811.556,646.911,1137.04,-6434.53,448.104,1090.57,-279.019
28,-0.222564,-3388.13,5.61112,-0.296204,256.388,100,-4204.15,816.013,647.98,1135.48,-6435.01,447.394,1095.73,-279.721
29,-0.20945,-3384.01,9.73559,-0.283039,387.323,100,-4206.49,822.477,649.548,1133.33,-6435.71,446.344,1103.26,-280.779
30,-0.196358,-3377.9,15.8502,-0.269875,559.945,100,-4209.39,831.49,651.986,1130.4,-6436.65,444.876,1113.7,-282.213
31,-0.183286,-3369.07,24.6767,-0.25671,778.65,100,-4212.97,843.897,655.297,1126.72,-6437.89,442.902,1128.01,-284.108
32,-0.170235,-3357.2,36.5464,-0.243545,1043.63,100,-4216.79,859.594,659.861,1122.39,-6439.4,440.363,1146.12,-286.529
33,-0.157214,-3341.54,52.205,-0.230381,1349.43,100,-4220.91,879.375,665.567,1117.6,-6441.32,437.239,1168.88,-289.506
34,-0.144203,-3324.52,69.2288,-0.217216,1664.81,100,-4224.61,900.089,672.533,1112.88,-6443.54,433.528,1193.07,-292.982
35,-0.131195,-3300.5,93.2414,-0.204052,2005.4,100,-4226.73,926.228,681.266,1108.57,-6445.9,429.334,1223.08,-296.85
36,-0.11819,-3269.76,123.989,-0.190887,2308.34,100,-4226.63,956.872,691.206,1105.75,-6448.36,424.779,1257.82,-300.945
37,-0.105158,-3239.22,154.529,-0.177722,2577.35,100,-4223.83,984.618,701.677,1105.45,-6450.93,419.972,1289.86,-305.241
38,-0.092081,-3203.24,190.505,-0.164558,2776.11,100,-4217,1013.76,712.513,1108.74,-6453.38,415.13,1323.23,-309.472
39,-0.0789472,-3166.07,227.675,-0.151393,2867,100,-4205.78,1039.71,722.814,1116.75,-6455.69,410.339,1353.34,-313.632
40,-0.0657274,-3128.37,265.374,-0.138228,2834.62,100,-4190.14,1061.76,731.745,1129.96,-6457.69,405.852,1379.23,-317.462
41,-0.052434,-3091.37,302.378,-0.125064,2675.67,100,-4171,1079.63,738.17,1148.43,-6459.36,401.76,1400.53,-320.892
42,-0.0390652,-3055.56,338.187,-0.111899,2394.56,100,-4149.17,1093.61,742.628,1170.71,-6460.72,398.21,1417.23,-323.618
43,-0.0256545,-3025.92,367.822,-0.0987346,2023.35,100,-4126.29,1100.36,743.504,1196.48,-6461.68,395.409,1426.34,-325.981
44,-0.0121509,-3001.22,392.528,-0.08557,1578.07,100,-4103.06,1101.85,743.325,1222.67,-6462.33,393.272,1429.28,-327.434
45,0.00136479,-2986.37,407.372,-0.0724054,1064.46,100,-4081.86,1095.49,740.128,1248.9,-6462.73,391.847,1424.33,-328.849
46,0.0148623,-2976.16,417.587,-0.0592408,543.097,100,-4063.22,1087.06,736.348,1272.2,-6463.17,391.396,1416.75,-329.683
47,0.0284489,-2972.56,421.187,-0.0460761,29.5699,100,-4049.87,1077.31,729.58,1292.58,-6463.45,391.417,1407.63,-330.324
48,0.0418637,-2975.54,418.208,-0.0329115,-467.587,100,-4041.18,1065.6,723.035,1307.35,-6463.71,392.136,1396.3,-330.7
49,0.0553802,-2984.85,408.899,-0.0197469,-926.981,100,-4036.09,1051.18,716.804,1317.12,-6463.69,393.677,1381.79,-330.606
50,0.0687933,-3002.68,391.067,-0.00658231,-1359.66,100,-4036.68,1034,710.199,1321.03,-6463.65,395.74,1364.18,-330.182
51,0.0822111,-3023.05,370.693,0.00658231,-1717.8,100,-4041.75,1018.7,703.742,1319.94,-6463.66,398.225,1348.23,-329.53
52,0.095563,-3045.6,348.144,0.0197469,-2034.52,100,-4051.07,1005.47,697.296,1313.81,-6463.54,401.368,1333.95,-328.476
53,0.108862,-3074.46,319.283,0.0329115,-2263.55,100,-4063.05,988.583,692.398,1302.48,-6462.83,404.904,1315.35,-326.768
54,0.122137,-3105.69,288.059,0.0460761,-2423.18,100,-4077.86,972.223,688.113,1287.46,-6462.08,408.639,1296.69,-324.463
55,0.135361,-3138.64,255.104,0.0592408,-2510.95,100,-4094.38,955.74,683.544,1270.4,-6461.02,412.689,1277.4,-321.662
56,0.148511,-3171.89,221.858,0.0724054,-2527.85,100,-4111.16,939.27,679.042,1252.21,-6459.59,417.18,1257.34,-318.068
57,0.161636,-3202.2,191.544,0.08557,-2487.63,100,-4127.55,925.346,674.929,1233.63,-6457.67,421.565,1239.33,-313.981
58,0.174711,-3233.96,159.782,0.0987346,-2370.12,100,-4142.98,909.021,670.153,1216.26,-6455.42,426.022,1218.48,-309.455
59,0.187692,-3263.66,130.086,0.111899,-2186.23,100,-4157.15,893.49,666.167,1199.27,-6452.79,430.2,1198.15,-304.657
60,0.200654,-3291.18,102.562,0.125064,-1946.78,100,-4168.56,877.38,662.335,1184.84,-6449.91,434.175,1177.1,-299.721
61,0.213583,-3318.16,75.5815,0.138228,-1685.21,100,-4177.77,859.607,658.511,1173.08,-6447.01,437.65,1154.87,-295.264
62,0.226485,-3338.19,55.5531,0.151393,-1386.26,100,-4184.54,846.346,655.175,1163.81,-6444.19,440.662,1137.51,-291.164
63,0.239376,-3354.42,39.3283,0.164558,-1092.23,100,-4189.45,835.033,652.613,1156.52,-6441.64,443.057,1122.68,-287.652
64,0.252281,-3366.85,26.8985,0.177722,-822.996,100,-4192.88,826.034,650.514,1151.19,-6439.49,444.908,1110.83,-284.794
65,0.26521,-3376.11,17.6365,0.190887,-590.993,100,-4195.19,819.078,649.023,1147.31,-6437.78,446.263,1101.67,-282.596
66,0.278178,-3382.55,11.1945,0.204052,-402.14,100,-4196.74,814.189,648.021,1144.53,-6436.5,447.215,1095.2,-281.009
67,0.291185,-3389.74,4.00499,0.217216,-275.637,100,-4197.87,808.129,647.275,1142.61,-6435.62,447.87,1088.02,-279.891
68,0.304233,-3392.48,1.26828,0.230381,-167.217,100,-4198.57,806.09,646.869,1141.24,-6435,448.318,1085.23,-279.139
69,0.317309,-3391.6,2.14806,0.243545,-106.501,100,-4198.93,807.33,646.682,1140.3,-6434.6,448.683,1085.99,-278.665
70,0.330423,-3392.63,1.11533,0.25671,-50.2276,100,-4199.27,806.64,646.56,1139.62,-6434.34,448.884,1084.98,-278.344
71,0.343543,-3393.17,0.575478,0.269875,-11.6359,100,-4199.5,806.329,646.494,1139.16,-6434.18,449.033,1084.48,-278.149
