step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,-0.590904,-3394.02,0,-0.664813,-9.52949,0,212,-4199.65,805.635,645.639,1139.25,-6433.55,449.005,1083.71,-278.071
1,-0.577847,-3394.17,-0.148449,-0.651517,-2.1458,-0.0776188,187,-4199.66,805.499,645.641,1139.31,-6433.59,448.974,1083.57,-278.067
2,-0.564547,-3394.14,-0.127572,-0.63822,5.19523,-0.0573458,21,-4199.67,805.522,645.637,1139.32,-6433.59,448.974,1083.59,-278.068
3,-0.551251,-3394.1,-0.0870006,-0.624924,11.6562,0.0546848,177,-4199.65,805.545,645.686,1139.4,-6433.65,448.918,1083.61,-278.06
4,-0.537947,-3391.29,2.72611,-0.611628,-1.10098,0.124857,21,-4199.65,808.362,645.685,1139.4,-6433.65,448.919,1086.42,-278.061
5,-0.524651,-3391.27,2.74949,-0.598332,4.62962,0.148316,161,-4199.56,808.297,645.805,1139.45,-6433.7,448.879,1086.35,-278.053
6,-0.511343,-3391.17,2.84233,-0.585035,9.12459,0.239756,85,-4199.55,808.375,645.829,1139.48,-6433.72,448.861,1086.42,-278.049
7,-0.498044,-3391.03,2.98742,-0.571739,12.5145,0.383616,21,-4199.56,808.525,645.827,1139.48,-6433.72,448.858,1086.57,-278.049
8,-0.484748,-3393.06,0.9601,-0.558443,-0.343182,0.464532,212,-4199.57,806.517,645.853,1139.52,-6433.73,448.784,1084.54,-278.024
9,-0.471442,-3393.11,0.907685,-0.545147,-7.27621,0.413878,21,-4199.58,806.468,645.856,1139.51,-6433.73,448.783,1084.49,-278.025
10,-0.458146,-3392.17,1.84318,-0.53185,-29.4279,0.169864,21,-4199.58,807.405,645.858,1139.51,-6433.73,448.782,1085.43,-278.025
11,-0.44485,-3393.94,0.0799508,-0.518554,-37.874,-0.277567,21,-4199.59,805.65,645.865,1139.5,-6433.73,448.779,1083.68,-278.026
12,-0.431553,-3394.43,-0.413864,-0.505258,-36.2496,-0.770351,21,-4199.6,805.17,645.877,1139.48,-6433.73,448.774,1083.2,-278.028
13,-0.418257,-3394.9,-0.887773,-0.491962,-33.8545,-1.23641,149,-4199.36,804.459,645.572,1139.86,-6433.69,448.89,1082.32,-277.858
14,-0.404941,-3395.33,-1.31399,-0.478665,-30.0831,-1.66148,21,-4199.36,804.031,645.578,1139.86,-6433.69,448.89,1081.89,-277.858
15,-0.391645,-3395.7,-1.68292,-0.465369,-25.2473,-2.02932,21,-4199.36,803.658,645.589,1139.85,-6433.69,448.89,1081.52,-277.858
16,-0.378349,-3397.55,-3.53367,-0.452073,-29.7656,-2.39505,165,-4199.42,801.872,645.371,1139.96,-6433.72,448.964,1079.67,-277.797
17,-0.365041,-3397.91,-3.89245,-0.438777,-24.121,-2.7533,21,-4199.43,801.517,645.368,1139.96,-6433.72,448.963,1079.31,-277.797
18,-0.351745,-3398.19,-4.17284,-0.42548,-17.978,-3.03318,21,-4199.43,801.244,645.361,1139.97,-6433.73,448.963,1079.04,-277.798
19,-0.338449,-3398.39,-4.37363,-0.412184,-11.5688,-3.22961,140,-4199.37,800.982,645.187,1140.08,-6433.71,449.07,1078.73,-277.743
20,-0.32515,-3395.86,-1.84489,-0.398888,-22.5113,-3.45618,21,-4199.38,803.513,645.173,1140.09,-6433.71,449.069,1081.26,-277.744
21,-0.311854,-3396.09,-2.0767,-0.385592,-12.0255,-3.68578,21,-4199.38,803.284,645.158,1140.11,-6433.71,449.069,1081.03,-277.744
22,-0.298558,-3396.1,-2.08575,-0.372295,1.03057,-3.75888,127,-4199.47,803.368,645.239,1139.88,-6433.72,449.127,1081.16,-277.794
23,-0.285265,-3396.13,-2.11085,-0.358999,18.099,-3.6317,21,-4199.48,803.353,645.241,1139.88,-6433.73,449.124,1081.15,-277.794
24,-0.271969,-3395.72,-1.70649,-0.345703,43.3055,-3.22348,227,-4200.03,804.304,645.508,1139.35,-6433.87,448.986,1082.31,-278.006
25,-0.258693,-3392.21,1.80663,-0.332406,61.9364,-2.52382,21,-4200.03,807.817,645.508,1139.35,-6433.87,448.986,1085.82,-278.006
26,-0.245397,-3390.89,3.13066,-0.31911,115.78,-1.34234,229,-4201.43,810.542,646.424,1137.91,-6434.24,448.47,1089.16,-278.615
27,-0.23215,-3390.29,3.72588,-0.305814,186.678,0.668443,21,-4201.42,811.128,646.423,1137.92,-6434.23,448.474,1089.74,-278.613
28,-0.218854,-3387.08,6.9326,-0.292518,302.736,3.92214,21,-4201.4,814.317,646.422,1137.93,-6434.23,448.482,1092.93,-278.61
29,-0.205558,-3382.02,11.9993,-0.279221,469.234,9.05429,21,-4201.38,819.358,646.419,1137.94,-6434.23,448.494,1097.96,-278.604
30,-0.192262,-3375.5,18.5214,-0.265925,620.341,16.2979,209,-4210.42,834.929,652.894,1129.35,-6436.99,444.324,1117.67,-282.74
31,-0.179246,-3365.81,28.2092,-0.252629,855.543,26.1098,219,-4214.19,848.382,656.594,1125.41,-6438.34,442.15,1133.21,-284.828
32,-0.166077,-3352.06,41.961,-0.239333,1232.48,39.9912,21,-4214.19,862.134,656.594,1125.41,-6438.34,442.15,1146.96,-284.828
33,-0.152781,-3332.44,61.5747,-0.226036,1742.75,59.7709,21,-4214.19,881.748,656.594,1125.41,-6438.34,442.15,1166.58,-284.828
34,-0.139484,-3307.86,86.1537,-0.21274,2400.28,87.3143,21,-4214.19,906.327,656.594,1125.41,-6438.34,442.15,1191.15,-284.828
35,-0.126188,-3270.36,123.652,-0.199444,3276.02,125.051,21,-4214.19,943.825,656.594,1125.41,-6438.34,442.15,1228.65,-284.828
36,-0.112892,-3260.16,133.853,-0.186148,2407.22,162.834,155,-4226.08,965.914,694.841,1105.29,-6449.3,423.09,1268.41,-302.495
