step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
39,0.220168,-3396.09,62.085,0.146259,1507.08,-0.0739094,-4184.23,788.144,632.254,1188.39,-6446.59,441.716,1076.89,-288.748,0,0
40,0.206872,-3371.52,86.6531,0.132963,2084.52,-0.0739094,-4183.99,812.469,632.09,1188.56,-6446.43,441.796,1101.24,-288.774,0,0
41,0.193576,-3337.29,120.886,0.119666,2814.47,-0.0739094,-4183.58,846.292,631.892,1188.81,-6446.2,441.916,1135.1,-288.81,0,0
42,0.180279,-3293.99,164.183,0.10637,3725.89,-0.0739094,-4182.89,888.903,631.691,1189.19,-6445.86,442.088,1177.76,-288.861,0,0
43,0.166983,-3237.51,220.661,0.0930738,4792.49,-0.0739094,-4181.75,944.236,631.55,1189.75,-6445.38,442.333,1233.16,-288.928,0,0
44,0.153687,-3167.97,290.204,0.0797776,5954.46,-0.0739094,-4179.89,1011.92,631.595,1190.55,-6444.7,442.673,1300.93,-289.013,0,0
45,0.140391,-3081.87,376.301,0.0664813,7140.18,-0.0739094,-4176.98,1095.11,632.008,1191.68,-6443.79,443.13,1384.22,-289.117,0,0
46,0.127094,-3188.48,269.694,0.053185,2479.59,-0.0739094,-4086.24,897.76,652.805,1312.88,-6463.49,411.571,1217.91,-320.146,0,0
47,0.113798,-3156.16,302.014,0.0398888,2358.71,-0.0739094,-4070.42,914.266,657.686,1328.6,-6464.32,407.611,1237.02,-322.751,0,0
48,0.100502,-3126.07,332.103,0.0265925,2166.14,-0.0739094,-4056.7,930.629,663.366,1340.67,-6464.8,404.07,1255.28,-324.653,0,0
49,0.0872057,-3098.68,359.492,0.0132963,2128.28,-0.0739094,-4056.7,958.018,663.366,1340.67,-6464.8,404.069,1282.67,-324.653,0,0
50,0.0739094,-3077.75,380.423,0,1556.69,-0.0739094,-4039.03,961.28,677.088,1350.38,-6464.99,398.49,1287.87,-326.585,0,0
51,0.0606132,-3057.06,401.114,-0.0132963,1151.21,-0.0739094,-4036.33,979.271,685.247,1346.61,-6464.77,396.58,1306,-326.731,0,0
52,0.0473169,-3043.8,414.37,-0.0265925,778.569,-0.0739094,-4036.33,992.524,685.253,1346.61,-6464.77,396.581,1319.25,-326.731,0,0
53,0.0340206,-3036.36,421.816,-0.0398888,332.365,-0.0739094,-4036.33,999.97,685.253,1346.61,-6464.77,396.581,1326.7,-326.731,0,0
54,0.0207244,-3035.11,423.061,-0.053185,-146.82,-0.0739094,-4036.33,1001.21,685.253,1346.61,-6464.77,396.581,1327.95,-326.731,0,0
55,0.00742811,-3045.37,412.804,-0.0664813,-795.994,-0.0739094,-4073.79,1028.42,717.943,1275.73,-6462.88,395.413,1351.96,-323.537,0,0
56,-0.00586815,-3059.18,398.992,-0.0797776,-1302.98,-0.0739094,-4093.66,1034.48,724.435,1247.13,-6462.13,396.912,1356.39,-321.911,0,0
57,-0.0191644,-3077.58,380.588,-0.0930738,-1793.05,-0.0739094,-4115.91,1038.33,729.591,1216.54,-6461.2,399.165,1358.23,-319.903,0,0
58,-0.0324607,-3102.47,355.703,-0.10637,-1927.23,-0.0739094,-4116.24,1013.77,729.394,1216.4,-6461.18,399.144,1333.66,-319.891,0,0
59,-0.0457569,-3128.19,329.977,-0.119666,-1932.34,-0.0739094,-4116.56,988.361,729.2,1216.27,-6461.15,399.122,1308.24,-319.878,0,0
60,-0.0590532,-3156.26,301.914,-0.132963,-1851.99,-0.0739094,-4116.84,960.585,729.026,1216.15,-6461.12,399.102,1280.45,-319.867,0,0
61,-0.0723494,-3179.79,278.381,-0.146259,-1678.07,-0.0739094,-4117.09,937.297,728.876,1216.04,-6461.09,399.085,1257.15,-319.856,0,0
62,-0.0856457,-3200.61,257.557,-0.159555,-1460.04,-0.0739094,-4117.29,916.677,728.752,1215.96,-6461.07,399.071,1236.52,-319.847,0,0
63,-0.098942,-3218.47,239.701,-0.172851,-1225.03,-0.0739094,-4117.45,898.982,728.654,1215.89,-6461.05,399.059,1218.82,-319.839,0,0
64,-0.112238,-3321.15,137.017,-0.186148,-2451.79,-0.0739094,-4229.91,908.752,694,1095.87,-6448.03,428.257,1204.25,-295.498,0,0
65,-0.125534,-3352.65,105.526,-0.199444,-2170.98,-0.0739094,-4230.82,878.171,683.136,1098.98,-6445.63,432.701,1169.92,-291.749,0,0
66,-0.138831,-3378.89,79.2822,-0.21274,-1828.69,-0.0739094,-4229.17,850.283,672.556,1104.87,-6443.38,436.779,1138.51,-288.226,0,0
