step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
37,-0.098942,-3163.22,294.956,-0.172851,7013.17,-0.0739094,-4205.77,1042.56,635.697,1143.28,-6435.88,451.123,1317.61,-275.052,0,0
38,-0.0856457,-3057.72,400.454,-0.159555,8887.26,-0.0739094,-4205.97,1148.25,635.83,1143.4,-6436.28,451.087,1423.38,-275.126,0,0
39,-0.0723494,-2926.33,531.842,-0.146259,10881.3,-0.0739094,-4206.12,1279.79,636.065,1143.57,-6436.79,451.046,1555.01,-275.219,0,0
40,-0.0590532,-2768.55,689.621,-0.132963,12793.4,-0.0739094,-4206.14,1437.59,636.448,1143.8,-6437.4,451.003,1712.92,-275.332,0,0
41,-0.0457569,-2585.09,873.079,-0.119666,14315.6,-0.0739094,-4205.96,1620.87,637.023,1144.13,-6438.08,450.963,1896.33,-275.461,0,0
42,-0.0324607,-2388.41,1069.76,-0.10637,15134.1,-0.0739094,-4205.52,1817.11,637.803,1144.54,-6438.8,450.931,2092.71,-275.6,0,0
43,-0.0191644,-2187.42,1270.75,-0.0930738,14878.7,-0.0739094,-4204.82,2017.4,638.758,1145.01,-6439.5,450.911,2293.14,-275.74,0,0
44,-0.00586815,-2001.37,1456.8,-0.0797776,13271.1,-0.0739094,-4203.93,2202.56,639.796,1145.51,-6440.13,450.902,2478.43,-275.869,0,0
45,0.00742811,-1843.31,1614.86,-0.0664813,10280.3,-0.0739094,-4203.02,2359.71,640.76,1145.96,-6440.64,450.903,2635.68,-275.974,0,0
46,0.0207244,-1733.39,1724.78,-0.053185,6075.88,-0.0739094,-4202.32,2468.93,641.477,1146.28,-6440.98,450.907,2744.98,-276.046,0,0
47,0.0340206,-1685.1,1773.07,-0.0398888,1102.7,-0.0739094,-4201.99,2516.89,641.8,1146.43,-6441.13,450.91,2792.97,-276.077,0,0
48,0.0473169,-3044.48,413.691,-0.0265925,-710.426,-0.0739094,-4038.5,994.02,693.573,1337.11,-6464.44,395.26,1320.48,-326.459,0,0
49,0.0606132,-3057.06,401.114,-0.0132963,-1151.21,-0.0739094,-4036.33,979.273,685.248,1346.61,-6464.77,396.581,1306,-326.731,0,0
50,0.0739094,-3076.89,381.286,0,-1438.99,-0.0739094,-4036.33,959.444,685.248,1346.61,-6464.77,396.58,1286.17,-326.731,0,0
51,0.0872057,-3099.84,358.331,0.0132963,-1894.57,-0.0739094,-4045.95,946.11,669.857,1348.17,-6464.99,401.013,1272.02,-325.909,0,0
52,0.100502,-3126.07,332.103,0.0265925,-2166.14,-0.0739094,-4056.71,930.637,663.364,1340.66,-6464.8,404.071,1255.29,-324.652,0,0
53,0.113798,-3156.23,301.944,0.0398888,-2358.68,-0.0739094,-4070.41,914.186,657.694,1328.6,-6464.32,407.61,1236.94,-322.754,0,0
54,0.127094,-3188.48,269.694,0.053185,-2479.6,-0.0739094,-4086.23,897.756,652.792,1312.89,-6463.49,411.571,1217.9,-320.145,0,0
55,0.140391,-3222.01,236.161,0.0664813,-2528.68,-0.0739094,-4103.33,881.318,648.552,1294.52,-6462.28,415.879,1198.12,-316.804,0,0
56,0.153687,-3253.27,204.901,0.0797776,-2518.22,-0.0739094,-4120.49,867.218,644.961,1274.72,-6460.62,420.443,1180,-312.781,0,0
57,0.166983,-3285.53,172.643,0.0930738,-2431.98,-0.0739094,-4137.35,851.822,641.441,1254.62,-6458.49,425.083,1159.93,-308.105,0,0
58,0.180279,-3316.78,141.392,0.10637,-2280.19,-0.0739094,-4152.9,836.114,638.289,1234.98,-6455.89,429.716,1139.16,-303.044,0,0
59,0.193576,-3345.38,112.788,0.119666,-2062.16,-0.0739094,-4165.95,820.565,635.702,1217.07,-6452.89,434.161,1118.56,-297.991,0,0
60,0.206872,-3371,87.1764,0.132963,-1532.35,-0.0739094,-4166.02,795.03,635.587,1217.12,-6452.91,434.179,1093.01,-297.978,0,0
