step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,0.710416,-7189.03,0,0.639372,0.00218444,0,500,-7390.7,201.664,115.087,280.892,-8464.19,677.513,439.82,-238.156
1,0.704022,-7188.99,0.0439675,0.632978,-0.239064,-0.00075727,500,-7390.7,201.708,115.087,280.892,-8464.19,677.513,439.864,-238.156
2,0.697629,-7188.91,0.124628,0.626585,-0.653164,-0.0036096,500,-7390.7,201.789,115.087,280.892,-8464.19,677.513,439.945,-238.156
3,0.691235,-7188.9,0.130817,0.620191,-0.619497,-0.00767812,500,-7390.7,201.795,115.087,280.892,-8464.19,677.513,439.951,-238.156
4,0.684841,-7188.9,0.127166,0.613797,-0.522631,-0.0113293,500,-7390.7,201.791,115.087,280.892,-8464.19,677.513,439.947,-238.156
5,0.678448,-7188.91,0.124134,0.607403,-0.425769,-0.0143612,500,-7390.7,201.788,115.087,280.892,-8464.19,677.513,439.944,-238.156
6,0.672054,-7188.91,0.121721,0.60101,-0.328869,-0.0167737,500,-7390.7,201.786,115.087,280.892,-8464.19,677.513,439.942,-238.156
7,0.66566,-7188.91,0.119929,0.594616,-0.23189,-0.0185664,500,-7390.7,201.784,115.087,280.892,-8464.19,677.513,439.94,-238.156
8,0.659266,-7188.91,0.118756,0.588222,-0.134788,-0.0197386,500,-7390.7,201.783,115.087,280.892,-8464.19,677.513,439.939,-238.156
9,0.652873,-7188.91,0.118205,0.581829,-0.0375198,-0.0202894,500,-7390.7,201.782,115.087,280.892,-8464.19,677.513,439.938,-238.156
10,0.646479,-7188.91,0.118277,0.575435,0.0599569,-0.0202177,500,-7390.7,201.782,115.087,280.892,-8464.19,677.513,439.938,-238.156
11,0.640085,-7188.91,0.118973,0.569041,0.157683,-0.0195219,500,-7390.7,201.783,115.087,280.892,-8464.19,677.513,439.939,-238.156
12,0.633692,-7188.9,0.130652,0.562647,0.19433,-0.0183966,500,-7390.7,201.795,115.087,280.892,-8464.19,677.513,439.951,-238.156
13,0.627298,-7188.84,0.193497,0.556254,-0.0738667,-0.0180115,500,-7390.7,201.857,115.087,280.892,-8464.19,677.513,440.014,-238.156
14,0.620904,-7188.79,0.243625,0.54986,-0.266731,-0.0191003,500,-7390.7,201.908,115.087,280.892,-8464.19,677.513,440.064,-238.156
15,0.61451,-7188.79,0.242314,0.543466,-0.143288,-0.0204111,500,-7390.7,201.906,115.087,280.892,-8464.19,677.513,440.062,-238.156
16,0.608117,-7188.79,0.241793,0.537072,-0.0198977,-0.0209328,500,-7390.7,201.906,115.087,280.892,-8464.19,677.513,440.062,-238.156
17,0.601723,-7188.79,0.24206,0.530679,0.103439,-0.0206657,500,-7390.7,201.906,115.087,280.892,-8464.19,677.513,440.062,-238.156
18,0.595329,-7188.79,0.243115,0.524285,0.226725,-0.0196102,500,-7390.7,201.907,115.087,280.892,-8464.19,677.513,440.063,-238.156
19,0.588936,-7188.81,0.221068,0.517891,0.157171,-0.018383,500,-7390.7,201.885,115.087,280.892,-8464.19,677.513,440.041,-238.156
20,0.582542,-7188.89,0.13748,0.511498,-0.24602,-0.018667,500,-7390.7,201.801,115.087,280.892,-8464.19,677.513,439.958,-238.156
21,0.576148,-7188.93,0.104197,0.505104,-0.343664,-0.0205522,500,-7390.7,201.768,115.087,280.892,-8464.19,677.513,439.924,-238.156
22,0.569754,-7188.93,0.102274,0.49871,-0.257923,-0.0224753,500,-7390.7,201.766,115.087,280.892,-8464.19,677.513,439.922,-238.156
23,0.563361,-7188.93,0.100896,0.492316,-0.173485,-0.0238545,500,-7390.7,201.765,115.087,280.892,-8464.19,677.513,439.921,-238.156
24,0.556967,-7188.93,0.100053,0.485923,-0.0903878,-0.0246981,500,-7390.7,201.764,115.087,280.892,-8464.19,677.513,439.92,-238.156
25,0.550573,-7188.93,0.0997373,0.479529,-0.00867341,-0.0250147,500,-7390.7,201.764,115.087,280.892,-8464.19,677.513,439.92,-238.156
26,0.544179,-7188.93,0.0999392,0.473135,0.071608,-0.0248136,500,-7390.7,201.764,115.087,280.892,-8464.19,677.513,439.92,-238.156
27,0.537786,-7188.94,0.0897995,0.466742,0.0540792,-0.0244117,500,-7390.7,201.754,115.087,280.892,-8464.19,677.513,439.91,-238.156
28,0.531392,-7188.97,0.0588834,0.460348,-0.0742113,-0.0244761,500,-7390.7,201.723,115.087,280.892,-8464.19,677.513,439.879,-238.156
29,0.524998,-7189,0.026804,0.453954,-0.211153,-0.0253884,500,-7390.7,201.691,115.087,280.892,-8464.19,677.513,439.847,-238.156
30,0.518605,-7189.01,0.024245,0.44756,-0.170971,-0.02661,500,-7390.7,201.688,115.087,280.892,-8464.19,677.513,439.844,-238.156
31,0.512211,-7189.01,0.0211704,0.441167,-0.140616,-0.0276061,500,-7390.7,201.685,115.087,280.892,-8464.19,677.513,439.841,-238.156
32,0.505817,-7189.05,-0.0221866,0.434773,-0.351936,-0.0291807,500,-7390.7,201.642,115.087,280.892,-8464.19,677.513,439.798,-238.156
33,0.499423,-7189.08,-0.0455047,0.428379,-0.443612,-0.0317239,500,-7390.7,201.618,115.087,280.892,-8464.19,677.513,439.775,-238.156
34,0.49303,-7189.08,-0.0482567,0.421986,-0.417815,-0.0344778,500,-7390.7,201.616,115.087,280.892,-8464.19,677.513,439.772,-238.156
35,0.486636,-7189.07,-0.0405237,0.415592,-0.457677,-0.0372766,500,-7390.7,201.623,115.087,280.892,-8464.19,677.513,439.78,-238.156
36,0.480242,-7188.98,0.048392,0.409198,-0.997114,-0.0419274,500,-7390.7,201.712,115.087,280.892,-8464.19,677.513,439.869,-238.156
37,0.473849,-7188.97,0.0620999,0.402804,-1.08408,-0.0485807,500,-7390.7,201.726,115.087,280.892,-8464.19,677.513,439.882,-238.156
38,0.467455,-7188.98,0.0552854,0.396411,-1.04832,-0.0553977,500,-7390.7,201.719,115.087,280.892,-8464.19,677.513,439.875,-238.156
39,0.461061,-7188.98,0.0486844,0.390017,-1.01734,-0.0620013,500,-7390.7,201.713,115.087,280.892,-8464.19,677.513,439.869,-238.156
40,0.454667,-7188.99,0.0422655,0.383623,-0.991381,-0.0684229,500,-7390.7,201.706,115.087,280.892,-8464.19,677.513,439.862,-238.156
41,0.448274,-7189,0.035996,0.377229,-0.970663,-0.0746953,500,-7390.7,201.7,115.087,280.892,-8464.19,677.513,439.856,-238.156
42,0.44188,-7189,0.0298415,0.370836,-0.955403,-0.0808527,500,-7390.7,201.694,115.087,280.892,-8464.19,677.513,439.85,-238.156
43,0.435486,-7189.01,0.0237668,0.364442,-0.945796,-0.0869305,500,-7390.7,201.688,115.087,280.892,-8464.19,677.513,439.844,-238.156
44,0.429093,-7189.05,-0.0140572,0.358048,-1.16671,-0.0936839,500,-7390.7,201.65,115.087,280.892,-8464.19,677.513,439.806,-238.156
45,0.422699,-7189.08,-0.0535421,0.351655,-1.4021,-0.101896,500,-7390.7,201.61,115.087,280.892,-8464.19,677.513,439.767,-238.156
46,0.416305,-7189.09,-0.0625948,0.345261,-1.43075,-0.110952,500,-7390.7,201.601,115.087,280.892,-8464.19,677.513,439.758,-238.156
47,0.409911,-7189.04,-0.0104561,0.338867,-1.84032,-0.121409,500,-7390.7,201.653,115.087,280.892,-8464.19,677.513,439.81,-238.156
48,0.403518,-7188.99,0.0383413,0.332473,-2.24385,-0.134466,500,-7390.7,201.702,115.087,280.892,-8464.19,677.513,439.859,-238.156
49,0.397124,-7189.01,0.0239279,0.32608,-2.26578,-0.148883,500,-7390.7,201.688,115.087,280.892,-8464.19,677.513,439.844,-238.156
50,0.39073,-7189.02,0.0093556,0.319686,-2.29341,-0.163458,500,-7390.7,201.673,115.087,280.892,-8464.19,677.513,439.83,-238.156
51,0.384336,-7189.04,-0.0054086,0.313292,-2.32559,-0.178224,500,-7390.7,201.659,115.087,280.892,-8464.19,677.513,439.815,-238.156
52,0.377943,-7189.05,-0.0203888,0.306899,-2.36061,-0.193205,500,-7390.7,201.644,115.087,280.892,-8464.19,677.513,439.8,-238.156
53,0.371549,-7189.07,-0.0355959,0.300505,-2.39608,-0.208412,500,-7390.7,201.628,115.087,280.892,-8464.19,677.513,439.785,-238.156
54,0.365155,-7189.1,-0.071768,0.294111,-2.55296,-0.224233,500,-7390.7,201.592,115.087,280.892,-8464.19,677.513,439.748,-238.156
55,0.358762,-7189.14,-0.109388,0.287717,-2.70789,-0.241051,500,-7390.7,201.555,115.087,280.892,-8464.19,677.513,439.711,-238.156
56,0.352368,-7189.18,-0.147974,0.281324,-2.85096,-0.258822,500,-7390.7,201.516,115.087,280.892,-8464.19,677.513,439.672,-238.156
57,0.345974,-7189.2,-0.16622,0.27493,-2.85225,-0.277054,500,-7390.7,201.498,115.087,280.892,-8464.19,677.513,439.654,-238.156
58,0.33958,-7189.22,-0.184376,0.268536,-2.82023,-0.295188,500,-7390.7,201.48,115.087,280.892,-8464.19,677.513,439.636,-238.156
59,0.333187,-7189.23,-0.202182,0.262143,-2.74,-0.312964,500,-7390.7,201.462,115.087,280.892,-8464.19,677.513,439.618,-238.156
60,0.326793,-7189.25,-0.219269,0.255749,-2.5918,-0.330009,500,-7390.7,201.445,115.087,280.892,-8464.19,677.513,439.601,-238.156
