step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,-0.568328,-7189.03,0,-0.639372,-0.0019229,0,200,-7390.69,201.657,115.157,280.894,-8464.2,677.464,439.858,-238.201
1,-0.55554,-7189.03,0.000770991,-0.626585,0.122155,0.00076873,200,-7390.69,201.658,115.157,280.895,-8464.2,677.464,439.859,-238.201
2,-0.542753,-7188.91,0.121621,-0.613797,-0.481775,-0.00153058,200,-7390.69,201.779,115.157,280.895,-8464.2,677.464,439.98,-238.201
3,-0.529965,-7188.92,0.105871,-0.60101,-0.409656,-0.00723014,200,-7390.69,201.763,115.157,280.895,-8464.2,677.464,439.964,-238.201
4,-0.517178,-7188.93,0.101587,-0.588222,-0.261694,-0.0115226,200,-7390.69,201.759,115.157,280.895,-8464.2,677.464,439.96,-238.201
5,-0.504391,-7188.93,0.097069,-0.575435,-0.139657,-0.0140887,200,-7390.69,201.754,115.157,280.895,-8464.2,677.464,439.955,-238.201
6,-0.491603,-7188.93,0.0946048,-0.562647,-0.0242809,-0.0151369,200,-7390.69,201.752,115.157,280.895,-8464.2,677.464,439.953,-238.201
7,-0.478816,-7188.89,0.13591,-0.54986,-0.156168,-0.0162906,200,-7390.69,201.793,115.157,280.895,-8464.2,677.464,439.994,-238.201
8,-0.466028,-7188.82,0.212445,-0.537072,-0.515974,-0.0205881,200,-7390.69,201.869,115.157,280.895,-8464.2,677.464,440.071,-238.201
9,-0.453241,-7188.82,0.206754,-0.524285,-0.376992,-0.0262975,200,-7390.69,201.864,115.157,280.895,-8464.2,677.464,440.065,-238.201
10,-0.440453,-7188.95,0.0742271,-0.511498,-1.04221,-0.0353714,200,-7390.69,201.731,115.157,280.895,-8464.2,677.464,439.932,-238.201
11,-0.427666,-7188.98,0.0504566,-0.49871,-1.07388,-0.0489011,200,-7390.69,201.707,115.157,280.895,-8464.2,677.464,439.909,-238.201
12,-0.414879,-7189.05,-0.0186462,-0.485923,-1.44879,-0.0650304,200,-7390.69,201.638,115.157,280.895,-8464.2,677.464,439.84,-238.201
13,-0.402091,-7189.07,-0.0374525,-0.473135,-1.49753,-0.0838683,200,-7390.69,201.62,115.157,280.895,-8464.2,677.464,439.821,-238.201
14,-0.389304,-7189.09,-0.0570722,-0.460348,-1.57595,-0.103519,200,-7390.69,201.6,115.157,280.895,-8464.2,677.464,439.801,-238.201
15,-0.376516,-7189.11,-0.0778774,-0.44756,-1.68243,-0.124352,200,-7390.69,201.579,115.157,280.895,-8464.2,677.464,439.78,-238.201
16,-0.363729,-7189.15,-0.121092,-0.434773,-1.93652,-0.147491,200,-7390.69,201.536,115.157,280.895,-8464.2,677.464,439.737,-238.201
17,-0.350941,-7189.22,-0.190413,-0.421986,-2.33903,-0.174828,200,-7390.69,201.467,115.157,280.895,-8464.2,677.464,439.668,-238.201
18,-0.338154,-7189.23,-0.200627,-0.409198,-2.61269,-0.206488,200,-7390.69,201.456,115.157,280.895,-8464.2,677.464,439.658,-238.201
19,-0.325366,-7189.16,-0.136223,-0.396411,-3.29944,-0.244288,200,-7390.69,201.521,115.157,280.895,-8464.2,677.464,439.722,-238.201
20,-0.312579,-7189.21,-0.177925,-0.383623,-3.18921,-0.285775,200,-7390.69,201.479,115.157,280.895,-8464.2,677.464,439.68,-238.201
21,-0.299792,-7189.24,-0.216561,-0.370836,-2.7881,-0.323992,200,-7390.69,201.44,115.157,280.895,-8464.2,677.464,439.642,-238.201
22,-0.287004,-7189.28,-0.246927,-0.358048,-1.84059,-0.353586,200,-7390.69,201.41,115.157,280.895,-8464.2,677.464,439.611,-238.201
23,-0.274217,-7189.29,-0.259471,-0.345261,0.0938101,-0.364755,200,-7390.69,201.398,115.157,280.895,-8464.2,677.464,439.599,-238.201
24,-0.261429,-7189.2,-0.176402,-0.332473,3.4,-0.342416,200,-7390.69,201.481,115.157,280.895,-8464.2,677.464,439.682,-238.201
25,-0.248642,-7189.06,-0.0362908,-0.319686,9.78866,-0.258092,200,-7390.69,201.621,115.157,280.895,-8464.2,677.464,439.822,-238.201
26,-0.235854,-7188.9,0.126041,-0.306899,21.6348,-0.057179,200,-7390.69,201.783,115.158,280.888,-8464.2,677.466,439.984,-238.201
27,-0.223067,-7188.58,0.450461,-0.294111,42.3209,0.351736,200,-7390.69,202.108,115.158,280.888,-8464.2,677.466,440.309,-238.201
28,-0.210279,-7187.84,1.18383,-0.281324,79.0009,1.12743,200,-7390.69,202.841,115.158,280.888,-8464.2,677.466,441.042,-238.201
29,-0.197492,-7190.37,-1.34289,-0.268536,-2.25118,1.61815,200,-7391.1,200.726,115.147,281.699,-8465.19,677.246,438.984,-238.258
30,-0.184705,-7190.43,-1.39682,-0.255749,1.0679,1.61058,200,-7390.95,200.523,115.238,281.126,-8464.51,677.195,438.889,-238.367
31,-0.171917,-7190.51,-1.48245,-0.242961,1.58817,1.62757,200,-7390.86,200.353,114.91,280.808,-8463.9,677.322,438.981,-238.627
32,-0.15913,-7190.69,-1.66195,-0.230174,0.409987,1.64034,200,-7390.81,200.116,115.311,281.277,-8464.48,677.081,438.51,-238.393
33,-0.146342,-7190.68,-1.65307,-0.217386,2.21954,1.65716,200,-7391.1,200.421,114.97,281.27,-8464.63,677.293,438.993,-238.572
34,-0.133555,-7190.96,-1.93396,-0.204599,2.4716,1.68715,200,-7390.61,199.652,115.604,280.893,-8464.45,677.336,438.079,-238.428
35,-0.120767,-7190.97,-1.93737,-0.191812,5.18336,1.73609,200,-7390.95,199.987,114.806,280.794,-8463.81,677.26,438.852,-238.865
36,-0.10798,-7191.19,-2.15806,-0.179024,9.15407,1.82776,200,-7390.93,199.748,115.331,281.279,-8464.5,676.954,438.234,-238.486
37,-0.0951925,-7190.73,-1.69892,-0.166237,11.2111,1.95797,200,-7391.46,200.733,114.785,280.813,-8463.97,676.908,439.932,-239.199
38,-0.0824051,-7190.95,-1.92366,-0.153449,14.3078,2.12113,200,-7391.17,200.223,114.95,281.023,-8464.32,677.175,439.306,-239.083
39,-0.0696176,-7190.83,-1.79822,-0.140662,19.1374,2.33497,200,-7391.29,200.463,114.69,281.261,-8464.59,677.354,439.585,-239.122
40,-0.0568302,-7190.24,-1.21094,-0.127874,17.7133,2.57058,200,-7391.27,201.028,115.206,280.895,-8464.5,677.134,440.47,-239.442
41,-0.0440428,-7190.26,-1.23097,-0.115087,19.0809,2.80584,200,-7391.38,201.122,114.791,281.914,-8465.06,676.97,440.344,-239.222
42,-0.0312553,-7190.36,-1.33332,-0.1023,15.846,3.02915,200,-7390.97,200.611,115.117,283.382,-8466.3,676.832,439.122,-238.511
43,-0.0184679,-7190.12,-1.09226,-0.0895121,12.4825,3.21027,200,-7391.3,201.184,114.92,282.132,-8465.21,676.851,440.304,-239.12
44,-0.00568044,-7190.1,-1.07563,-0.0767246,6.76411,3.33333,200,-7390.96,200.853,114.812,283.1,-8465.44,676.57,439.774,-238.92
45,0.007107,-7189.85,-0.817278,-0.0639372,0.651607,3.38075,200,-7391.32,201.479,114.928,282.566,-8465.45,676.636,440.645,-239.167
46,0.0198944,-7189.73,-0.700897,-0.0511498,-5.11106,3.35223,200,-7391.29,201.563,114.622,282.291,-8465.22,677.011,440.821,-239.258
47,0.0326819,-7189.81,-0.786078,-0.0383623,-10.2564,3.25398,200,-7390.74,200.924,114.715,282.651,-8464.97,676.869,440.225,-239.301
48,0.0454693,-7190.18,-1.14945,-0.0255749,-15.1163,3.09175,200,-7391.16,200.982,114.324,281.355,-8464.59,677.756,440.389,-239.407
49,0.0582568,-7190.45,-1.41817,-0.0127874,-16.8864,2.88713,200,-7391.18,200.729,114.07,281.878,-8464.24,677.122,439.985,-239.256
50,0.0710442,-7190.69,-1.66643,0,-17.3431,2.66828,200,-7391.18,200.481,114.07,281.383,-8463.95,677.318,439.77,-239.289
51,0.0838316,-7191,-1.97125,0.0127874,-16.1393,2.4542,200,-7390.97,199.973,114.212,280.811,-8463.57,677.578,439.207,-239.234
52,0.0966191,-7190.12,-1.09388,0.0255749,-14.1474,2.26056,200,-7390.89,200.767,113.459,281.643,-8463.63,677.643,439.868,-239.101
53,0.109407,-7190.94,-1.9138,0.0383623,-9.98251,2.10628,200,-7390.46,199.523,115.137,280.133,-8463.06,677.326,438.652,-239.13
