step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,-0.568328,-7188.99,0,-0.639372,-0.00236477,0,500,-7390.62,201.627,115.302,280.684,-8464.13,677.528,439.918,-238.291
1,-0.567049,-7188.99,-2.43998e-006,-0.638093,0.0101446,4.97418e-006,500,-7390.62,201.627,115.302,280.684,-8464.13,677.529,439.918,-238.291
2,-0.56577,-7188.99,1.85425e-005,-0.636815,0.0226675,2.59533e-005,500,-7390.62,201.627,115.302,280.684,-8464.13,677.529,439.918,-238.291
3,-0.564492,-7188.99,5.55175e-005,-0.635536,0.0351563,6.29242e-005,500,-7390.62,201.627,115.302,280.684,-8464.13,677.529,439.918,-238.291
4,-0.563213,-7188.99,0.00010844,-0.634257,0.0476103,0.000115843,500,-7390.62,201.627,115.302,280.684,-8464.13,677.529,439.918,-238.291
5,-0.561934,-7188.99,0.000177267,-0.632978,0.0600296,0.000184665,500,-7390.62,201.627,115.302,280.684,-8464.13,677.529,439.918,-238.291
6,-0.560655,-7188.99,0.000261948,-0.6317,0.0724138,0.000269345,500,-7390.62,201.627,115.302,280.684,-8464.13,677.529,439.918,-238.291
7,-0.559377,-7188.99,0.000362448,-0.630421,0.084764,0.00036984,500,-7390.62,201.627,115.302,280.684,-8464.13,677.529,439.918,-238.291
8,-0.558098,-7188.99,0.000478719,-0.629142,0.0970798,0.000486106,500,-7390.62,201.627,115.302,280.684,-8464.13,677.529,439.918,-238.291
9,-0.556819,-7188.99,0.000610716,-0.627863,0.109361,0.000618099,500,-7390.62,201.627,115.302,280.684,-8464.13,677.529,439.918,-238.291
10,-0.55554,-7188.99,0.00075839,-0.626585,0.121608,0.000765774,500,-7390.62,201.627,115.302,280.684,-8464.13,677.529,439.919,-238.291
11,-0.554262,-7188.96,0.0319283,-0.625306,-0.0526601,0.000809857,500,-7390.62,201.659,115.302,280.684,-8464.13,677.529,439.95,-238.291
12,-0.552983,-7188.96,0.0318696,-0.624027,-0.0392374,0.0007511,500,-7390.62,201.658,115.302,280.684,-8464.13,677.529,439.95,-238.291
13,-0.551704,-7188.95,0.042126,-0.622748,-0.0882054,0.000669617,500,-7390.62,201.669,115.302,280.684,-8464.13,677.529,439.96,-238.291
14,-0.550425,-7188.93,0.0626916,-0.62147,-0.200068,0.000485303,500,-7390.62,201.689,115.302,280.684,-8464.13,677.529,439.981,-238.291
15,-0.549147,-7188.93,0.0624451,-0.620191,-0.185485,0.000238791,500,-7390.62,201.689,115.302,280.684,-8464.13,677.529,439.98,-238.291
16,-0.547868,-7188.88,0.113843,-0.618912,-0.486734,-0.000191007,500,-7390.62,201.74,115.302,280.684,-8464.13,677.529,440.032,-238.291
17,-0.546589,-7188.87,0.123558,-0.617633,-0.533483,-0.000843305,500,-7390.62,201.75,115.302,280.684,-8464.13,677.529,440.041,-238.291
18,-0.54531,-7188.87,0.122887,-0.616355,-0.516416,-0.00151458,500,-7390.62,201.749,115.302,280.684,-8464.13,677.529,440.041,-238.291
19,-0.544032,-7188.87,0.122237,-0.615076,-0.499404,-0.00216407,500,-7390.62,201.749,115.302,280.684,-8464.13,677.529,440.04,-238.291
20,-0.542753,-7188.87,0.121609,-0.613797,-0.482445,-0.00279183,500,-7390.62,201.748,115.302,280.684,-8464.13,677.529,440.039,-238.291
21,-0.541474,-7188.87,0.121003,-0.612518,-0.465541,-0.00339795,500,-7390.62,201.748,115.302,280.684,-8464.13,677.529,440.039,-238.291
22,-0.540195,-7188.87,0.120419,-0.61124,-0.448693,-0.00398249,500,-7390.62,201.747,115.302,280.684,-8464.13,677.529,440.038,-238.291
23,-0.538917,-7188.87,0.119856,-0.609961,-0.4319,-0.00454551,500,-7390.62,201.746,115.302,280.684,-8464.13,677.529,440.038,-238.291
24,-0.537638,-7188.87,0.119314,-0.608682,-0.415163,-0.0050871,500,-7390.62,201.746,115.302,280.684,-8464.13,677.529,440.037,-238.291
25,-0.536359,-7188.87,0.118794,-0.607403,-0.398482,-0.00560732,500,-7390.62,201.745,115.302,280.684,-8464.13,677.529,440.037,-238.291
26,-0.53508,-7188.87,0.118295,-0.606125,-0.381857,-0.00610625,500,-7390.62,201.745,115.302,280.684,-8464.13,677.529,440.036,-238.291
27,-0.533802,-7188.87,0.117817,-0.604846,-0.36529,-0.00658395,500,-7390.62,201.744,115.302,280.684,-8464.13,677.529,440.036,-238.291
28,-0.532523,-7188.88,0.106939,-0.603567,-0.440893,-0.00709941,500,-7390.62,201.734,115.302,280.684,-8464.13,677.529,440.025,-238.291
29,-0.531244,-7188.88,0.106385,-0.602288,-0.425606,-0.00765342,500,-7390.62,201.733,115.302,280.684,-8464.13,677.529,440.024,-238.291
30,-0.529965,-7188.88,0.10585,-0.60101,-0.410393,-0.00818793,500,-7390.62,201.732,115.302,280.684,-8464.13,677.529,440.024,-238.291
31,-0.528687,-7188.88,0.105335,-0.599731,-0.395254,-0.00870304,500,-7390.62,201.732,115.302,280.684,-8464.13,677.529,440.023,-238.291
32,-0.527408,-7188.88,0.104839,-0.598452,-0.380192,-0.00919884,500,-7390.62,201.731,115.302,280.684,-8464.13,677.529,440.023,-238.291
33,-0.526129,-7188.89,0.104363,-0.597173,-0.365205,-0.00967543,500,-7390.62,201.731,115.302,280.684,-8464.13,677.529,440.022,-238.291
34,-0.524851,-7188.89,0.103905,-0.595895,-0.350295,-0.0101329,500,-7390.62,201.73,115.302,280.684,-8464.13,677.529,440.022,-238.291
35,-0.523572,-7188.89,0.103467,-0.594616,-0.335462,-0.0105714,500,-7390.62,201.73,115.302,280.684,-8464.13,677.529,440.021,-238.291
36,-0.522293,-7188.89,0.103047,-0.593337,-0.320708,-0.0109909,500,-7390.62,201.73,115.302,280.684,-8464.13,677.529,440.021,-238.291
37,-0.521014,-7188.89,0.102647,-0.592058,-0.306032,-0.0113916,500,-7390.62,201.729,115.302,280.684,-8464.13,677.529,440.02,-238.291
38,-0.519736,-7188.89,0.102265,-0.59078,-0.291436,-0.0117736,500,-7390.62,201.729,115.302,280.684,-8464.13,677.529,440.02,-238.291
39,-0.518457,-7188.89,0.101901,-0.589501,-0.27692,-0.012137,500,-7390.62,201.728,115.302,280.684,-8464.13,677.529,440.02,-238.291
40,-0.517178,-7188.89,0.101556,-0.588222,-0.262486,-0.0124819,500,-7390.62,201.728,115.302,280.684,-8464.13,677.529,440.019,-238.291
