step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
0,0.737284,-3410.29,0,0.663473,-1.11106,-0.073811,-4223.07,812.78,605.447,1145.71,-6429.97,455.736,1083.55,-270.766,0,0
1,0.724014,-3410.31,-0.0107908,0.650204,-0.493758,-0.073811,-4223.04,812.733,605.441,1145.74,-6429.96,455.737,1083.5,-270.769,0,0
2,0.710745,-3409.92,0.370947,0.636934,-2.70201,-0.073811,-4223.04,813.114,605.441,1145.74,-6429.96,455.737,1083.88,-270.769,0,0
3,0.697476,-3409.95,0.340729,0.623665,-1.85826,-0.073811,-4223.04,813.083,605.442,1145.75,-6429.96,455.735,1083.85,-270.769,0,0
4,0.684206,-3409.97,0.321413,0.610395,-1.05139,-0.073811,-4223.02,813.049,605.44,1145.75,-6429.95,455.737,1083.81,-270.765,0,0
5,0.670937,-3409.98,0.312671,0.597126,-0.270149,-0.073811,-4223.02,813.04,605.442,1145.75,-6429.95,455.737,1083.81,-270.765,0,0
6,0.657667,-3409.98,0.314169,0.583856,0.494398,-0.073811,-4223.02,813.041,605.447,1145.75,-6429.95,455.736,1083.81,-270.765,0,0
7,0.644398,-3409.65,0.642765,0.570587,-1.06467,-0.073811,-4223.02,813.369,605.457,1145.74,-6429.95,455.734,1084.13,-270.766,0,0
8,0.631128,-3409.67,0.627682,0.557317,-1.22037,-0.073811,-4223.06,813.39,605.565,1145.63,-6429.95,455.699,1084.17,-270.777,0,0
9,0.617859,-3410.03,0.269177,0.544048,-2.79254,-0.073811,-4223.06,813.037,605.57,1145.63,-6429.95,455.696,1083.81,-270.778,0,0
10,0.604589,-3410.06,0.237364,0.530778,-1.99762,-0.073811,-4223.07,813.012,605.575,1145.62,-6429.95,455.692,1083.79,-270.779,0,0
11,0.59132,-3410.08,0.21499,0.517509,-1.25434,-0.073811,-4223.08,812.999,605.118,1146.14,-6430.04,455.698,1083.76,-270.762,0,0
12,0.57805,-3410.09,0.206289,0.504239,-0.29526,-0.073811,-4223,812.907,605.435,1145.76,-6429.92,455.731,1083.67,-270.758,0,0
13,0.564781,-3410.32,-0.0218053,0.49097,-0.791994,-0.073811,-4222.76,812.439,605.134,1146.36,-6429.92,455.678,1083.3,-270.863,0,0
14,0.551512,-3410.16,0.137182,0.477701,0.54363,-0.073811,-4223.03,812.874,605.396,1145.75,-6429.91,455.735,1083.62,-270.747,0,0
15,0.538242,-3410.54,-0.242477,0.464431,-0.754519,-0.073811,-4222.99,812.458,605.377,1145.78,-6429.9,455.75,1083.2,-270.744,0,0
16,0.524973,-3410.61,-0.311091,0.451162,-1.33361,-0.073811,-4222.95,812.422,605.536,1145.59,-6429.86,455.773,1083.17,-270.743,0,0
17,0.511703,-3410.7,-0.400727,0.437892,-0.773877,-0.073811,-4223.04,812.349,605.221,1145.88,-6429.9,455.753,1083.09,-270.741,0,0
18,0.498434,-3410.32,-0.0219176,0.424623,-2.23357,-0.073811,-4223.07,812.786,605.291,1145.9,-6429.92,455.668,1083.56,-270.777,0,0
19,0.485164,-3410.25,0.0473625,0.411353,-1.28315,-0.073811,-4223.03,812.86,605.519,1145.5,-6429.82,455.769,1083.55,-270.69,0,0
20,0.471895,-3410.38,-0.0804948,0.398084,-1.7953,-0.073811,-4223.04,812.667,605.275,1145.82,-6429.89,455.75,1083.41,-270.742,0,0
21,0.458625,-3410.16,0.135064,0.384814,-1.55321,-0.073811,-4223,812.845,605.162,1145.95,-6429.9,455.778,1083.51,-270.668,0,0
22,0.445356,-3410.35,-0.0522544,0.371545,-1.3592,-0.073811,-4223.01,812.66,605.336,1145.74,-6429.87,455.779,1083.39,-270.735,0,0
23,0.432086,-3410.29,0.00158556,0.358275,-1.55862,-0.073811,-4222.93,812.636,604.521,1146.96,-6430.01,455.6,1083.67,-271.034,0,0
24,0.418817,-3409.71,0.583317,0.345006,-1.54626,-0.073811,-4223.11,813.4,605.493,1145.37,-6429.8,455.824,1083.96,-270.56,0,0
25,0.405547,-3410.19,0.105361,0.331736,-2.53724,-0.073811,-4223.22,813.035,605.449,1145.4,-6429.9,455.827,1083.76,-270.73,0,0
26,0.392278,-3410.18,0.117981,0.318467,-2.88687,-0.073811,-4223,812.819,605.354,1145.54,-6429.72,455.824,1083.4,-270.584,0,0
27,0.379009,-3410.34,-0.0454399,0.305198,-4.53616,-0.073811,-4222.98,812.715,604.927,1146.29,-6429.93,455.725,1083.47,-270.758,0,0
28,0.365739,-3410.58,-0.284313,0.291928,-4.39219,-0.073811,-4223.06,812.476,605.281,1145.66,-6429.81,455.821,1083.17,-270.697,0,0
29,0.35247,-3410.51,-0.220014,0.278659,-4.26673,-0.073811,-4223.08,812.567,605.09,1145.72,-6429.76,455.869,1083.14,-270.578,0,0
30,0.3392,-3410.53,-0.232329,0.265389,-3.82324,-0.073811,-4223.08,812.555,605.09,1145.72,-6429.76,455.869,1083.13,-270.578,0,0
31,0.325931,-3410.78,-0.481394,0.25212,-3.23361,-0.073811,-4223.31,812.604,604.722,1145.91,-6429.79,455.854,1083.21,-270.603,0,0
32,0.312661,-3410.74,-0.444912,0.23885,-3.43795,-0.073811,-4223.07,812.334,605.109,1145.73,-6429.77,455.858,1082.95,-270.62,0,0
33,0.299392,-3410.95,-0.655898,0.225581,-1.36789,-0.073811,-4223.13,812.179,605.032,1145.8,-6429.81,455.842,1082.85,-270.674,0,0
34,0.286122,-3410.88,-0.580545,0.212311,4.25724,-0.073811,-4223.08,812.208,604.672,1146.21,-6429.72,455.75,1082.94,-270.728,0,0
35,0.272853,-3410.81,-0.512122,0.199042,0.732235,-0.073811,-4223.09,812.279,605.103,1145.75,-6429.79,455.851,1082.96,-270.678,0,0
36,0.259583,-3410.83,-0.534465,0.185772,7.93519,-0.073811,-4223.07,812.239,605.071,1145.89,-6429.85,455.817,1082.97,-270.735,0,0
37,0.246314,-3410.66,-0.363453,0.172503,18.4862,-0.073811,-4223.03,812.375,605.101,1146.02,-6429.92,455.767,1083.19,-270.817,0,0
38,0.233044,-3410.32,-0.0212511,0.159234,34.0987,-0.073811,-4222.96,812.646,604.927,1146.47,-6430.04,455.685,1083.6,-270.954,0,0
39,0.219775,-3409.8,0.494575,0.145964,56.034,-0.073811,-4222.94,813.141,604.95,1146.9,-6430.3,455.504,1084.39,-271.247,0,0
40,0.206506,-3408.56,1.73334,0.132695,83.2294,-0.073811,-4222.8,814.238,605.163,1147.26,-6430.52,455.302,1085.77,-271.537,0,0
41,0.193236,-3407.21,3.08695,0.119425,122.222,-0.073811,-4222.87,815.665,605.102,1148.07,-6430.99,454.945,1087.73,-272.067,0,0
42,0.179967,-3405.28,5.0171,0.106156,170.115,-0.073811,-4222.83,817.556,605.067,1149.17,-6431.55,454.474,1090.3,-272.742,0,0
43,0.166697,-3402.74,7.55771,0.0928862,225.016,-0.073811,-4222.81,820.069,605.71,1149.86,-6432.25,453.875,1093.71,-273.642,0,0
44,0.153428,-3399.38,10.9174,0.0796168,282.844,-0.073811,-4223.09,823.708,605.924,1151.26,-6433.23,452.963,1098.51,-274.805,0,0
45,0.140158,-3395.68,14.6126,0.0663473,334.553,-0.073811,-4223.2,827.469,607.003,1152.08,-6434.24,451.957,1103.58,-276.106,0,0
46,0.126889,-3391.08,19.2108,0.0530778,377.878,-0.073811,-4223.77,832.686,607.903,1152.99,-6435.37,450.706,1110.28,-277.593,0,0
47,0.113619,-3385.97,24.3281,0.0398084,400.845,-0.073811,-4224.09,838.122,609.62,1153.45,-6436.58,449.42,1117.32,-279.197,0,0
48,0.10035,-3380.75,29.5465,0.0265389,396.316,-0.073811,-4224.75,844.002,611.084,1154.14,-6437.84,447.868,1124.88,-280.882,0,0
49,0.0870804,-3375.61,34.6803,0.0132695,363.142,-0.073811,-4226.07,850.453,613.457,1152.95,-6438.86,446.38,1132.76,-282.31,0,0
50,0.073811,-3371.58,38.7179,0,297.975,-0.073811,-4227.3,855.724,615.053,1152.16,-6439.69,445.179,1139.21,-283.488,0,0
51,0.0605415,-3367.74,42.5562,-0.0132695,207.085,-0.073811,-4228.61,860.875,617.169,1150.17,-6440.19,444.237,1145.16,-284.286,0,0
52,0.047272,-3365.68,44.61,-0.0265389,100.163,-0.073811,-4230.23,864.55,619.023,1147.56,-6440.41,443.592,1149.26,-284.712,0,0
53,0.0340026,-3365.12,45.1733,-0.0398084,-16.342,-0.073811,-4231.97,866.852,620.534,1144.49,-6440.34,443.335,1151.58,-284.724,0,0
54,0.0207331,-3366.11,44.1843,-0.0530778,-131.927,-0.073811,-4233.57,867.456,621.434,1141.52,-6439.96,443.443,1151.78,-284.329,0,0
55,0.00746366,-3368.65,41.6479,-0.0663473,-236.432,-0.073811,-4235.07,866.421,621.765,1138.54,-6439.32,443.947,1149.96,-283.537,0,0
56,-0.0058058,-3371.92,38.3703,-0.0796168,-323.194,-0.073811,-4235.95,864.025,621.614,1136.04,-6438.41,444.811,1146.42,-282.4,0,0
57,-0.0190753,-3376.45,33.8459,-0.0928862,-359.914,-0.073811,-4235.95,859.501,621.615,1136.04,-6438.41,444.811,1141.9,-282.4,0,0
58,-0.0323447,-3381.75,28.544,-0.106156,-403.463,-0.073811,-4235.96,854.204,619.412,1133.6,-6436.2,447.231,1133.74,-279.537,0,0
59,-0.0456142,-3387.13,23.1695,-0.119425,-398.223,-0.073811,-4235,847.878,617.578,1133.81,-6435.02,448.633,1125.85,-277.974,0,0
60,-0.0588836,-3392.42,17.871,-0.132695,-369.43,-0.073811,-4233.54,841.111,615.592,1134.75,-6433.89,450.012,1117.58,-276.47,0,0
61,-0.0721531,-3397.11,13.1806,-0.145964,-322.686,-0.073811,-4231.8,834.687,613.589,1136.2,-6432.89,451.3,1109.79,-275.1,0,0
62,-0.0854226,-3401.01,9.27985,-0.159234,-265.738,-0.073811,-4230,828.983,611.722,1137.9,-6432.04,452.428,1102.91,-273.924,0,0
63,-0.098692,-3404.08,6.21704,-0.172503,-207.549,-0.073811,-4228.3,824.221,610.075,1139.63,-6431.37,453.36,1097.19,-272.966,0,0
64,-0.111961,-3406.47,3.82657,-0.185772,-153.826,-0.073811,-4226.82,820.355,608.743,1141.18,-6430.85,454.097,1092.58,-272.222,0,0
65,-0.125231,-3408.02,2.27298,-0.199042,-109.524,-0.073811,-4225.62,817.594,607.746,1142.43,-6430.46,454.661,1089.26,-271.665,0,0
66,-0.1385,-3409.58,0.718332,-0.212311,-75.6245,-0.073811,-4224.74,815.161,607.038,1143.38,-6430.2,455.053,1086.44,-271.282,0,0
67,-0.15177,-3409.94,0.355699,-0.225581,-50.3724,-0.073811,-4223.99,814.048,606.431,1144.23,-6430,455.355,1085.03,-270.986,0,0
68,-0.165039,-3410.46,-0.166856,-0.23885,-29.5457,-0.073811,-4223.56,813.1,606.09,1144.72,-6429.9,455.53,1083.93,-270.834,0,0
69,-0.178309,-3410.75,-0.455004,-0.25212,-14.8408,-0.073811,-4223.22,812.474,605.795,1145.15,-6429.84,455.662,1083.19,-270.712,0,0
70,-0.191578,-3410.88,-0.583855,-0.265389,-5.32862,-0.073811,-4223.04,812.162,605.687,1145.35,-6429.8,455.72,1082.83,-270.673,0,0
71,-0.204848,-3410.92,-0.623342,-0.278659,-0.000462982,-0.073811,-4222.87,811.957,605.444,1145.64,-6429.77,455.81,1082.56,-270.601,0,0
72,-0.218117,-3410.62,-0.320723,-0.291928,5.75848,-0.073811,-4222.77,812.158,605.389,1145.77,-6429.75,455.814,1082.76,-270.599,0,0
73,-0.231387,-3410.59,-0.298753,-0.305198,7.93676,-0.073811,-4222.94,812.347,605.388,1145.71,-6429.81,455.77,1082.97,-270.628,0,0
74,-0.244656,-3410.83,-0.540103,-0.318467,6.10524,-0.073811,-4222.67,811.837,605.447,1145.76,-6429.72,455.834,1082.44,-270.607,0,0
75,-0.257926,-3410.47,-0.170394,-0.331736,7.42988,-0.073811,-4222.14,811.675,604.396,1147.45,-6429.75,455.77,1082.52,-270.849,0,0
76,-0.271195,-3410.46,-0.16426,-0.345006,7.55613,-0.073811,-4223.05,812.593,605.26,1146.05,-6429.97,455.611,1083.34,-270.745,0,0
77,-0.284464,-3410.08,0.213778,-0.358275,6.49063,-0.073811,-4222.46,812.379,605.675,1145.4,-6429.61,456.075,1082.81,-270.436,0,0
78,-0.297734,-3410.49,-0.19495,-0.371545,5.77285,-0.073811,-4222.81,812.316,605.432,1145.89,-6429.85,455.727,1083.05,-270.734,0,0
79,-0.311003,-3410.33,-0.0328943,-0.384814,5.96898,-0.073811,-4222.72,812.393,605.44,1145.73,-6429.7,455.805,1083.04,-270.648,0,0
80,-0.324273,-3410.4,-0.110103,-0.398084,5.08562,-0.073811,-4223.05,812.641,605.303,1145.68,-6429.86,455.835,1083.25,-270.613,0,0
81,-0.337542,-3410.34,-0.0412977,-0.411353,4.02665,-0.073811,-4222.73,812.39,605.703,1145.42,-6429.73,455.879,1083,-270.615,0,0
82,-0.350812,-3410.19,0.102946,-0.424623,3.85406,-0.073811,-4223.04,812.845,605.312,1145.75,-6429.86,455.767,1083.48,-270.63,0,0
83,-0.364081,-3410.53,-0.233142,-0.437892,4.18261,-0.073811,-4222.8,812.271,605.509,1145.73,-6429.82,455.783,1083.02,-270.745,0,0
84,-0.377351,-3410.28,0.0151615,-0.451162,4.11004,-0.073811,-4222.35,812.073,605.954,1145.54,-6429.65,455.799,1082.86,-270.788,0,0
