step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
38,-0.0854226,-3400.18,10.1194,-0.159234,300.313,-0.073811,-4223.25,823.072,605.911,1144.95,-6429.8,455.686,1093.79,-270.714,0,0
39,-0.0721531,-3395.66,14.6321,-0.145964,380.364,-0.073811,-4223.25,827.589,605.939,1144.9,-6429.79,455.696,1098.3,-270.711,0,0
40,-0.0588836,-3389.89,20.4064,-0.132695,457.455,-0.073811,-4223.26,833.367,605.967,1144.85,-6429.78,455.707,1104.07,-270.708,0,0
41,-0.0456142,-3383.18,27.1177,-0.119425,521.66,-0.073811,-4223.26,840.082,605.995,1144.79,-6429.77,455.718,1110.79,-270.705,0,0
42,-0.0323447,-3375.96,34.3326,-0.106156,559.897,-0.073811,-4223.26,847.3,606.017,1144.75,-6429.76,455.726,1118,-270.702,0,0
43,-0.0190753,-3368.5,41.7911,-0.0928862,556.153,-0.073811,-4223.26,854.76,606.028,1144.73,-6429.75,455.73,1125.46,-270.701,0,0
44,-0.0058058,-3361.44,48.8578,-0.0796168,499.581,-0.073811,-4223.26,861.826,606.028,1144.73,-6429.75,455.73,1132.53,-270.701,0,0
45,0.00746366,-3368.65,41.6478,-0.0663473,236.378,-0.073811,-4235.01,866.361,621.809,1138.55,-6439.31,443.948,1149.9,-283.537,0,0
46,0.0207331,-3366.11,44.1842,-0.0530778,131.896,-0.073811,-4233.59,867.484,621.395,1141.54,-6439.97,443.445,1151.82,-284.333,0,0
47,0.0340026,-3365.06,45.2378,-0.0398084,19.2612,-0.073811,-4233.57,868.517,621.32,1141.62,-6439.97,443.452,1152.85,-284.329,0,0
48,0.047272,-3365.57,44.7274,-0.0265389,-95.2793,-0.073811,-4233.55,867.982,621.231,1141.73,-6439.97,443.459,1152.31,-284.325,0,0
49,0.0605415,-3367.53,42.7654,-0.0132695,-197.202,-0.073811,-4233.52,865.991,621.126,1141.85,-6439.96,443.469,1150.31,-284.319,0,0
50,0.073811,-3371.1,39.1919,0,-277.626,-0.073811,-4233.49,862.385,621.017,1141.98,-6439.96,443.478,1146.7,-284.313,0,0
51,0.0870804,-3374.75,35.545,0.0132695,-326.837,-0.073811,-4233.46,858.709,620.918,1142.09,-6439.96,443.487,1143.02,-284.308,0,0
52,0.10035,-3379.22,31.0793,0.0265389,-341.195,-0.073811,-4233.43,854.218,620.834,1142.19,-6439.95,443.495,1138.52,-284.304,0,0
53,0.113619,-3383.68,26.6113,0.0398084,-328.244,-0.073811,-4233.41,849.73,620.771,1142.27,-6439.95,443.5,1134.03,-284.3,0,0
54,0.126889,-3387.84,22.4557,0.0530778,-295.501,-0.073811,-4233.4,845.561,620.728,1142.32,-6439.95,443.504,1129.86,-284.298,0,0
55,0.140158,-3391.48,18.8195,0.0663473,-251.323,-0.073811,-4233.39,841.916,620.702,1142.35,-6439.95,443.507,1126.21,-284.296,0,0
