step	T	Epot	Efull	E_solute	E_solvent	E_solusolv	NThrouZ	NThrouZmin	NThrouZmax	
540	142.938	-635.835	-518.178	-635.835	0	0	0	0	0	
550	144.527	-635.153	-516.188	-635.153	0	0	0	0	0	
560	146.066	-634.953	-514.721	-634.953	0	0	0	0	0	
570	149.375	-637.155	-514.199	-637.155	0	0	0	0	0	
580	149.441	-636.939	-513.929	-636.939	0	0	0	0	0	
590	151.093	-638.16	-513.79	-638.16	0	0	0	0	0	
600	154.304	-641.758	-514.744	-641.758	0	0	0	0	0	
610	164.524	-643.754	-508.328	-643.754	0	0	0	0	0	
620	175.025	-649.062	-504.993	-649.062	0	0	0	0	0	
630	186.114	-658.246	-505.049	-658.246	0	0	0	0	0	
640	190.255	-664.182	-507.576	-664.182	0	0	0	0	0	
650	197.084	-673.885	-511.659	-673.885	0	0	0	0	0	
660	203.611	-685.46	-517.861	-685.46	0	0	0	0	0	
670	207.206	-696.22	-525.661	-696.22	0	0	0	0	0	
680	212.925	-710.128	-534.862	-710.128	0	0	0	0	0	
690	216.828	-724.125	-545.647	-724.125	0	0	0	0	0	
700	218.567	-737.401	-557.49	-737.401	0	0	0	0	0	
710	228.624	-749.894	-561.705	-749.894	0	0	0	0	0	
720	233.406	-760.44	-568.316	-760.44	0	0	0	0	0	
730	232.836	-767.203	-575.547	-767.203	0	0	0	0	0	
740	229.735	-771.385	-582.282	-771.385	0	0	0	0	0	
750	223.325	-771.303	-587.476	-771.303	0	0	0	0	0	
760	215.267	-767.662	-590.468	-767.662	0	0	0	0	0	
770	206.881	-761.175	-590.884	-761.175	0	0	0	0	0	
780	198.644	-752.415	-588.904	-752.415	0	0	0	0	0	
790	192.843	-743.256	-584.52	-743.256	0	0	0	0	0	
800	188.427	-733.8	-578.699	-733.8	0	0	0	0	0	
810	195.295	-724.66	-563.906	-724.66	0	0	0	0	0	
820	199.901	-715.355	-550.809	-715.355	0	0	0	0	0	
830	203.106	-705.944	-538.761	-705.944	0	0	0	0	0	
840	205.537	-696.888	-527.703	-696.888	0	0	0	0	0	
850	207.685	-688.342	-517.389	-688.342	0	0	0	0	0	
860	209.807	-680.415	-507.716	-680.415	0	0	0	0	0	
870	210.876	-672.171	-498.591	-672.171	0	0	0	0	0	
880	212.82	-664.911	-489.73	-664.911	0	0	0	0	0	
890	213.398	-657.163	-481.508	-657.163	0	0	0	0	0	
900	212.586	-648.215	-473.228	-648.215	0	0	0	0	0	
910	219.312	-637.145	-456.621	-637.145	0	0	0	0	0	
920	222.367	-624.624	-441.586	-624.624	0	0	0	0	0	
930	222.993	-610.628	-427.074	-610.628	0	0	0	0	0	
940	223.13	-596.38	-412.713	-596.38	0	0	0	0	0	
950	224.076	-583.048	-398.603	-583.048	0	0	0	0	0	
960	224.875	-569.601	-384.498	-569.601	0	0	0	0	0	
970	229.989	-560.335	-371.022	-560.335	0	0	0	0	0	
980	238.745	-556.624	-360.104	-556.624	0	0	0	0	0	
990	243.848	-551.965	-351.245	-551.965	0	0	0	0	0	
1000	247.523	-547.362	-343.616	-547.362	0	0	0	0	0	
1010	249.267	-546.805	-341.624	-546.805	0	0	0	0	0	
1020	247.073	-542.796	-339.422	-542.796	0	0	0	0	0	
1030	244.75	-538.444	-336.981	-538.444	0	0	0	0	0	
1040	247.728	-538.675	-334.76	-538.675	0	0	0	0	0	
1050	252.805	-540.792	-332.698	-540.792	0	0	0	0	0	
1060	258.566	-543.639	-330.804	-543.639	0	0	0	0	0	
1070	261.598	-544.542	-329.211	-544.542	0	0	0	0	0	
1080	261.456	-542.901	-327.687	-542.901	0	0	0	0	0	
1090	262.122	-541.95	-326.187	-541.95	0	0	0	0	0	
1100	262.553	-540.774	-324.657	-540.774	0	0	0	0	0	
1110	260.552	-537.524	-323.054	-537.524	0	0	0	0	0	
1120	258.235	-534.062	-321.5	-534.062	0	0	0	0	0	
1130	258.949	-532.908	-319.757	-532.908	0	0	0	0	0	
1140	266.068	-537.175	-318.165	-537.175	0	0	0	0	0	
1150	283.096	-550.172	-317.145	-550.172	0	0	0	0	0	
1160	305.767	-568.54	-316.852	-568.54	0	0	0	0	0	
1170	326.9	-586.469	-317.385	-586.469	0	0	0	0	0	
1180	343.404	-601.449	-318.78	-601.449	0	0	0	0	0	
1190	357.177	-614.697	-320.691	-614.697	0	0	0	0	0	
1200	371.698	-629.316	-323.358	-629.316	0	0	0	0	0	
1210	389.179	-646.918	-326.571	-646.918	0	0	0	0	0	
1220	410.669	-668.898	-330.861	-668.898	0	0	0	0	0	
1230	429.159	-689.135	-335.879	-689.135	0	0	0	0	0	
1240	440.315	-703.883	-341.444	-703.883	0	0	0	0	0	
1250	439.903	-709.252	-347.152	-709.252	0	0	0	0	0	
1260	432.991	-709.261	-352.851	-709.261	0	0	0	0	0	
1270	421.65	-705.167	-358.092	-705.167	0	0	0	0	0	
1280	404.063	-695.153	-362.554	-695.153	0	0	0	0	0	
1290	385.66	-683.872	-366.422	-683.872	0	0	0	0	0	
1300	361.874	-667.17	-369.298	-667.17	0	0	0	0	0	
1310	329.372	-642.347	-371.229	-642.347	0	0	0	0	0	
1320	292.146	-612.456	-371.98	-612.456	0	0	0	0	0	
1330	261.666	-586.273	-370.886	-586.273	0	0	0	0	0	
1340	240.749	-567.051	-368.882	-567.051	0	0	0	0	0	
1350	218.611	-545.978	-366.031	-545.978	0	0	0	0	0	
1360	196.353	-523.741	-362.116	-523.741	0	0	0	0	0	
1370	171.238	-498.319	-357.367	-498.319	0	0	0	0	0	
1380	146.415	-472.011	-351.492	-472.011	0	0	0	0	0	
1390	133.274	-454.546	-344.843	-454.546	0	0	0	0	0	
1400	131.42	-446.2	-338.023	-446.2	0	0	0	0	0	
1410	139.156	-445.857	-331.312	-445.857	0	0	0	0	0	
1420	160.603	-457.311	-325.112	-457.311	0	0	0	0	0	
1430	197.163	-482.479	-320.186	-482.479	0	0	0	0	0	
1440	241.312	-515.282	-316.65	-515.282	0	0	0	0	0	
1450	295.317	-558.44	-315.353	-558.44	0	0	0	0	0	
1460	345.221	-600.404	-316.24	-600.404	0	0	0	0	0	
1470	387.122	-637.326	-318.672	-637.326	0	0	0	0	0	
1480	417.091	-666.383	-323.06	-666.383	0	0	0	0	0	
1490	428.033	-680.754	-328.425	-680.754	0	0	0	0	0	
1500	431.015	-688.636	-333.852	-688.636	0	0	0	0	0	
1510	431.603	-694.68	-339.412	-694.68	0	0	0	0	0	
1520	424.212	-693.931	-344.747	-693.931	0	0	0	0	0	
1530	404.503	-682.544	-349.583	-682.544	0	0	0	0	0	
1540	379.837	-666.04	-353.383	-666.04	0	0	0	0	0	
1550	353.097	-647.028	-356.382	-647.028	0	0	0	0	0	
1560	328.596	-628.298	-357.819	-628.298	0	0	0	0	0	
1570	310.312	-614.307	-358.878	-614.307	0	0	0	0	0	
1580	295.231	-602.134	-359.119	-602.134	0	0	0	0	0	
1590	287.246	-595.022	-358.58	-595.022	0	0	0	0	0	
1600	278.503	-587.228	-357.982	-587.228	0	0	0	0	0	
1610	274.51	-582.724	-356.765	-582.724	0	0	0	0	0	
1620	282.928	-588.64	-355.751	-588.64	0	0	0	0	0	
1630	293.369	-596.821	-355.338	-596.821	0	0	0	0	0	
1640	300.749	-602.848	-355.29	-602.848	0	0	0	0	0	
1650	304.125	-605.608	-355.271	-605.608	0	0	0	0	0	
1660	305.257	-606.77	-355.502	-606.77	0	0	0	0	0	
1670	305.611	-607.231	-355.671	-607.231	0	0	0	0	0	
1680	310.878	-611.899	-356.004	-611.899	0	0	0	0	0	
1690	312.39	-613.571	-356.431	-613.571	0	0	0	0	0	
1700	308.424	-610.821	-356.946	-610.821	0	0	0	0	0	
1710	307.954	-610.756	-357.268	-610.756	0	0	0	0	0	
1720	303.057	-606.862	-357.405	-606.862	0	0	0	0	0	
1730	293.213	-598.672	-357.318	-598.672	0	0	0	0	0	
1740	288.733	-594.529	-356.863	-594.529	0	0	0	0	0	
1750	283.172	-589.424	-356.335	-589.424	0	0	0	0	0	
1760	263.1	-571.748	-355.181	-571.748	0	0	0	0	0	
1770	236.308	-547.586	-353.072	-547.586	0	0	0	0	0	
1780	210.384	-523.037	-349.863	-523.037	0	0	0	0	0	
1790	190.575	-502.709	-345.84	-502.709	0	0	0	0	0	
1800	189.574	-497.417	-341.371	-497.417	0	0	0	0	0	
1810	194.699	-497.27	-337.007	-497.27	0	0	0	0	0	
1820	199.43	-496.875	-332.716	-496.875	0	0	0	0	0	
1830	207.965	-499.977	-328.793	-499.977	0	0	0	0	0	
1840	209.95	-497.77	-324.953	-497.77	0	0	0	0	0	
1850	212.208	-496.031	-321.355	-496.031	0	0	0	0	0	
1860	233.517	-510.328	-318.112	-510.328	0	0	0	0	0	
1870	265.365	-534.396	-315.964	-534.396	0	0	0	0	0	
1880	298.924	-561.349	-315.294	-561.349	0	0	0	0	0	
1890	335.064	-591.694	-315.891	-591.694	0	0	0	0	0	
1900	362.996	-616.577	-317.782	-616.577	0	0	0	0	0	
1910	388.944	-640.888	-320.734	-640.888	0	0	0	0	0	
1920	418.389	-669.524	-325.133	-669.524	0	0	0	0	0	
1930	440.606	-693.241	-330.563	-693.241	0	0	0	0	0	
1940	446.857	-704.319	-336.495	-704.319	0	0	0	0	0	
1950	442.119	-706.508	-342.584	-706.508	0	0	0	0	0	
1960	421.209	-694.742	-348.03	-694.742	0	0	0	0	0	
1970	397.888	-680.008	-352.492	-680.008	0	0	0	0	0	
1980	380.79	-669.675	-356.233	-669.675	0	0	0	0	0	
1990	366.287	-660.73	-359.225	-660.73	0	0	0	0	0	
2000	359.917	-658.275	-362.014	-658.275	0	0	0	0	0	
2010	353.854	-655.473	-364.203	-655.473	0	0	0	0	0	
2020	340.709	-646.613	-366.163	-646.613	0	0	0	0	0	
2030	335.314	-643.739	-367.729	-643.739	0	0	0	0	0	
2040	334.036	-644.071	-369.114	-644.071	0	0	0	0	0	
2050	329.262	-641.703	-370.675	-641.703	0	0	0	0	0	
2060	324.346	-638.781	-371.8	-638.781	0	0	0	0	0	
2070	319.447	-635.624	-372.676	-635.624	0	0	0	0	0	
2080	310.204	-628.62	-373.28	-628.62	0	0	0	0	0	
2090	298.471	-619.015	-373.333	-619.015	0	0	0	0	0	
2100	290.872	-612.522	-373.095	-612.522	0	0	0	0	0	
2110	279.733	-602.613	-372.355	-602.613	0	0	0	0	0	
2120	271.068	-594.418	-371.291	-594.418	0	0	0	0	0	
2130	255.177	-579.823	-369.777	-579.823	0	0	0	0	0	
2140	230.4	-557.059	-367.409	-557.059	0	0	0	0	0	
2150	200.082	-528.503	-363.809	-528.503	0	0	0	0	0	
2160	170.64	-499.569	-359.109	-499.569	0	0	0	0	0	
2170	151.875	-478.528	-353.514	-478.528	0	0	0	0	0	
2180	143.299	-465.247	-347.292	-465.247	0	0	0	0	0	
2190	144.625	-459.864	-340.818	-459.864	0	0	0	0	0	
2200	159.899	-466.342	-334.723	-466.342	0	0	0	0	0	
2210	186.84	-483.349	-329.555	-483.349	0	0	0	0	0	
2220	209.044	-497.431	-325.359	-497.431	0	0	0	0	0	
2230	226.827	-508.769	-322.059	-508.769	0	0	0	0	0	
2240	244.554	-520.667	-319.366	-520.667	0	0	0	0	0	
2250	265.61	-536.19	-317.557	-536.19	0	0	0	0	0	
2260	287.196	-552.943	-316.541	-552.943	0	0	0	0	0	
2270	302.721	-565.468	-316.287	-565.468	0	0	0	0	0	
2280	309.056	-570.96	-316.565	-570.96	0	0	0	0	0	
2290	309.25	-571.63	-317.075	-571.63	0	0	0	0	0	
2300	317.912	-579.2	-317.515	-579.2	0	0	0	0	0	
2310	341.555	-599.868	-318.722	-599.868	0	0	0	0	0	
2320	374.912	-629.807	-321.204	-629.807	0	0	0	0	0	
2330	409.2	-661.872	-325.044	-661.872	0	0	0	0	0	
2340	423.397	-678.399	-329.885	-678.399	0	0	0	0	0	
2350	421.519	-681.795	-334.827	-681.795	0	0	0	0	0	
2360	420.767	-686.134	-339.786	-686.134	0	0	0	0	0	
2370	414.561	-685.974	-344.733	-685.974	0	0	0	0	0	
2380	408.802	-685.82	-349.32	-685.82	0	0	0	0	0	
2390	404.059	-686.53	-353.934	-686.53	0	0	0	0	0	
2400	381.262	-671.749	-357.919	-671.749	0	0	0	0	0	
2410	349.124	-647.891	-360.514	-647.891	0	0	0	0	0	
2420	327.983	-632.098	-362.123	-632.098	0	0	0	0	0	
2430	312.842	-620.346	-362.835	-620.346	0	0	0	0	0	
2440	303.453	-612.781	-362.997	-612.781	0	0	0	0	0	
2450	306.765	-615.847	-363.337	-615.847	0	0	0	0	0	
2460	308.48	-617.505	-363.584	-617.505	0	0	0	0	0	
2470	297.687	-608.845	-363.807	-608.845	0	0	0	0	0	
2480	281.085	-594.913	-363.541	-594.913	0	0	0	0	0	
2490	260.727	-576.981	-362.367	-576.981	0	0	0	0	0	
2500	253.828	-569.48	-360.544	-569.48	0	0	0	0	0	
2510	257.562	-570.55	-358.541	-570.55	0	0	0	0	0	
2520	272.54	-581.28	-356.942	-581.28	0	0	0	0	0	
2530	284.69	-590.456	-356.117	-590.456	0	0	0	0	0	
2540	289.533	-593.781	-355.456	-593.781	0	0	0	0	0	
2550	287.975	-592.018	-354.975	-592.018	0	0	0	0	0	
2560	270.58	-577.027	-354.302	-577.027	0	0	0	0	0	
2570	247.28	-556.11	-352.565	-556.11	0	0	0	0	0	
2580	229.686	-539.201	-350.138	-539.201	0	0	0	0	0	
2590	227.093	-534.138	-347.21	-534.138	0	0	0	0	0	
2600	237.581	-539.936	-344.375	-539.936	0	0	0	0	0	
2610	268.754	-563.517	-342.295	-563.517	0	0	0	0	0	
2620	299.589	-588.331	-341.728	-588.331	0	0	0	0	0	
2630	308.021	-595.498	-341.955	-595.498	0	0	0	0	0	
2640	304.044	-592.39	-342.121	-592.39	0	0	0	0	0	
2650	295.471	-585.386	-342.172	-585.386	0	0	0	0	0	
2660	292.193	-582.45	-341.935	-582.45	0	0	0	0	0	
2670	290.587	-580.8	-341.607	-580.8	0	0	0	0	0	
2680	285.908	-576.434	-341.093	-576.434	0	0	0	0	0	
2690	275.024	-566.738	-340.356	-566.738	0	0	0	0	0	
2700	275.819	-566.303	-339.266	-566.303	0	0	0	0	0	
2710	294.184	-580.669	-338.515	-580.669	0	0	0	0	0	
2720	309.176	-593.199	-338.705	-593.199	0	0	0	0	0	
2730	318.605	-601.651	-339.395	-601.651	0	0	0	0	0	
2740	318.146	-602.094	-340.217	-602.094	0	0	0	0	0	
2750	306.522	-593.186	-340.876	-593.186	0	0	0	0	0	
2760	286.648	-576.722	-340.772	-576.722	0	0	0	0	0	
2770	273.346	-564.891	-339.89	-564.891	0	0	0	0	0	
2780	270.69	-561.371	-338.556	-561.371	0	0	0	0	0	
2790	273.368	-562.338	-337.319	-562.338	0	0	0	0	0	
2800	290.216	-575.358	-336.471	-575.358	0	0	0	0	0	
2810	311.059	-592.523	-336.479	-592.523	0	0	0	0	0	
2820	322.829	-602.85	-337.118	-602.85	0	0	0	0	0	
2830	326.041	-606.452	-338.076	-606.452	0	0	0	0	0	
2840	332.427	-612.939	-339.307	-612.939	0	0	0	0	0	
2850	341.514	-621.869	-340.757	-621.869	0	0	0	0	0	
2860	360.176	-639.258	-342.784	-639.258	0	0	0	0	0	
2870	381.203	-659.478	-345.696	-659.478	0	0	0	0	0	
2880	385.159	-666.396	-349.357	-666.396	0	0	0	0	0	
2890	370.685	-657.597	-352.473	-657.597	0	0	0	0	0	
2900	353.483	-646.165	-355.201	-646.165	0	0	0	0	0	
2910	324.335	-623.94	-356.968	-623.94	0	0	0	0	0	
2920	286.168	-592.719	-357.163	-592.719	0	0	0	0	0	
2930	261.884	-571.541	-355.974	-571.541	0	0	0	0	0	
2940	266.782	-574.051	-354.453	-574.051	0	0	0	0	0	
2950	277.853	-581.931	-353.22	-581.931	0	0	0	0	0	
2960	275.013	-578.594	-352.221	-578.594	0	0	0	0	0	
2970	267.918	-571.428	-350.895	-571.428	0	0	0	0	0	
2980	256.903	-560.671	-349.204	-560.671	0	0	0	0	0	
2990	252.004	-554.711	-347.278	-554.711	0	0	0	0	0	
3000	251.614	-552.289	-345.176	-552.289	0	0	0	0	0	
3010	261.063	-558.227	-343.336	-558.227	0	0	0	0	0	
3020	265.696	-560.431	-341.726	-560.431	0	0	0	0	0	
3030	279.068	-570.542	-340.831	-570.542	0	0	0	0	0	
3040	295.627	-583.745	-340.404	-583.745	0	0	0	0	0	
3050	310.098	-595.973	-340.72	-595.973	0	0	0	0	0	
3060	333.571	-616.266	-341.692	-616.266	0	0	0	0	0	
3070	342.955	-625.492	-343.193	-625.492	0	0	0	0	0	
3080	344.1	-628.32	-345.078	-628.32	0	0	0	0	0	
3090	335.626	-622.965	-346.699	-622.965	0	0	0	0	0	
3100	326.573	-616.854	-348.04	-616.854	0	0	0	0	0	
3110	319.962	-612.3	-348.928	-612.3	0	0	0	0	0	
3120	308.595	-603.751	-349.735	-603.751	0	0	0	0	0	
3130	295.543	-592.932	-349.661	-592.932	0	0	0	0	0	
3140	280.145	-579.795	-349.197	-579.795	0	0	0	0	0	
3150	277.663	-576.876	-348.322	-576.876	0	0	0	0	0	
3160	280.882	-578.777	-347.573	-578.777	0	0	0	0	0	
3170	281.354	-578.423	-346.83	-578.423	0	0	0	0	0	
3180	282.695	-578.819	-346.122	-578.819	0	0	0	0	0	
3190	291.036	-585.25	-345.687	-585.25	0	0	0	0	0	
3200	291.417	-585.249	-345.374	-585.249	0	0	0	0	0	
3210	286.191	-580.422	-344.848	-580.422	0	0	0	0	0	
3220	288.951	-582.168	-344.322	-582.168	0	0	0	0	0	
3230	295.916	-587.518	-343.939	-587.518	0	0	0	0	0	
3240	305.38	-595.321	-343.951	-595.321	0	0	0	0	0	
3250	311.111	-600.345	-344.259	-600.345	0	0	0	0	0	
3260	307.948	-598.339	-344.855	-598.339	0	0	0	0	0	
3270	291.503	-584.91	-344.963	-584.91	0	0	0	0	0	
3280	282.523	-576.929	-344.375	-576.929	0	0	0	0	0	
3290	294.318	-585.931	-343.667	-585.931	0	0	0	0	0	
3300	316.532	-604.367	-343.819	-604.367	0	0	0	0	0	
3310	324.967	-612.225	-344.733	-612.225	0	0	0	0	0	
3320	324.702	-613.01	-345.736	-613.01	0	0	0	0	0	
3330	315.842	-606.537	-346.556	-606.537	0	0	0	0	0	
3340	300.989	-594.737	-346.982	-594.737	0	0	0	0	0	
3350	302.378	-595.702	-346.804	-595.702	0	0	0	0	0	
3360	300.563	-594.343	-346.938	-594.343	0	0	0	0	0	
3370	292.206	-587.349	-346.824	-587.349	0	0	0	0	0	
3380	300.974	-594.307	-346.564	-594.307	0	0	0	0	0	
3390	311.556	-603.195	-346.741	-603.195	0	0	0	0	0	
3400	304.846	-597.938	-347.008	-597.938	0	0	0	0	0	
3410	292.303	-587.722	-347.117	-587.722	0	0	0	0	0	
3420	283.681	-579.992	-346.484	-579.992	0	0	0	0	0	
3430	285.891	-581.13	-345.803	-581.13	0	0	0	0	0	
3440	295.805	-588.929	-345.442	-588.929	0	0	0	0	0	
3450	302.033	-593.937	-345.322	-593.937	0	0	0	0	0	
3460	301.129	-593.269	-345.398	-593.269	0	0	0	0	0	
3470	302.597	-594.678	-345.6	-594.678	0	0	0	0	0	
3480	302.066	-594.401	-345.76	-594.401	0	0	0	0	0	
3490	304.251	-596.265	-345.825	-596.265	0	0	0	0	0	
3500	362.801	-604.534	-301.374	-604.534	0	0	0	0	0	
3510	353.601	-596.881	-301.409	-598.468	0	0	0	0	0	
3520	333.029	-581.148	-302.866	-581.993	0	0	0	0	0	
3530	307.155	-560.168	-303.507	-560.366	0	0	0	0	0	
3540	290.103	-546.19	-303.777	-546.827	0	0	0	0	0	
3550	284.096	-541.981	-304.588	-542.385	0	0	0	0	0	
3560	270.575	-531.246	-305.151	-531.75	0	0	0	0	0	
3570	270.88	-532.017	-305.667	-532.284	0	0	0	0	0	
3580	292.625	-550.502	-305.983	-550.838	0	0	0	0	0	
3590	324.607	-577.753	-306.508	-579.844	0	0	0	0	0	
3600	355.868	-606.135	-308.769	-608.34	0	0	0	0	0	
3610	386.388	-633.974	-311.105	-635.412	0	0	0	0	0	
3620	413.31	-657.924	-312.558	-659.353	0	0	0	0	0	
3630	422.731	-667.421	-314.184	-668.315	0	0	0	0	0	
3640	409.614	-657.38	-315.103	-657.989	0	0	0	0	0	
3650	387.186	-639.21	-315.675	-639.404	0	0	0	0	0	
3660	382.098	-635.284	-316	-635.298	0	0	0	0	0	
3670	381.108	-634.772	-316.315	-634.883	0	0	0	0	0	
3680	375.939	-630.469	-316.332	-631.124	0	0	0	0	0	
3690	362.981	-620.442	-317.133	-621.209	0	0	0	0	0	
3700	349.963	-610.192	-317.76	-610.837	0	0	0	0	0	
3710	343.302	-605.475	-318.609	-605.881	0	0	0	0	0	
3720	344.006	-606.423	-318.968	-606.412	0	0	0	0	0	
3730	358.743	-618.82	-319.051	-618.771	0	0	0	0	0	
3740	367.643	-626.353	-319.148	-626.284	0	0	0	0	0	
3750	359.324	-619.44	-319.186	-619.365	0	0	0	0	0	
3760	335.947	-600.037	-319.317	-599.938	0	0	0	0	0	
3770	316.514	-583.797	-319.315	-583.695	0	0	0	0	0	
3780	313.758	-581.535	-319.357	-581.449	0	0	0	0	0	
3790	324.827	-590.565	-319.137	-590.47	0	0	0	0	0	
3800	331.851	-596.658	-319.361	-596.546	0	0	0	0	0	
3810	331.181	-596.316	-319.579	-596.167	0	0	0	0	0	
3820	325.847	-591.805	-319.525	-591.61	0	0	0	0	0	
3830	312.862	-581.006	-319.576	-580.82	0	0	0	0	0	
3840	292.729	-564.002	-319.396	-563.855	0	0	0	0	0	
3850	278.241	-551.945	-319.444	-551.782	0	0	0	0	0	
3860	274.031	-548.472	-319.489	-548.292	0	0	0	0	0	
3870	270.482	-545.556	-319.539	-545.413	0	0	0	0	0	
3880	263.048	-539.395	-319.59	-539.286	0	0	0	0	0	
3890	259.874	-536.512	-319.359	-536.47	0	0	0	0	0	
3900	267.393	-542.758	-319.322	-543.307	0	0	0	0	0	
3910	287.995	-560.561	-319.91	-561.071	0	0	0	0	0	
3920	299.572	-570.851	-320.526	-571.523	0	0	0	0	0	
3930	289.903	-563.319	-321.074	-563.407	0	0	0	0	0	
3940	285.845	-560.009	-321.154	-559.941	0	0	0	0	0	
3950	291.887	-565.241	-321.338	-565.113	0	0	0	0	0	
3960	304.448	-575.791	-321.391	-575.655	0	0	0	0	0	
3970	314.48	-584.205	-321.422	-584.066	0	0	0	0	0	
3980	316.077	-585.522	-321.405	-585.354	0	0	0	0	0	
3990	311.139	-581.262	-321.272	-581.072	0	0	0	0	0	
4000	292.397	-565.369	-321.04	-565.19	0	0	0	0	0	
4010	278.283	-553.477	-320.942	-553.357	0	0	0	0	0	
4020	279.864	-554.907	-321.05	-554.888	0	0	0	0	0	
4030	290.436	-563.841	-321.151	-564.054	0	0	0	0	-1	
4040	306.402	-577.515	-321.483	-577.524	0	0	0	0	0	
4050	324.639	-592.831	-321.56	-592.826	0	0	0	0	0	
4060	362.599	-624.379	-321.388	-624.293	0	0	0	0	0	
4070	398.548	-654.596	-321.567	-654.49	0	0	0	0	0	
4080	417.249	-670.186	-321.529	-670.151	0	0	0	0	0	
4090	410.128	-664.593	-321.887	-664.465	0	0	0	0	0	
4100	395.812	-652.586	-321.843	-652.461	0	0	0	0	0	
4110	384.643	-643.071	-321.66	-643.052	0	0	0	0	0	
4120	374.643	-634.477	-321.422	-634.381	0	0	0	0	0	
4130	371.619	-631.996	-321.469	-631.923	0	0	0	0	0	
4140	372.871	-633.225	-321.65	-633.232	0	0	0	0	0	
4150	375.529	-635.276	-321.48	-635.258	0	0	0	0	0	
4160	365.881	-627.072	-321.339	-627.055	0	0	0	0	0	
4170	350.691	-614.382	-321.342	-614.392	0	0	0	0	0	
4180	339.639	-605.341	-321.536	-606.535	0	0	0	0	0	
4190	343.52	-609.84	-322.792	-611.196	0	0	0	0	0	
4200	353.68	-619.77	-324.231	-620.642	0	0	0	0	0	
4210	361.714	-627.393	-325.142	-628.174	0	0	0	0	0	
