step,T,r,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
3510,360.806,0.494221,5.89488e-006,-0.000134586,1.10032,-0.0558557,-0.00387995,-0.432384,-0.087427,-0.971396,2.69385,-0.056337,-0.00527849,0.0618357,0.613617,0.634558,1
3520,387.879,0.489247,6.07781e-006,-0.000252911,1.10067,-0.0558557,-0.00388092,-0.426881,0.124416,-0.935912,2.97852,-0.0562306,-0.0055786,0.0623632,0.613408,0.633791,1
3530,388.932,0.484688,2.24964e-005,-0.00037034,1.10105,-0.0558556,-0.00388248,-0.421377,0.137153,-0.939579,3.06361,-0.0558268,-0.00439732,0.0633111,0.613333,0.633039,1
3540,378.196,0.480338,2.58e-005,-0.000491376,1.10145,-0.0558555,-0.00388464,-0.415871,0.00746503,-0.968768,3.24318,-0.0556551,-0.00290407,0.0644668,0.613428,0.632666,1
3550,369.796,0.475597,2.67346e-005,-0.000611509,1.10186,-0.0558553,-0.00388739,-0.410362,0.00689741,-0.947889,3.34035,-0.0560514,-0.00227986,0.0652317,0.613636,0.632224,1
3560,351.209,0.470466,2.96974e-005,-0.000718128,1.10231,-0.0558552,-0.00389072,-0.404852,0.00615383,-0.814744,3.70933,-0.0562312,-0.00205547,0.06561,0.613734,0.632217,1
3570,330.087,0.464906,3.02864e-005,-0.00081694,1.10279,-0.055855,-0.00389456,-0.399339,0.0039122,-0.7643,3.83071,-0.0563073,-0.00146773,0.0655603,0.613803,0.632257,1
3580,319.846,0.459277,4.51931e-005,-0.000913727,1.10329,-0.0558549,-0.00389888,-0.393824,0.121909,-0.807492,4.17084,-0.0567654,-0.000758826,0.0654412,0.613948,0.632475,1
3590,316.378,0.453655,6.20472e-005,-0.00101275,1.10382,-0.0558546,-0.0039037,-0.388306,0.148808,-0.776545,4.33767,-0.0575151,-0.000179212,0.0653309,0.614044,0.632555,1
3600,301.762,0.447996,7.29878e-005,-0.0010992,1.10439,-0.0558542,-0.00390899,-0.382786,0.0742193,-0.651999,4.61204,-0.0574264,0.000557439,0.0651854,0.614166,0.632699,1
3610,298.588,0.441916,8.35469e-005,-0.00117086,1.10499,-0.0558539,-0.00391467,-0.377262,0.0921835,-0.522934,4.94663,-0.0566999,0.0014903,0.0646199,0.614318,0.632906,1
3620,318.747,0.435476,8.84476e-005,-0.00123167,1.10563,-0.0558534,-0.00392068,-0.371736,-0.00316,-0.450915,5.266,-0.0561542,0.0019126,0.063701,0.614534,0.633223,1
3630,348.756,0.428688,9.32271e-005,-0.00128253,1.1063,-0.055853,-0.00392698,-0.366206,0.128266,-0.311409,5.62465,-0.0561367,0.0019963,0.0624416,0.614553,0.633253,1
3640,363.365,0.421793,0.000108409,-0.00130595,1.10703,-0.0558525,-0.00393346,-0.360673,0.128045,-0.12838,5.9956,-0.0562476,0.00220158,0.0610759,0.614553,0.633253,1
3650,361.966,0.415394,0.000125199,-0.00131884,1.1078,-0.0558519,-0.00394002,-0.355135,0.134664,-0.0777709,6.28454,-0.0567584,0.00227988,0.0602105,0.614553,0.633253,1
3660,381.477,0.409656,0.000140845,-0.00132464,1.10861,-0.0558512,-0.00394664,-0.349594,0.13854,0.104394,6.65412,-0.0575565,0.00172659,0.0600188,0.614553,0.633253,1
3670,399.286,0.403923,0.000155175,-0.00130753,1.10946,-0.0558505,-0.00395322,-0.344049,0.0878459,0.170826,6.95248,-0.0582371,0.000947342,0.0598372,0.614553,0.633253,1
3680,389.597,0.397588,0.000166864,-0.00129702,1.11036,-0.0558497,-0.00395973,-0.3385,0.068054,0.11698,7.34906,-0.0583446,-0.000128146,0.059062,0.614546,0.633287,1
3690,392.011,0.391097,0.000172191,-0.00127656,1.1113,-0.0558488,-0.00396617,-0.332946,0.0173681,0.213218,7.63327,-0.0579963,-0.00161486,0.0581383,0.614546,0.633287,1
3700,408.87,0.385005,0.000171219,-0.00124297,1.11227,-0.055848,-0.00397248,-0.327387,-0.0325436,0.325278,7.87144,-0.0572615,-0.00305369,0.0576141,0.614546,0.633287,1
3710,394.832,0.379442,0.000164295,-0.0011949,1.11327,-0.0558471,-0.00397858,-0.321823,-0.0768609,0.443246,8.06354,-0.0563275,-0.00328332,0.0576181,0.614546,0.633287,1
3720,368.804,0.373769,0.000152161,-0.0011318,1.11429,-0.0558463,-0.0039844,-0.316254,-0.117172,0.567012,8.22269,-0.0555787,-0.00223966,0.057511,0.614384,0.63365,1
3730,363.167,0.368174,0.00013463,-0.00105212,1.11532,-0.0558456,-0.00398987,-0.31068,-0.165335,0.711025,8.385,-0.0553556,-0.000659813,0.0574791,0.614384,0.63365,1
3740,343.113,0.362747,0.000110068,-0.000952358,1.11638,-0.055845,-0.00399489,-0.305101,-0.229986,0.888906,8.56714,-0.0554387,0.000661685,0.0576159,0.614325,0.633868,1
3750,342.454,0.357573,7.64557e-005,-0.000828364,1.11747,-0.0558445,-0.00399935,-0.299516,-0.308442,1.09601,8.76372,-0.0555479,0.00181551,0.0580099,0.614257,0.634158,1
3760,307.969,0.352286,3.29994e-005,-0.00067733,1.11858,-0.0558442,-0.00400313,-0.293926,-0.383391,1.3191,8.98382,-0.055785,0.00246962,0.0583007,0.614235,0.634307,1
3770,283.579,0.347195,-2.5884e-005,-0.000493711,1.11972,-0.0558442,-0.00400608,-0.28833,-0.567514,1.62279,9.29292,-0.0559823,0.00273466,0.0587992,0.614173,0.634762,1
3780,310.709,0.342403,-9.94143e-005,-0.000276673,1.1209,-0.0558445,-0.00400801,-0.282729,-0.605783,1.84281,9.54066,-0.0557588,0.00302161,0.0596016,0.614129,0.634991,1
3790,321.285,0.338021,-0.000177661,-3.31785e-005,1.12211,-0.0558452,-0.0040088,-0.277121,-0.64636,2.04459,9.76679,-0.0550705,0.00382708,0.060808,0.614129,0.634991,1
3800,316.286,0.33285,-0.0002536,0.000245856,1.12335,-0.0558463,-0.00400829,-0.271508,-0.549786,2.43427,10.1301,-0.0543374,0.00420684,0.0612379,0.614129,0.634991,1
3810,315.181,0.326592,-0.00032938,0.000564802,1.12464,-0.0558477,-0.00400628,-0.265888,-0.697281,2.68283,10.4129,-0.0536732,0.00364457,0.0606072,0.614129,0.634991,1
3820,313.043,0.319324,-0.000418738,0.000912283,1.12595,-0.0558496,-0.0040026,-0.260261,-0.732936,2.87222,10.604,-0.0534309,0.00237415,0.0589897,0.614129,0.634991,1
3830,322.314,0.312391,-0.000513591,0.00128456,1.12729,-0.0558519,-0.00399712,-0.254628,-0.78399,3.07975,10.7949,-0.0541269,0.00124995,0.0577144,0.614132,0.635133,1
3840,322.909,0.306401,-0.000599491,0.00169359,1.12867,-0.0558547,-0.00398969,-0.248988,-0.689421,3.39353,11.0545,-0.0556927,0.000572558,0.0573788,0.614134,0.635384,1
3850,292.099,0.301418,-0.000685541,0.00213497,1.13006,-0.0558579,-0.00398013,-0.243341,-0.680486,3.66661,11.2441,-0.0567401,0.00119692,0.0580307,0.614134,0.635384,1
3860,260.728,0.296021,-0.000768366,0.0026136,1.13148,-0.0558616,-0.00396827,-0.237688,-0.63627,3.98966,11.5259,-0.0565922,0.0027002,0.0582574,0.614134,0.635384,1
3870,250.745,0.289997,-0.000842805,0.00312102,1.13296,-0.0558656,-0.00395395,-0.232026,-0.546854,4.19202,11.9628,-0.0558879,0.00364703,0.0578705,0.614134,0.635384,1
3880,233.931,0.283634,-0.000903742,0.0036664,1.13448,-0.05587,-0.003937,-0.226358,-0.423237,4.51207,12.3303,-0.0555189,0.00284554,0.0571948,0.614134,0.635384,1
3890,224.303,0.27797,-0.000948362,0.00425133,1.13604,-0.0558746,-0.00391722,-0.220682,-0.287984,4.89267,12.6825,-0.0551597,0.00154767,0.0572334,0.614134,0.635384,1
3900,237.401,0.272935,-0.00097498,0.00487177,1.13764,-0.0558794,-0.00389442,-0.214997,-0.133853,4.99945,12.8816,-0.054722,0.000929646,0.0578926,0.614134,0.635384,1
