step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.0163516,0,0,0,-2.57384e-008,4.33488e-009,0.981818,0,0,0,-4.59701e-006,0.0557858,-0.0379467,0.636635,0.503529,1
10,2.2998,0,0,0,-2.57384e-008,4.33488e-009,0.981818,0,0,0,-3.71149e-005,0.055767,-0.037978,0.636658,0.503538,1
20,2.66287,0,0,0,-2.57384e-008,4.33488e-009,0.981818,0,0,0,-5.63303e-005,0.0557097,-0.0380255,0.636685,0.503547,1
30,3.38794,0,0,0,-2.57384e-008,4.33488e-009,0.981818,0,0,0,-2.49139e-005,0.0556341,-0.0380634,0.636685,0.503547,1
40,3.50992,0,0,0,-2.57384e-008,4.33488e-009,0.981818,0,0,0,-8.73817e-005,0.0556161,-0.0381028,0.636856,0.503588,1
50,3.31844,0,0,0,-2.57384e-008,4.33488e-009,0.981818,0,0,0,-0.000171481,0.0556521,-0.0381647,0.637018,0.503621,1
60,3.20243,0,0,0,-2.57384e-008,4.33488e-009,0.981818,0,0,0,-0.000174754,0.0556775,-0.0382308,0.63708,0.503632,1
70,3.19552,0,0,0,-2.57384e-008,4.33488e-009,0.981818,0,0,0,-0.000136238,0.0556634,-0.0382911,0.637255,0.503656,1
80,2.92798,0,0,0,-2.57384e-008,4.33488e-009,0.981818,0,0,0,-0.000164861,0.0556523,-0.0383537,0.637422,0.503673,1
90,2.86074,0,0,0,-2.57384e-008,4.33488e-009,0.981818,0,0,0,-0.000211932,0.0556542,-0.038426,0.637562,0.503681,1
100,2.67258,0,0,0,-2.57384e-008,4.33488e-009,0.981818,0,0,0,-0.000234837,0.0556486,-0.0384879,0.637731,0.503685,1
110,11.6228,0,0,0,-2.57384e-008,4.33488e-009,0.981818,0,0,0,-0.000245592,0.0556184,-0.0385597,0.637908,0.503681,1
120,18.3566,0,0,0,-2.57384e-008,4.33488e-009,0.981818,0,0,0,-0.000276426,0.0555859,-0.0386438,0.638165,0.503665,1
130,22.5433,0,0,0,-2.57384e-008,4.33488e-009,0.981818,0,0,0,-0.00028784,0.0555534,-0.0387449,0.638349,0.503646,1
140,25.1324,0,0,0,-2.57384e-008,4.33488e-009,0.981818,0,0,0,-0.000282864,0.0555233,-0.038858,0.638581,0.503613,1
150,26.6297,0,0,0,-2.57384e-008,4.33488e-009,0.981818,0,0,0,-0.000317322,0.0555289,-0.0389819,0.63882,0.503571,1
160,27.0479,0,0,0,-2.57384e-008,4.33488e-009,0.981818,0,0,0,-0.000409238,0.0555729,-0.0391204,0.639082,0.503516,1
170,27.1546,0,0,0,-2.57384e-008,4.33488e-009,0.981818,0,0,0,-0.000438989,0.0555854,-0.0392763,0.639297,0.503464,1
180,26.9355,0,0,0,-2.57384e-008,4.33488e-009,0.981818,0,0,0,-0.00034182,0.0555341,-0.039442,0.639443,0.503423,1
190,26.1098,0,0,0,-2.57384e-008,4.33488e-009,0.981818,0,0,0,-0.000225716,0.0554687,-0.0396324,0.639613,0.50337,1
200,25.5241,0,0,0,-2.57384e-008,4.33488e-009,0.981818,0,0,0,-0.000170535,0.0554257,-0.0398721,0.639778,0.503314,1
210,33.4737,0,0,0,-2.57384e-008,4.33488e-009,0.981818,0,0,0,-0.00010215,0.0553788,-0.040217,0.639856,0.503285,1
220,38.5687,0,0,0,-2.57384e-008,4.33488e-009,0.981818,0,0,0,-6.67612e-006,0.0553194,-0.0406849,0.639936,0.503252,1
230,41.4892,0,0,0,-2.57384e-008,4.33488e-009,0.981818,0,0,0,-2.58149e-005,0.0552931,-0.0412216,0.64,0.503223,1
