step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00136975,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.000322357,0.0551916,-0.0463073,0.636926,0.499066,1
10,0.22797,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.000327184,0.0551931,-0.0463071,0.636935,0.49907,1
20,0.319712,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.000344001,0.0551846,-0.0463066,0.636953,0.499072,1
30,0.442921,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.00036109,0.0551643,-0.0462866,0.63697,0.499074,1
40,0.53687,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.000368097,0.055166,-0.0462607,0.637002,0.499079,1
50,0.576561,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.000355004,0.0551776,-0.0462274,0.637051,0.499088,1
60,0.597029,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.000342759,0.0551717,-0.0461838,0.637111,0.4991,1
70,0.606973,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.000343126,0.0551558,-0.0461273,0.63717,0.499112,1
80,0.569562,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.000343805,0.055161,-0.0460861,0.637229,0.499124,1
90,0.552029,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.000330015,0.0551771,-0.0460617,0.637288,0.499136,1
100,0.515976,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.000322865,0.0551839,-0.0460382,0.637345,0.499147,1
110,9.01551,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.00034632,0.0551864,-0.0459419,0.637489,0.499173,1
120,15.759,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.000374328,0.0552163,-0.0457963,0.63765,0.499201,1
130,20.1118,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.000355346,0.0552441,-0.0456264,0.637814,0.499229,1
140,22.7751,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.000312181,0.0552287,-0.0454245,0.637982,0.499257,1
150,24.3437,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.000283088,0.0552043,-0.0451901,0.638138,0.499281,1
160,25.0249,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.000273211,0.0552031,-0.0449381,0.638281,0.499302,1
170,25.0964,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.000285754,0.0551684,-0.0446661,0.638411,0.49932,1
180,24.9804,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.000335723,0.0550836,-0.044381,0.638557,0.499338,1
190,24.5456,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.000387512,0.0550246,-0.0441004,0.638734,0.499357,1
200,24.2502,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.000377972,0.0550192,-0.0438257,0.638787,0.499362,1
210,32.9214,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.000336143,0.0550116,-0.0434844,0.638963,0.499373,1
220,38.5886,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.000371792,0.0550001,-0.0429915,0.638985,0.499374,1
230,42.1792,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.000477043,0.0550392,-0.0423517,0.639147,0.499378,1
240,44.4471,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.000499647,0.0550966,-0.0416073,0.639166,0.499378,1
250,45.9089,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.000441623,0.055125,-0.0407787,0.639206,0.499377,1
260,47.1576,0,0,0,-2.76349e-008,-8.12791e-010,0.981818,0,0,0,0.000446422,0.0551551,-0.0398342,0.639242,0.499375,1
