step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00223234,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000326606,0.0552413,-0.0458257,0.637071,0.49941,1
10,0.348252,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000327927,0.0552461,-0.0458181,0.637071,0.49941,1
20,0.448955,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000349973,0.0552593,-0.0457913,0.637071,0.49941,1
30,0.608448,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000382713,0.0552658,-0.0457496,0.637071,0.49941,1
40,0.757774,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000395392,0.0552727,-0.0457383,0.637071,0.49941,1
50,0.829826,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000383571,0.055273,-0.0457433,0.637071,0.49941,1
60,0.862141,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000378883,0.0552666,-0.0457156,0.637071,0.49941,1
70,0.892977,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000384139,0.055256,-0.0456506,0.637071,0.49941,1
80,0.832094,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.00038387,0.055257,-0.0456075,0.637071,0.49941,1
90,0.809604,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000374442,0.0552626,-0.0455996,0.637071,0.49941,1
100,0.731114,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000374612,0.0552638,-0.0455907,0.637071,0.49941,1
110,9.39921,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000407946,0.0552574,-0.0455183,0.637071,0.49941,1
120,16.0834,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000447507,0.0552677,-0.0454016,0.637071,0.49941,1
130,20.2737,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000436296,0.0552845,-0.0452471,0.637081,0.499386,1
140,22.5411,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000398877,0.0552836,-0.0450287,0.63709,0.499363,1
150,23.5636,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000406975,0.0552663,-0.0447804,0.637101,0.499341,1
160,23.6903,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000471945,0.055246,-0.0445561,0.637141,0.499255,1
170,23.4285,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000546642,0.0552047,-0.0443071,0.637176,0.499182,1
180,23.0925,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.00061113,0.0551441,-0.0439649,0.637213,0.499106,1
190,22.8455,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000644851,0.0550946,-0.0435711,0.637263,0.499007,1
200,23.0021,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000618544,0.0550729,-0.0431944,0.637313,0.498907,1
210,32.4015,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000588042,0.0550652,-0.042743,0.637365,0.498805,1
220,39.0475,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000659073,0.0550585,-0.0421004,0.63744,0.498662,1
230,43.6407,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000778143,0.055056,-0.0413167,0.637523,0.498504,1
240,46.8944,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000788118,0.055052,-0.0404782,0.637597,0.498366,1
250,49.0652,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000707978,0.0550434,-0.0395637,0.637667,0.498237,1
260,50.3181,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000672236,0.0550295,-0.038527,0.637727,0.498128,1
270,50.8648,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000692791,0.0550444,-0.0374571,0.637774,0.498044,1
280,50.813,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000682857,0.0550875,-0.0364134,0.637816,0.497971,1
290,50.1468,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000607823,0.0551362,-0.0353517,0.637828,0.49795,1
300,49.27,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000487542,0.0551556,-0.0342381,0.637828,0.49795,1
310,57.2047,0,0,0,-1.99134e-008,1.62558e-009,0.981818,0,0,0,0.000370822,0.0551578,-0.0331184,0.637828,0.49795,1
