step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.0167155,0,0,0,-4.15878e-008,8.12791e-010,0.981818,0,0,0,7.21514e-005,0.0556848,-0.0452342,0.636293,0.502416,1
10,2.10511,0,0,0,-4.15878e-008,8.12791e-010,0.981818,0,0,0,5.3558e-005,0.0556558,-0.0452533,0.636293,0.502416,1
20,2.32507,0,0,0,-4.15878e-008,8.12791e-010,0.981818,0,0,0,-2.38173e-005,0.0555862,-0.0452307,0.636293,0.502416,1
30,2.99957,0,0,0,-4.15878e-008,8.12791e-010,0.981818,0,0,0,-8.25039e-005,0.0554756,-0.0451453,0.636293,0.502416,1
40,3.64509,0,0,0,-4.15878e-008,8.12791e-010,0.981818,0,0,0,-0.000100417,0.0554206,-0.0450694,0.636293,0.502416,1
50,3.6797,0,0,0,-4.15878e-008,8.12791e-010,0.981818,0,0,0,-0.000103919,0.0554251,-0.0450305,0.636293,0.502416,1
60,3.60317,0,0,0,-4.15878e-008,8.12791e-010,0.981818,0,0,0,-0.000144668,0.0554626,-0.044933,0.636316,0.502426,1
70,3.65444,0,0,0,-4.15878e-008,8.12791e-010,0.981818,0,0,0,-0.000170008,0.0554745,-0.0447718,0.636339,0.502434,1
80,3.3203,0,0,0,-4.15878e-008,8.12791e-010,0.981818,0,0,0,-0.000184067,0.0554613,-0.0446486,0.636347,0.502437,1
90,3.22695,0,0,0,-4.15878e-008,8.12791e-010,0.981818,0,0,0,-0.000194808,0.0554236,-0.0446007,0.636391,0.502448,1
100,2.96257,0,0,0,-4.15878e-008,8.12791e-010,0.981818,0,0,0,-0.000208339,0.0553991,-0.0445332,0.636407,0.502451,1
110,12.0645,0,0,0,-4.15878e-008,8.12791e-010,0.981818,0,0,0,-0.000226269,0.0553926,-0.0443274,0.636452,0.502456,1
120,19.0077,0,0,0,-4.15878e-008,8.12791e-010,0.981818,0,0,0,-0.000276971,0.0554082,-0.0440344,0.636606,0.502465,1
130,23.295,0,0,0,-4.15878e-008,8.12791e-010,0.981818,0,0,0,-0.000321736,0.055414,-0.0437646,0.636623,0.502464,1
140,25.9094,0,0,0,-4.15878e-008,8.12791e-010,0.981818,0,0,0,-0.000355403,0.0554145,-0.0434933,0.6367,0.502457,1
150,27.3021,0,0,0,-4.15878e-008,8.12791e-010,0.981818,0,0,0,-0.000412001,0.055414,-0.0431966,0.636848,0.502435,1
160,27.7156,0,0,0,-4.15878e-008,8.12791e-010,0.981818,0,0,0,-0.000483179,0.0554122,-0.0429008,0.636965,0.502411,1
170,28.0088,0,0,0,-4.15878e-008,8.12791e-010,0.981818,0,0,0,-0.000512525,0.0553844,-0.0426106,0.637083,0.502379,1
180,27.7326,0,0,0,-4.15878e-008,8.12791e-010,0.981818,0,0,0,-0.000520616,0.0553473,-0.0422961,0.637131,0.502363,1
190,27.1962,0,0,0,-4.15878e-008,8.12791e-010,0.981818,0,0,0,-0.000530682,0.0553291,-0.0419977,0.637283,0.502303,1
200,27.0922,0,0,0,-4.15878e-008,8.12791e-010,0.981818,0,0,0,-0.000519516,0.0553154,-0.0417965,0.637422,0.502239,1
