step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.0157017,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-2.38021e-005,0.0557771,-0.0375888,0.63646,0.503411,1
10,2.2122,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-5.58689e-005,0.0557549,-0.037615,0.636585,0.50346,1
20,2.4597,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-7.33579e-005,0.0556913,-0.037659,0.63659,0.503462,1
30,3.27461,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-3.16438e-005,0.0556118,-0.0377098,0.636621,0.503471,1
40,3.30552,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-9.0287e-005,0.0556058,-0.0377569,0.636678,0.503484,1
50,3.14367,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-0.000177269,0.0556503,-0.0378204,0.636835,0.503515,1
60,2.96535,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-0.0001853,0.0556749,-0.0378904,0.636996,0.503542,1
70,3.10669,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-0.000141981,0.0556554,-0.037965,0.637168,0.503565,1
80,2.7892,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-0.000163774,0.0556425,-0.0380401,0.637366,0.503585,1
90,2.79836,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-0.000207223,0.0556447,-0.0381218,0.637523,0.503594,1
100,2.62682,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-0.000232313,0.0556438,-0.0381897,0.637669,0.503596,1
110,11.5509,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-0.000248749,0.0556163,-0.0382737,0.637894,0.503591,1
120,18.3841,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-0.000288261,0.0555808,-0.0383773,0.638114,0.503577,1
130,22.4973,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-0.000297133,0.0555435,-0.0385101,0.638355,0.503553,1
140,25.1544,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-0.000273379,0.0555101,-0.0386659,0.638626,0.503517,1
150,26.6075,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-0.000287629,0.0555135,-0.0388321,0.638885,0.503474,1
160,27.1185,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-0.000380172,0.0555691,-0.03899,0.639158,0.503421,1
170,27.2418,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-0.000419852,0.0555948,-0.0391504,0.639381,0.503369,1
180,27.0602,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-0.000320382,0.0555369,-0.0393378,0.639542,0.503326,1
190,26.2797,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-0.000191365,0.0554591,-0.0395763,0.639717,0.503274,1
200,25.6088,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-0.000131965,0.0554191,-0.0398643,0.63988,0.503222,1
210,33.6514,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-7.01267e-005,0.0553801,-0.0402452,0.639971,0.503189,1
220,38.7635,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,2.3998e-005,0.0553199,-0.0407423,0.639979,0.503186,1
230,41.6026,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,1.11826e-005,0.0552905,-0.0413076,0.640043,0.503158,1
240,42.6446,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-9.3842e-005,0.0552984,-0.0419055,0.640062,0.503149,1
250,42.7397,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-0.000174604,0.0553072,-0.0425786,0.640097,0.503132,1
260,42.4298,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-0.000217655,0.055292,-0.0433604,0.640132,0.503113,1
270,41.2072,0,0,0,-2.22163e-008,5.4186e-009,0.981818,0,0,0,-0.000279615,0.055275,-0.0441608,0.640252,0.503045,1
