step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00141637,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000414349,0.0551719,-0.0483695,0.636434,0.498622,1
10,0.231257,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000403928,0.0551758,-0.0483559,0.636476,0.498653,1
20,0.342083,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000381129,0.0551805,-0.0483186,0.636521,0.498694,1
30,0.477732,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000367169,0.0551789,-0.0482749,0.636619,0.498808,1
40,0.650815,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000371842,0.0551925,-0.0482568,0.636622,0.498817,1
50,0.706449,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000389629,0.0552091,-0.0482457,0.636637,0.498857,1
60,0.747504,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000393778,0.0552086,-0.0482042,0.63664,0.498881,1
70,0.787752,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000384341,0.0551929,-0.0481362,0.636645,0.498909,1
80,0.771351,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000381611,0.0551917,-0.0480786,0.636651,0.498928,1
90,0.779144,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.00038772,0.0552035,-0.0480365,0.636655,0.49894,1
100,0.763267,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.00038651,0.0552113,-0.0479878,0.636666,0.498971,1
110,9.58927,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.00038376,0.055208,-0.0478225,0.636691,0.499038,1
120,16.6388,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000396775,0.0552035,-0.047555,0.636708,0.499081,1
130,21.3197,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000374159,0.0551851,-0.0472377,0.636732,0.499134,1
140,24.3008,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000294514,0.0551482,-0.046885,0.636763,0.4992,1
150,26.1898,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000260332,0.0551244,-0.046529,0.63678,0.499233,1
160,27.2145,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000305143,0.0551352,-0.046189,0.636803,0.499276,1
170,27.7578,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000340961,0.0551423,-0.0458117,0.63684,0.499342,1
180,28.0563,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000335566,0.0551219,-0.0453526,0.63686,0.499376,1
190,28.0705,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000324787,0.0550955,-0.0448631,0.636866,0.499386,1
200,28.1043,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000299209,0.0550717,-0.0443999,0.636878,0.499403,1
210,37.3955,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000254519,0.055026,-0.0438787,0.636883,0.49941,1
220,43.6183,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000243127,0.0549632,-0.0432192,0.636898,0.49943,1
230,47.6609,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.00024988,0.0549265,-0.0424637,0.636919,0.499457,1
240,50.1531,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000186736,0.0549247,-0.0416648,0.636926,0.499466,1
250,51.4487,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,5.61521e-005,0.0549445,-0.0408145,0.637047,0.499614,1
260,52.1283,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,-2.08756e-005,0.0549808,-0.0399102,0.637132,0.499717,1
270,52.0324,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,-4.26949e-006,0.055025,-0.0389888,0.637295,0.499909,1
280,51.6426,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,1.54972e-005,0.0550384,-0.0380273,0.63743,0.500065,1
290,50.9509,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,-3.23001e-005,0.0550317,-0.0369655,0.637584,0.500239,1
300,50.0979,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,-8.18612e-005,0.0550382,-0.0358185,0.637769,0.500445,1
310,58.4742,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,-9.68531e-005,0.0550629,-0.0346151,0.637949,0.500642,1
320,63.8507,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,-0.000100438,0.0550631,-0.0333443,0.638141,0.500851,1
330,67.1004,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,-8.01832e-005,0.0550395,-0.0319725,0.638366,0.501093,1
340,69.23,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,-7.18149e-007,0.0549852,-0.0305089,0.638595,0.501336,1
350,70.6609,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,2.0962e-005,0.0549045,-0.029043,0.638806,0.501558,1
360,71.584,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,-6.4178e-005,0.0548262,-0.0275968,0.639028,0.501789,1
370,72.4013,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,-0.000125665,0.0547992,-0.0261474,0.639267,0.502036,1
380,72.7876,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,-6.98688e-005,0.0547762,-0.0247178,0.639486,0.50226,1
390,73.1575,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,-1.55666e-005,0.054738,-0.0233633,0.639689,0.502465,1
400,73.2317,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,-8.99941e-006,0.0547206,-0.0220324,0.639916,0.502693,1
410,82.1153,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,-3.66645e-007,0.0547485,-0.0206193,0.640156,0.502931,1
420,87.5158,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,5.54303e-005,0.0547377,-0.0191614,0.640381,0.503153,1
430,90.1,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000136938,0.0546813,-0.0177839,0.640603,0.50337,1
440,90.7292,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000252779,0.0546295,-0.0164497,0.640808,0.503568,1
450,90.1623,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000361027,0.0546007,-0.0150778,0.640972,0.503724,1
460,88.1377,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000423097,0.0545464,-0.0136943,0.64112,0.503864,1
470,85.8823,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000413643,0.054507,-0.0123816,0.641265,0.503999,1
480,84.0959,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000402279,0.0544694,-0.0111071,0.64139,0.504113,1
490,82.8637,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000455194,0.0543435,-0.00982627,0.641518,0.50423,1
500,83.3229,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000555849,0.054114,-0.00856238,0.641651,0.504349,1
510,94.1175,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000592079,0.0539494,-0.00732996,0.641769,0.504452,1
520,102.857,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000581081,0.0538852,-0.00611073,0.641894,0.504561,1
530,111.124,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000641451,0.0537956,-0.00499835,0.64204,0.504687,1
540,118.584,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.000812621,0.0536308,-0.0041516,0.642183,0.504809,1
550,126.561,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.00098735,0.0534863,-0.00362822,0.64233,0.504932,1
560,134.305,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.00114529,0.0533563,-0.00327844,0.642487,0.505062,1
570,140.882,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.00140671,0.0532388,-0.00300961,0.642652,0.505199,1
580,146.721,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.00180872,0.053181,-0.00289748,0.642826,0.505341,1
590,150.515,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.00218489,0.0531428,-0.00307202,0.642936,0.50543,1
600,152.881,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.00244044,0.053031,-0.00350759,0.642994,0.505476,1
610,162.488,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.00269044,0.052918,-0.00412083,0.642994,0.505476,1
620,167.496,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.00292734,0.0528992,-0.00484631,0.642994,0.505476,1
630,168.626,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.00307172,0.0529043,-0.00568056,0.642994,0.505476,1
640,166.531,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.0032113,0.0528697,-0.00655326,0.642994,0.505476,1
650,161.491,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.00342249,0.052837,-0.00738974,0.642994,0.505476,1
660,155.214,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.00348778,0.0527884,-0.00818304,0.642994,0.505476,1
670,149.055,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.00344574,0.0526705,-0.00899215,0.642994,0.505476,1
680,143.963,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.00356274,0.0526047,-0.00972909,0.642994,0.505476,1
690,141.3,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.00383533,0.052669,-0.0103044,0.642994,0.505476,1
700,140.263,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.00394892,0.0527153,-0.0108134,0.642994,0.505476,1
710,150.327,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.00403438,0.0526153,-0.0114487,0.642994,0.505476,1
720,158.949,0,0,0,-4.34843e-008,1.89651e-009,0.981818,0,0,0,0.00429397,0.052558,-0.012059,0.642994,0.505476,1
