step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00179014,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,0.000205087,0.0551295,-0.0495484,0.636742,0.498942,1
10,0.279685,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,0.000202037,0.0551321,-0.0495183,0.636742,0.498942,1
20,0.493002,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,0.000200496,0.055147,-0.0494375,0.636742,0.498942,1
30,0.713364,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,0.000201082,0.0551542,-0.0493478,0.636742,0.498942,1
40,0.935903,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,0.000195019,0.0551526,-0.0492477,0.636742,0.498942,1
50,1.06985,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,0.0001881,0.055144,-0.0491389,0.636742,0.498942,1
60,1.14531,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,0.00018187,0.0551476,-0.0490035,0.636742,0.498942,1
70,1.22689,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,0.000172102,0.0551525,-0.0488544,0.636742,0.498942,1
80,1.24792,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,0.000161433,0.0551508,-0.0486938,0.636742,0.498942,1
90,1.27201,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,0.000155756,0.0551379,-0.0485351,0.636742,0.498942,1
100,1.27781,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,0.000151924,0.0551253,-0.0483773,0.636742,0.498942,1
110,10.4893,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,0.000139809,0.0551045,-0.0480395,0.636742,0.498942,1
120,17.6767,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,0.000111963,0.0550951,-0.0475069,0.636742,0.498942,1
130,22.5957,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,7.42926e-005,0.0551127,-0.046872,0.636742,0.498942,1
140,25.6847,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,4.57388e-005,0.0551443,-0.0461803,0.636742,0.498942,1
150,27.6061,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,3.02886e-005,0.0551456,-0.0454772,0.636742,0.498942,1
160,28.6153,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,6.30271e-006,0.0551102,-0.0447802,0.636742,0.498942,1
170,28.9879,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,-3.69316e-005,0.0550665,-0.044088,0.636742,0.498942,1
180,29.0248,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,-9.80453e-005,0.0550329,-0.0433873,0.636742,0.498942,1
190,28.7552,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,-0.000173265,0.0550003,-0.0426908,0.636742,0.498942,1
200,28.3372,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,-0.000246278,0.0549723,-0.0420151,0.636742,0.498942,1
210,37.1925,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,-0.000322468,0.0549484,-0.0413001,0.636742,0.498942,1
220,42.9392,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,-0.000426156,0.0549009,-0.0405353,0.636742,0.498942,1
230,46.6118,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,-0.000533524,0.0548279,-0.0397652,0.636742,0.498942,1
240,48.8825,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,-0.000593133,0.0547724,-0.0390167,0.636742,0.498942,1
250,50.1116,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,-0.000623286,0.0547515,-0.0382794,0.636742,0.498942,1
260,50.7041,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,-0.00066149,0.0547163,-0.0375755,0.636742,0.498942,1
270,50.783,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,-0.000692134,0.0546565,-0.0369246,0.636742,0.498942,1
280,50.4835,0,0,0,-2.00488e-008,-5.4186e-010,0.981818,0,0,0,-0.000709522,0.0546026,-0.0363442,0.636742,0.498942,1
