step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.000989693,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000459986,0.0552366,-0.0488293,0.635817,0.499489,1
10,0.144877,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000454122,0.0552339,-0.048846,0.635817,0.499489,1
20,0.246903,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000429243,0.0552223,-0.048878,0.635817,0.499489,1
30,0.363396,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000396477,0.0551969,-0.0488995,0.635825,0.499508,1
40,0.503426,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000382125,0.0551785,-0.0489,0.635932,0.499561,1
50,0.615593,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000384709,0.0551669,-0.0488905,0.636116,0.499579,1
60,0.759987,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000379292,0.0551592,-0.0488952,0.636158,0.499572,1
70,0.815376,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000368895,0.0551558,-0.0489178,0.636321,0.499548,1
80,0.892372,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000371757,0.0551592,-0.048935,0.63634,0.499544,1
90,0.878859,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000383951,0.0551526,-0.0489273,0.636457,0.499517,1
100,0.890883,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000388302,0.0551312,-0.0489042,0.636484,0.499506,1
110,9.82175,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000387453,0.055073,-0.0488528,0.636629,0.499453,1
120,16.7873,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000396432,0.0550245,-0.0487969,0.636791,0.499394,1
130,21.4802,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000396303,0.0550126,-0.048753,0.63701,0.499314,1
140,24.4501,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000366497,0.0550115,-0.0487022,0.637291,0.499209,1
150,26.4085,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000347759,0.0549931,-0.0486174,0.637559,0.49911,1
160,27.4666,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000363046,0.0549539,-0.0484961,0.637798,0.499021,1
170,27.9765,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000364363,0.0548933,-0.0483636,0.637983,0.498953,1
180,28.1708,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000327301,0.0548231,-0.0482366,0.638091,0.49891,1
190,27.9872,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.00029567,0.0547712,-0.0480919,0.638166,0.498877,1
200,27.713,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000284016,0.0547558,-0.0478837,0.638231,0.498847,1
210,36.5749,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.00025925,0.0547642,-0.0475686,0.638278,0.498823,1
220,42.3379,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000224647,0.054774,-0.0471583,0.638343,0.498787,1
230,46.0359,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000209688,0.0547821,-0.0466913,0.638409,0.498748,1
240,48.2342,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000203981,0.0547849,-0.0461619,0.638484,0.498701,1
250,49.5354,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000195437,0.0547747,-0.0455344,0.638542,0.498663,1
260,50.1997,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000207616,0.054752,-0.0447884,0.638599,0.498622,1
270,50.6344,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000234768,0.0547458,-0.0439284,0.638621,0.498606,1
280,51.0051,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000243294,0.0547662,-0.0429755,0.638631,0.498597,1
290,51.57,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000248687,0.0547919,-0.0419568,0.638663,0.498573,1
300,52.4206,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000303666,0.0547713,-0.0408857,0.638687,0.498554,1
310,62.6299,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000385855,0.0546981,-0.0396738,0.638709,0.498539,1
320,70.0138,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000407278,0.0546181,-0.0382695,0.638766,0.498499,1
330,75.0159,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000357856,0.0545828,-0.0367438,0.638839,0.498449,1
340,78.3279,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.00031854,0.0545535,-0.0352095,0.638907,0.498405,1
350,80.259,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000295454,0.0545011,-0.0336992,0.638975,0.49836,1
360,80.9602,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000241588,0.0544579,-0.0321611,0.639033,0.498323,1
370,81.1285,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000176409,0.0544539,-0.0305752,0.639095,0.498284,1
380,80.3704,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,0.000135848,0.0544165,-0.0290048,0.639192,0.498224,1
390,79.0614,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,9.61186e-005,0.054324,-0.0275189,0.639304,0.498156,1
400,77.1993,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,6.04298e-005,0.0542583,-0.0261266,0.639412,0.498091,1
410,83.935,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,4.09233e-005,0.0542905,-0.0247435,0.639541,0.498014,1
420,86.8232,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,5.00321e-006,0.0543523,-0.023305,0.639687,0.497928,1
430,86.8078,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,-4.05603e-005,0.0543782,-0.0218158,0.639831,0.497844,1
440,85.1209,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,-2.25889e-005,0.054374,-0.0203082,0.639987,0.497755,1
450,82.4511,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,2.72742e-005,0.0543798,-0.0188306,0.640142,0.497667,1
460,79.4893,0,0,0,-3.54919e-008,1.62558e-009,0.981818,0,0,0,1.70051e-005,0.0543931,-0.0173979,0.640295,0.497581,1
