step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.0147591,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,-0.000129705,0.0557671,-0.0340187,0.636959,0.503911,1
10,2.02012,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,-0.000176117,0.0557551,-0.0340583,0.637103,0.503968,1
20,2.2602,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,-0.000201848,0.0557051,-0.0341389,0.637242,0.504015,1
30,2.78639,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,-0.000150854,0.0556457,-0.0342317,0.637258,0.504019,1
40,2.86551,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,-0.000161001,0.0556473,-0.0343009,0.637388,0.50405,1
50,2.68177,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,-0.000217834,0.0557018,-0.034368,0.637551,0.504083,1
60,2.63643,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,-0.000218176,0.0557462,-0.034465,0.637694,0.504107,1
70,2.83331,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,-0.000183618,0.0557605,-0.0346026,0.637878,0.50413,1
80,2.72744,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,-0.000205478,0.0557652,-0.0347401,0.638091,0.504149,1
90,2.73829,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,-0.000236059,0.0557692,-0.0348527,0.638245,0.504155,1
100,2.66357,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,-0.000224567,0.0557636,-0.0349438,0.638399,0.504155,1
110,11.7236,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,-0.000192854,0.0557271,-0.0351069,0.638665,0.504144,1
120,18.6814,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,-0.000199113,0.0556681,-0.0353673,0.638967,0.50412,1
130,23.3457,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,-0.000193294,0.0556317,-0.0356896,0.639232,0.504088,1
140,26.3605,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,-0.000156227,0.0556394,-0.0360375,0.639489,0.504047,1
150,28.0934,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,-0.000168937,0.0556757,-0.0364005,0.639778,0.503991,1
160,28.7964,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,-0.000222999,0.0557091,-0.0367621,0.640085,0.503921,1
170,29.0297,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,-0.000186622,0.0557017,-0.0371295,0.640327,0.503857,1
180,28.9149,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,-5.04747e-005,0.0556491,-0.0375476,0.640508,0.503802,1
190,28.3747,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,6.04432e-005,0.0556069,-0.0380461,0.640723,0.503729,1
200,27.605,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000132439,0.0555932,-0.0385919,0.640938,0.503649,1
210,35.9565,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000248668,0.0555646,-0.0392158,0.641039,0.503608,1
220,41.2005,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000357852,0.055526,-0.0399569,0.64104,0.503607,1
230,44.4267,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000320273,0.055537,-0.0407905,0.641047,0.503604,1
240,45.8248,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000206464,0.0555692,-0.0416816,0.641064,0.503595,1
250,46.4195,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000148515,0.0555641,-0.042636,0.641064,0.503595,1
260,46.4776,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000130382,0.0555461,-0.0436758,0.641065,0.503594,1
270,45.8181,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000122989,0.0555584,-0.0447555,0.64108,0.503584,1
280,45.5842,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000257203,0.0555667,-0.0458206,0.64109,0.503578,1
290,44.7092,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000511401,0.0555418,-0.0468725,0.641111,0.503563,1
300,44.4058,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000716792,0.0555025,-0.0479752,0.641111,0.503563,1
310,53.448,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000812468,0.0554885,-0.0491812,0.641111,0.503563,1
320,58.9425,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000889911,0.055504,-0.0504645,0.641111,0.503563,1
330,62.4417,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000908197,0.055518,-0.0517919,0.641111,0.503563,1
340,65.0875,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000868925,0.0555043,-0.0531902,0.641111,0.503563,1
350,66.9992,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000859913,0.0554776,-0.0545642,0.641111,0.503563,1
360,69.6565,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000897787,0.0554494,-0.0558697,0.641111,0.503563,1
370,72.0463,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.00082087,0.0554643,-0.0571831,0.641111,0.503563,1
380,75.2427,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000629532,0.0555722,-0.0585507,0.641111,0.503563,1
390,78.2537,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000463553,0.0557055,-0.0597887,0.64112,0.503554,1
400,80.4372,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000418839,0.0557562,-0.060807,0.641123,0.503551,1
410,90.6191,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.00041193,0.0557824,-0.0617255,0.641231,0.503437,1
420,98.1455,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000408493,0.0558653,-0.0626356,0.641405,0.503246,1
430,104.05,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000426485,0.0559105,-0.0633778,0.641485,0.503156,1
440,108.614,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000450346,0.0558383,-0.0638518,0.641612,0.503007,1
450,112.433,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000401537,0.0557373,-0.0641678,0.641838,0.502735,1
460,114.601,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000349191,0.0556691,-0.0644379,0.64204,0.502483,1
470,116.58,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000329032,0.0555828,-0.0645081,0.642223,0.502245,1
480,117.678,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,0.000214496,0.0554714,-0.0642776,0.642417,0.501984,1
490,118.121,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,2.24589e-005,0.0553725,-0.0638815,0.642575,0.501765,1
500,118.365,0,0,0,-2.08616e-008,6.50232e-009,0.981818,0,0,0,-2.92767e-007,0.0552765,-0.0634036,0.642719,0.501555,1
