step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00931365,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,0.000170323,0.0555777,-0.046685,0.636889,0.502197,1
10,1.33263,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,0.000138137,0.0555623,-0.04664,0.636889,0.502197,1
20,1.28612,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,5.97337e-005,0.0555141,-0.046491,0.636889,0.502197,1
30,1.62312,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-4.93144e-005,0.0554284,-0.0463073,0.636889,0.502197,1
40,2.17886,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-8.92346e-005,0.0553738,-0.0461998,0.636889,0.502197,1
50,2.29896,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-7.18032e-005,0.0553901,-0.0461427,0.636889,0.502197,1
60,2.48184,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-7.02675e-005,0.0554407,-0.0459878,0.636889,0.502197,1
70,2.62732,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.000119166,0.0554534,-0.0457346,0.636889,0.502197,1
80,2.56023,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.000143354,0.0554312,-0.0455201,0.636889,0.502197,1
90,2.53155,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.000134336,0.055404,-0.0454082,0.636889,0.502197,1
100,2.40714,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.00013284,0.055391,-0.0453028,0.636889,0.502197,1
110,11.5806,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.000166609,0.0553946,-0.045006,0.636889,0.502197,1
120,18.508,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.000186636,0.0554172,-0.0445221,0.636889,0.502197,1
130,23.1495,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.000198109,0.0554194,-0.0440028,0.636889,0.502197,1
140,25.7332,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.000242198,0.0553912,-0.0434876,0.636889,0.502197,1
150,27.1927,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.00030785,0.0553661,-0.0429764,0.636914,0.5022,1
160,27.6645,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.000348837,0.055351,-0.0424841,0.636929,0.5022,1
170,27.6373,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.000396226,0.0553206,-0.0419798,0.636957,0.5022,1
180,27.2874,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.000483632,0.0552907,-0.041407,0.637121,0.502187,1
190,26.7321,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.000572758,0.0552755,-0.0408316,0.6372,0.502173,1
200,26.2346,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.000614362,0.0552487,-0.0403696,0.637353,0.502139,1
210,34.7725,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.000623045,0.0551924,-0.0399578,0.637473,0.502105,1
220,40.2429,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.000623938,0.055113,-0.0394412,0.63764,0.502048,1
230,43.7608,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.000603788,0.0550177,-0.0388021,0.637826,0.501977,1
240,45.5862,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.000606728,0.0549188,-0.0381862,0.638054,0.501881,1
250,46.46,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.000693726,0.054847,-0.0377025,0.638335,0.501757,1
260,46.7564,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.000835228,0.0548052,-0.0373088,0.638635,0.501617,1
270,46.495,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.000891181,0.0547809,-0.0369122,0.638927,0.501472,1
280,46.1072,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.000844241,0.0547401,-0.0365064,0.639271,0.501296,1
290,45.6876,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.000794231,0.0546761,-0.0361181,0.639673,0.50109,1
300,45.6638,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.000847544,0.0546094,-0.0357538,0.639995,0.500921,1
310,54.8987,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.000937684,0.0545369,-0.035397,0.640243,0.500787,1
320,61.4354,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.0010023,0.0543987,-0.0351021,0.640576,0.500602,1
330,65.4974,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.00104003,0.0542454,-0.0348594,0.640977,0.500379,1
340,68.4855,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.00112323,0.0541725,-0.0345949,0.641305,0.5002,1
350,71.3248,0,0,0,-2.64157e-008,5.4186e-009,0.981818,0,0,0,-0.00118425,0.0541638,-0.0342737,0.641528,0.50008,1
