step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00167342,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000402848,0.0552999,-0.0457403,0.637133,0.499744,1
10,0.261259,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000394277,0.0552947,-0.0457236,0.637141,0.49972,1
20,0.326384,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000369067,0.055273,-0.0456697,0.637141,0.49972,1
30,0.43602,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000332008,0.0552448,-0.045597,0.637141,0.49972,1
40,0.54235,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000304168,0.0552388,-0.0455705,0.637145,0.499695,1
50,0.56487,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000289478,0.0552482,-0.0455797,0.637145,0.499695,1
60,0.584268,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000283,0.0552447,-0.0455471,0.637149,0.499671,1
70,0.59303,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000284442,0.0552326,-0.0454573,0.637154,0.499646,1
80,0.553225,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000293675,0.0552343,-0.045392,0.637158,0.499622,1
90,0.541966,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000297142,0.0552442,-0.0453817,0.637163,0.499597,1
100,0.513693,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000295356,0.0552464,-0.0453704,0.637169,0.499573,1
110,8.99416,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000309711,0.0552487,-0.0452408,0.637193,0.499474,1
120,15.7767,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000355829,0.0552803,-0.045008,0.637216,0.499391,1
130,20.0473,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.0003835,0.0553116,-0.0447186,0.637248,0.499285,1
140,22.502,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000373796,0.0553033,-0.0443749,0.637282,0.499176,1
150,23.8228,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000392147,0.0552872,-0.0440302,0.637314,0.49908,1
160,24.2551,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000465996,0.0552764,-0.0437315,0.63735,0.498983,1
170,24.1365,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000537454,0.0552231,-0.0434025,0.637382,0.4989,1
180,23.9407,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000571342,0.0551389,-0.0429522,0.637392,0.498877,1
190,23.4345,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000573959,0.0550957,-0.0424347,0.637423,0.498809,1
200,23.0319,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000533,0.0550908,-0.0419734,0.637423,0.498809,1
210,31.8113,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.0004835,0.0550685,-0.0415143,0.637435,0.498788,1
220,37.4069,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000538804,0.0550407,-0.0408995,0.637462,0.498741,1
230,40.9782,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000699783,0.0550413,-0.0400978,0.637522,0.49864,1
240,43.1345,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000787652,0.0550309,-0.0392236,0.637569,0.498565,1
250,44.5059,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000765086,0.0550029,-0.0383532,0.637621,0.498483,1
260,45.6628,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000776097,0.0550376,-0.0374533,0.637691,0.498377,1
270,46.5418,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000845568,0.0551561,-0.0365046,0.637712,0.498344,1
280,47.1917,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000831134,0.0552623,-0.0355021,0.637712,0.498344,1
290,47.6824,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000743535,0.0553109,-0.0344244,0.637745,0.498297,1
300,47.8654,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000694969,0.0553395,-0.0332874,0.637745,0.498297,1
310,56.8807,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000690808,0.0553453,-0.0321381,0.637745,0.498297,1
320,62.6234,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000683337,0.0552996,-0.0310194,0.637745,0.498297,1
330,65.7378,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000765318,0.0552624,-0.0298928,0.637745,0.498297,1
340,67.9691,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000934854,0.0552634,-0.0286753,0.637745,0.498297,1
350,69.0405,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000975906,0.0552156,-0.0274235,0.637745,0.498297,1
360,69.0411,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000754411,0.0551052,-0.0262536,0.637745,0.498297,1
370,69.5728,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000516349,0.0550405,-0.0251972,0.637745,0.498297,1
380,69.6249,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000460513,0.0549809,-0.024179,0.637745,0.498297,1
390,70.2924,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000441736,0.0547925,-0.0231685,0.637791,0.498242,1
400,71.1925,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,0.000276894,0.05457,-0.0221928,0.637791,0.498242,1
410,81.4821,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,7.12714e-005,0.0545097,-0.0212449,0.637791,0.498242,1
420,89.6719,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.000127725,0.0545435,-0.0203265,0.637808,0.498224,1
430,96.3874,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.000354054,0.054508,-0.0195321,0.637808,0.498224,1
440,100.266,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.000490271,0.0544584,-0.0189192,0.637865,0.49816,1
450,104.057,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.000415559,0.0544544,-0.0184325,0.637915,0.498104,1
460,105.589,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.000368868,0.0543861,-0.0179788,0.637915,0.498104,1
470,106.461,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.00050478,0.0542755,-0.0175799,0.637915,0.498104,1
480,106.926,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.000633153,0.0542924,-0.01733,0.637956,0.498061,1
490,106.595,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.000601809,0.0544057,-0.0172862,0.637994,0.498021,1
500,105.929,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.000682006,0.0544574,-0.0173706,0.638002,0.498013,1
510,115.259,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.00113926,0.0545023,-0.0175201,0.638021,0.497992,1
520,118.983,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.00177377,0.0546193,-0.0177592,0.638053,0.49796,1
530,122.061,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.00213907,0.0546384,-0.0181341,0.6381,0.497913,1
540,123.452,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.00222899,0.0544529,-0.0186079,0.638245,0.497767,1
550,123.671,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.00236917,0.0542222,-0.0192384,0.638486,0.497527,1
560,124.659,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.00257667,0.0540346,-0.0200962,0.638693,0.497322,1
570,125.465,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.00262406,0.0538163,-0.0211188,0.638879,0.497141,1
580,127.019,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.00261497,0.0535484,-0.0221592,0.639137,0.49689,1
590,130.323,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.00281375,0.0532055,-0.0232711,0.639414,0.496623,1
600,130.625,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.00299475,0.0527993,-0.0245109,0.639645,0.496401,1
610,140.412,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.00294377,0.0524256,-0.0259112,0.639862,0.496195,1
620,146.491,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.00287317,0.0520794,-0.0274061,0.640027,0.496039,1
630,147.3,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.00295215,0.0516876,-0.0289267,0.640115,0.495958,1
640,147.165,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.00288201,0.0514153,-0.0304386,0.640186,0.495893,1
650,145.669,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.00278151,0.0513567,-0.0320472,0.64023,0.495854,1
660,145.996,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.00305954,0.0513343,-0.0337278,0.64023,0.495854,1
670,148.361,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.00356916,0.0512885,-0.035347,0.64023,0.495854,1
680,151.559,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.00378806,0.0514249,-0.0368258,0.64023,0.495854,1
690,156.613,0,0,0,-3.91494e-008,-2.7093e-010,0.981818,0,0,0,-0.00380439,0.0517153,-0.0381351,0.64023,0.495854,1
