step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.0067974,0,0,0,-2.72285e-008,7.31512e-009,0.981818,0,0,0,0.00017149,0.0554099,-0.0495776,0.636161,0.501288,1
10,0.911302,0,0,0,-2.72285e-008,7.31512e-009,0.981818,0,0,0,0.000151289,0.055407,-0.0495572,0.636161,0.501288,1
20,1.04985,0,0,0,-2.72285e-008,7.31512e-009,0.981818,0,0,0,8.87028e-005,0.0553687,-0.0494451,0.636161,0.501288,1
30,1.27389,0,0,0,-2.72285e-008,7.31512e-009,0.981818,0,0,0,1.03041e-007,0.055305,-0.0492927,0.636161,0.501288,1
40,1.74597,0,0,0,-2.72285e-008,7.31512e-009,0.981818,0,0,0,-1.22059e-005,0.0552607,-0.0491624,0.636161,0.501288,1
50,1.92433,0,0,0,-2.72285e-008,7.31512e-009,0.981818,0,0,0,1.80231e-005,0.0552794,-0.0490592,0.636161,0.501288,1
60,2.07532,0,0,0,-2.72285e-008,7.31512e-009,0.981818,0,0,0,1.19121e-005,0.0553242,-0.0488701,0.636161,0.501288,1
70,2.23619,0,0,0,-2.72285e-008,7.31512e-009,0.981818,0,0,0,-3.77125e-005,0.0553529,-0.0486189,0.636161,0.501288,1
80,2.24472,0,0,0,-2.72285e-008,7.31512e-009,0.981818,0,0,0,-5.30516e-005,0.0553471,-0.0483998,0.636161,0.501288,1
90,2.23773,0,0,0,-2.72285e-008,7.31512e-009,0.981818,0,0,0,-3.78939e-005,0.0553257,-0.0482601,0.636161,0.501288,1
100,2.16639,0,0,0,-2.72285e-008,7.31512e-009,0.981818,0,0,0,-3.09427e-005,0.0553065,-0.0481131,0.636161,0.501288,1
110,11.4781,0,0,0,-2.72285e-008,7.31512e-009,0.981818,0,0,0,-4.89177e-005,0.0553061,-0.0477616,0.636161,0.501288,1
