step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00543861,0,0,0,-1.01599e-008,1.13791e-008,0.981818,0,0,0,0.000189068,0.0553693,-0.0498694,0.636186,0.501231,1
10,0.633659,0,0,0,-1.01599e-008,1.13791e-008,0.981818,0,0,0,0.00017684,0.0553629,-0.0498327,0.636186,0.501231,1
20,0.807979,0,0,0,-1.01599e-008,1.13791e-008,0.981818,0,0,0,0.000131216,0.0553357,-0.0497153,0.636186,0.501231,1
30,1.1202,0,0,0,-1.01599e-008,1.13791e-008,0.981818,0,0,0,6.52428e-005,0.0552956,-0.0495663,0.636186,0.501231,1
40,1.4895,0,0,0,-1.01599e-008,1.13791e-008,0.981818,0,0,0,5.08907e-005,0.055272,-0.0494342,0.636186,0.501231,1
50,1.65411,0,0,0,-1.01599e-008,1.13791e-008,0.981818,0,0,0,6.67146e-005,0.0552944,-0.0493219,0.636186,0.501231,1
60,1.78695,0,0,0,-1.01599e-008,1.13791e-008,0.981818,0,0,0,5.43597e-005,0.0553355,-0.0491444,0.636186,0.501231,1
70,1.92869,0,0,0,-1.01599e-008,1.13791e-008,0.981818,0,0,0,1.38781e-005,0.0553573,-0.0489036,0.636186,0.501231,1
80,1.93686,0,0,0,-1.01599e-008,1.13791e-008,0.981818,0,0,0,3.94018e-006,0.0553546,-0.0486791,0.636186,0.501231,1
90,1.98099,0,0,0,-1.01599e-008,1.13791e-008,0.981818,0,0,0,2.4117e-005,0.055346,-0.0485195,0.636186,0.501231,1
100,1.93695,0,0,0,-1.01599e-008,1.13791e-008,0.981818,0,0,0,3.61251e-005,0.055337,-0.048364,0.636186,0.501231,1
110,11.2589,0,0,0,-1.01599e-008,1.13791e-008,0.981818,0,0,0,1.98525e-005,0.0553284,-0.0480093,0.636186,0.501231,1
120,18.4264,0,0,0,-1.01599e-008,1.13791e-008,0.981818,0,0,0,3.45226e-006,0.0553284,-0.047458,0.636186,0.501231,1
130,23.2332,0,0,0,-1.01599e-008,1.13791e-008,0.981818,0,0,0,-1.40819e-005,0.0553316,-0.046843,0.636191,0.501231,1
140,26.3075,0,0,0,-1.01599e-008,1.13791e-008,0.981818,0,0,0,-6.21882e-005,0.0553255,-0.0461986,0.636267,0.50122,1
150,28.173,0,0,0,-1.01599e-008,1.13791e-008,0.981818,0,0,0,-0.000121949,0.0553151,-0.0455416,0.636386,0.501189,1
