step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00932205,0,0,0,-3.46791e-008,8.9407e-009,0.981818,0,0,0,0.00016811,0.0555784,-0.046678,0.636899,0.502197,1
10,1.31288,0,0,0,-3.46791e-008,8.9407e-009,0.981818,0,0,0,0.00013813,0.0555619,-0.0466322,0.636899,0.502197,1
20,1.27339,0,0,0,-3.46791e-008,8.9407e-009,0.981818,0,0,0,6.18058e-005,0.0555133,-0.0464823,0.636899,0.502197,1
30,1.6113,0,0,0,-3.46791e-008,8.9407e-009,0.981818,0,0,0,-4.69855e-005,0.0554277,-0.0462992,0.636899,0.502197,1
40,2.16775,0,0,0,-3.46791e-008,8.9407e-009,0.981818,0,0,0,-8.76192e-005,0.0553753,-0.0461912,0.636899,0.502197,1
50,2.28752,0,0,0,-3.46791e-008,8.9407e-009,0.981818,0,0,0,-7.08536e-005,0.0553921,-0.0461331,0.636899,0.502197,1
60,2.47123,0,0,0,-3.46791e-008,8.9407e-009,0.981818,0,0,0,-6.94442e-005,0.055442,-0.0459778,0.636899,0.502197,1
70,2.62072,0,0,0,-3.46791e-008,8.9407e-009,0.981818,0,0,0,-0.000117343,0.0554536,-0.0457252,0.636899,0.502197,1
80,2.55146,0,0,0,-3.46791e-008,8.9407e-009,0.981818,0,0,0,-0.000141557,0.0554315,-0.04551,0.636899,0.502197,1
90,2.5261,0,0,0,-3.46791e-008,8.9407e-009,0.981818,0,0,0,-0.00013319,0.0554046,-0.0453967,0.636899,0.502197,1
100,2.4043,0,0,0,-3.46791e-008,8.9407e-009,0.981818,0,0,0,-0.000131615,0.0553921,-0.0452899,0.636899,0.502197,1
110,11.5748,0,0,0,-3.46791e-008,8.9407e-009,0.981818,0,0,0,-0.00016474,0.055395,-0.0449923,0.636899,0.502197,1
120,18.5142,0,0,0,-3.46791e-008,8.9407e-009,0.981818,0,0,0,-0.000185274,0.055417,-0.0445074,0.636899,0.502197,1
130,23.1518,0,0,0,-3.46791e-008,8.9407e-009,0.981818,0,0,0,-0.000197166,0.0554192,-0.0439853,0.636899,0.502197,1
140,25.7326,0,0,0,-3.46791e-008,8.9407e-009,0.981818,0,0,0,-0.000240934,0.055391,-0.0434662,0.636899,0.502197,1
150,27.1957,0,0,0,-3.46791e-008,8.9407e-009,0.981818,0,0,0,-0.000305477,0.0553647,-0.0429524,0.636918,0.5022,1
160,27.6601,0,0,0,-3.46791e-008,8.9407e-009,0.981818,0,0,0,-0.000344999,0.0553501,-0.0424579,0.636924,0.5022,1
170,27.6213,0,0,0,-3.46791e-008,8.9407e-009,0.981818,0,0,0,-0.000392325,0.0553215,-0.0419506,0.636948,0.502201,1
180,27.2672,0,0,0,-3.46791e-008,8.9407e-009,0.981818,0,0,0,-0.000480988,0.0552916,-0.0413753,0.637114,0.502191,1
