step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
0,0.736309,-6162.87,0,0.639721,-2.1694,-0.0965884,-6370.87,208.001,127.779,315.933,-7457.02,642.441,320.794,-112.793,0,0
1,0.723507,-6162.89,-0.0193014,0.626927,1.19264,-0.0965806,-6370.87,207.982,127.779,315.933,-7457.02,642.441,320.775,-112.793,0,0
2,0.710713,-6162.8,0.0712403,0.614132,9.31986,-0.0965806,-6370.87,208.073,127.779,315.933,-7457.02,642.441,320.865,-112.793,0,0
3,0.697918,-6162.6,0.271148,0.601338,28.3307,-0.0965806,-6370.87,208.272,127.779,315.933,-7457.02,642.441,321.065,-112.793,0,0
4,0.685124,-6161.99,0.880712,0.588543,73.5246,-0.0965806,-6370.87,208.882,127.779,315.933,-7457.02,642.441,321.675,-112.793,0,0
5,0.672329,-6161.5,1.37229,0.575749,102.334,-0.0965806,-6368.85,207.357,130.014,313.868,-7454.89,642.16,320.343,-112.986,0,0
6,0.659721,-6163.82,-0.951413,0.562954,-0.450858,-0.0967666,-6367.31,203.489,129.478,315.46,-7454.86,642.611,316.508,-113.019,0,0
7,0.646881,-6155.56,7.31233,0.55016,345.676,-0.0967213,-6367.13,211.577,132.192,312.97,-7454.11,641.811,324.522,-112.945,0,0
8,0.634206,-6164.2,-1.33007,0.537366,-1.6451,-0.0968405,-6367.81,203.613,129.974,313.784,-7454.71,643.138,316.562,-112.949,0,0
9,0.621289,-6155.66,7.20331,0.524571,194.669,-0.0967181,-6369.39,213.721,127.667,315.615,-7454.33,641.667,326.613,-112.892,0,0
10,0.608652,-6158.51,4.35333,0.511777,-2.0177,-0.0968756,-6365.99,207.473,129.75,324.483,-7458.62,638.405,320.671,-113.198,0,0
11,0.595927,-6153.09,9.77332,0.498982,112.756,-0.0969444,-6366.99,213.892,127.607,326.005,-7458.55,637.949,326.579,-112.686,0,0
12,0.583295,-6159.83,3.03675,0.486188,-10.5335,-0.0971075,-6366.32,206.489,131.975,318.23,-7458.06,641.532,319.721,-113.231,0,0
13,0.569962,-6157.68,5.18679,0.473394,59.4965,-0.0965685,-6370.58,212.903,132.457,316.785,-7461.15,641.325,326.115,-113.211,0,0
14,0.557552,-6155.62,7.24673,0.460599,-10.216,-0.0969534,-6359.61,203.984,129.889,312.724,-7444.31,642.093,316.194,-112.21,0,0
15,0.54387,-6161.86,1.00355,0.447805,18.2787,-0.0960651,-6369.77,207.909,131.042,311.935,-7454.94,642.188,320.287,-112.378,0,0
16,0.531753,-6158.11,4.75593,0.43501,21.8024,-0.0967429,-6369.49,211.377,130.568,313.622,-7457.83,644.152,325.258,-113.881,0,0
17,0.518625,-6141.01,21.8592,0.422216,6.95159,-0.0964088,-6343.86,202.855,126.219,320.364,-7432.62,642.173,313.917,-111.062,0,0
18,0.506142,-6159.11,3.76083,0.409421,3.26821,-0.0967205,-6363.4,204.297,131.039,315.818,-7453.16,642.902,319.098,-114.801,0,0
19,0.492823,-6145.95,16.9149,0.396627,-3.5706,-0.0961957,-6357.74,211.791,137.889,313.61,-7456.46,647.215,326.694,-114.903,0,0
20,0.480475,-6161.1,1.76356,0.383833,-0.0945322,-0.0966427,-6369.6,208.493,132.141,312.674,-7458.34,643.924,321.437,-112.944,0,0
21,0.467506,-6158.2,4.66506,0.371038,0.106279,-0.0964674,-6361.72,203.516,126.64,316.833,-7449.19,643.997,316.323,-112.808,0,0
22,0.454952,-6162.07,0.798953,0.358244,-1.08806,-0.0967082,-6372.95,210.883,129.336,313.961,-7458.71,642.46,324.135,-113.253,0,0
23,0.442182,-6163.02,-0.154163,0.345449,-2.03885,-0.0967324,-6369.73,206.713,131.23,313.987,-7457.67,642.716,319.694,-112.982,0,0
24,0.429146,-6160.9,1.96587,0.332655,-1.38185,-0.0964915,-6365.36,204.457,125.443,313.728,-7449.34,644.814,317.97,-113.513,0,0
25,0.416603,-6160.4,2.46815,0.31986,-2.91454,-0.0967422,-6369.98,209.58,131.898,317.568,-7460.03,640.58,322.616,-113.036,0,0
26,0.403659,-6161.38,1.48678,0.307066,-2.38677,-0.0965929,-6363.15,201.77,128.016,310.974,-7448.82,646.677,315.468,-113.699,0,0
27,0.391039,-6162.39,0.480877,0.294272,-0.426082,-0.096767,-6369.18,206.798,130.845,317.629,-7458.37,640.716,319.693,-112.895,0,0
28,0.377957,-6163.85,-0.979045,0.281477,3.22053,-0.0964794,-6365.78,201.929,128.958,312.179,-7451.76,644.85,315.184,-113.256,0,0
29,0.365326,-6164.46,-1.59421,0.268683,10.0623,-0.0966428,-6369.77,205.307,130.649,314.09,-7456.67,642.16,318.256,-112.949,0,0
30,0.352447,-6164.22,-1.35237,0.255888,9.86569,-0.0965591,-6367.28,203.064,128.264,312.829,-7452.27,643.896,316.152,-113.088,0,0
31,0.339825,-6163.99,-1.11791,0.243094,26.3218,-0.0967308,-6368.62,204.638,130.755,317.377,-7458.53,641.774,317.505,-112.867,0,0
32,0.326892,-6163.89,-1.02308,0.2303,40.6124,-0.0965926,-6366.61,202.723,129.047,315.092,-7453.53,642.776,315.588,-112.865,0,0
33,0.31422,-6163.4,-0.535024,0.217505,54.9716,-0.0967144,-6369.4,205.995,129.929,317.79,-7457.84,640.72,318.938,-112.944,0,0
34,0.301398,-6162.47,0.39404,0.204711,78.3777,-0.096687,-6367.8,205.325,129.054,316.193,-7454.84,641.798,318.501,-113.177,0,0
35,0.288626,-6161.56,1.3098,0.191916,83.7484,-0.0967101,-6368.89,207.328,129.817,318.725,-7457.61,640.179,320.56,-113.232,0,0
36,0.275877,-6160.06,2.81151,0.179122,109.245,-0.0967553,-6367.66,207.599,129.101,318.257,-7455.74,640.73,320.914,-113.315,0,0
37,0.263081,-6158.35,4.5168,0.166327,128.644,-0.0967539,-6368.14,209.791,129.484,320.772,-7457.88,639.478,323.022,-113.231,0,0
38,0.250324,-6156.21,6.65546,0.153533,148.853,-0.0967909,-6367.35,211.136,129.67,322.084,-7457.98,638.876,324.274,-113.138,0,0
39,0.237581,-6153.76,9.11032,0.140739,174.544,-0.0968419,-6366.44,212.681,129.998,322.338,-7457.63,638.854,325.844,-113.163,0,0
40,0.224827,-6151.61,11.2571,0.127944,195.431,-0.0968828,-6365.73,214.118,129.309,321.765,-7456.43,639.631,327.442,-113.324,0,0
41,0.212042,-6148.09,14.7808,0.11515,-97.365,-0.0968927,-6363.22,215.129,134.09,313.582,-7455.85,644.967,327.77,-112.641,0,0
42,0.198749,-6140.59,22.2785,0.102355,295.959,-0.0963939,-6359.8,219.211,128.99,326.976,-7455.57,639.801,332.083,-112.872,0,0
43,0.186312,-6138.32,24.5444,0.0895609,28.524,-0.0967511,-6362.05,223.722,132.426,323.916,-7457.94,639.552,337.465,-113.743,0,0
44,0.1734,-6139.71,23.1556,0.0767665,210.635,-0.0966334,-6357.94,218.232,128.867,325.737,-7452.88,640.33,331.503,-113.271,0,0
45,0.160694,-6152.93,9.94026,0.0639721,35.092,-0.0967219,-6364.72,211.796,131.349,316.901,-7455.64,642.67,325.229,-113.433,0,0
46,0.147499,-6129.03,33.8358,0.0511777,221.683,-0.0963213,-6364.22,235.188,130.902,325.682,-7459.54,638.737,347.961,-112.773,0,0
47,0.13488,-6146.13,16.735,0.0383833,76.3586,-0.0964972,-6362.72,216.588,130.842,319.715,-7455.08,641.806,329.649,-113.06,0,0
48,0.122268,-6128.85,34.0223,0.0255888,340.885,-0.0966794,-6343.02,214.17,133.311,330.976,-7449.42,642.119,329.12,-114.951,0,0
49,0.109885,-6151.84,11.0244,0.0127944,106.336,-0.0970904,-6359.09,207.246,131.348,317.095,-7452.31,644.78,320.503,-113.256,0,0
50,0.0965668,-6150.99,11.8736,0,126.911,-0.0965668,-6358.89,207.894,131.765,317.853,-7452.7,644.195,321.102,-113.207,0,0
51,0.0839049,-6149.34,13.5255,-0.0127944,127.497,-0.0966993,-6358.52,209.174,131.965,318.889,-7453.12,643.751,322.178,-113.004,0,0
52,0.0710926,-6148.17,14.7013,-0.0255888,99.9226,-0.0966814,-6357.9,209.737,132.208,319.978,-7453.61,643.518,322.287,-112.55,0,0
53,0.0583288,-6146.14,16.7283,-0.0383833,86.8084,-0.096712,-6356.96,210.816,132.487,320.552,-7453.69,643.694,323.553,-112.737,0,0
54,0.0454965,-6145.7,17.1641,-0.0511777,39.6337,-0.0966741,-6357.42,211.717,132.367,321.037,-7454.54,643.714,323.874,-112.157,0,0
55,0.0327135,-6145.79,17.0747,-0.0639721,-14.9819,-0.0966856,-6357.56,211.762,132.121,321.473,-7454.33,643.181,323.747,-111.985,0,0
56,0.0199331,-6146.17,16.6972,-0.0767665,-57.9375,-0.0966996,-6358.23,212.061,131.929,321.918,-7455.11,643.031,324.182,-112.121,0,0
57,0.00714557,-6145.78,17.084,-0.0895609,-127.145,-0.0967065,-6359.35,213.568,132.037,319.621,-7454.06,643.048,326.267,-112.699,0,0
58,-0.00554301,-6128.55,34.3222,-0.102355,-340.802,-0.0968124,-6353.86,225.312,135.761,323.778,-7457.28,643.884,336.057,-110.745,0,0
59,-0.0187145,-6151.28,11.5921,-0.11515,-166.505,-0.0964352,-6360.57,209.298,132.597,318.627,-7454.06,642.262,321.936,-112.638,0,0
60,-0.0312791,-6152.22,10.6463,-0.127944,-227.834,-0.0966651,-6360.7,208.48,132.122,315.156,-7452.54,644.563,320.948,-112.468,0,0
61,-0.0441346,-6156.09,6.77445,-0.140739,-195.085,-0.096604,-6361.85,205.758,130.536,317.294,-7453,643.318,318.338,-112.579,0,0
62,-0.057055,-6159.36,3.50336,-0.153533,-158.929,-0.0964781,-6365.01,205.642,131.098,314.028,-7453.89,643.754,318.66,-113.018,0,0
63,-0.0697602,-6159.74,3.12952,-0.166327,-139.917,-0.0965673,-6365.85,206.108,130.144,317.511,-7454.88,641.38,318.85,-112.742,0,0
64,-0.0822788,-6160.99,1.87839,-0.179122,-100.436,-0.0968431,-6364.42,203.431,129.557,318.668,-7454.02,641.37,315.567,-112.136,0,0
65,-0.0953305,-6146.79,16.0774,-0.191916,-435.579,-0.0965858,-6359.63,212.837,132.99,308.561,-7449.57,648.393,324.555,-111.718,0,0
66,-0.108455,-6156.65,6.21994,-0.204711,-154.178,-0.0962553,-6364.29,207.642,129.738,323.479,-7456.12,638.612,321.147,-113.505,0,0
