step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
0,-0.543133,-6162.87,0,-0.639721,2.16941,-0.0965884,-6370.87,208.001,127.779,315.933,-7457.02,642.441,320.794,-112.793,0,0
1,-0.530346,-6162.8,0.0675932,-0.626927,3.35486,-0.0965806,-6370.87,208.069,127.779,315.933,-7457.02,642.441,320.862,-112.793,0,0
2,-0.517552,-6162.73,0.134028,-0.614132,3.58532,-0.0965806,-6370.87,208.135,127.779,315.933,-7457.02,642.441,320.928,-112.793,0,0
3,-0.504757,-6162.68,0.189441,-0.601338,3.53993,-0.0965806,-6370.87,208.191,127.779,315.933,-7457.02,642.441,320.984,-112.793,0,0
4,-0.491963,-6162.6,0.266101,-0.588543,2.91507,-0.0965806,-6370.87,208.267,127.779,315.933,-7457.02,642.441,321.06,-112.793,0,0
5,-0.479168,-6162.56,0.311408,-0.575749,2.65943,-0.0965806,-6370.87,208.313,127.779,315.933,-7457.02,642.441,321.105,-112.793,0,0
6,-0.466374,-6162.51,0.361893,-0.562954,2.09091,-0.0965806,-6370.87,208.363,127.779,315.933,-7457.02,642.441,321.156,-112.793,0,0
7,-0.453579,-6162.48,0.385662,-0.55016,1.67956,-0.0965806,-6370.87,208.387,127.779,315.933,-7457.02,642.441,321.18,-112.793,0,0
8,-0.440785,-6162.49,0.373285,-0.537366,1.32043,-0.0965806,-6370.87,208.375,127.779,315.933,-7457.02,642.441,321.167,-112.793,0,0
9,-0.427991,-6162.51,0.355903,-0.524571,0.858004,-0.0965806,-6370.87,208.357,127.779,315.933,-7457.02,642.441,321.15,-112.793,0,0
10,-0.415196,-6162.57,0.302743,-0.511777,0.337971,-0.0965806,-6370.87,208.304,127.779,315.933,-7457.02,642.441,321.097,-112.793,0,0
11,-0.402402,-6162.6,0.272827,-0.498982,0.00877091,-0.0965806,-6370.87,208.274,127.779,315.933,-7457.02,642.441,321.067,-112.793,0,0
12,-0.389607,-6162.6,0.27205,-0.486188,-0.130154,-0.0965806,-6370.87,208.273,127.779,315.933,-7457.02,642.441,321.066,-112.793,0,0
13,-0.376813,-6162.61,0.258752,-0.473394,-0.364621,-0.0965806,-6370.87,208.26,127.779,315.933,-7457.02,642.441,321.053,-112.793,0,0
14,-0.364019,-6162.59,0.273536,-0.460599,-0.715133,-0.0965806,-6370.87,208.275,127.779,315.933,-7457.02,642.441,321.068,-112.793,0,0
