step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,0.737283,-3377.05,0,0.66353,0.779672,100,-4216.69,839.639,629.109,1131.69,-6428.58,451.088,1114.62,-274.981
1,0.724156,-3377.02,0.0288615,0.650391,4.56139,100,-4216.57,839.541,628.832,1131.93,-6428.52,451.192,1114.28,-274.735
2,0.711018,-3375.13,1.92526,0.637252,-4.73691,100,-4216.53,841.405,628.849,1131.92,-6428.5,451.202,1116.13,-274.729
3,0.697877,-3375.16,1.89025,0.624112,-0.653284,100,-4216.49,841.33,628.841,1131.92,-6428.48,451.224,1116.06,-274.732
4,0.684735,-3375.15,1.90559,0.610973,2.87819,100,-4216.49,841.343,628.84,1131.9,-6428.46,451.224,1116.08,-274.733
5,0.671596,-3375.09,1.96353,0.597834,5.87495,100,-4216.46,841.373,628.844,1131.9,-6428.44,451.235,1116.1,-274.731
6,0.658456,-3374.99,2.05804,0.584695,8.4383,100,-4216.45,841.458,628.847,1131.87,-6428.42,451.248,1116.19,-274.729
7,0.645318,-3373.56,3.49243,0.571556,1.55873,100,-4216.39,842.825,628.883,1131.88,-6428.39,451.241,1117.55,-274.723
8,0.632177,-3373,4.0568,0.558416,0.824967,100,-4216.37,843.374,628.875,1131.89,-6428.38,451.247,1118.1,-274.725
9,0.619038,-3374.97,2.08217,0.545277,-9.85456,100,-4216.48,841.511,628.765,1131.89,-6428.41,451.269,1116.23,-274.719
10,0.605894,-3375.08,1.96973,0.532138,-7.18709,100,-4216.49,841.403,628.764,1131.89,-6428.41,451.271,1116.12,-274.717
11,0.592756,-3375.16,1.89544,0.518999,-4.02996,100,-4216.5,841.339,628.741,1131.9,-6428.42,451.277,1116.06,-274.723
12,0.579618,-3375.19,1.86642,0.50586,-0.2828,100,-4216.51,841.324,628.722,1131.91,-6428.42,451.282,1116.04,-274.713
13,0.566481,-3375.16,1.89067,0.49272,4.06941,100,-4216.55,841.391,628.704,1131.9,-6428.44,451.281,1116.11,-274.716
14,0.553341,-3375.08,1.97566,0.479581,8.94232,100,-4216.56,841.48,628.704,1131.9,-6428.45,451.283,1116.19,-274.713
15,0.540205,-3377.18,-0.130947,0.466442,-0.6155,100,-4216.69,839.503,628.519,1131.97,-6428.48,451.31,1114.2,-274.698
16,0.527061,-3377.83,-0.780944,0.453303,-2.59688,100,-4216.76,838.924,628.484,1131.91,-6428.47,451.325,1113.6,-274.673
17,0.513918,-3377.85,-0.793208,0.440163,0.667202,100,-4216.77,838.922,628.469,1131.9,-6428.48,451.342,1113.58,-274.661
18,0.500781,-3376.33,0.722762,0.427024,-7.08892,100,-4216.75,840.42,628.528,1131.86,-6428.48,451.343,1115.08,-274.66
19,0.48764,-3376.05,0.99845,0.413885,-6.62455,100,-4216.76,840.706,628.516,1131.85,-6428.48,451.355,1115.36,-274.653
20,0.474501,-3376.12,0.927792,0.400746,-4.27672,100,-4216.78,840.655,628.521,1131.83,-6428.49,451.364,1115.31,-274.653
21,0.461362,-3376.17,0.882281,0.387607,-2.78819,100,-4216.8,840.63,628.5,1131.81,-6428.49,451.381,1115.27,-274.636
22,0.448222,-3376.2,0.851159,0.374467,-2.06261,100,-4216.8,840.603,628.493,1131.79,-6428.48,451.398,1115.23,-274.627
23,0.435083,-3376.23,0.825627,0.361328,-1.89351,100,-4216.82,840.591,628.48,1131.77,-6428.48,451.407,1115.2,-274.613
24,0.421943,-3374.47,2.58665,0.348189,-14.7385,100,-4216.76,842.297,628.522,1131.74,-6428.44,451.421,1116.89,-274.598
25,0.408804,-3374.65,2.40006,0.33505,-13.614,100,-4216.79,842.137,628.486,1131.74,-6428.44,451.423,1116.73,-274.589
26,0.395665,-3374.82,2.23127,0.321911,-11.9469,100,-4216.81,841.99,628.434,1131.75,-6428.43,451.43,1116.57,-274.579
27,0.382527,-3376.12,0.935294,0.308771,-17.8892,100,-4216.85,840.729,628.344,1131.73,-6428.38,451.457,1115.25,-274.522
28,0.369383,-3377.14,-0.0911426,0.295632,-19.8803,100,-4216.92,839.771,628.226,1131.81,-6428.4,451.445,1114.3,-274.524
29,0.35624,-3377.37,-0.317971,0.282493,-14.1482,100,-4216.91,839.537,628.177,1131.88,-6428.4,451.437,1114.06,-274.527
30,0.343105,-3377.52,-0.465394,0.269354,-4.92775,100,-4216.88,839.366,628.13,1131.97,-6428.41,451.422,1113.91,-274.548
31,0.329971,-3377.57,-0.518778,0.256215,9.0348,100,-4216.82,839.245,628.095,1132.13,-6428.44,451.4,1113.84,-274.591
32,0.316842,-3377.32,-0.267588,0.243075,30.6128,100,-4216.72,839.396,628.098,1132.36,-6428.52,451.346,1114.09,-274.693
33,0.30372,-3376.8,0.254134,0.229936,62.2394,100,-4216.54,839.744,628.164,1132.7,-6428.66,451.254,1114.62,-274.874
34,0.290606,-3377.7,-0.644579,0.216797,93.653,100,-4216.39,838.696,628.26,1133.19,-6428.89,451.053,1113.85,-275.151
35,0.277491,-3374.35,2.69885,0.203658,143.983,100,-4215.99,841.633,628.567,1133.89,-6429.25,450.81,1117.25,-275.622
36,0.264401,-3371.91,5.14109,0.190519,232.24,100,-4215.49,843.577,628.975,1134.95,-6429.83,450.418,1119.92,-276.343
37,0.251333,-3368.2,8.85458,0.177379,349.729,100,-4214.79,846.589,629.629,1136.45,-6430.68,449.817,1124,-277.407
38,0.238292,-3362.7,14.3486,0.16424,499.746,100,-4213.74,851.032,630.651,1138.55,-6431.86,448.928,1129.96,-278.93
39,0.225281,-3355.05,22.0018,0.151101,681.655,100,-4212.25,857.2,632.087,1141.43,-6433.43,447.661,1138.2,-280.997
40,0.212301,-3343.34,33.7118,0.137962,878.143,100,-4210.01,866.669,634.134,1145.27,-6435.36,445.944,1150.34,-283.668
41,0.199345,-3329.79,47.2627,0.124822,1095.58,100,-4206.87,877.082,636.682,1150.38,-6437.65,443.722,1164.02,-286.938
42,0.186413,-3313.71,63.343,0.111683,1311.36,100,-4202.65,888.936,639.662,1156.86,-6440.19,441.016,1179.57,-290.633
43,0.173481,-3295.18,81.8744,0.0985441,1503.4,100,-4197.13,901.948,643.252,1164.57,-6442.8,437.847,1196.62,-294.673
44,0.16054,-3274.31,102.745,0.0854049,1653.65,100,-4190.42,916.114,647.008,1173.58,-6445.37,434.362,1214.93,-298.812
45,0.147571,-3252.6,124.456,0.0722656,1749.07,100,-4182.83,930.228,650.673,1183.58,-6447.73,430.655,1233,-302.772
46,0.134556,-3230.57,146.478,0.0591264,1776.78,100,-4174.79,944.217,654.535,1193.6,-6449.82,426.894,1250.63,-306.416
47,0.121495,-3207.43,169.623,0.0459872,1746.43,100,-4166.7,959.27,658.607,1203.04,-6451.56,423.206,1268.87,-309.604
48,0.10839,-3184.61,192.448,0.032848,1648.22,100,-4159.21,974.6,662.932,1211.11,-6452.95,419.701,1286.86,-312.259
49,0.0952361,-3163.51,213.544,0.0197088,1484.54,100,-4153.07,989.558,667.425,1217.03,-6454.01,416.487,1303.93,-314.369
