step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,0.737283,-3377.06,0,0.66353,0.780294,0,186,-4216.58,839.518,628.841,1131.93,-6428.53,451.184,1114.25,-274.734
1,0.724026,-3377.02,0.0359405,0.650259,4.59821,0.035688,21,-4216.56,839.537,628.832,1131.93,-6428.52,451.193,1114.27,-274.734
2,0.710755,-3375.13,1.93053,0.636989,-4.65098,0.0353379,27,-4216.43,841.3,628.927,1131.92,-6428.49,451.211,1116.03,-274.728
3,0.69748,-3375.16,1.89673,0.623718,-0.540097,0.000893489,21,-4216.45,841.289,628.844,1131.95,-6428.48,451.237,1116.01,-274.724
4,0.684205,-3375.15,1.91375,0.610448,3.00596,0.0172553,21,-4216.48,841.334,628.829,1131.87,-6428.43,451.251,1116.05,-274.719
5,0.670935,-3375.09,1.97393,0.597177,6.01265,0.0770965,36,-4216.45,841.369,628.845,1131.9,-6428.44,451.239,1116.1,-274.73
6,0.657668,-3374.99,2.07119,0.583906,8.58312,0.173944,21,-4216.46,841.468,628.836,1131.9,-6428.43,451.235,1116.2,-274.731
7,0.644397,-3373.37,3.68915,0.570636,0.432536,0.233765,21,-4216.43,843.061,628.853,1131.85,-6428.42,451.282,1117.8,-274.734
8,0.631126,-3372.99,4.06453,0.557365,1.09591,0.243907,21,-4216.37,843.37,628.881,1131.87,-6428.39,451.273,1118.1,-274.727
9,0.617854,-3374.98,2.07712,0.544095,-9.62995,0.187281,35,-4216.46,841.483,628.777,1131.89,-6428.41,451.27,1116.2,-274.719
10,0.60458,-3375.09,1.967,0.530824,-6.89596,0.0776267,21,-4216.5,841.408,628.764,1131.87,-6428.41,451.273,1116.13,-274.72
11,0.59131,-3375.16,1.89642,0.517553,-3.64813,0.00766357,21,-4216.54,841.373,628.73,1131.88,-6428.42,451.266,1116.09,-274.715
12,0.578042,-3375.19,1.87293,0.504283,0.206798,-0.0151707,21,-4216.56,841.372,628.745,1131.84,-6428.42,451.278,1116.09,-274.716
13,0.564772,-3375.15,1.90465,0.491012,4.67681,0.0172336,30,-4216.54,841.385,628.708,1131.91,-6428.44,451.281,1116.1,-274.718
14,0.551504,-3375.31,1.749,0.477742,8.09683,0.101991,21,-4216.59,841.283,628.627,1131.93,-6428.46,451.302,1115.99,-274.709
15,0.538232,-3377.18,-0.124795,0.464471,0.0267125,0.155893,21,-4216.65,839.467,628.611,1131.92,-6428.46,451.278,1114.17,-274.699
16,0.524961,-3377.84,-0.778921,0.4512,-2.05202,0.142454,21,-4216.71,838.869,628.473,1132.02,-6428.49,451.292,1113.56,-274.687
17,0.511689,-3377.84,-0.784594,0.43793,1.181,0.136675,41,-4216.78,838.934,628.483,1131.89,-6428.48,451.335,1113.6,-274.665
18,0.498415,-3375.97,1.08989,0.424659,-9.18112,0.0835916,21,-4216.8,840.831,628.514,1131.87,-6428.51,451.329,1115.52,-274.686
19,0.485149,-3376.07,0.989427,0.411389,-6.10996,-0.0178693,21,-4216.8,840.73,628.515,1131.89,-6428.54,451.33,1115.43,-274.699
20,0.47188,-3376.14,0.923976,0.398118,-3.90892,-0.0843476,21,-4216.84,840.705,628.471,1131.9,-6428.54,451.334,1115.41,-274.709
21,0.458607,-3376.18,0.881488,0.384847,-2.57711,-0.127384,35,-4216.79,840.614,628.507,1131.8,-6428.49,451.388,1115.25,-274.633
22,0.445332,-3376.21,0.851954,0.371577,-1.9862,-0.157663,21,-4216.82,840.614,628.493,1131.8,-6428.5,451.386,1115.25,-274.639
23,0.43206,-3375.85,1.20461,0.358306,-4.57338,-0.201188,21,-4216.86,841.002,628.534,1131.72,-6428.5,451.387,1115.64,-274.637
24,0.418789,-3374.51,2.5474,0.345036,-14.4921,-0.327693,21,-4216.79,842.275,628.553,1131.73,-6428.47,451.401,1116.89,-274.619
25,0.405518,-3374.7,2.36253,0.331765,-13.2677,-0.511887,33,-4216.8,842.105,628.472,1131.74,-6428.44,451.424,1116.69,-274.586
26,0.392248,-3374.86,2.19809,0.318494,-11.3587,-0.675291,21,-4216.83,841.965,628.432,1131.76,-6428.44,451.423,1116.56,-274.591
27,0.378978,-3376.56,0.496624,0.305224,-19.7887,-0.881963,21,-4216.86,840.3,628.317,1131.82,-6428.42,451.42,1114.89,-274.594
28,0.365707,-3377.21,-0.154898,0.291953,-18.5764,-1.13653,21,-4216.96,839.743,628.182,1131.88,-6428.43,451.407,1114.33,-274.589
29,0.352436,-3377.42,-0.361011,0.278683,-11.8691,-1.33854,34,-4216.9,839.479,628.161,1131.9,-6428.4,451.436,1114.01,-274.529
30,0.339164,-3377.6,-0.543502,0.265412,-1.65088,-1.42825,21,-4216.94,839.341,628.111,1131.97,-6428.42,451.391,1113.89,-274.547
31,0.325895,-3377.52,-0.462991,0.252141,14.8836,-1.34045,21,-4216.83,839.309,628.112,1132.15,-6428.42,451.324,1113.88,-274.575
32,0.312627,-3377.17,-0.114022,0.238871,39.4781,-0.979743,60,-4216.67,839.495,628.127,1132.45,-6428.56,451.316,1114.24,-274.745
33,0.29939,-3377.26,-0.198047,0.2256,70.5474,-0.249691,63,-4216.51,839.25,628.07,1132.68,-6428.56,451.298,1113.97,-274.725
34,0.286128,-3376.17,0.892919,0.21233,104.735,0.913362,40,-4216.23,840.063,628.38,1133.39,-6428.98,450.987,1115.35,-275.283
35,0.272907,-3373.61,3.45177,0.199059,175.703,2.77415,21,-4216.22,842.608,628.429,1133.37,-6429,450.989,1117.88,-275.274
36,0.259642,-3370.72,6.33603,0.185788,270.929,5.73769,130,-4215.27,844.544,629.167,1135.44,-6430.1,450.232,1121.22,-276.674
37,0.246505,-3366.45,10.6095,0.172518,401.372,10.1986,105,-4214.46,848.007,629.93,1137.16,-6431.08,449.529,1125.91,-277.902
38,0.233344,-3360.05,17.0118,0.159247,565.3,16.6128,101,-4213.25,853.205,631.099,1139.57,-6432.41,448.498,1132.84,-279.634
39,0.220215,-3351.36,25.7002,0.145977,760,25.4065,95,-4211.51,860.148,632.752,1142.84,-6434.15,447.047,1142.1,-281.951
40,0.207116,-3337.98,39.0796,0.132706,962.807,36.8379,100,-4208.9,870.916,635.035,1147.2,-6436.24,445.117,1155.82,-284.9
41,0.194037,-3323.57,53.4896,0.119435,1185.87,51.095,129,-4205.3,881.734,637.803,1152.9,-6438.68,442.672,1170.12,-288.389
42,0.180977,-3305.22,71.8408,0.106165,1592.23,69.5285,21,-4205.27,900.054,637.788,1152.94,-6438.68,442.679,1188.43,-288.377
43,0.167708,-3280.97,96.0899,0.0928942,2073.85,93.854,21,-4205.21,924.242,637.763,1153.02,-6438.69,442.692,1212.6,-288.358
44,0.15444,-3249.91,127.145,0.0796236,2613.42,124.955,21,-4205.12,955.203,637.736,1153.13,-6438.7,442.711,1243.54,-288.333
45,0.141173,-3243.43,133.628,0.066353,1765.09,154.008,159,-4179.32,935.89,652.311,1188.11,-6448.72,428.974,1240.34,-304.452
46,0.128549,-3218.02,159.042,0.0530824,2049.16,179.317,21,-4179.32,961.304,652.311,1188.11,-6448.72,428.974,1265.76,-304.452
47,0.115278,-3189.27,187.784,0.0398118,2268.1,207.963,21,-4179.32,990.047,652.311,1188.11,-6448.72,428.974,1294.5,-304.452
48,0.102008,-3174.08,202.982,0.0265412,1577.51,233.48,122,-4156.03,981.952,665.072,1214.28,-6453.5,418.115,1295.28,-313.33
49,0.0887737,-3153.08,223.975,0.0132706,1541.9,254.178,21,-4156.09,1003.01,665.283,1214,-6453.47,418.097,1316.31,-313.308
50,0.0755128,-3135.1,241.955,0,1372.11,273.513,21,-4156.14,1021.03,665.459,1213.78,-6453.45,418.082,1334.32,-313.291
51,0.06225,-3117.28,259.78,-0.0132706,1072.29,289.733,21,-4156.18,1038.9,665.635,1213.55,-6453.43,418.068,1352.17,-313.275
52,0.0489871,-3116.02,261.035,-0.0265412,436.955,299.747,115,-4150.42,1034.39,683.594,1212.77,-6455.57,408.787,1352.11,-317.72
53,0.0350761,-3112.19,264.871,-0.0398118,88.6594,303.235,21,-4150.4,1038.21,683.614,1212.77,-6455.57,408.788,1355.93,-317.718
54,0.0218057,-3113.41,263.653,-0.0530824,-270.545,302.028,21,-4150.37,1036.96,683.658,1212.76,-6455.57,408.788,1354.68,-317.713
