step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,-0.589777,-3377.06,0,-0.66353,-0.780289,0,186,-4216.58,839.518,628.841,1131.93,-6428.53,451.184,1114.25,-274.734
1,-0.576493,-3377.04,0.0157897,-0.650259,3.16462,0.0158207,22,-4216.58,839.539,628.852,1131.94,-6428.55,451.176,1114.27,-274.735
2,-0.563221,-3376.98,0.0836854,-0.636989,7.03177,0.0834768,21,-4216.6,839.62,628.871,1131.93,-6428.57,451.177,1114.35,-274.73
3,-0.54995,-3375.37,1.69386,-0.623718,-0.1128,0.129386,21,-4216.62,841.253,628.879,1131.93,-6428.59,451.157,1115.98,-274.73
4,-0.536678,-3374.99,2.06735,-0.610448,1.4656,0.138363,21,-4216.63,841.635,628.855,1131.98,-6428.6,451.142,1116.37,-274.731
5,-0.523407,-3374.95,2.11266,-0.597177,5.26516,0.183023,21,-4216.62,841.678,628.932,1131.92,-6428.61,451.139,1116.42,-274.738
6,-0.510135,-3374.85,2.20456,-0.583906,8.52564,0.274529,21,-4216.57,841.711,628.971,1131.9,-6428.59,451.151,1116.45,-274.735
7,-0.496863,-3374.72,2.33669,-0.570636,11.3193,0.406206,21,-4216.57,841.852,628.97,1131.91,-6428.6,451.144,1116.59,-274.736
8,-0.483593,-3374.56,2.50363,-0.557365,13.8027,0.572898,21,-4216.59,842.039,628.968,1131.9,-6428.6,451.142,1116.78,-274.738
9,-0.470323,-3374.54,2.52404,-0.544095,-11.0012,0.591487,21,-4216.61,842.073,629.057,1131.8,-6428.59,451.126,1116.81,-274.741
10,-0.457051,-3375.05,2.00563,-0.530824,-12.2511,0.437201,32,-4216.54,841.489,629.035,1131.85,-6428.55,451.115,1116.19,-274.696
11,-0.443771,-3375.49,1.56878,-0.517553,-12.9104,0.270248,21,-4216.51,841.023,628.978,1131.92,-6428.54,451.126,1115.7,-274.679
