step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
39,-0.0730013,-3246.98,130.076,-0.145977,1891.3,128.378,100,-4238.62,991.639,676.161,1106.08,-6445.03,424.174,1292.34,-300.701
40,-0.0597206,-3220.48,156.573,-0.132706,1918.13,153.655,100,-4232.97,1012.49,683.152,1110.7,-6447.19,420.362,1316.71,-304.22
41,-0.0464064,-3194.52,182.529,-0.119435,1848.45,178.647,100,-4224.79,1030.27,688.472,1119.33,-6449.38,416.779,1337.9,-307.632
42,-0.0330238,-3170.46,206.591,-0.106165,1686.02,202.1,100,-4213.59,1043.13,692.492,1131.26,-6451.03,413.695,1353.39,-310.269
43,-0.0195712,-3149.35,227.699,-0.0928942,1445.1,222.875,100,-4201.49,1052.06,696.103,1143.56,-6452.26,411.104,1364.68,-312.621
44,-0.00608367,-3132.45,244.603,-0.0796236,1112.69,239.847,100,-4187.55,1055.1,695.021,1161.87,-6453.63,409.192,1369.92,-314.82
45,0.00753913,-3121.69,255.359,-0.066353,741.276,252.149,100,-4176.07,1054.37,694.611,1175.82,-6454.55,408.053,1370.51,-316.137
46,0.0209569,-3114.57,262.485,-0.0530824,346.622,259.367,100,-4165.46,1050.89,691.728,1190.34,-6455.14,407.605,1367.94,-317.044
47,0.0345429,-3112.74,264.316,-0.0398118,-53.918,261.31,100,-4156.28,1043.54,687.801,1203.54,-6455.47,407.847,1361.19,-317.645
48,0.0480972,-3116.02,261.03,-0.0265412,-437.246,258.051,100,-4150.52,1034.5,683.401,1212.95,-6455.62,408.754,1352.27,-317.772
49,0.0616189,-3124.29,252.761,-0.0132706,-790.11,249.907,100,-4147.53,1023.16,678.467,1219.17,-6455.52,410.355,1340.58,-317.418
50,0.0751315,-3138.7,238.353,0,-1113.05,237.279,100,-4147.51,1008.81,674.424,1220.68,-6455.1,412.485,1325.36,-316.551
51,0.0885794,-3154.26,222.789,0.0132706,-1381.49,220.727,100,-4150.92,996.661,669.17,1219.29,-6454.44,415.056,1311.89,-315.232
52,0.101958,-3174.07,202.979,0.0265412,-1577.22,201.095,100,-4156.06,981.984,664.684,1214.66,-6453.56,418.155,1295.3,-313.315
53,0.115307,-3196.65,180.405,0.0398118,-1708.71,179.292,100,-4163.02,966.376,660.684,1207.08,-6452.32,421.537,1277.27,-310.898
54,0.128649,-3219.92,157.136,0.0530824,-1770.35,156.207,100,-4171.03,951.114,656.185,1198.38,-6450.73,425.138,1259.08,-307.961
55,0.141885,-3243.42,133.634,0.066353,-1765.98,132.742,100,-4179.59,936.174,652.199,1188,-6448.82,429.033,1240.65,-304.471
56,0.1551,-3264.64,112.411,0.0796236,-1704.77,109.713,100,-4187.63,922.985,648.387,1177.81,-6446.55,432.725,1223.61,-300.629
57,0.168259,-3286.48,90.5749,0.0928942,-1574.82,87.952,100,-4194.6,908.118,644.539,1168.44,-6443.98,436.397,1204.59,-296.47
58,0.18137,-3306.23,70.8274,0.106165,-1395.54,68.2428,100,-4200.65,894.427,641.166,1159.84,-6441.33,439.671,1186.78,-292.354
59,0.194464,-3323.57,53.4844,0.119435,-1185.63,51.1159,100,-4205.46,881.889,637.823,1152.81,-6438.7,442.617,1170.33,-288.44
60,0.207521,-3337.98,39.0736,0.132706,-962.464,36.8626,100,-4208.94,870.96,635.001,1147.2,-6436.24,445.099,1155.89,-284.925
