step,T,Epot,Efull,SolventMolsThroughZ,SolventMolsThroughKlap,Z_Klap,G,v
1.1735e-011,199.955,-7970.58,-7586.53,0,0,-0.200907,346.483,-0.0365311
1.174e-011,196.764,-7964.7,-7586.78,0,0,-0.201433,346.561,-0.0347985
1.1745e-011,208.784,-7987.79,-7586.79,0,0,-0.201978,346.636,-0.0330655
1.175e-011,208.202,-7986.31,-7586.42,0,0,-0.20222,346.707,-0.0313321
1.1755e-011,213.755,-7999.16,-7588.62,0,0,-0.201836,346.774,-0.0295984
1.176e-011,180.76,-7934.72,-7587.54,0,0,-0.201511,346.837,-0.0278644
1.1765e-011,189.899,-7950.79,-7586.06,0,0,-0.201867,346.896,-0.0261301
1.177e-011,200.084,-7969.97,-7585.68,0,0,-0.202203,346.952,-0.0243955
1.1775e-011,202.261,-7974.41,-7585.94,0,0,-0.20162,347.004,-0.0226606
1.178e-011,180.218,-7931.48,-7585.35,0,0,-0.200517,347.052,-0.0209254
1.1785e-011,200.106,-7969.02,-7584.69,0,0,-0.199838,347.096,-0.0191901
1.179e-011,210.691,-7990.55,-7585.89,0,0,-0.199481,347.136,-0.0174545
1.1795e-011,202.4,-7975.18,-7586.44,0,0,-0.198578,347.172,-0.0157187
1.18e-011,208.346,-7986.85,-7586.69,0,0,-0.197156,347.205,-0.0139828
1.1805e-011,207.611,-7986.85,-7588.1,0,0,-0.196398,347.234,-0.0122467
1.181e-011,213.556,-7999.08,-7588.91,0,0,-0.196838,347.259,-0.0105104
1.1815e-011,193.735,-7961.37,-7589.27,0,0,-0.197234,347.28,-0.00877407
1.182e-011,176.532,-7926.5,-7587.45,0,0,-0.196192,347.298,-0.00703762
1.1825e-011,187.426,-7945.74,-7585.76,0,0,-0.194123,347.311,-0.0053011
1.183e-011,204.624,-7979.26,-7586.25,0,0,-0.192458,347.321,-0.00356452
1.1835e-011,203.209,-7977.08,-7586.79,0,0,-0.191801,347.327,-0.0018279
1.184e-011,205.655,-7981.78,-7586.79,0,0,-0.192025,347.329,-9.12542e-005
1.1845e-011,198.918,-7969.36,-7587.31,0,0,-0.193023,347.327,0.00164539
1.185e-011,201.87,-7975.05,-7587.33,0,0,-0.194077,347.322,0.00338201
1.1855e-011,194.572,-7960.92,-7587.21,0,0,-0.193923,347.312,0.0051186
1.186e-011,197.379,-7966.13,-7587.03,0,0,-0.19262,347.299,0.00685513
1.1865e-011,186.34,-7943.94,-7586.05,0,0,-0.191759,347.282,0.00859159
1.187e-011,188.937,-7949.23,-7586.35,0,0,-0.191867,347.261,0.0103279
1.1875e-011,200.651,-7973.13,-7587.75,0,0,-0.191529,347.237,0.0120642
1.188e-011,187.695,-7948.91,-7588.42,0,0,-0.190187,347.208,0.0138003
1.1885e-011,187.789,-7948.03,-7587.35,0,0,-0.189323,347.176,0.0155363
1.189e-011,198.275,-7967.67,-7586.85,0,0,-0.189473,347.14,0.0172721
1.1895e-011,199.018,-7968.36,-7586.11,0,0,-0.188626,347.1,0.0190077
1.19e-011,211.394,-7993.22,-7587.2,0,0,-0.185592,347.056,0.0207431
1.1905e-011,208.21,-7988.73,-7588.83,0,0,-0.182619,347.009,0.0224782
1.191e-011,206.666,-7986.16,-7589.23,0,0,-0.18216,346.957,0.0242131
1.1915e-011,208.436,-7990.61,-7590.27,0,0,-0.183158,346.902,0.0259478
1.192e-011,196.349,-7966.98,-7589.87,0,0,-0.183199,346.843,0.0276822
1.1925e-011,202.111,-7978.01,-7589.82,0,0,-0.182374,346.78,0.0294162
1.193e-011,208.47,-7990.8,-7590.4,0,0,-0.18216,346.714,0.03115
1.1935e-011,189.943,-7955.86,-7591.05,0,0,-0.182243,346.643,0.0328833
1.194e-011,194.641,-7963.54,-7589.7,0,0,-0.181446,346.569,0.0346164
1.1945e-011,200.209,-7975.31,-7590.78,0,0,-0.180314,346.491,0.036349
1.195e-011,195.551,-7966.71,-7591.13,0,0,-0.180093,346.409,0.0380813
1.1955e-011,182.753,-7940.63,-7589.63,0,0,-0.180421,346.324,0.0398131
1.196e-011,213.857,-8000.11,-7589.36,0,0,-0.180365,346.234,0.0415445
1.1965e-011,182.569,-7940.67,-7590.02,0,0,-0.180297,346.141,0.0432755
1.197e-011,184.216,-7941.38,-7587.56,0,0,-0.180871,346.044,0.0450059
1.1975e-011,202.908,-7977.12,-7587.41,0,0,-0.181415,345.943,0.0467359
1.198e-011,199.641,-7970.64,-7587.2,0,0,-0.18093,345.838,0.0484653
1.1985e-011,183.723,-7940,-7587.13,0,0,-0.179775,345.729,0.0501943
1.199e-011,186.173,-7943.86,-7586.29,0,0,-0.179064,345.617,0.0519226
1.1995e-011,186.91,-7943.31,-7584.32,0,0,-0.178856,345.501,0.0536504
1.2e-011,224.347,-8015.48,-7584.58,0,0,-0.178098,345.381,0.0553776
1.2005e-011,211.083,-7995.75,-7590.33,0,0,-0.176409,345.257,0.0571042
1.201e-011,202.527,-7980.32,-7591.34,0,0,-0.175083,345.13,0.0588302
1.2015e-011,203.649,-7983.44,-7592.3,0,0,-0.175378,344.998,0.0605555
1.202e-011,203.731,-7983.86,-7592.57,0,0,-0.176402,344.863,0.0622802
1.2025e-011,192.675,-7961.9,-7591.84,0,0,-0.176259,344.724,0.0640041
1.203e-011,191.31,-7959.37,-7591.93,0,0,-0.174937,344.582,0.0657274
1.2035e-011,204.266,-7983.62,-7591.29,0,0,-0.174135,344.435,0.06745
1.204e-011,203.102,-7982.1,-7592.01,0,0,-0.174474,344.285,0.0691718
1.2045e-011,198.325,-7972.08,-7591.17,0,0,-0.174816,344.131,0.0708928
1.205e-011,211.657,-7998.48,-7591.96,0,0,-0.174387,343.973,0.0726131
1.2055e-011,198.313,-7973.44,-7592.55,0,0,-0.173629,343.811,0.0743325
1.206e-011,202.995,-7981.96,-7592.08,0,0,-0.172987,343.646,0.0760512
1.2065e-011,207.858,-7992.06,-7592.84,0,0,-0.172377,343.477,0.077769
1.207e-011,186.525,-7953.08,-7594.83,0,0,-0.171819,343.304,0.0794859
1.2075e-011,175.86,-7930.43,-7592.66,0,0,-0.1717,343.127,0.081202
1.208e-011,205.767,-7986.94,-7591.74,0,0,-0.172218,342.946,0.0829172
1.2085e-011,200.771,-7977.18,-7591.57,0,0,-0.172927,342.762,0.0846315
1.209e-011,198.579,-7973.54,-7592.14,0,0,-0.172902,342.574,0.0863448
1.2095e-011,200.955,-7978.98,-7593.01,0,0,-0.171652,342.382,0.0880572
1.21e-011,200.753,-7979.2,-7593.62,0,0,-0.169836,342.187,0.0897686
1.2105e-011,203.917,-7985.66,-7594.01,0,0,-0.168362,341.987,0.0914791
1.211e-011,184.547,-7948.29,-7593.84,0,0,-0.167234,341.784,0.0931885
1.2115e-011,179.682,-7937.66,-7592.56,0,0,-0.166218,341.577,0.0948969
1.212e-011,204.144,-7984.03,-7591.94,0,0,-0.165773,341.367,0.0966043
1.2125e-011,196.754,-7970.87,-7592.98,0,0,-0.166041,341.152,0.0983106
1.213e-011,192.11,-7962.64,-7593.66,0,0,-0.165903,340.934,0.100016
1.2135e-011,196.308,-7971.89,-7594.85,0,0,-0.164587,340.712,0.10172
1.214e-011,193.805,-7966.94,-7594.7,0,0,-0.163166,340.486,0.103423
1.2145e-011,198.41,-7975.11,-7594.04,0,0,-0.163004,340.257,0.105125
1.215e-011,214.485,-8006.39,-7594.44,0,0,-0.163482,340.024,0.106825
1.2155e-011,189.935,-7959.16,-7594.36,0,0,-0.163058,339.787,0.108525
1.216e-011,199.119,-7976.78,-7594.34,0,0,-0.161943,339.546,0.110223
1.2165e-011,200.99,-7979.66,-7593.63,0,0,-0.16167,339.302,0.11192
1.217e-011,197.549,-7973.72,-7594.3,0,0,-0.162237,339.054,0.113616
1.2175e-011,191.208,-7961.38,-7594.14,0,0,-0.162104,338.802,0.115311
1.218e-011,193.76,-7966.39,-7594.25,0,0,-0.16119,338.547,0.117004
1.2185e-011,183.396,-7944.94,-7592.7,0,0,-0.161118,338.287,0.118696
1.219e-011,198.47,-7973.58,-7592.39,0,0,-0.162132,338.024,0.120387
1.2195e-011,192.679,-7962.14,-7592.07,0,0,-0.162359,337.758,0.122077
1.22e-011,195.307,-7967.42,-7592.3,0,0,-0.160956,337.487,0.123765
1.2205e-011,198.815,-7972.79,-7590.93,0,0,-0.159336,337.213,0.125452
1.221e-011,195.509,-7966.62,-7591.11,0,0,-0.1582,336.935,0.127137
1.2215e-011,213.836,-8001.82,-7591.11,0,0,-0.156449,336.654,0.128821
1.222e-011,205.005,-7987.63,-7593.89,0,0,-0.154011,336.368,0.130503
1.2225e-011,191.189,-7961.22,-7594.01,0,0,-0.152381,336.079,0.132185
1.223e-011,203.508,-7986.15,-7595.28,0,0,-0.152006,335.787,0.133864
1.2235e-011,198.879,-7976.54,-7594.57,0,0,-0.15193,335.49,0.135542
1.224e-011,197.97,-7975.4,-7595.17,0,0,-0.151885,335.19,0.137219
1.2245e-011,194.834,-7968.83,-7594.62,0,0,-0.152287,334.887,0.138894
1.225e-011,203.132,-7986.02,-7595.88,0,0,-0.15259,334.579,0.140568
1.2255e-011,192.078,-7966.48,-7597.56,0,0,-0.152081,334.268,0.14224
1.226e-011,199.628,-7980.45,-7597.04,0,0,-0.151383,333.953,0.143911
1.2265e-011,190.267,-7962.82,-7597.39,0,0,-0.151219,333.635,0.14558
1.227e-011,190.228,-7961.51,-7596.15,0,0,-0.151004,333.313,0.147247
1.2275e-011,184.373,-7949.16,-7595.05,0,0,-0.150316,332.987,0.148913
1.228e-011,197.736,-7974.43,-7594.65,0,0,-0.150164,332.658,0.150577
1.2285e-011,183.96,-7947.11,-7593.78,0,0,-0.151058,332.324,0.152239
1.229e-011,183.469,-7943.7,-7591.33,0,0,-0.151463,331.988,0.1539
1.2295e-011,200.436,-7975.76,-7590.79,0,0,-0.150032,331.647,0.155559
1.23e-011,199.264,-7974.41,-7591.7,0,0,-0.147841,331.303,0.157217
1.2305e-011,192.471,-7960.67,-7591,0,0,-0.146758,330.956,0.158872
1.231e-011,207.932,-7990.19,-7590.83,0,0,-0.146873,330.604,0.160526
1.2315e-011,204.175,-7983.61,-7591.46,0,0,-0.147141,330.249,0.162178
1.232e-011,197.267,-7970.6,-7591.72,0,0,-0.14731,329.891,0.163829
1.2325e-011,188.868,-7953.04,-7590.29,0,0,-0.147485,329.528,0.165477
1.233e-011,220.299,-8013.67,-7590.55,0,0,-0.147335,329.162,0.167124
1.2335e-011,196.735,-7969.51,-7591.65,0,0,-0.147073,328.793,0.168769
1.234e-011,185.04,-7946.02,-7590.62,0,0,-0.147436,328.42,0.170412
1.2345e-011,175.61,-7926.06,-7588.77,0,0,-0.148112,328.043,0.172053
1.235e-011,197.655,-7967.45,-7587.82,0,0,-0.14823,327.663,0.173692
1.2355e-011,198.289,-7968.9,-7588.06,0,0,-0.148216,327.279,0.17533
1.236e-011,181.998,-7936.67,-7587.12,0,0,-0.148942,326.891,0.176965
1.2365e-011,200.313,-7969.64,-7584.91,0,0,-0.149625,326.5,0.178598
1.237e-011,217.689,-8005.7,-7587.6,0,0,-0.149109,326.106,0.18023
1.2375e-011,193.893,-7960.54,-7588.14,0,0,-0.148239,325.707,0.18186
1.238e-011,193.175,-7959.32,-7588.3,0,0,-0.148426,325.305,0.183487
1.2385e-011,198.735,-7968.73,-7587.03,0,0,-0.149335,324.9,0.185113
1.239e-011,208.432,-7988.58,-7588.25,0,0,-0.150114,324.491,0.186736
1.2395e-011,196.633,-7965.53,-7587.87,0,0,-0.151123,324.078,0.188357
1.24e-011,188.432,-7949.45,-7587.53,0,0,-0.152498,323.662,0.189977
1.2405e-011,189.426,-7949.29,-7585.47,0,0,-0.153099,323.242,0.191594
1.241e-011,195.784,-7960.85,-7584.82,0,0,-0.152456,322.819,0.193209
1.2415e-011,197.583,-7963.58,-7584.09,0,0,-0.15193,322.392,0.194822
1.242e-011,209.577,-7987.11,-7584.58,0,0,-0.152644,321.962,0.196433
1.2425e-011,198.73,-7966.74,-7585.05,0,0,-0.153892,321.528,0.198042
1.243e-011,214.642,-7998.06,-7585.81,0,0,-0.154655,321.09,0.199648
1.2435e-011,201.942,-7974.24,-7586.38,0,0,-0.155269,320.649,0.201253
1.244e-011,213.523,-7997.69,-7587.59,0,0,-0.156606,320.205,0.202855
1.2445e-011,199.58,-7971.95,-7588.63,0,0,-0.158289,319.757,0.204455
1.245e-011,194.487,-7961.2,-7587.66,0,0,-0.159132,319.305,0.206053
1.2455e-011,186.14,-7944.41,-7586.9,0,0,-0.159281,318.85,0.207648
1.246e-011,183.242,-7936.82,-7584.88,0,0,-0.160235,318.392,0.209241
1.2465e-011,188.124,-7945.04,-7583.72,0,0,-0.162251,317.93,0.210832
1.247e-011,207.424,-7982.19,-7583.8,0,0,-0.163877,317.464,0.21242
1.2475e-011,189.841,-7948.31,-7583.69,0,0,-0.164728,316.995,0.214006
1.248e-011,196.438,-7959.87,-7582.58,0,0,-0.166064,316.522,0.21559
1.2485e-011,199.681,-7965.75,-7582.23,0,0,-0.167828,316.046,0.217172
1.249e-011,210.688,-7987.85,-7583.2,0,0,-0.168275,315.567,0.218751
1.2495e-011,202.355,-7972.34,-7583.69,0,0,-0.167334,315.084,0.220327
1.25e-011,211.204,-7990.11,-7584.46,0,0,-0.167063,314.597,0.221902
1.2505e-011,196.804,-7964.34,-7586.34,0,0,-0.168053,314.107,0.223473
1.251e-011,215.299,-8000.96,-7587.45,0,0,-0.168684,313.614,0.225043
1.2515e-011,182.703,-7938.72,-7587.81,0,0,-0.168601,313.117,0.226609
1.252e-011,179.64,-7931.17,-7586.14,0,0,-0.169413,312.617,0.228174
1.2525e-011,172.856,-7915.57,-7583.57,0,0,-0.171193,312.113,0.229736
1.253e-011,195.112,-7956.98,-7582.24,0,0,-0.171756,311.606,0.231295
1.2535e-011,205.282,-7976.71,-7582.43,0,0,-0.170458,311.096,0.232852
1.254e-011,203.086,-7973.2,-7583.14,0,0,-0.16961,310.582,0.234406
1.2545e-011,204.979,-7977.37,-7583.68,0,0,-0.170731,310.064,0.235957
1.255e-011,216.946,-8001.92,-7585.24,0,0,-0.172236,309.543,0.237506
1.2555e-011,205.009,-7979.9,-7586.15,0,0,-0.172493,309.019,0.239053
1.256e-011,193.823,-7957.63,-7585.37,0,0,-0.172377,308.492,0.240597
1.2565e-011,203.885,-7977.13,-7585.54,0,0,-0.172866,307.96,0.242138
1.257e-011,192.283,-7956.4,-7587.09,0,0,-0.172923,307.426,0.243676
1.2575e-011,200.033,-7970.5,-7586.3,0,0,-0.171951,306.888,0.245212
1.258e-011,195.71,-7962.54,-7586.65,0,0,-0.171729,306.347,0.246745
1.2585e-011,199.879,-7970.62,-7586.72,0,0,-0.173369,305.803,0.248276
1.259e-011,209.161,-7989.34,-7587.61,0,0,-0.174914,305.255,0.249803
1.2595e-011,198.135,-7969.49,-7588.94,0,0,-0.174549,304.703,0.251328
1.26e-011,200.57,-7973.44,-7588.22,0,0,-0.173581,304.149,0.25285
1.2605e-011,205.842,-7984.58,-7589.23,0,0,-0.17396,303.591,0.25437
1.261e-011,199.542,-7972.77,-7589.52,0,0,-0.175058,303.03,0.255886
1.2615e-011,192.819,-7960.95,-7590.62,0,0,-0.175224,302.465,0.2574
1.262e-011,197.172,-7968.75,-7590.05,1,1,-0.174836,301.897,0.258911
1.2625e-011,212.103,-7998.79,-7591.42,1,1,-0.17554,301.326,0.260419
1.263e-011,194.496,-7965.52,-7591.96,1,1,-0.1773,300.751,0.261924
1.2635e-011,205.35,-7986.16,-7591.75,1,1,-0.178322,300.173,0.263426
1.264e-011,201.071,-7978.52,-7592.33,1,1,-0.177937,299.592,0.264926
1.2645e-011,189.522,-7955.38,-7591.38,1,1,-0.177607,299.008,0.266422
1.265e-011,198.067,-7970.8,-7590.39,1,1,-0.178317,298.42,0.267916
1.2655e-011,187.914,-7950.54,-7589.62,1,1,-0.178966,297.829,0.269406
1.266e-011,195.72,-7964.74,-7588.83,1,1,-0.178854,297.234,0.270894
1.2665e-011,194.642,-7963.06,-7589.22,1,1,-0.179181,296.637,0.272379
1.267e-011,192.512,-7957.9,-7588.15,1,1,-0.18035,296.036,0.27386
1.2675e-011,193.251,-7959.26,-7588.09,1,1,-0.180749,295.432,0.275339
1.268e-011,186.379,-7945.19,-7587.22,1,1,-0.179831,294.824,0.276815
1.2685e-011,199.5,-7969.09,-7585.92,1,1,-0.179596,294.214,0.278287
1.269e-011,202.616,-7974.73,-7585.57,1,1,-0.181417,293.6,0.279757
1.2695e-011,192.962,-7956.29,-7585.68,1,1,-0.183867,292.983,0.281223
1.27e-011,191.208,-7952.03,-7584.79,1,1,-0.18523,292.363,0.282687
1.2705e-011,206.436,-7982.14,-7585.64,1,1,-0.185842,291.739,0.284147
1.271e-011,196.585,-7962.92,-7585.35,1,1,-0.186802,291.112,0.285604
1.2715e-011,204.327,-7977.97,-7585.53,1,1,-0.188128,290.482,0.287058
1.272e-011,193.871,-7957.93,-7585.57,1,1,-0.189113,289.849,0.288509
1.2725e-011,207.463,-7984.3,-7585.84,1,1,-0.189452,289.213,0.289957
1.273e-011,194.95,-7961.42,-7586.98,1,1,-0.189632,288.573,0.291401
1.2735e-011,215.122,-7999.27,-7586.09,1,1,-0.190298,287.931,0.292842
1.274e-011,210.279,-7991.64,-7587.77,1,1,-0.191103,287.285,0.29428
1.2745e-011,208.405,-7988.59,-7588.32,1,1,-0.191224,286.636,0.295715
1.275e-011,185.212,-7944.44,-7588.71,1,1,-0.190876,285.984,0.297147
1.2755e-011,199.109,-7970.62,-7588.2,1,1,-0.19089,285.329,0.298575
1.276e-011,186.767,-7947.09,-7588.38,1,1,-0.191261,284.67,0.3
1.2765e-011,194.991,-7961.69,-7587.18,1,1,-0.1916,284.008,0.301422
1.277e-011,199.864,-7970.67,-7586.8,1,1,-0.192164,283.344,0.30284
1.2775e-011,197.774,-7968.02,-7588.17,1,1,-0.193194,282.676,0.304255
1.278e-011,185.247,-7942.74,-7586.95,0,0,-0.194257,282.005,0.305667
1.2785e-011,197.778,-7967.04,-7587.18,0,0,-0.195046,281.331,0.307075
1.279e-011,213.18,-7997.94,-7588.5,0,0,-0.195862,280.654,0.30848
1.2795e-011,202.525,-7978.48,-7589.5,0,0,-0.196867,279.974,0.309882
1.28e-011,195.729,-7966.45,-7590.52,0,0,-0.197562,279.29,0.31128
1.2805e-011,197.701,-7969.82,-7590.1,0,0,-0.197524,278.604,0.312675
1.281e-011,191.948,-7959.24,-7590.57,0,0,-0.19697,277.915,0.314066
1.2815e-011,183.981,-7941.25,-7587.89,0,0,-0.196514,277.222,0.315454
1.282e-011,195.513,-7963.55,-7588.04,0,0,-0.196816,276.527,0.316838
1.2825e-011,205.183,-7983.22,-7589.13,0,0,-0.197967,275.828,0.318219
1.283e-011,192.613,-7959.34,-7589.4,0,0,-0.199138,275.126,0.319596
1.2835e-011,177.754,-7928.93,-7587.52,0,0,-0.199649,274.422,0.32097
1.284e-011,208.126,-7986.45,-7586.71,0,0,-0.199908,273.714,0.322341
1.2845e-011,212.201,-7995.3,-7587.74,0,0,-0.200486,273.004,0.323707
1.285e-011,203.707,-7979.99,-7588.74,0,0,-0.201083,272.29,0.325071
1.2855e-011,184.886,-7943.71,-7588.61,0,0,-0.201077,271.573,0.32643
1.286e-011,199.586,-7971.27,-7587.93,0,0,-0.200521,270.854,0.327786
1.2865e-011,201.935,-7975.74,-7587.9,0,0,-0.200067,270.131,0.329139
1.287e-011,218.231,-8007.73,-7588.59,0,0,-0.199886,269.405,0.330488
1.2875e-011,195.858,-7965.5,-7589.32,0,0,-0.199437,268.677,0.331833
1.288e-011,182.3,-7938.29,-7588.15,0,0,-0.198557,267.945,0.333174
1.2885e-011,195.393,-7961.86,-7586.58,0,0,-0.197838,267.211,0.334512
1.289e-011,184.903,-7941.84,-7586.71,0,0,-0.197775,266.473,0.335847
1.2895e-011,198.114,-7966.44,-7585.93,0,0,-0.198101,265.733,0.337177
1.29e-011,202.417,-7975.28,-7586.51,0,0,-0.198493,264.99,0.338504
1.2905e-011,201.455,-7973.51,-7586.59,0,0,-0.198932,264.244,0.339827
1.291e-011,203.235,-7976.91,-7586.57,0,0,-0.198897,263.495,0.341146
1.2915e-011,212.568,-7995.75,-7587.48,0,0,-0.197757,262.743,0.342462
1.292e-011,198.359,-7969.28,-7588.3,0,0,-0.196336,261.988,0.343774
1.2925e-011,201.394,-7974.82,-7588.02,0,0,-0.195913,261.23,0.345082
1.293e-011,186.205,-7945.24,-7587.61,0,0,-0.195854,260.469,0.346386
1.2935e-011,197.958,-7967.27,-7587.06,0,0,-0.194846,259.706,0.347686
1.294e-011,184.112,-7939.69,-7586.08,0,0,-0.193507,258.94,0.348983
1.2945e-011,207.619,-7984.3,-7585.54,0,0,-0.193143,258.17,0.350276
1.295e-011,195.254,-7960.98,-7585.97,0,0,-0.193129,257.398,0.351565
1.2955e-011,206.519,-7981.92,-7585.27,0,0,-0.192209,256.623,0.35285
1.296e-011,206.814,-7982.33,-7585.11,0,0,-0.190948,255.846,0.354131
1.2965e-011,203.223,-7976.45,-7586.13,0,0,-0.190573,255.065,0.355408
1.297e-011,196.116,-7962.61,-7585.94,0,0,-0.190784,254.282,0.356682
1.2975e-011,191.132,-7952.41,-7585.31,0,0,-0.190549,253.496,0.357951
1.298e-011,198.988,-7967.77,-7585.58,0,0,-0.189994,252.707,0.359217
1.2985e-011,207.633,-7984.41,-7585.62,0,0,-0.189863,251.915,0.360478
1.299e-011,202.749,-7975.43,-7586.02,0,0,-0.190106,251.121,0.361736
1.2995e-011,195.097,-7961.33,-7586.62,0,0,-0.190154,250.324,0.362989
1.3e-011,186.652,-7944.05,-7585.56,0,0,-0.189933,249.524,0.364239
1.3005e-011,207.706,-7983.83,-7584.9,0,0,-0.189748,248.721,0.365485
1.301e-011,209.122,-7987.6,-7585.95,0,0,-0.189515,247.915,0.366726
1.3015e-011,194.617,-7961.28,-7587.49,0,0,-0.188821,247.107,0.367964
1.302e-011,188.761,-7950.35,-7587.81,0,0,-0.187914,246.296,0.369197
1.3025e-011,196.674,-7965.85,-7588.11,0,0,-0.187577,245.483,0.370427
1.303e-011,199.499,-7972.06,-7588.89,0,0,-0.187805,244.667,0.371652
1.3035e-011,199.311,-7971.17,-7588.37,0,0,-0.187664,243.848,0.372873
1.304e-011,197.562,-7967.09,-7587.64,0,0,-0.186742,243.026,0.374091
1.3045e-011,202.502,-7976.53,-7587.6,0,0,-0.185627,242.202,0.375304
1.305e-011,189.924,-7951.54,-7586.77,0,0,-0.184753,241.375,0.376513
1.3055e-011,192.623,-7956.98,-7587.01,0,0,-0.183911,240.545,0.377717
1.306e-011,183.759,-7937.97,-7585.03,0,0,-0.183055,239.713,0.378918
1.3065e-011,207.29,-7982.81,-7584.68,0,0,-0.182486,238.878,0.380114
1.307e-011,195.924,-7961.35,-7585.04,0,0,-0.182247,238.04,0.381307
1.3075e-011,200.087,-7969.23,-7584.93,0,0,-0.182078,237.2,0.382495
1.308e-011,196.921,-7963.44,-7585.23,0,0,-0.181656,236.357,0.383679
1.3085e-011,211.058,-7990.63,-7585.27,0,0,-0.180743,235.512,0.384858
1.309e-011,209.065,-7987.57,-7586.03,0,0,-0.179598,234.664,0.386034
1.3095e-011,189.513,-7950.63,-7586.64,0,0,-0.179061,233.813,0.387205
1.31e-011,190.776,-7951.38,-7584.97,0,0,-0.179469,232.96,0.388372
1.3105e-011,212.7,-7993.97,-7585.45,0,0,-0.180056,232.104,0.389535
1.311e-011,206.112,-7982.9,-7587.03,0,0,-0.179972,231.246,0.390693
1.3115e-011,204.698,-7981.46,-7588.31,0,0,-0.179101,230.385,0.391847
1.312e-011,207.78,-7987.98,-7588.91,0,0,-0.177817,229.522,0.392997
1.3125e-011,208.828,-7991.26,-7590.17,0,0,-0.176746,228.656,0.394142
1.313e-011,196.807,-7967.89,-7589.89,0,0,-0.176608,227.788,0.395283
1.3135e-011,199.973,-7974.04,-7589.96,0,0,-0.1774,226.917,0.39642
1.314e-011,202.357,-7978.67,-7590.01,0,0,-0.178053,226.043,0.397553
1.3145e-011,196.503,-7968.45,-7591.04,0,0,-0.1777,225.167,0.398681
1.315e-011,194.299,-7963.38,-7590.2,0,0,-0.176706,224.289,0.399804
1.3155e-011,178.877,-7932.93,-7589.37,0,0,-0.175988,223.408,0.400923
1.316e-011,209.3,-7990.66,-7588.67,0,0,-0.175988,222.525,0.402038
1.3165e-011,199.965,-7974.92,-7590.86,0,0,-0.176414,221.639,0.403149
1.317e-011,182.706,-7941.1,-7590.18,0,0,-0.176552,220.751,0.404255
1.3175e-011,197.806,-7969.12,-7589.21,0,0,-0.17615,219.861,0.405356
1.318e-011,200.252,-7974.81,-7590.2,0,0,-0.175802,218.968,0.406453
1.3185e-011,190.873,-7956.36,-7589.75,0,0,-0.175696,218.072,0.407546
1.319e-011,198.269,-7970.48,-7589.67,0,0,-0.17493,217.174,0.408634
1.3195e-011,203.286,-7982.1,-7591.65,0,0,-0.173257,216.274,0.409718
1.32e-011,184.619,-7944.31,-7589.72,0,0,-0.171802,215.372,0.410797
1.3205e-011,205.222,-7984.21,-7590.05,0,0,-0.170885,214.467,0.411871
1.321e-011,185.386,-7946.1,-7590.04,0,0,-0.169429,213.559,0.412941
1.3215e-011,192.957,-7960.03,-7589.42,0,0,-0.167523,212.65,0.414007
1.322e-011,193.161,-7959.44,-7588.44,0,0,-0.166942,211.738,0.415068
1.3225e-011,209.542,-7990.9,-7588.45,0,0,-0.168123,210.823,0.416124
1.323e-011,202.544,-7978.57,-7589.56,0,0,-0.169445,209.907,0.417176
1.3235e-011,198.085,-7970.11,-7589.66,0,0,-0.170159,208.988,0.418223
1.324e-011,189.938,-7953.94,-7589.14,0,0,-0.171129,208.067,0.419266
1.3245e-011,200.968,-7974.81,-7588.82,0,0,-0.172289,207.143,0.420304
1.325e-011,205.385,-7983.65,-7589.18,0,0,-0.172376,206.217,0.421337
1.3255e-011,203.02,-7979.54,-7589.61,0,0,-0.171428,205.289,0.422366
1.326e-011,185.28,-7944.86,-7589,0,0,-0.170746,204.359,0.42339
1.3265e-011,198.231,-7969.76,-7589.03,0,0,-0.170155,203.426,0.42441
1.327e-011,198.751,-7970.09,-7588.36,0,0,-0.168348,202.491,0.425425
1.3275e-011,207.628,-7987.86,-7589.08,0,0,-0.166063,201.554,0.426435
1.328e-011,206.341,-7986.48,-7590.17,0,0,-0.165434,200.615,0.42744
1.3285e-011,195.072,-7964.6,-7589.93,0,0,-0.165912,199.674,0.428441
1.329e-011,184.752,-7943.4,-7588.56,0,0,-0.164773,198.73,0.429437
1.3295e-011,189.774,-7951.51,-7587.02,0,0,-0.16195,197.784,0.430428
1.33e-011,196.9,-7964.58,-7586.4,0,0,-0.160336,196.836,0.431415
1.3305e-011,196.856,-7963.8,-7585.71,0,0,-0.160757,195.886,0.432397
1.331e-011,196.555,-7963.43,-7585.92,0,0,-0.160916,194.933,0.433374
1.3315e-011,183.302,-7936.81,-7584.75,0,0,-0.159983,193.979,0.434346
1.332e-011,194.387,-7956.53,-7583.18,0,0,-0.15979,193.022,0.435313
1.3325e-011,197.482,-7962.28,-7582.98,0,0,-0.160704,192.064,0.436276
1.333e-011,212.356,-7990.79,-7582.93,0,0,-0.160752,191.103,0.437234
1.3335e-011,204.935,-7977.87,-7584.26,0,0,-0.15944,190.14,0.438187
1.334e-011,216.341,-8000.59,-7585.07,0,0,-0.158145,189.175,0.439135
1.3345e-011,197.999,-7965.81,-7585.53,0,0,-0.156907,188.207,0.440079
1.335e-011,190.242,-7950.52,-7585.14,0,0,-0.154793,187.238,0.441017
1.3355e-011,198.869,-7967.48,-7585.52,0,0,-0.15277,186.267,0.441951
1.336e-011,207.936,-7985.09,-7585.72,0,0,-0.152735,185.294,0.44288
