step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,-0.870764,-10547.5,0,-1.5,-2.1835,0,500,-11197.4,649.937,106.303,236.514,-11882.9,342.656,645.609,4.32859
1,-0.867761,-10547.6,-0.090502,-1.497,-2.89181,-0.00762059,500,-11197.7,650.077,106.323,236.895,-11883.3,342.387,645.636,4.44053
2,-0.864758,-10547.8,-0.254483,-1.49399,-2.78175,-0.0161395,500,-11198.5,650.748,106.454,238.044,-11884.5,341.479,645.572,5.176
3,-0.861755,-10547.8,-0.265062,-1.49099,-2.98459,-0.0247976,500,-11198.5,650.736,106.457,238.086,-11884.5,341.467,645.523,5.21286
4,-0.858752,-10547.8,-0.275657,-1.48799,-3.11231,-0.0339521,500,-11198.5,650.734,106.457,238.091,-11884.5,341.462,645.509,5.22414
5,-0.855749,-10547.8,-0.290226,-1.48498,-2.99351,-0.04312,500,-11198.5,650.722,106.453,238.088,-11884.5,341.463,645.493,5.22814
6,-0.852746,-10547.8,-0.300652,-1.48198,-3.07531,-0.0522324,500,-11198.5,650.716,106.438,238.075,-11884.5,341.475,645.499,5.21759
7,-0.849743,-10547.8,-0.309281,-1.47898,-2.85813,-0.0611415,500,-11198.5,650.718,106.423,238.09,-11884.5,341.466,645.501,5.21706
8,-0.84674,-10547.8,-0.317302,-1.47598,-2.54617,-0.069256,500,-11198.5,650.694,106.424,238.072,-11884.5,341.489,645.507,5.18687
9,-0.843737,-10547.8,-0.325464,-1.47297,-2.74011,-0.0771934,500,-11198.5,650.665,106.462,238.093,-11884.5,341.469,645.47,5.19511
10,-0.840734,-10547.8,-0.333455,-1.46997,-2.9003,-0.0856624,500,-11198.5,650.667,106.459,238.083,-11884.5,341.47,645.448,5.21863
11,-0.837731,-10547.9,-0.341709,-1.46697,-3.00445,-0.0945284,500,-11198.5,650.658,106.458,238.084,-11884.5,341.468,645.442,5.21567
12,-0.834728,-10547.9,-0.350958,-1.46396,-3.23368,-0.103895,500,-11198.5,650.645,106.458,238.086,-11884.5,341.469,645.435,5.20932
13,-0.831725,-10547.9,-0.360736,-1.46096,-3.28477,-0.113682,500,-11198.5,650.638,106.458,238.09,-11884.5,341.467,645.43,5.2083
14,-0.828722,-10547.9,-0.370949,-1.45796,-3.45517,-0.123802,500,-11198.5,650.627,106.458,238.091,-11884.5,341.468,645.42,5.20672
15,-0.825719,-10547.9,-0.381537,-1.45495,-3.54727,-0.134317,500,-11198.5,650.617,106.458,238.091,-11884.5,341.467,645.41,5.20741
