step,T,Epot,Efull,SolventMolsThroughZ,SolventMolsThroughKlap,Z_Klap,G,v
1.048e-011,96.4391,-8155.12,-7969.89,0,0,-0.19215,-170.092,-0.0747155
1.0485e-011,95.8508,-8153.04,-7968.95,0,0,-0.191471,-170.009,-0.0755658
1.049e-011,86.0223,-8133.87,-7968.65,0,0,-0.190348,-169.926,-0.0764156
1.0495e-011,78.4257,-8117.59,-7966.96,0,0,-0.189632,-169.841,-0.077265
1.05e-011,86.4502,-8131.25,-7965.21,0,0,-0.18999,-169.756,-0.078114
1.0505e-011,93.6959,-8144.79,-7964.83,0,0,-0.190848,-169.669,-0.0789626
1.051e-011,103.889,-8164.46,-7964.92,0,0,-0.191328,-169.582,-0.0798107
1.0515e-011,102.948,-8163.93,-7966.2,0,0,-0.191495,-169.494,-0.0806584
1.052e-011,98.7338,-8155.8,-7966.17,0,0,-0.191865,-169.404,-0.0815057
1.0525e-011,106.377,-8171.38,-7967.07,0,0,-0.192257,-169.314,-0.0823524
1.053e-011,99.9604,-8159.24,-7967.25,0,0,-0.191934,-169.223,-0.0831988
1.0535e-011,93.2374,-8146.07,-7966.99,0,0,-0.190648,-169.131,-0.0840447
1.054e-011,90.7951,-8140.65,-7966.27,0,0,-0.18903,-169.038,-0.0848901
1.0545e-011,94.8401,-8147.74,-7965.59,0,0,-0.187902,-168.944,-0.0857351
1.055e-011,106.453,-8170.3,-7965.84,0,0,-0.187491,-168.85,-0.0865795
1.0555e-011,104.918,-8167.63,-7966.12,0,0,-0.187492,-168.754,-0.0874236
1.056e-011,106.985,-8172.67,-7967.19,0,0,-0.187707,-168.657,-0.0882671
1.0565e-011,110.443,-8180.32,-7968.2,0,0,-0.188114,-168.56,-0.0891101
1.057e-011,111.886,-8184.38,-7969.49,0,0,-0.188463,-168.461,-0.0899527
1.0575e-011,110.35,-8182.48,-7970.53,0,0,-0.188523,-168.362,-0.0907947
1.058e-011,105.042,-8173.59,-7971.84,0,0,-0.188534,-168.262,-0.0916363
1.0585e-011,93.5405,-8151.64,-7971.98,0,0,-0.188715,-168.16,-0.0924774
1.059e-011,92.2319,-8148.69,-7971.55,0,0,-0.188788,-168.058,-0.0933179
1.0595e-011,91.1284,-8146.43,-7971.41,0,0,-0.18863,-167.955,-0.0941579
1.06e-011,93.8427,-8151.01,-7970.77,0,0,-0.188666,-167.851,-0.0949974
1.0605e-011,101.456,-8165.54,-7970.67,0,0,-0.189063,-167.746,-0.0958364
1.061e-011,102.495,-8168.34,-7971.48,0,0,-0.189305,-167.64,-0.0966749
1.0615e-011,105.769,-8175.15,-7972,0,0,-0.188959,-167.533,-0.0975128
1.062e-011,104.41,-8172.95,-7972.42,0,0,-0.188274,-167.426,-0.0983502
1.0625e-011,95.745,-8155.96,-7972.06,0,0,-0.187704,-167.317,-0.0991871
1.063e-011,95.224,-8154.41,-7971.52,0,0,-0.187316,-167.207,-0.100023
1.0635e-011,97.1115,-8157.73,-7971.21,0,0,-0.186837,-167.097,-0.100859
1.064e-011,104.254,-8171.7,-7971.46,0,0,-0.186044,-166.985,-0.101694
1.0645e-011,102.085,-8167.99,-7971.92,0,0,-0.18509,-166.873,-0.102529
1.065e-011,95.9881,-8155.94,-7971.58,0,0,-0.184465,-166.76,-0.103363
1.0655e-011,96.8107,-8156.71,-7970.77,0,0,-0.184458,-166.646,-0.104197
1.066e-011,101.924,-8167.03,-7971.27,0,0,-0.18476,-166.531,-0.10503
1.0665e-011,92.1718,-8147.27,-7970.24,0,0,-0.184885,-166.415,-0.105862
1.067e-011,89.3991,-8142.04,-7970.34,0,0,-0.184909,-166.298,-0.106694
1.0675e-011,89.3614,-8141.95,-7970.31,0,0,-0.185336,-166.18,-0.107525
1.068e-011,99.5281,-8161.07,-7969.91,0,0,-0.186261,-166.061,-0.108356
1.0685e-011,94.1517,-8150.41,-7969.57,0,0,-0.187102,-165.942,-0.109186
1.069e-011,97.502,-8156.15,-7968.88,0,0,-0.1872,-165.821,-0.110015
1.0695e-011,100.59,-8162.5,-7969.3,0,0,-0.18629,-165.7,-0.110844
1.07e-011,97.1369,-8155.65,-7969.08,0,0,-0.1846,-165.577,-0.111672
1.0705e-011,104.397,-8168.73,-7968.22,0,0,-0.182762,-165.454,-0.112499
1.071e-011,105.46,-8171.33,-7968.78,0,0,-0.181416,-165.33,-0.113326
1.0715e-011,106.143,-8173.55,-7969.68,0,0,-0.180509,-165.205,-0.114153
1.072e-011,102.677,-8167.12,-7969.91,0,0,-0.179315,-165.079,-0.114978
1.0725e-011,98.991,-8160.54,-7970.41,0,0,-0.177794,-164.952,-0.115804
1.073e-011,95.6838,-8153.64,-7969.86,0,0,-0.177133,-164.824,-0.116628
1.0735e-011,99.4103,-8159.84,-7968.91,0,0,-0.177731,-164.695,-0.117452
1.074e-011,100.155,-8161.77,-7969.41,0,0,-0.177982,-164.565,-0.118275
1.0745e-011,107.323,-8175.97,-7969.84,0,0,-0.176746,-164.435,-0.119097
1.075e-011,97.7739,-8158.03,-7970.24,0,0,-0.175357,-164.303,-0.119919
1.0755e-011,95.4895,-8153.13,-7969.72,0,0,-0.175248,-164.171,-0.12074
1.076e-011,92.9947,-8147.1,-7968.49,0,0,-0.17537,-164.038,-0.121561
1.0765e-011,100.723,-8162.68,-7969.22,0,0,-0.174259,-163.904,-0.122381
1.077e-011,105.932,-8173.58,-7970.12,0,0,-0.172811,-163.768,-0.1232
1.0775e-011,102.365,-8166.35,-7969.74,0,0,-0.172592,-163.632,-0.124019
1.078e-011,100.165,-8162.5,-7970.11,0,0,-0.173138,-163.496,-0.124836
1.0785e-011,92.6773,-8147.8,-7969.8,0,0,-0.17309,-163.358,-0.125654
1.079e-011,90.2395,-8142.42,-7969.1,0,0,-0.172333,-163.219,-0.12647
1.0795e-011,95.6009,-8152.41,-7968.8,0,0,-0.171378,-163.08,-0.127286
1.08e-011,95.6472,-8152,-7968.3,0,0,-0.170195,-162.939,-0.128101
1.0805e-011,107.247,-8174.54,-7968.55,0,0,-0.168895,-162.798,-0.128915
1.081e-011,103.201,-8167.58,-7969.37,0,0,-0.168136,-162.656,-0.129729
1.0815e-011,99.876,-8160.95,-7969.12,0,0,-0.167915,-162.512,-0.130542
1.082e-011,105.109,-8171.63,-7969.76,0,0,-0.167353,-162.368,-0.131354
1.0825e-011,101.489,-8165.17,-7970.24,0,0,-0.16633,-162.223,-0.132165
1.083e-011,103.589,-8169.87,-7970.91,0,0,-0.165872,-162.078,-0.132976
1.0835e-011,104.272,-8172.27,-7972,0,0,-0.166457,-161.931,-0.133786
1.084e-011,105.824,-8175.66,-7972.41,0,0,-0.167218,-161.783,-0.134595
1.0845e-011,96.4679,-8158.04,-7972.76,0,0,-0.167195,-161.635,-0.135404
1.085e-011,90.9418,-8146.78,-7972.11,0,0,-0.166484,-161.485,-0.136212
1.0855e-011,93.1413,-8149.96,-7971.07,0,0,-0.165939,-161.335,-0.137019
1.086e-011,106.482,-8175.89,-7971.38,0,0,-0.16613,-161.184,-0.137825
1.0865e-011,102.928,-8169.28,-7971.59,0,0,-0.166623,-161.032,-0.138631
1.087e-011,103.345,-8170.27,-7971.78,0,0,-0.166549,-160.879,-0.139435
1.0875e-011,100.032,-8163.86,-7971.73,0,0,-0.165915,-160.725,-0.140239
1.088e-011,96.8581,-8157.16,-7971.13,0,0,-0.165546,-160.57,-0.141043
1.0885e-011,96.2412,-8155.8,-7970.95,0,0,-0.1656,-160.415,-0.141845
1.089e-011,93.2475,-8149.26,-7970.16,0,0,-0.165204,-160.258,-0.142647
1.0895e-011,98.6848,-8159.79,-7970.25,0,0,-0.163976,-160.101,-0.143448
1.09e-011,100.919,-8163.95,-7970.12,0,0,-0.162644,-159.943,-0.144248
1.0905e-011,96.9813,-8156.56,-7970.3,0,0,-0.161818,-159.784,-0.145047
1.091e-011,93.1583,-8149.13,-7970.2,0,0,-0.161295,-159.624,-0.145846
1.0915e-011,88.7954,-8140.22,-7969.68,0,0,-0.160834,-159.463,-0.146643
1.092e-011,90.3762,-8142.08,-7968.5,0,0,-0.160498,-159.301,-0.14744
1.0925e-011,102.357,-8164.48,-7967.88,0,0,-0.160199,-159.138,-0.148236
1.093e-011,97.5449,-8155.37,-7968.02,0,0,-0.159914,-158.975,-0.149032
1.0935e-011,91.4887,-8143.4,-7967.69,0,0,-0.160162,-158.811,-0.149826
1.094e-011,99.8997,-8159.31,-7967.43,0,0,-0.161271,-158.645,-0.15062
1.0945e-011,93.7183,-8146.85,-7966.85,0,0,-0.162452,-158.479,-0.151413
1.095e-011,100.233,-8158.73,-7966.22,0,0,-0.162638,-158.312,-0.152205
1.0955e-011,99.5761,-8157.57,-7966.32,0,0,-0.162015,-158.144,-0.152996
1.096e-011,102.654,-8163.65,-7966.49,0,0,-0.161622,-157.976,-0.153786
1.0965e-011,103.965,-8167.07,-7967.39,0,0,-0.161618,-157.806,-0.154575
1.097e-011,101.13,-8161.62,-7967.39,0,0,-0.16119,-157.635,-0.155364
1.0975e-011,107.424,-8174.16,-7967.84,0,0,-0.160136,-157.464,-0.156152
1.098e-011,97.0391,-8154.42,-7968.04,0,0,-0.159401,-157.292,-0.156939
1.0985e-011,90.5767,-8141.1,-7967.13,0,0,-0.159788,-157.119,-0.157725
1.099e-011,102.62,-8161.54,-7964.44,0,0,-0.160861,-156.945,-0.15851
1.0995e-011,105.792,-8168.18,-7964.99,0,0,-0.161428,-156.77,-0.159294
1.1e-011,101.03,-8159.35,-7965.31,0,0,-0.160823,-156.595,-0.160078
1.1005e-011,99.9258,-8157.71,-7965.79,0,0,-0.15951,-156.418,-0.16086
1.101e-011,96.2712,-8150.54,-7965.63,0,0,-0.158513,-156.241,-0.161642
1.1015e-011,110.133,-8177.51,-7965.99,0,0,-0.158211,-156.062,-0.162422
1.102e-011,102.532,-8163.49,-7966.56,0,0,-0.158025,-155.883,-0.163202
1.1025e-011,99.2444,-8158.53,-7967.92,0,0,-0.157469,-155.703,-0.163981
1.103e-011,95.1379,-8152.68,-7969.95,0,0,-0.15689,-155.523,-0.164759
1.1035e-011,90.8017,-8144.63,-7970.23,0,0,-0.156868,-155.341,-0.165537
1.104e-011,96.6085,-8155,-7969.45,0,0,-0.157475,-155.158,-0.166313
1.1045e-011,86.1121,-8134.68,-7969.28,0,0,-0.15827,-154.975,-0.167088
1.105e-011,82.9283,-8126.91,-7967.63,0,0,-0.158624,-154.791,-0.167863
1.1055e-011,92.0069,-8143.45,-7966.73,0,0,-0.158208,-154.606,-0.168636
1.106e-011,98.6342,-8158.22,-7968.78,0,0,-0.157473,-154.42,-0.169409
1.1065e-011,104.079,-8169.42,-7969.52,0,0,-0.157121,-154.233,-0.17018
1.107e-011,105.947,-8173.64,-7970.16,0,0,-0.156981,-154.045,-0.170951
1.1075e-011,100.679,-8163.98,-7970.61,0,0,-0.156268,-153.857,-0.171721
1.108e-011,98.2399,-8159.67,-7970.98,0,0,-0.154994,-153.668,-0.172489
1.1085e-011,92.539,-8147.9,-7970.16,0,0,-0.154129,-153.477,-0.173257
1.109e-011,92.0892,-8145.93,-7969.06,0,0,-0.154301,-153.286,-0.174024
1.1095e-011,100.911,-8163.47,-7969.66,0,0,-0.155189,-153.095,-0.17479
1.11e-011,99.8549,-8161.71,-7969.93,0,0,-0.156159,-152.902,-0.175555
1.1105e-011,98.2906,-8158.5,-7969.72,0,0,-0.156877,-152.708,-0.176319
1.111e-011,98.6028,-8157.91,-7968.53,0,0,-0.157396,-152.514,-0.177082
1.1115e-011,98.2285,-8156.64,-7967.97,0,0,-0.157962,-152.319,-0.177844
1.112e-011,104.523,-8169.82,-7969.06,0,0,-0.158435,-152.123,-0.178605
1.1125e-011,103.701,-8168.14,-7968.96,0,0,-0.158148,-151.926,-0.179366
1.113e-011,100.493,-8162.11,-7969.1,0,0,-0.156868,-151.728,-0.180125
1.1135e-011,87.991,-8138.2,-7969.2,0,0,-0.155532,-151.53,-0.180883
1.114e-011,87.0284,-8135.42,-7968.27,0,0,-0.155282,-151.33,-0.18164
1.1145e-011,93.5402,-8147.48,-7967.82,0,0,-0.156072,-151.13,-0.182396
1.115e-011,100.367,-8160.63,-7967.86,0,0,-0.156848,-150.929,-0.183151
1.1155e-011,104.942,-8169.56,-7968,0,0,-0.156869,-150.727,-0.183905
1.116e-011,107.427,-8175.31,-7968.98,0,0,-0.156418,-150.524,-0.184659
1.1165e-011,100.486,-8162.51,-7969.51,0,0,-0.15635,-150.321,-0.185411
1.117e-011,101.151,-8164.27,-7969.99,0,0,-0.157138,-150.116,-0.186162
1.1175e-011,96.6927,-8156.05,-7970.34,0,0,-0.158402,-149.911,-0.186912
1.118e-011,94.7373,-8151.82,-7969.86,0,0,-0.159339,-149.705,-0.187661
1.1185e-011,103.121,-8168.25,-7970.19,0,0,-0.159574,-149.498,-0.188409
1.119e-011,94.7256,-8151.59,-7969.66,0,0,-0.159613,-149.291,-0.189156
1.1195e-011,104.463,-8170.74,-7970.1,0,0,-0.160277,-149.082,-0.189902
1.12e-011,100.408,-8163.58,-7970.73,0,0,-0.161563,-148.873,-0.190647
1.1205e-011,102.536,-8168.51,-7971.58,0,0,-0.162548,-148.663,-0.191391
1.121e-011,101.386,-8166.5,-7971.78,0,0,-0.162869,-148.452,-0.192133
1.1215e-011,99.697,-8163.1,-7971.62,0,0,-0.163564,-148.24,-0.192875
1.122e-011,97.596,-8159.54,-7972.09,0,0,-0.165437,-148.027,-0.193616
1.1225e-011,86.1651,-8136.59,-7971.1,0,0,-0.167342,-147.814,-0.194355
1.123e-011,87.3777,-8137.37,-7969.55,0,0,-0.167564,-147.6,-0.195094
1.1235e-011,99.7972,-8160.89,-7969.22,0,0,-0.166385,-147.385,-0.195831
1.124e-011,101.432,-8164.09,-7969.28,0,0,-0.165719,-147.169,-0.196568
1.1245e-011,102.912,-8167.49,-7969.84,0,0,-0.166389,-146.952,-0.197303
1.125e-011,100.014,-8162.4,-7970.31,0,0,-0.167403,-146.735,-0.198037
1.1255e-011,97.4454,-8156.72,-7969.56,0,0,-0.167854,-146.517,-0.19877
1.126e-011,107.663,-8176.38,-7969.6,0,0,-0.168066,-146.298,-0.199502
1.1265e-011,100.358,-8162.3,-7969.55,1,1,-0.168659,-146.078,-0.200233
1.127e-011,102.77,-8167.06,-7969.67,1,1,-0.169651,-145.857,-0.200963
1.1275e-011,103.26,-8168.7,-7970.37,1,1,-0.170737,-145.636,-0.201692
1.128e-011,101.772,-8166.02,-7970.55,1,1,-0.171559,-145.413,-0.20242
1.1285e-011,107.083,-8176.95,-7971.28,1,1,-0.171614,-145.19,-0.203146
1.129e-011,96.1317,-8155.81,-7971.18,1,1,-0.170871,-144.966,-0.203871
1.1295e-011,101.26,-8165.52,-7971.04,1,1,-0.1705,-144.742,-0.204596
1.13e-011,106.166,-8175.33,-7971.42,1,1,-0.171629,-144.516,-0.205319
1.1305e-011,99.4767,-8163.1,-7972.04,1,1,-0.173321,-144.29,-0.206041
1.131e-011,100.97,-8165.47,-7971.54,1,1,-0.173681,-144.063,-0.206762
1.1315e-011,93.545,-8151.11,-7971.45,1,1,-0.172914,-143.835,-0.207482
1.132e-011,91.847,-8146.76,-7970.35,1,1,-0.173109,-143.607,-0.2082
1.1325e-011,100.417,-8162.14,-7969.27,1,1,-0.17485,-143.377,-0.208918
1.133e-011,105.185,-8171.72,-7969.69,1,1,-0.176359,-143.147,-0.209634
1.1335e-011,108.969,-8179.46,-7970.17,1,1,-0.176436,-142.916,-0.210349
1.134e-011,102.403,-8168.28,-7971.6,1,1,-0.176053,-142.684,-0.211063
1.1345e-011,90.9641,-8146.27,-7971.56,1,1,-0.176431,-142.452,-0.211776
1.135e-011,94.2498,-8151.4,-7970.38,1,1,-0.17735,-142.218,-0.212488
1.1355e-011,96.6902,-8155.19,-7969.48,1,1,-0.177939,-141.984,-0.213198
1.136e-011,100.397,-8163.07,-7970.24,1,1,-0.177895,-141.749,-0.213907
1.1365e-011,92.817,-8148.28,-7970.01,1,1,-0.177513,-141.514,-0.214616
1.137e-011,94.4245,-8150.14,-7968.79,1,1,-0.177396,-141.277,-0.215323
1.1375e-011,101.1,-8163.36,-7969.19,1,1,-0.178141,-141.04,-0.216028
1.138e-011,93.063,-8147.07,-7968.33,1,1,-0.179618,-140.802,-0.216733
1.1385e-011,99.4881,-8158.76,-7967.68,1,1,-0.180812,-140.563,-0.217436
1.139e-011,103.142,-8166.24,-7968.14,0,0,-0.180983,-140.323,-0.218139
1.1395e-011,100.015,-8160.59,-7968.49,0,0,-0.180707,-140.083,-0.21884
1.14e-011,96.1393,-8152.68,-7968.03,0,0,-0.181019,-139.842,-0.219539
1.1405e-011,88.1718,-8136.66,-7967.32,0,0,-0.181758,-139.6,-0.220238
1.141e-011,94.5764,-8147.38,-7965.73,0,0,-0.181862,-139.357,-0.220935
1.1415e-011,103.216,-8163.59,-7965.34,0,0,-0.181344,-139.114,-0.221632
1.142e-011,101.672,-8160.82,-7965.54,0,0,-0.181629,-138.87,-0.222327
1.1425e-011,97.3332,-8152.48,-7965.54,0,0,-0.18334,-138.625,-0.22302
1.143e-011,100.288,-8158.65,-7966.03,0,0,-0.185113,-138.379,-0.223713
1.1435e-011,101.073,-8160.32,-7966.19,0,0,-0.185445,-138.133,-0.224404
1.144e-011,104.264,-8167.15,-7966.89,0,0,-0.184647,-137.886,-0.225094
1.1445e-011,96.1592,-8151.71,-7967.02,0,0,-0.184027,-137.638,-0.225783
1.145e-011,99.5178,-8158.17,-7967.03,0,0,-0.184088,-137.389,-0.22647
1.1455e-011,107.531,-8174.27,-7967.74,0,0,-0.184396,-137.139,-0.227157
1.146e-011,101.368,-8162.78,-7968.09,0,0,-0.184518,-136.889,-0.227842
1.1465e-011,96.5662,-8153.44,-7967.97,0,0,-0.18439,-136.638,-0.228526
1.147e-011,100.696,-8160.89,-7967.49,0,0,-0.184163,-136.386,-0.229208
1.1475e-011,102.74,-8165.48,-7968.16,0,0,-0.184233,-136.134,-0.22989
1.148e-011,107.932,-8176.21,-7968.91,0,0,-0.184985,-135.881,-0.23057
1.1485e-011,101.197,-8163.79,-7969.42,0,0,-0.186122,-135.627,-0.231248
1.149e-011,96.2825,-8154.75,-7969.83,0,0,-0.186816,-135.372,-0.231926
1.1495e-011,97.9609,-8157.27,-7969.12,0,0,-0.186895,-135.116,-0.232602
1.15e-011,98.4015,-8157.45,-7968.46,0,0,-0.187171,-134.86,-0.233277
1.1505e-011,105.188,-8170.84,-7968.81,0,0,-0.188162,-134.603,-0.233951
1.151e-011,101.834,-8165.48,-7969.9,0,0,-0.189182,-134.345,-0.234623
1.1515e-011,98.8645,-8160,-7970.12,0,0,-0.189331,-134.087,-0.235294
1.152e-011,98.7457,-8160.01,-7970.35,0,0,-0.188828,-133.828,-0.235964
1.1525e-011,98.4393,-8158.95,-7969.88,0,0,-0.188691,-133.568,-0.236632
1.153e-011,111.336,-8184.01,-7970.17,0,0,-0.189328,-133.307,-0.2373
1.1535e-011,106.44,-8175.18,-7970.75,0,0,-0.190152,-133.046,-0.237965
1.154e-011,99.3807,-8161.67,-7970.79,0,0,-0.190564,-132.784,-0.23863
1.1545e-011,96.2219,-8154.96,-7970.15,0,0,-0.190637,-132.521,-0.239293
1.155e-011,98.8219,-8159.58,-7969.78,0,0,-0.190701,-132.257,-0.239955
1.1555e-011,102.542,-8166.8,-7969.85,0,0,-0.190882,-131.993,-0.240616
1.156e-011,95.7224,-8153.39,-7969.54,0,0,-0.191194,-131.728,-0.241275
1.1565e-011,91.2093,-8144.47,-7969.28,0,0,-0.191606,-131.462,-0.241933
1.157e-011,91.5164,-8144.37,-7968.6,0,0,-0.191981,-131.196,-0.24259
1.1575e-011,91.8992,-8144.9,-7968.4,0,0,-0.192355,-130.928,-0.243245
1.158e-011,89.9229,-8140.7,-7967.98,0,0,-0.192986,-130.66,-0.243899
1.1585e-011,94.7862,-8149.15,-7967.1,0,0,-0.193701,-130.392,-0.244552
1.159e-011,99.1054,-8156.83,-7966.48,0,0,-0.193861,-130.122,-0.245203
1.1595e-011,98.8872,-8156.18,-7966.25,0,0,-0.193428,-129.852,-0.245853
1.16e-011,93.1735,-8144.29,-7965.34,0,0,-0.193221,-129.581,-0.246502
1.1605e-011,95.3574,-8147.96,-7964.81,0,0,-0.193719,-129.31,-0.247149
1.161e-011,92.8217,-8142.43,-7964.15,0,0,-0.194542,-129.038,-0.247795
1.1615e-011,107.15,-8169.63,-7963.83,0,0,-0.195328,-128.765,-0.248439
1.162e-011,104.503,-8165.24,-7964.52,0,0,-0.19613,-128.491,-0.249082
1.1625e-011,96.8334,-8150.36,-7964.38,0,0,-0.196848,-128.217,-0.249724
1.163e-011,96.2794,-8149.78,-7964.86,0,0,-0.197286,-127.942,-0.250364
1.1635e-011,95.0158,-8147.26,-7964.77,0,0,-0.197724,-127.666,-0.251003
1.164e-011,99.9738,-8156.87,-7964.85,0,0,-0.198445,-127.39,-0.251641
1.1645e-011,102.394,-8161.75,-7965.09,0,0,-0.198969,-127.112,-0.252277
1.165e-011,97.6384,-8153.67,-7966.14,0,0,-0.198799,-126.835,-0.252912
1.1655e-011,91.764,-8141.89,-7965.65,0,0,-0.198552,-126.556,-0.253546
1.166e-011,92.606,-8142.78,-7964.92,0,0,-0.199068,-126.277,-0.254178
1.1665e-011,101.433,-8159.48,-7964.67,0,0,-0.199694,-125.997,-0.254808
1.167e-011,101.878,-8160.54,-7964.87,0,0,-0.199043,-125.716,-0.255438
1.1675e-011,100.421,-8157.77,-7964.89,0,0,-0.197327,-125.435,-0.256066
1.168e-011,101.935,-8160.61,-7964.83,0,0,-0.196237,-125.153,-0.256692
1.1685e-011,97.8522,-8151.72,-7963.78,0,0,-0.196399,-124.87,-0.257317
1.169e-011,94.9275,-8145.46,-7963.14,0,0,-0.196734,-124.587,-0.257941
1.1695e-011,91.0263,-8136.9,-7962.07,0,0,-0.196557,-124.303,-0.258563
1.17e-011,96.77,-8147.58,-7961.72,0,0,-0.196324,-124.018,-0.259184
1.1705e-011,105.315,-8163.63,-7961.35,0,0,-0.196087,-123.732,-0.259803
1.171e-011,114.683,-8183.07,-7962.8,0,0,-0.195182,-123.446,-0.260421
1.1715e-011,109.555,-8174.7,-7964.29,0,0,-0.19368,-123.16,-0.261038
1.172e-011,103.042,-8163.08,-7965.17,0,0,-0.192564,-122.872,-0.261653
1.1725e-011,95.4023,-8148.56,-7965.32,0,0,-0.192381,-122.584,-0.262266
1.173e-011,97.6041,-8152.4,-7964.94,0,0,-0.192822,-122.295,-0.262879
1.1735e-011,92.6064,-8142,-7964.13,0,0,-0.193414,-122.006,-0.263489
1.174e-011,100.432,-8156.16,-7963.27,0,0,-0.193831,-121.715,-0.264099
1.1745e-011,101.942,-8159.33,-7963.53,0,0,-0.193895,-121.425,-0.264706
1.175e-011,101.499,-8158.67,-7963.72,0,0,-0.193666,-121.133,-0.265313
1.1755e-011,89.1411,-8134.17,-7962.96,0,0,-0.193213,-120.841,-0.265918
1.176e-011,89.5582,-8133.3,-7961.29,0,0,-0.192477,-120.548,-0.266521
1.1765e-011,96.0179,-8146.29,-7961.87,0,0,-0.19168,-120.254,-0.267123
1.177e-011,103.369,-8160.96,-7962.42,0,0,-0.191165,-119.96,-0.267724
1.1775e-011,101.806,-8158.48,-7962.94,0,0,-0.190629,-119.665,-0.268323
1.178e-011,92.0108,-8138.68,-7961.96,0,0,-0.189544,-119.37,-0.26892
1.1785e-011,93.3903,-8140.78,-7961.41,0,0,-0.18827,-119.074,-0.269517
1.179e-011,95.3716,-8144.46,-7961.28,0,0,-0.187536,-118.777,-0.270111
1.1795e-011,102.929,-8158.49,-7960.8,0,0,-0.187133,-118.48,-0.270704
1.18e-011,107.688,-8168.39,-7961.56,0,0,-0.186477,-118.181,-0.271296
1.1805e-011,103.455,-8160.46,-7961.76,0,0,-0.185869,-117.883,-0.271886
1.181e-011,98.6943,-8151.47,-7961.91,0,0,-0.185829,-117.583,-0.272475
1.1815e-011,95.4253,-8144.99,-7961.71,0,0,-0.185889,-117.283,-0.273062
1.182e-011,94.1998,-8142.4,-7961.48,0,0,-0.185232,-116.983,-0.273648
1.1825e-011,96.2832,-8146.22,-7961.29,0,0,-0.184016,-116.681,-0.274232
1.183e-011,100.727,-8154.73,-7961.26,0,0,-0.183136,-116.379,-0.274814
1.1835e-011,106.038,-8165.66,-7962,0,0,-0.182977,-116.077,-0.275396
1.184e-011,105.168,-8164.64,-7962.65,0,0,-0.183173,-115.773,-0.275975
1.1845e-011,97.5153,-8149.73,-7962.44,0,0,-0.183368,-115.469,-0.276553
1.185e-011,98.9988,-8152.51,-7962.37,0,0,-0.183536,-115.165,-0.27713
1.1855e-011,93.2884,-8141.43,-7962.25,0,0,-0.183543,-114.86,-0.277705
1.186e-011,93.726,-8141.32,-7961.3,0,0,-0.182988,-114.554,-0.278279
1.1865e-011,95.2599,-8143.82,-7960.86,0,0,-0.181791,-114.248,-0.278851
1.187e-011,89.7928,-8132.47,-7960.01,0,0,-0.180515,-113.941,-0.279421
1.1875e-011,98.8124,-8149.22,-7959.43,0,0,-0.179709,-113.633,-0.27999
1.188e-011,96.8284,-8146.28,-7960.31,0,0,-0.179274,-113.325,-0.280557
1.1885e-011,100.786,-8153.92,-7960.35,0,0,-0.178885,-113.016,-0.281123
1.189e-011,102.433,-8157.99,-7961.25,0,0,-0.178576,-112.706,-0.281687
1.1895e-011,97.1024,-8147.2,-7960.7,0,0,-0.178453,-112.396,-0.28225
1.19e-011,100.9,-8154.66,-7960.87,0,0,-0.178301,-112.085,-0.282811
1.1905e-011,101.271,-8155.33,-7960.82,0,0,-0.178018,-111.774,-0.283371
1.191e-011,103.962,-8160.34,-7960.66,0,0,-0.177973,-111.462,-0.283929
1.1915e-011,105.35,-8163.19,-7960.85,0,0,-0.178348,-111.149,-0.284486
1.192e-011,99.2657,-8151.6,-7960.94,0,0,-0.178539,-110.836,-0.285041
1.1925e-011,104.552,-8161.89,-7961.08,0,0,-0.177989,-110.522,-0.285594
1.193e-011,107.038,-8167.21,-7961.63,0,0,-0.177269,-110.208,-0.286146
1.1935e-011,104.417,-8162.52,-7961.97,0,0,-0.177207,-109.892,-0.286696
1.194e-011,106.531,-8166.63,-7962.02,0,0,-0.177246,-109.577,-0.287245
1.1945e-011,102.244,-8159.28,-7962.91,0,0,-0.176275,-109.26,-0.287792
1.195e-011,104.629,-8164.64,-7963.68,0,0,-0.17484,-108.944,-0.288337
1.1955e-011,96.5695,-8149.45,-7963.98,0,0,-0.174495,-108.626,-0.288881
1.196e-011,90.1819,-8136.87,-7963.66,0,0,-0.175169,-108.308,-0.289424
1.1965e-011,97.3349,-8150.43,-7963.49,0,0,-0.17541,-107.989,-0.289964
1.197e-011,102.671,-8160.95,-7963.76,0,0,-0.174911,-107.67,-0.290504
1.1975e-011,103.433,-8163.18,-7964.53,0,0,-0.17457,-107.35,-0.291041
1.198e-011,94.801,-8146.25,-7964.17,0,0,-0.174448,-107.03,-0.291577
1.1985e-011,86.3277,-8128.9,-7963.09,0,0,-0.173767,-106.709,-0.292111
1.199e-011,95.7869,-8145.93,-7961.96,0,0,-0.172608,-106.387,-0.292644
1.1995e-011,102.48,-8158.5,-7961.67,0,0,-0.171824,-106.065,-0.293175
1.2e-011,104.341,-8163.13,-7962.73,0,0,-0.171613,-105.742,-0.293705
1.2005e-011,102.423,-8160.02,-7963.3,0,0,-0.171475,-105.419,-0.294233
1.201e-011,95.6326,-8146.35,-7962.68,0,0,-0.171234,-105.095,-0.294759
1.2015e-011,97.8847,-8150.92,-7962.91,0,0,-0.171049,-104.77,-0.295284
1.202e-011,96.4409,-8148.89,-7963.66,0,0,-0.170799,-104.445,-0.295807
