step,T,Epot,Efull,SolventMolsThroughZ,SolventMolsThroughKlap,Klapan_Z,Solvent_Z,G,v_theor,v_pract
3.3e-013,145.737,-8261.15,-7981.24,0,0,-0.181274,0.431221,0,0,0
3.35e-013,148.432,-8262.36,-7977.27,0,0,-0.179917,0.430024,0,0,0
3.4e-013,151.866,-8265.83,-7974.15,0,0,-0.178422,0.428815,0,0,0
3.45e-013,155.494,-8269.84,-7971.19,0,0,-0.177007,0.427597,0,0,0
3.5e-013,159.087,-8273.74,-7968.19,0,0,-0.175946,0.426371,0,0,0
3.55e-013,161.683,-8274.94,-7964.4,0,0,-0.175083,0.425138,0,0,0
3.6e-013,163.88,-8275.39,-7960.64,0,0,-0.174182,0.423898,0,0,0
3.65e-013,165.4,-8274.91,-7957.23,0,0,-0.173313,0.422652,0,0,0
3.7e-013,167.14,-8275.42,-7954.4,0,0,-0.17253,0.421401,0,0,0
3.75e-013,169.02,-8275.85,-7951.22,0,0,-0.171671,0.420146,0,0,0
3.8e-013,171.263,-8277.75,-7948.81,0,0,-0.170673,0.418886,0,0,0
3.85e-013,174.576,-8281.62,-7946.33,0,0,-0.16959,0.417622,0,0,0
3.9e-013,177.877,-8285.9,-7944.26,0,0,-0.168272,0.416357,0,0,0
3.95e-013,181.341,-8290.51,-7942.22,0,0,-0.166537,0.415089,0,0,0
4e-013,183.461,-8294,-7941.63,0,0,-0.164549,0.413819,0,0,0
4.05e-013,186.252,-8299.48,-7941.76,0,0,-0.162528,0.412548,0,0,0
4.1e-013,186.682,-8300.22,-7941.67,0,0,-0.160368,0.411276,0,0,0
4.15e-013,187.876,-8302.74,-7941.9,0,0,-0.157968,0.410002,0,0,0
4.2e-013,187.863,-8301.55,-7940.73,0,0,-0.155561,0.408727,0,0,0
4.25e-013,188.718,-8301.96,-7939.5,0,0,-0.153329,0.40745,0,0,0
4.3e-013,190.849,-8306.03,-7939.47,0,0,-0.151109,0.406171,0,0,0
4.35e-013,193.839,-8310.92,-7938.62,0,0,-0.148825,0.40489,0,0,0
4.4e-013,197.776,-8318.71,-7938.86,0,0,-0.14675,0.403607,0,0,0
4.45e-013,201.718,-8325.94,-7938.51,0,0,-0.145079,0.402321,0,0,0
4.5e-013,205.417,-8332.87,-7938.34,0,0,-0.143598,0.401035,0,0,0
4.55e-013,206.702,-8335.1,-7938.1,0,0,-0.142029,0.399747,0,0,0
4.6e-013,206.219,-8334.14,-7938.07,0,0,-0.140365,0.398457,0,0,0
4.65e-013,204.294,-8330.79,-7938.42,0,0,-0.138696,0.397166,0,0,0
4.7e-013,200.417,-8323.18,-7938.24,0,0,-0.136949,0.395872,0,0,0
4.75e-013,195.789,-8313.7,-7937.66,0,0,-0.135008,0.394573,0,0,0
4.8e-013,191.612,-8304.71,-7936.69,0,0,-0.132947,0.393268,0,0,0
4.85e-013,188.373,-8297.53,-7935.73,0,0,-0.130939,0.391955,0,0,0
4.9e-013,187.242,-8294.01,-7934.38,0,0,-0.128947,0.390633,0,0,0
4.95e-013,187.587,-8292.88,-7932.59,0,0,-0.126729,0.389301,0,0,0
5e-013,188.958,-8293.38,-7930.46,0,0,-0.124244,0.38796,171.284,0,8.56418e-005
5.05e-013,189.768,-8294.38,-7929.9,0,0,-0.121777,0.38661,171.283,0.000856417,0.000942059
5.1e-013,193.357,-8323.98,-7952.6,0,0,-0.119517,0.385254,171.282,0.00171283,0.00179847
5.15e-013,195.597,-8330.84,-7955.17,0,0,-0.117311,0.383891,171.28,0.00256924,0.00265488
5.2e-013,193.042,-8335.57,-7964.8,0,0,-0.115042,0.382522,171.278,0.00342563,0.00351127
5.25e-013,189.453,-8339.3,-7975.43,0,0,-0.112899,0.381146,171.274,0.00428201,0.00436765
5.3e-013,183.857,-8336.46,-7983.33,0,0,-0.111041,0.379762,171.27,0.00513837,0.00522401
5.35e-013,178.591,-8331.69,-7988.68,0,0,-0.10934,0.378368,171.265,0.00599471,0.00608035
5.4e-013,174.625,-8330.57,-7995.18,0,0,-0.107628,0.376963,171.259,0.00685102,0.00693666
5.45e-013,172.499,-8333.31,-8002,0,0,-0.105829,0.375545,171.253,0.0077073,0.00779294
5.5e-013,172.975,-8339.74,-8007.51,0,0,-0.10381,0.374112,171.246,0.00856355,0.00864918
5.55e-013,173.466,-8345.56,-8012.4,0,0,-0.101534,0.372663,171.238,0.00941976,0.00950539
5.6e-013,173.397,-8349.49,-8016.45,0,0,-0.0993233,0.371198,171.229,0.0102759,0.0103616
5.65e-013,172.898,-8353.46,-8021.38,0,0,-0.097481,0.369712,171.22,0.011132,0.0112177
5.7e-013,168.02,-8349.13,-8026.42,0,0,-0.0957844,0.368203,171.21,0.0119881,0.0120737
5.75e-013,159.501,-8338.06,-8031.72,0,0,-0.0938563,0.366666,171.199,0.0128441,0.0129298
5.8e-013,147.19,-8317.36,-8034.66,0,0,-0.0917894,0.365094,171.187,0.0137001,0.0137857
5.85e-013,136.98,-8300.55,-8037.46,0,0,-0.0898845,0.363477,171.174,0.014556,0.0146416
5.9e-013,126.626,-8282.71,-8039.5,0,0,-0.0881007,0.361808,171.161,0.0154118,0.0154975
5.95e-013,116.652,-8266.19,-8042.14,0,0,-0.086298,0.360079,171.147,0.0162676,0.0163532
6e-013,108.295,-8250.85,-8042.85,0,0,-0.0846502,0.35828,171.132,0.0171233,0.0172089
6.05e-013,101.697,-8236.44,-8041.11,0,0,-0.0833294,0.356399,171.117,0.0179789,0.0180645
6.1e-013,95.8915,-8221.88,-8037.71,0,0,-0.0821916,0.354425,171.101,0.0188345,0.0189201
6.15e-013,93.4535,-8215.29,-8035.8,0,0,-0.0811411,0.352347,171.084,0.0196899,0.0197755
6.2e-013,91.3539,-8210.99,-8035.53,0,0,-0.0803002,0.350163,171.066,0.0205453,0.0206309
6.25e-013,90.8476,-8208.83,-8034.35,0,0,-0.0795611,0.347873,171.047,0.0214006,0.0214862
6.3e-013,92.1975,-8208.28,-8031.2,0,0,-0.0786288,0.345479,171.028,0.0222558,0.0223414
6.35e-013,94.5096,-8207.07,-8025.55,0,0,-0.0777311,0.342989,171.008,0.0231109,0.0231965
6.4e-013,97.7173,-8206.04,-8018.36,0,0,-0.0775238,0.340411,170.987,0.0239659,0.0240514
6.45e-013,101.487,-8204.84,-8009.92,0,0,-0.0780644,0.337756,170.966,0.0248208,0.0249063
6.5e-013,103.548,-8199.32,-8000.44,0,0,-0.0786541,0.335035,170.943,0.0256755,0.0257611
6.55e-013,104.204,-8191.55,-7991.41,0,0,-0.078924,0.332256,170.92,0.0265302,0.0266157
6.6e-013,106.034,-8186.01,-7982.36,0,0,-0.0793166,0.329423,170.897,0.0273847,0.0274703
6.65e-013,108.917,-8182.75,-7973.56,0,0,-0.0802403,0.32654,170.872,0.0282392,0.0283247
6.7e-013,110.551,-8177.32,-7964.99,0,0,-0.0814418,0.323611,170.847,0.0290935,0.029179
6.75e-013,116.408,-8180.74,-7957.16,0,0,-0.0825345,0.320641,170.821,0.0299476,0.0300331
6.8e-013,125.16,-8190.13,-7949.74,0,0,-0.0836062,0.317636,170.794,0.0308017,0.0308872
6.85e-013,136.459,-8205.73,-7943.64,0,0,-0.0849567,0.314606,170.766,0.0316556,0.0317411
6.9e-013,153.682,-8234.1,-7938.93,0,0,-0.0865898,0.311561,170.738,0.0325093,0.0325948
6.95e-013,171.975,-8266.17,-7935.87,0,0,-0.0882879,0.308513,170.709,0.0333629,0.0334484
7e-013,190.378,-8300.38,-7934.73,0,0,-0.0899938,0.30547,170.679,0.0342164,0.0343019
7.05e-013,205.934,-8330.22,-7934.69,0,0,-0.0918435,0.302436,170.649,0.0350697,0.0351552
7.1e-013,218.52,-8355.64,-7935.94,0,0,-0.0939238,0.29941,170.617,0.0359229,0.0360084
7.15e-013,228.014,-8375.66,-7937.73,0,0,-0.09618,0.296389,170.585,0.0367759,0.0368614
7.2e-013,236.501,-8395.92,-7941.68,0,0,-0.0984537,0.293367,170.552,0.0376287,0.0377142
7.25e-013,243.615,-8414.19,-7946.29,0,0,-0.100474,0.290341,170.519,0.0384814,0.0385669
7.3e-013,251.453,-8434.7,-7951.74,0,0,-0.10201,0.287309,170.484,0.0393339,0.0394194
7.35e-013,259.088,-8455.63,-7958.01,0,0,-0.10321,0.284264,170.449,0.0401863,0.0402717
7.4e-013,267.207,-8477.78,-7964.57,0,0,-0.104546,0.281196,170.413,0.0410384,0.0411238
7.45e-013,273.274,-8496.93,-7972.06,0,0,-0.106199,0.278087,170.377,0.0418904,0.0419758
7.5e-013,278.801,-8514.38,-7978.9,0,0,-0.107821,0.274899,170.339,0.0427422,0.0428276
7.55e-013,278.339,-8520.74,-7986.15,0,0,-0.109131,0.271578,170.301,0.0435938,0.0436792
7.6e-013,274.036,-8520.46,-7994.14,0,0,-0.110352,0.268056,170.262,0.0444452,0.0445306
7.65e-013,267.004,-8513.8,-8000.98,0,0,-0.11177,0.26426,170.223,0.0452964,0.0453818
7.7e-013,257.313,-8501.23,-8007.02,0,0,-0.113277,0.26014,170.182,0.0461474,0.0462328
7.75e-013,247.022,-8486.75,-8012.31,0,0,-0.114678,0.255685,170.141,0.0469982,0.0470836
7.8e-013,241.498,-8480.3,-8016.46,0,0,-0.116043,0.250926,170.099,0.0478488,0.0479342
7.85e-013,237.462,-8477.19,-8021.11,0,0,-0.117531,0.245927,170.057,0.0486992,0.0487846
7.9e-013,238.519,-8483.58,-8025.47,0,0,-0.119222,0.240754,170.014,0.0495494,0.0496347
7.95e-013,243.252,-8497.6,-8030.4,0,0,-0.121177,0.235465,169.969,0.0503994,0.0504847
8e-013,251.1,-8517.9,-8035.63,0,0,-0.123305,0.230104,169.925,0.0512491,0.0513344
8.05e-013,258.976,-8539.45,-8042.05,0,0,-0.125265,0.224705,169.879,0.0520986,0.0521839
8.1e-013,269.061,-8566.01,-8049.24,0,0,-0.126882,0.219287,169.833,0.0529479,0.0530332
8.15e-013,278.591,-8591.92,-8056.84,0,0,-0.128448,0.213865,169.785,0.0537969,0.0538822
8.2e-013,285.785,-8614.2,-8065.31,0,0,-0.130162,0.208445,169.738,0.0546457,0.054731
8.25e-013,289.602,-8631.04,-8074.81,0,0,-0.131609,0.20303,169.689,0.0554943,0.0555795
8.3e-013,289.906,-8641.99,-8085.18,0,0,-0.13232,0.197619,169.64,0.0563426,0.0564279
8.35e-013,286.376,-8647.4,-8097.37,0,0,-0.132491,0.192209,169.589,0.0571907,0.0572759
8.4e-013,281.623,-8650.65,-8109.75,0,0,-0.132683,0.186796,169.539,0.0580385,0.0581237
8.45e-013,278.706,-8655.95,-8120.65,0,0,-0.133119,0.181377,169.487,0.0588861,0.0589713
8.5e-013,276.144,-8661.8,-8131.42,0,0,-0.133648,0.175945,169.435,0.0597334,0.0598186
8.55e-013,275.226,-8672.39,-8143.77,0,0,-0.134135,0.170498,169.382,0.0605804,0.0606656
8.6e-013,273.64,-8682.07,-8156.5,0,0,-0.134599,0.165032,169.328,0.0614272,0.0615124
8.65e-013,272.523,-8692.39,-8168.97,0,0,-0.135165,0.159543,169.273,0.0622737,0.0623588
8.7e-013,270.645,-8699.41,-8179.59,0,0,-0.136007,0.15403,169.218,0.0631199,0.0632051
8.75e-013,269.876,-8707.7,-8189.36,0,0,-0.137144,0.148491,169.162,0.0639659,0.064051
8.8e-013,269.828,-8717.33,-8199.08,0,0,-0.138369,0.142926,169.105,0.0648115,0.0648966
8.85e-013,271.175,-8730.54,-8209.7,0,0,-0.139548,0.13734,169.047,0.0656569,0.065742
8.9e-013,271.921,-8743.16,-8220.89,0,0,-0.14081,0.131745,168.989,0.066502,0.0665871
8.95e-013,271.697,-8754.4,-8232.56,0,0,-0.14223,0.126165,168.93,0.0673468,0.0674319
9e-013,268.914,-8759.82,-8243.33,0,0,-0.143598,0.120649,168.87,0.0681913,0.0682764
9.05e-013,264.256,-8760.28,-8252.74,0,0,-0.144692,0.115286,168.809,0.0690355,0.0691205
9.1e-013,258.769,-8758.2,-8261.2,0,0,-0.145538,0.11023,168.748,0.0698794,0.0699644
9.15e-013,254.432,-8757.82,-8269.14,0,0,-0.146241,0.105725,168.686,0.070723,0.070808
9.2e-013,250.305,-8755.4,-8274.65,0,0,-0.146797,0.102086,168.623,0.0715663,0.0716512
9.25e-013,251.965,-8769.56,-8285.62,0,0,-0.14723,0.0996306,168.56,0.0724092,0.0724942
9.3e-013,251.468,-8773.66,-8290.68,0,0,-0.147674,0.0985668,168.495,0.0732519,0.0733368
9.35e-013,248.869,-8773.35,-8295.36,0,0,-0.148175,0.0989026,168.43,0.0740942,0.0741791
9.4e-013,237.153,-8756.19,-8300.71,0,0,-0.148633,0.100468,168.365,0.0749362,0.0750211
9.45e-013,222.57,-8731.3,-8303.82,0,0,-0.149059,0.103009,168.298,0.0757778,0.0758627
9.5e-013,202.405,-8694.27,-8305.52,0,0,-0.149644,0.106277,168.231,0.0766191,0.076704
9.55e-013,187.238,-8669.04,-8309.42,0,0,-0.150432,0.110067,168.163,0.0774601,0.077545
9.6e-013,175.687,-8644.69,-8307.26,0,0,-0.151151,0.114229,168.094,0.0783008,0.0783856
9.65e-013,169.967,-8630.83,-8304.38,0,0,-0.151591,0.118653,168.024,0.0791411,0.0792259
9.7e-013,167.02,-8622.52,-8301.73,0,0,-0.151961,0.123267,167.954,0.079981,0.0800658
9.75e-013,165.969,-8616.62,-8297.85,0,0,-0.152555,0.128019,167.883,0.0808206,0.0809054
9.8e-013,165.959,-8612.8,-8294.05,0,0,-0.153164,0.132876,167.812,0.0816598,0.0817446
9.85e-013,165.612,-8608.55,-8290.47,0,0,-0.153275,0.137815,167.739,0.0824987,0.0825835
9.9e-013,163.641,-8601.66,-8287.36,0,0,-0.15288,0.142822,167.666,0.0833372,0.083422
9.95e-013,162.354,-8595.94,-8284.12,0,0,-0.152591,0.147886,167.592,0.0841754,0.0842601
1e-012,160.11,-8588.07,-8280.56,0,0,-0.152786,0.153001,167.517,0.0850131,0.0850978
1.005e-012,155.554,-8577.66,-8278.89,0,0,-0.153173,0.158163,167.442,0.0858505,0.0859352
1.01e-012,150.486,-8565.08,-8276.05,0,0,-0.153448,0.163368,167.366,0.0866876,0.0867722
1.015e-012,144.489,-8550.44,-8272.93,0,0,-0.153785,0.168616,167.289,0.0875242,0.0876088
1.02e-012,138.676,-8536.35,-8270,0,0,-0.154372,0.173907,167.211,0.0883605,0.0884451
1.025e-012,138.281,-8532.28,-8266.69,0,0,-0.155003,0.179241,167.133,0.0891963,0.0892809
1.03e-012,137.882,-8528.78,-8263.96,0,0,-0.155461,0.184616,167.054,0.0900318,0.0901164
1.035e-012,139.461,-8528.45,-8260.59,0,0,-0.155826,0.190028,166.974,0.0908668,0.0909514
1.04e-012,138.592,-8523.13,-8256.94,0,0,-0.156165,0.195473,166.893,0.0917015,0.0917861
1.045e-012,136.105,-8512.56,-8251.15,0,0,-0.156422,0.200948,166.812,0.0925358,0.0926203
1.05e-012,134.058,-8503.67,-8246.2,0,0,-0.156735,0.206455,166.73,0.0933696,0.0934541
1.055e-012,132.191,-8493.9,-8240.01,0,0,-0.15731,0.211999,166.647,0.0942031,0.0942876
1.06e-012,133.905,-8491.04,-8233.85,0,0,-0.157923,0.217581,166.564,0.0950361,0.0951206
1.065e-012,133.647,-8484.19,-8227.5,0,0,-0.158134,0.2232,166.479,0.0958687,0.0959532
1.07e-012,134.156,-8478.59,-8220.93,0,0,-0.157993,0.228853,166.394,0.0967009,0.0967853
1.075e-012,131.936,-8468.5,-8215.1,0,0,-0.157974,0.234529,166.309,0.0975327,0.0976171
1.08e-012,131.659,-8462.93,-8210.06,0,0,-0.158184,0.240211,166.222,0.098364,0.0984484
1.085e-012,131.235,-8456.56,-8204.5,0,0,-0.158195,0.245862,166.135,0.0991949,0.0992792
1.09e-012,131.823,-8453.17,-8199.98,0,0,-0.157719,0.251431,166.047,0.100025,0.10011
1.095e-012,131.606,-8448.76,-8195.99,0,0,-0.157002,0.25687,165.958,0.100855,0.10094
1.1e-012,131.838,-8444.55,-8191.33,0,0,-0.156452,0.262165,165.869,0.101685,0.101769
1.105e-012,128.536,-8433.44,-8186.57,0,0,-0.156205,0.267345,165.779,0.102514,0.102598
1.11e-012,126.171,-8424.33,-8182,0,0,-0.156163,0.272462,165.688,0.103343,0.103427
1.115e-012,123.024,-8411.84,-8175.55,0,0,-0.156264,0.277569,165.596,0.104171,0.104255
1.12e-012,120.481,-8399.43,-8168.03,0,0,-0.156499,0.282705,165.504,0.104999,0.105083
1.125e-012,121.604,-8393.29,-8159.74,0,0,-0.156751,0.287893,165.411,0.105826,0.10591
1.13e-012,130.396,-8403.08,-8152.63,0,0,-0.156866,0.293141,165.317,0.106653,0.106737
1.135e-012,142.699,-8421.12,-8147.04,0,0,-0.156927,0.298442,165.223,0.107479,0.107563
1.14e-012,156.553,-8442.96,-8142.27,0,0,-0.157162,0.303781,165.127,0.108305,0.108389
1.145e-012,165.849,-8457.86,-8139.33,0,0,-0.15751,0.309143,165.031,0.10913,0.109214
1.15e-012,171.3,-8465.9,-8136.89,0,0,-0.157701,0.31452,164.935,0.109955,0.110039
1.155e-012,170.713,-8462.99,-8135.11,0,0,-0.157809,0.319908,164.837,0.11078,0.110864
1.16e-012,171.447,-8462.05,-8132.76,0,0,-0.158136,0.325309,164.739,0.111604,0.111688
1.165e-012,172.277,-8461.75,-8130.87,0,0,-0.158498,0.330723,164.64,0.112427,0.112511
1.17e-012,174.396,-8463.45,-8128.5,0,0,-0.15837,0.336151,164.541,0.11325,0.113334
1.175e-012,181.183,-8474.88,-8126.89,0,0,-0.157832,0.341594,164.44,0.114073,0.114156
1.18e-012,187.29,-8485,-8125.29,0,0,-0.15756,0.34705,164.339,0.114894,0.114978
1.185e-012,193.638,-8496.27,-8124.36,0,0,-0.157746,0.352513,164.237,0.115716,0.1158
1.19e-012,198.479,-8504.82,-8123.61,0,0,-0.157907,0.357977,164.135,0.116537,0.116621
1.195e-012,204.255,-8516,-8123.7,0,0,-0.157845,0.363436,164.032,0.117357,0.117441
1.2e-012,207.696,-8522.95,-8124.04,0,0,-0.15792,0.368881,163.928,0.118177,0.118261
1.205e-012,206.806,-8522.27,-8125.06,0,0,-0.158295,0.374306,163.823,0.118997,0.11908
1.21e-012,202.379,-8514.22,-8125.52,0,0,-0.158678,0.379716,163.718,0.119815,0.119899
1.215e-012,197.814,-8505.08,-8125.15,0,0,-0.158921,0.385133,163.611,0.120634,0.120717
1.22e-012,191.735,-8493.05,-8124.8,0,0,-0.159246,0.39058,163.505,0.121452,0.121535
1.225e-012,190.184,-8489.11,-8123.83,0,0,-0.159792,0.396078,163.397,0.122269,0.122352
1.23e-012,189.444,-8486.81,-8122.95,0,0,-0.160375,0.401631,163.289,0.123085,0.123169
1.235e-012,193.808,-8494.44,-8122.21,0,0,-0.160745,0.407234,163.18,0.123902,0.123985
1.24e-012,202.873,-8511.32,-8121.67,0,0,-0.160794,0.41287,163.07,0.124717,0.124801
1.245e-012,212.567,-8530.99,-8122.72,0,0,-0.160528,0.418525,162.959,0.125532,0.125616
1.25e-012,221.189,-8548.88,-8124.05,0,0,-0.160005,0.424184,162.848,0.126347,0.12643
1.255e-012,225.861,-8560.5,-8126.7,0,0,-0.159287,0.429836,162.736,0.127161,0.127244
1.26e-012,226.213,-8565.37,-8130.89,0,0,-0.158332,0.435477,162.624,0.127974,0.128058
1.265e-012,224.676,-8566.54,-8135.02,0,0,-0.156999,0.441106,162.51,0.128787,0.128871
1.27e-012,221.205,-8564.52,-8139.66,0,0,-0.155308,0.446723,162.396,0.129599,0.129683
1.275e-012,223.485,-8573.17,-8143.94,0,0,-0.153621,0.452331,162.282,0.130411,0.130494
1.28e-012,229.956,-8593.26,-8151.6,0,0,-0.152331,0.457928,162.166,0.131222,0.131306
1.285e-012,239.468,-8623.71,-8163.77,0,0,-0.151403,0.463512,162.05,0.132033,0.132116
1.29e-012,246.784,-8652.21,-8178.23,0,0,-0.150508,0.469079,161.933,0.132843,0.132926
1.295e-012,254.19,-8677.4,-8189.19,0,0,-0.149633,0.474624,161.815,0.133652,0.133735
1.3e-012,260.664,-8700.1,-8199.46,0,0,-0.149164,0.480144,161.697,0.134461,0.134544
1.305e-012,266.283,-8718.55,-8207.11,0,0,-0.149293,0.485637,161.578,0.135269,0.135352
1.31e-012,271.12,-8734.4,-8213.67,0,0,-0.149714,0.491101,161.458,0.136077,0.13616
1.315e-012,275.687,-8750.77,-8221.27,0,0,-0.150104,0.496535,161.338,0.136884,0.136967
1.32e-012,273.331,-8753.59,-8228.61,0,0,-0.150506,0.501936,161.217,0.13769,0.137773
1.325e-012,263.924,-8741.96,-8235.05,0,0,-0.151009,0.507307,161.095,0.138496,0.138579
1.33e-012,252.991,-8727.27,-8241.36,0,0,-0.151396,0.512648,160.972,0.139301,0.139384
1.335e-012,236.849,-8700.57,-8245.67,0,0,-0.151388,0.517966,160.849,0.140105,0.140188
1.34e-012,224.992,-8681.14,-8249.01,0,0,-0.150987,0.523268,160.725,0.140909,0.140992
1.345e-012,216.505,-8666.1,-8250.27,0,0,-0.15038,0.528559,160.6,0.141713,0.141796
1.35e-012,212.644,-8659.91,-8251.5,0,0,-0.149651,0.533846,160.474,0.142515,0.142598
1.355e-012,212.387,-8660.01,-8252.09,0,0,-0.148666,0.539132,160.348,0.143317,0.1434
1.36e-012,212.072,-8660.26,-8252.94,0,0,-0.147221,0.544419,160.221,0.144119,0.144202
1.365e-012,215.412,-8667.35,-8253.62,0,0,-0.145329,0.549709,160.094,0.14492,0.145002
1.37e-012,219.332,-8677.23,-8255.97,0,0,-0.14332,0.555002,159.966,0.14572,0.145803
1.375e-012,225.276,-8690.92,-8258.24,0,0,-0.14152,0.560299,159.837,0.146519,0.146602
1.38e-012,229.301,-8701.3,-8260.89,0,0,-0.139918,0.565605,159.707,0.147318,0.147401
