step,T,Epot,Efull,SolventMolsThroughZ,SolventMolsThroughKlap,Klapan_Z,Solvent_Z,G,v_theor,v_pract
3.64e-012,277.542,-8378.69,-7845.63,0,0,-0.0259166,0.484451,-3140,0,-4.93059
3.645e-012,287.282,-8395.85,-7844.08,0,0,-0.0257161,0.471836,-3145,0,-4.9463
3.65e-012,289.303,-8398.54,-7842.89,0,0,-0.0256389,0.459115,-3150,0,-4.96204
3.655e-012,295.372,-8409.59,-7842.29,0,0,-0.0261307,0.446289,-3155,0,-4.9778
3.66e-012,296.454,-8412.34,-7842.95,0,0,-0.0272128,0.433361,-3160,0,-4.99359
3.665e-012,285.692,-8392.25,-7843.54,0,0,-0.0284381,0.420331,-3165,0,-5.0094
3.67e-012,273.721,-8369.38,-7843.65,0,0,-0.0297542,0.407185,-3170,0,-5.02524
3.675e-012,265.718,-8351.85,-7841.5,0,0,-0.0314984,0.393905,-3175,0,-5.04111
3.68e-012,275.357,-8367.8,-7838.94,0,0,-0.0334615,0.380477,-3180,0,-5.057
3.685e-012,286.762,-8387.21,-7836.44,0,0,-0.0349419,0.366901,-3185,0,-5.07291
3.69e-012,306.512,-8424.41,-7835.71,0,0,-0.0358978,0.353189,-3190,0,-5.08885
3.695e-012,320.766,-8453.35,-7837.27,0,0,-0.0370314,0.339357,-3195,0,-5.10481
3.7e-012,323.4,-8460.45,-7839.31,0,0,-0.0385166,0.325417,-3200,0,-5.1208
3.705e-012,314.543,-8445.52,-7841.39,0,0,-0.0395355,0.311372,-3205,0,-5.13681
3.71e-012,296.636,-8411.3,-7841.57,0,0,-0.0393367,0.29722,-3210,0,-5.15285
3.715e-012,295.932,-8408.77,-7840.39,0,0,-0.0381392,0.282959,-3215,0,-5.16892
3.72e-012,303.318,-8422.93,-7840.37,0,0,-0.0367473,0.268626,-3220,0,-5.18501
3.725e-012,316.883,-8450.46,-7841.84,0,0,-0.0357494,0.254315,-3225,0,-5.20112
3.73e-012,312.005,-8443.83,-7844.58,0,0,-0.0353663,0.240221,-3230,0,-5.21726
3.735e-012,311.631,-8444.37,-7845.84,0,0,-0.0356943,0.226717,-3235,0,-5.23342
3.74e-012,315.974,-8455.18,-7848.3,0,0,-0.0365883,0.214544,-3240,0,-5.24961
3.745e-012,314.734,-8454.7,-7850.2,0,0,-0.0374915,0.205024,-3245,0,-5.26582
3.75e-012,301.29,-8430.25,-7851.58,0,0,-0.0378957,0.199823,-3250,0,-5.28206
3.755e-012,301.763,-8430.86,-7851.28,0,0,-0.0379049,0.199907,-3255,0,-5.29833
3.76e-012,303.131,-8433.51,-7851.3,0,0,-0.0380361,0.204639,-3260,0,-5.31462
3.765e-012,308.827,-8445.36,-7852.21,0,0,-0.0386424,0.212384,-3265,0,-5.33093
3.77e-012,314.511,-8457.72,-7853.65,0,0,-0.039746,0.221683,-3270,0,-5.34727
3.775e-012,318.84,-8468.02,-7855.64,0,0,-0.041163,0.231652,-3275,0,-5.36363
3.78e-012,324.543,-8481.25,-7857.92,0,0,-0.0426098,0.241834,-3280,0,-5.38002
3.785e-012,324.275,-8483.41,-7860.59,0,0,-0.0438775,0.252002,-3285,0,-5.39643
3.79e-012,319.524,-8476.86,-7863.17,0,0,-0.044911,0.262054,-3290,0,-5.41287
3.795e-012,313.615,-8467.45,-7865.1,0,0,-0.0456327,0.27195,-3295,0,-5.42934
3.8e-012,313.959,-8469.1,-7866.1,0,0,-0.0458397,0.281681,-3300,0,-5.44583
3.805e-012,324.588,-8492.06,-7868.64,0,0,-0.0454859,0.291247,-3305,0,-5.46234
3.81e-012,326.551,-8498.24,-7871.04,0,0,-0.044892,0.300641,-3310,0,-5.47888
3.815e-012,334.316,-8515.92,-7873.81,0,0,-0.0444104,0.309853,-3315,0,-5.49544
3.82e-012,329.317,-8508.94,-7876.44,0,0,-0.044154,0.318859,-3320,0,-5.51203
3.825e-012,327.203,-8507.8,-7879.36,0,0,-0.044228,0.327662,-3325,0,-5.52864
3.83e-012,326.983,-8510.33,-7882.31,0,0,-0.0448298,0.336322,-3330,0,-5.54528
3.835e-012,314.39,-8488,-7884.17,0,0,-0.0459831,0.34491,-3335,0,-5.56195
3.84e-012,315.061,-8491.26,-7886.13,0,0,-0.0474386,0.353456,-3340,0,-5.57864
3.845e-012,303.472,-8470.76,-7887.9,0,0,-0.0487898,0.361935,-3345,0,-5.59535
3.85e-012,308.115,-8479.81,-7888.02,0,0,-0.0496523,0.370313,-3350,0,-5.61209
3.855e-012,312.163,-8488.82,-7889.27,0,0,-0.0500805,0.378567,-3355,0,-5.62885
3.86e-012,304.517,-8474.24,-7889.37,0,0,-0.0507608,0.386685,-3360,0,-5.64564
3.865e-012,291.072,-8448.59,-7889.54,0,0,-0.0523293,0.394668,-3365,0,-5.66245
3.87e-012,304.607,-8474.66,-7889.61,0,0,-0.0545558,0.402523,-3370,0,-5.67929
3.875e-012,311.593,-8489.63,-7891.17,0,0,-0.0567287,0.410256,-3375,0,-5.69616
3.88e-012,304.42,-8477.33,-7892.65,0,0,-0.0586948,0.417871,-3380,0,-5.71305
3.885e-012,294.172,-8458.17,-7893.16,0,0,-0.0607713,0.425381,-3385,0,-5.72996
3.89e-012,281.079,-8431.03,-7891.17,0,0,-0.062773,0.432794,-3390,0,-5.7469
3.895e-012,282.125,-8430.31,-7888.45,0,0,-0.0640624,0.440122,-3395,0,-5.76386
3.9e-012,299.586,-8462.13,-7886.73,0,0,-0.0644954,0.447365,-3400,0,-5.78085
3.905e-012,307.011,-8476.64,-7886.97,0,0,-0.0644746,0.454516,-3405,0,-5.79786
3.91e-012,293,-8450.21,-7887.46,0,0,-0.0641744,0.461571,-3410,0,-5.8149
3.915e-012,282.736,-8429.59,-7886.56,0,0,-0.0635118,0.468536,-3415,0,-5.83197
3.92e-012,296.255,-8454.61,-7885.61,0,0,-0.0627672,0.475419,-3420,0,-5.84906
3.925e-012,317.549,-8496.05,-7886.15,0,0,-0.0625569,0.482214,-3425,0,-5.86617
3.93e-012,322.922,-8508.73,-7888.51,0,0,-0.0632558,0.488911,-3430,0,-5.88331
3.935e-012,308.978,-8483.11,-7889.67,0,0,-0.064748,0.495507,-3435,0,-5.90047
3.94e-012,287.763,-8441.39,-7888.7,0,0,-0.0665069,0.502007,-3440,0,-5.91766
3.945e-012,277.558,-8419.62,-7886.53,0,0,-0.0678355,0.508422,-3445,0,-5.93487
3.95e-012,284.783,-8431.63,-7884.66,0,0,-0.0684184,0.514759,-3450,0,-5.95211
3.955e-012,288.7,-8437.72,-7883.23,0,0,-0.0687396,0.521017,-3455,0,-5.96938
3.96e-012,296.086,-8452.09,-7883.41,0,0,-0.0696488,0.527195,-3460,0,-5.98667
3.965e-012,293.87,-8447.75,-7883.33,0,0,-0.0714108,0.533288,-3465,0,-6.00398
3.97e-012,275.906,-8411.93,-7882.01,0,0,-0.073511,0.539296,-3470,0,-6.02132
3.975e-012,263.911,-8386.94,-7880.06,0,0,-0.0753354,0.545227,-3475,0,-6.03868
3.98e-012,252.384,-8361.71,-7876.97,0,0,-0.0766677,0.551088,-3480,0,-6.05607
3.985e-012,260.894,-8373.48,-7872.39,0,0,-0.0776282,0.556885,-3485,0,-6.07348
3.99e-012,291.592,-8430.48,-7870.43,0,0,-0.0784359,0.562614,-3490,0,-6.09092
3.995e-012,312.044,-8469.77,-7870.44,0,0,-0.0792249,0.568258,-3495,0,-6.10839
4e-012,323.925,-8494.86,-7872.71,0,0,-0.0800224,0.573807,-3500,0,-6.12588
4.005e-012,312.551,-8475.89,-7875.59,0,0,-0.080912,0.579258,-3505,0,-6.14339
4.01e-012,281.816,-8417.4,-7876.12,0,0,-0.0820546,0.584615,-3510,0,-6.16093
4.015e-012,258.198,-8369.69,-7873.79,0,0,-0.0834228,0.589891,-3515,0,-6.17849
4.02e-012,252.353,-8354.1,-7869.42,0,0,-0.084713,0.595103,-3520,0,-6.19608
4.025e-012,265.339,-8374.82,-7865.2,0,0,-0.085706,0.600256,-3525,0,-6.21369
4.03e-012,258.75,-8359.51,-7862.54,0,0,-0.086462,0.605345,-3530,0,-6.23133
4.035e-012,253.781,-8345.72,-7858.29,0,0,-0.0871313,0.610363,-3535,0,-6.249
4.04e-012,261.835,-8357.43,-7854.54,0,0,-0.0879446,0.615304,-3540,0,-6.26669
4.045e-012,272.499,-8378.02,-7854.65,0,0,-0.0891527,0.620161,-3545,0,-6.2844
4.05e-012,270.528,-8376.19,-7856.6,0,0,-0.0904427,0.624941,-3550,0,-6.30214
4.055e-012,256.061,-8347.33,-7855.53,0,0,-0.0909149,0.629657,-3555,0,-6.3199
4.06e-012,256.43,-8344.1,-7851.59,0,0,-0.0902551,0.634314,-3560,0,-6.33769
4.065e-012,265.381,-8356.97,-7847.26,0,0,-0.0892437,0.638897,-3565,0,-6.3555
4.07e-012,272.387,-8367.67,-7844.51,1,0,-0.0884731,-0.636284,-3570,0,-6.37334
4.075e-012,264.985,-8350.56,-7841.62,1,0,-0.087539,-0.631936,-3575,0,-6.39121
4.08e-012,256.085,-8329.65,-7837.79,1,0,-0.0862826,-0.627716,-3580,0,-6.4091
4.085e-012,262.17,-8337.55,-7834.01,1,0,-0.0855836,-0.623591,-3585,0,-6.42701
4.09e-012,278.516,-8368.53,-7833.6,1,0,-0.0859924,-0.619536,-3590,0,-6.44495
4.095e-012,302.838,-8415.94,-7834.3,1,0,-0.0868215,-0.615544,-3595,0,-6.46291
4.1e-012,318.913,-8453.27,-7840.75,1,0,-0.0873333,-0.611622,-3600,0,-6.4809
4.105e-012,321.744,-8462,-7844.04,1,0,-0.0877164,-0.607779,-3605,0,-6.49891
4.11e-012,307.351,-8441.88,-7851.57,1,0,-0.0883673,-0.604019,-3610,0,-6.51695
4.115e-012,292.023,-8415.92,-7855.05,1,0,-0.0891347,-0.600341,-3615,0,-6.53502
4.12e-012,289.85,-8411.26,-7854.56,1,0,-0.0896696,-0.596742,-3620,0,-6.55311
4.125e-012,286.943,-8405.42,-7854.3,1,0,-0.0898392,-0.59322,-3625,0,-6.57122
4.13e-012,294.542,-8420.33,-7854.62,1,0,-0.0895967,-0.589773,-3630,0,-6.58936
4.135e-012,309.762,-8450.52,-7855.57,1,0,-0.0889906,-0.586402,-3635,0,-6.60752
4.14e-012,314.572,-8461.61,-7857.42,1,0,-0.0882655,-0.583111,-3640,0,-6.62571
4.145e-012,315.258,-8464.41,-7858.91,1,0,-0.0875242,-0.579901,-3645,0,-6.64392
4.15e-012,308.298,-8452.54,-7860.41,1,0,-0.0865648,-0.576772,-3650,0,-6.66216
4.155e-012,277.996,-8394.09,-7860.15,1,0,-0.085357,-0.573722,-3655,0,-6.68043
4.16e-012,276.842,-8389.62,-7857.9,1,0,-0.0842823,-0.570743,-3660,0,-6.69872
4.165e-012,288.292,-8410.33,-7856.62,1,0,-0.0835738,-0.567833,-3665,0,-6.71703
4.17e-012,326.557,-8484.04,-7856.84,1,0,-0.0829386,-0.564995,-3670,0,-6.73537
4.175e-012,354.364,-8542.34,-7861.73,1,0,-0.0821279,-0.562235,-3675,0,-6.75373
4.18e-012,351.254,-8542.71,-7868.08,1,0,-0.0814073,-0.559558,-3680,0,-6.77212
4.185e-012,346.015,-8537.12,-7872.55,1,0,-0.0810026,-0.556963,-3685,0,-6.79053
4.19e-012,326.443,-8503.09,-7876.11,1,0,-0.0805766,-0.554447,-3690,0,-6.80897
4.195e-012,313.493,-8480.74,-7878.63,1,0,-0.0797055,-0.552007,-3695,0,-6.82744
4.2e-012,325.791,-8506.81,-7881.08,1,0,-0.0785334,-0.54964,-3700,0,-6.84593
4.205e-012,335.897,-8528.91,-7883.77,1,0,-0.0776372,-0.547348,-3705,0,-6.86444
4.21e-012,332.519,-8526.2,-7887.54,1,0,-0.0773377,-0.54513,-3710,0,-6.88298
4.215e-012,303.059,-8471.78,-7889.71,1,0,-0.0773,-0.542987,-3715,0,-6.90154
4.22e-012,293,-8451.89,-7889.14,1,0,-0.0769792,-0.540915,-3720,0,-6.92013
4.225e-012,286.688,-8438.68,-7888.06,1,0,-0.0764376,-0.538912,-3725,0,-6.93874
4.23e-012,271.516,-8407.24,-7885.75,1,0,-0.0762692,-0.536978,-3730,0,-6.95738
4.235e-012,269.995,-8401.64,-7883.07,1,0,-0.07652,-0.535111,-3735,0,-6.97605
4.24e-012,292.59,-8443.15,-7881.18,1,0,-0.0763299,-0.533311,-3740,0,-6.99474
4.245e-012,313.121,-8483.26,-7881.87,1,0,-0.0751333,-0.531582,-3745,0,-7.01345
4.25e-012,313.627,-8485.18,-7882.81,1,0,-0.0735532,-0.529926,-3750,0,-7.03219
4.255e-012,303.061,-8465.46,-7883.39,1,0,-0.0724193,-0.528345,-3755,0,-7.05095
4.26e-012,294.659,-8448.55,-7882.61,1,0,-0.0715607,-0.526837,-3760,0,-7.06974
4.265e-012,287.905,-8434.85,-7881.89,1,0,-0.070372,-0.525401,-3765,0,-7.08855
4.27e-012,288.272,-8433.93,-7880.26,1,0,-0.0689436,-0.524036,-3770,0,-7.10739
4.275e-012,302.309,-8460.06,-7879.43,1,0,-0.0678867,-0.522742,-3775,0,-7.12626
4.28e-012,313.574,-8482.86,-7880.6,1,0,-0.0675359,-0.52152,-3780,0,-7.14515
4.285e-012,314.574,-8485.86,-7881.68,1,0,-0.0678787,-0.520369,-3785,0,-7.16406
4.29e-012,313.185,-8484.1,-7882.58,1,0,-0.068777,-0.519289,-3790,0,-7.183
4.295e-012,307.817,-8475.3,-7884.09,1,0,-0.0699353,-0.518275,-3795,0,-7.20196
4.3e-012,323.26,-8507.13,-7886.26,1,0,-0.0711082,-0.51732,-3800,0,-7.22095
4.305e-012,316.741,-8496.37,-7888.02,1,0,-0.0724359,-0.516417,-3805,0,-7.23996
4.31e-012,305.832,-8476.76,-7889.36,1,0,-0.0741926,-0.515555,-3810,0,-7.259
4.315e-012,301.852,-8469.57,-7889.82,1,0,-0.0762136,-0.514719,-3815,0,-7.27807
4.32e-012,284.425,-8435.57,-7889.29,1,0,-0.0779088,-0.513895,-3820,0,-7.29716
4.325e-012,270.337,-8407.01,-7887.78,1,0,-0.0788757,-0.513065,-3825,0,-7.31627
4.33e-012,266.313,-8398.03,-7886.54,1,0,-0.0791047,-0.512213,-3830,0,-7.33541
4.335e-012,275.45,-8413.58,-7884.54,1,0,-0.0785737,-0.511338,-3835,0,-7.35457
4.34e-012,281.005,-8422,-7882.29,1,0,-0.0772682,-0.510455,-3840,0,-7.37376
4.345e-012,305.903,-8469.52,-7881.99,1,0,-0.075537,-0.509583,-3845,0,-7.39297
4.35e-012,329.613,-8517.82,-7884.75,1,0,-0.0737956,-0.508736,-3850,0,-7.41221
4.355e-012,316.781,-8496.37,-7887.95,1,0,-0.0721806,-0.507925,-3855,0,-7.43148
4.36e-012,295.255,-8455.64,-7888.55,1,0,-0.0709763,-0.507157,-3860,0,-7.45077
4.365e-012,279.897,-8423.52,-7885.93,1,0,-0.0707621,-0.506435,-3865,0,-7.47008
4.37e-012,288.322,-8439.08,-7885.31,1,0,-0.0716186,-0.505765,-3870,0,-7.48942
4.375e-012,296.562,-8456.79,-7887.19,1,0,-0.072772,-0.50515,-3875,0,-7.50878
4.38e-012,299.748,-8465.12,-7889.41,1,0,-0.0735758,-0.504594,-3880,0,-7.52817
4.385e-012,287.443,-8441.77,-7889.69,1,0,-0.0743027,-0.504096,-3885,0,-7.54758
4.39e-012,270.407,-8408.11,-7888.75,1,0,-0.0753627,-0.503656,-3890,0,-7.56702
4.395e-012,252.277,-8370.34,-7885.81,1,0,-0.076341,-0.50327,-3895,0,-7.58649
4.4e-012,250.54,-8362.27,-7881.07,1,0,-0.0767129,-0.502939,-3900,0,-7.60598
4.405e-012,241.663,-8340.16,-7876.01,1,0,-0.0769344,-0.50266,-3905,0,-7.62549
4.41e-012,245.934,-8342.75,-7870.39,1,0,-0.0775588,-0.502435,-3910,0,-7.64503
4.415e-012,258.678,-8362.84,-7866.01,1,0,-0.0777264,-0.502263,-3915,0,-7.66459
4.42e-012,276.527,-8393.68,-7862.57,1,0,-0.0761693,-0.502144,-3920,0,-7.68418
4.425e-012,292.429,-8423.51,-7861.86,1,0,-0.073477,-0.502078,-3925,0,-7.70379
4.43e-012,279.873,-8397.77,-7860.23,1,0,-0.0715838,-0.502065,-3930,0,-7.72343
4.435e-012,262.917,-8362.26,-7857.29,1,0,-0.071064,-0.502104,-3935,0,-7.7431
4.44e-012,254.464,-8342.54,-7853.81,1,0,-0.0707164,-0.502196,-3940,0,-7.76279
4.445e-012,270.328,-8370,-7850.79,1,0,-0.0698292,-0.502342,-3945,0,-7.7825
4.45e-012,276.895,-8380.18,-7848.36,1,0,-0.0689283,-0.502542,-3950,0,-7.80224
4.455e-012,299.975,-8423.16,-7847.01,1,0,-0.0680057,-0.502795,-3955,0,-7.822
4.46e-012,313.68,-8449.94,-7847.47,1,0,-0.0661223,-0.503101,-3960,0,-7.84179
4.465e-012,306.833,-8439.01,-7849.69,1,0,-0.0634522,-0.503459,-3965,0,-7.8616
4.47e-012,287.864,-8402.04,-7849.15,1,0,-0.0616471,-0.50387,-3970,0,-7.88144
4.475e-012,300.29,-8426.26,-7849.51,1,0,-0.0613953,-0.504336,-3975,0,-7.90131
4.48e-012,289.115,-8403.5,-7848.22,1,0,-0.0615398,-0.504858,-3980,0,-7.9212
4.485e-012,290.337,-8404.66,-7847.02,1,0,-0.0610906,-0.505437,-3985,0,-7.94111
4.49e-012,269.651,-8363.21,-7845.31,1,0,-0.0602024,-0.506076,-3990,0,-7.96105
4.495e-012,247.936,-8318.35,-7842.15,1,0,-0.0588491,-0.506779,-3995,0,-7.98101
4.5e-012,260.472,-8338.15,-7837.87,1,0,-0.0565621,-0.50755,-4000,0,-8.001
4.505e-012,289.372,-8391.84,-7836.06,1,0,-0.0538354,-0.508389,-4005,0,-8.02101
4.51e-012,333.171,-8477.8,-7837.89,1,0,-0.0518094,-0.509296,-4010,0,-8.04105
4.515e-012,336.959,-8489.53,-7842.34,1,0,-0.050436,-0.510268,-4015,0,-8.06112
4.52e-012,335.43,-8490.07,-7845.83,1,0,-0.0488623,-0.511306,-4020,0,-8.08121
4.525e-012,321.123,-8465.35,-7848.59,1,0,-0.0474109,-0.51241,-4025,0,-8.10132
4.53e-012,323.47,-8471.75,-7850.48,1,0,-0.047132,-0.513583,-4030,0,-8.12146
4.535e-012,314.822,-8457.3,-7852.64,1,0,-0.0476651,-0.514823,-4035,0,-8.14162
4.54e-012,288.32,-8406.65,-7852.88,1,0,-0.0475415,-0.516134,-4040,0,-8.16181
4.545e-012,280.849,-8391.22,-7851.8,1,0,-0.0464423,-0.517518,-4045,0,-8.18202
4.55e-012,296.571,-8420.27,-7850.66,1,0,-0.045328,-0.518978,-4050,0,-8.20226
4.555e-012,297.553,-8422.94,-7851.44,1,0,-0.0445141,-0.520515,-4055,0,-8.22253
4.56e-012,291.565,-8410.96,-7850.97,1,0,-0.0433514,-0.522128,-4060,0,-8.24282
4.565e-012,294.648,-8416.33,-7850.41,1,0,-0.0417671,-0.523819,-4065,0,-8.26313
4.57e-012,301.678,-8429.68,-7850.27,1,0,-0.0404528,-0.525587,-4070,0,-8.28347
4.575e-012,316.237,-8458.23,-7850.85,1,0,-0.0394569,-0.527433,-4075,0,-8.30383
4.58e-012,312.621,-8454.24,-7853.8,1,0,-0.0381763,-0.529354,-4080,0,-8.32422
4.585e-012,305.384,-8440.94,-7854.41,1,0,-0.0366813,-0.531346,-4085,0,-8.34463
4.59e-012,305.231,-8441.16,-7854.92,1,0,-0.0355156,-0.533403,-4090,0,-8.36507
4.595e-012,316.942,-8464.9,-7856.16,1,0,-0.0344362,-0.535517,-4095,0,-8.38554
4.6e-012,312.258,-8457.96,-7858.22,1,0,-0.0328279,-0.537682,-4100,0,-8.40603
4.605e-012,304.237,-8443.88,-7859.55,1,0,-0.0311303,-0.539903,-4105,0,-8.42654
4.61e-012,308.48,-8453.35,-7860.87,1,0,-0.03029,-0.542197,-4110,0,-8.44708
4.615e-012,308.856,-8455.56,-7862.35,1,0,-0.0300503,-0.544577,-4115,0,-8.46764
4.62e-012,309.526,-8459.23,-7864.74,1,0,-0.0295658,-0.547051,-4120,0,-8.48823
4.625e-012,332.014,-8504.37,-7866.68,1,0,-0.0291868,-0.549621,-4125,0,-8.50884
4.63e-012,342.979,-8531.02,-7872.27,1,0,-0.0297771,-0.552283,-4130,0,-8.52948
4.635e-012,341.902,-8533.6,-7876.93,1,0,-0.0309003,-0.555033,-4135,0,-8.55015
4.64e-012,317.018,-8488.3,-7879.42,1,0,-0.0314319,-0.557873,-4140,0,-8.57084
4.645e-012,312.715,-8480.78,-7880.17,1,0,-0.0313121,-0.560809,-4145,0,-8.59155
4.65e-012,307.303,-8471.34,-7881.11,1,0,-0.0311967,-0.563853,-4150,0,-8.61229
4.655e-012,309.966,-8477.09,-7881.75,1,0,-0.0310341,-0.567015,-4155,0,-8.63305
4.66e-012,303.794,-8466.09,-7882.61,1,0,-0.0304381,-0.570301,-4160,0,-8.65384
4.665e-012,300.171,-8459.71,-7883.19,1,0,-0.0298406,-0.573714,-4165,0,-8.67465
4.67e-012,299.457,-8458.86,-7883.71,1,0,-0.0297381,-0.577249,-4170,0,-8.69549
4.675e-012,298.811,-8457.89,-7883.97,1,0,-0.029466,-0.580902,-4175,0,-8.71636
4.68e-012,311.386,-8482.27,-7884.2,1,0,-0.0283139,-0.584667,-4180,0,-8.73725
4.685e-012,322.494,-8505.46,-7886.06,1,0,-0.0270115,-0.588535,-4185,0,-8.75816
4.69e-012,310.9,-8484.76,-7887.63,1,0,-0.0265071,-0.5925,-4190,0,-8.7791
4.695e-012,292.986,-8448.94,-7886.22,1,0,-0.0262607,-0.596563,-4195,0,-8.80006
4.7e-012,303.61,-8469.41,-7886.28,1,0,-0.0253866,-0.600728,-4200,0,-8.82105
4.705e-012,314.96,-8492.1,-7887.17,1,0,-0.0244359,-0.604991,-4205,0,-8.84206
4.71e-012,316.402,-8496.53,-7888.83,1,0,-0.0244559,-0.609348,-4210,0,-8.8631
4.715e-012,292.463,-8450.66,-7888.94,1,0,-0.0252448,-0.613797,-4215,0,-8.88417
4.72e-012,276.608,-8418.44,-7887.17,1,0,-0.025953,-0.618346,-4220,0,-8.90526
4.725e-012,280.013,-8422.52,-7884.72,1,0,-0.0266355,-0.623,-4225,0,-8.92637
4.73e-012,288.706,-8438.53,-7884.03,1,0,-0.0279652,-0.62776,-4230,0,-8.94751
4.735e-012,288.802,-8438.58,-7883.9,1,0,-0.0298187,-0.632624,-4235,0,-8.96867
4.74e-012,277.617,-8416.16,-7882.96,1,0,-0.0312319,-0.637593,-4240,0,-8.98986
4.745e-012,256.395,-8371.89,-7879.44,0,0,-0.0316775,0.640225,-4245,0,-9.01107
4.75e-012,263.963,-8382.63,-7875.65,0,0,-0.0314878,0.635025,-4250,0,-9.03231
4.755e-012,279.204,-8408.96,-7872.71,0,0,-0.0310181,0.629705,-4255,0,-9.05358
4.76e-012,300.16,-8447.84,-7871.34,0,0,-0.0301151,0.624274,-4260,0,-9.07487
4.765e-012,316.661,-8480.53,-7872.34,0,0,-0.0285899,0.618741,-4265,0,-9.09618
4.77e-012,310.722,-8471.51,-7874.73,0,0,-0.0266553,0.613115,-4270,0,-9.11752
4.775e-012,290.414,-8432.87,-7875.08,0,0,-0.0246137,0.607395,-4275,0,-9.13888
4.78e-012,279.934,-8410.63,-7872.97,0,0,-0.0226623,0.60157,-4280,0,-9.16027
4.785e-012,292.714,-8432.93,-7870.73,0,0,-0.0212123,0.595634,-4285,0,-9.18168
4.79e-012,282.678,-8413.14,-7870.21,0,0,-0.020725,0.589592,-4290,0,-9.20312
4.795e-012,281.814,-8410.02,-7868.76,0,0,-0.0209499,0.583441,-4295,0,-9.22459
4.8e-012,291.572,-8428.04,-7868.03,0,0,-0.0210495,0.577181,-4300,0,-9.24608
4.805e-012,285.99,-8415.81,-7866.52,0,0,-0.0206517,0.570815,-4305,0,-9.26759
4.81e-012,287.884,-8418.76,-7865.84,0,0,-0.0201135,0.564343,-4310,0,-9.28913
4.815e-012,268.042,-8378.11,-7863.3,0,0,-0.0197233,0.557762,-4315,0,-9.31069
4.82e-012,274.654,-8387.47,-7859.96,0,0,-0.0192655,0.551057,-4320,0,-9.33228
4.825e-012,298.183,-8431.37,-7858.66,0,0,-0.0186063,0.544226,-4325,0,-9.35389
4.83e-012,281.756,-8398.78,-7857.62,0,0,-0.0181385,0.537273,-4330,0,-9.37553
4.835e-012,281.143,-8395.18,-7855.2,0,0,-0.0182485,0.530188,-4335,0,-9.3972
4.84e-012,293.705,-8418.15,-7854.04,0,0,-0.0187045,0.522962,-4340,0,-9.41889
4.845e-012,290.128,-8411.31,-7854.07,0,0,-0.0188835,0.5156,-4345,0,-9.4406
4.85e-012,273.648,-8380.27,-7854.69,0,0,-0.0183621,0.508102,-4350,0,-9.46234
4.855e-012,277.472,-8385.43,-7852.5,0,0,-0.0171239,0.500458,-4355,0,-9.4841
4.86e-012,277.18,-8383.58,-7851.21,0,0,-0.0154733,0.492669,-4360,0,-9.50589
4.865e-012,278.249,-8383.58,-7849.16,0,0,-0.0139361,0.484737,-4365,0,-9.5277
4.87e-012,288.611,-8402.35,-7848.03,0,0,-0.012964,0.476659,-4370,0,-9.54954
4.875e-012,288.533,-8400.98,-7846.8,0,0,-0.0124654,0.468442,-4375,0,-9.57141
4.88e-012,278.141,-8379.45,-7845.23,0,0,-0.0117657,0.460087,-4380,0,-9.5933
4.885e-012,288.779,-8399.08,-7844.43,0,0,-0.0103566,0.451597,-4385,0,-9.61521
4.89e-012,303.648,-8427.05,-7843.85,0,0,-0.00864602,0.442986,-4390,0,-9.63715
4.895e-012,305.427,-8431.71,-7845.09,0,0,-0.00751059,0.434282,-4395,0,-9.65911
4.9e-012,290.555,-8403.58,-7845.52,0,0,-0.00703278,0.425515,-4400,0,-9.6811
4.905e-012,280.718,-8382.69,-7843.52,0,0,-0.00637758,0.416732,-4405,0,-9.70311
4.91e-012,293.302,-8405.66,-7842.33,0,0,-0.00514511,0.408022,-4410,0,-9.72515
4.915e-012,291.822,-8402.86,-7842.37,0,0,-0.00405069,0.399556,-4415,0,-9.74722
4.92e-012,286.34,-8392.04,-7842.08,0,0,-0.00378634,0.391628,-4420,0,-9.76931
4.925e-012,281.549,-8380.46,-7839.7,0,0,-0.00393878,0.384721,-4425,0,-9.79142
4.93e-012,275.129,-8367.02,-7838.59,0,0,-0.0037774,0.379506,-4430,0,-9.81356
4.935e-012,254.754,-8324.35,-7835.06,0,0,-0.00358987,0.376538,-4435,0,-9.83572
4.94e-012,257.426,-8324.71,-7830.29,0,0,-0.0042727,0.375853,-4440,0,-9.85791
4.945e-012,290.295,-8385.29,-7827.73,0,0,-0.00596957,0.376962,-4445,0,-9.88012
4.95e-012,336.195,-8474.8,-7829.08,0,0,-0.00802781,0.379236,-4450,0,-9.90236
4.955e-012,323.755,-8454.65,-7832.83,0,0,-0.00989856,0.382176,-4455,0,-9.92463
4.96e-012,312.204,-8435.03,-7835.39,0,0,-0.0112348,0.385465,-4460,0,-9.94692
4.965e-012,311.699,-8435.62,-7836.95,0,0,-0.0116057,0.388923,-4465,0,-9.96923
4.97e-012,311.461,-8437.33,-7839.12,0,0,-0.0111253,0.392435,-4470,0,-9.99157
4.975e-012,298.282,-8413.59,-7840.7,0,0,-0.0108219,0.395924,-4475,0,-10.0139
4.98e-012,325.603,-8470.26,-7844.89,0,0,-0.0112869,0.399339,-4480,0,-10.0363
4.985e-012,360.96,-8543.04,-7849.76,0,0,-0.0117084,0.402636,-4485,0,-10.0587
4.99e-012,342.248,-8512.62,-7855.28,0,0,-0.0112553,0.405782,-4490,0,-10.0812
