step,T,Epot,Efull,SolventMolsThroughZ,SolventMolsThroughKlap,Klapan_Z,Solvent_Z,G,v_theor,v_pract
3.3e-013,164.792,-8294.01,-7977.5,0,0,-0.182804,0.433797,0,0,0
3.35e-013,166.94,-8290.11,-7969.48,0,0,-0.181482,0.432546,0,0,0
3.4e-013,169.538,-8288.8,-7963.18,0,0,-0.179983,0.431275,0,0,0
3.45e-013,172.565,-8290.51,-7959.07,0,0,-0.178548,0.429988,0,0,0
3.5e-013,175.594,-8293.93,-7956.67,0,0,-0.177458,0.428689,0,0,0
3.55e-013,187.271,-8296.56,-7936.88,0,0,-0.176533,0.427366,0,0,0
3.6e-013,194.967,-8297.85,-7923.38,0,0,-0.175537,0.426011,0,0,0
3.65e-013,199.72,-8298,-7914.41,0,0,-0.174573,0.424635,0,0,0
3.7e-013,202.572,-8297.3,-7908.23,0,0,-0.173716,0.423245,0,0,0
3.75e-013,204.563,-8296.66,-7903.76,0,0,-0.172797,0.421846,0,0,0
3.8e-013,205.706,-8295.53,-7900.44,0,0,-0.171762,0.42044,0,0,0
3.85e-013,207.68,-8296.87,-7897.99,0,0,-0.170684,0.41903,0,0,0
3.9e-013,209.222,-8298.97,-7897.13,0,0,-0.169396,0.417616,0,0,0
3.95e-013,211.135,-8303.22,-7897.7,0,0,-0.167676,0.416202,0,0,0
4e-013,212.073,-8306.4,-7899.08,0,0,-0.165682,0.414791,0,0,0
4.05e-013,223.271,-8313.11,-7884.28,0,0,-0.163652,0.413369,0,0,0
4.1e-013,229.332,-8315.56,-7875.1,0,0,-0.161471,0.411927,0,0,0
4.15e-013,233.717,-8318.3,-7869.41,0,0,-0.159,0.410473,0,0,0
4.2e-013,235.095,-8317.47,-7865.93,0,0,-0.156451,0.409011,0,0,0
4.25e-013,236.01,-8316.7,-7863.41,0,0,-0.154033,0.407544,0,0,0
4.3e-013,237.262,-8316.85,-7861.16,0,0,-0.151614,0.406073,0,0,0
4.35e-013,238.712,-8318.61,-7860.13,0,0,-0.149106,0.404599,0,0,0
4.4e-013,240.922,-8322.97,-7860.24,0,0,-0.14677,0.403122,0,0,0
4.45e-013,243.231,-8329.16,-7861.99,0,0,-0.144825,0.401645,0,0,0
4.5e-013,245.521,-8336.2,-7864.64,0,0,-0.143095,0.40017,0,0,0
4.55e-013,255.302,-8340.45,-7850.1,0,0,-0.141293,0.398684,0,0,0
4.6e-013,260.814,-8342.33,-7841.39,0,0,-0.139378,0.397177,0,0,0
4.65e-013,262.883,-8340.46,-7835.56,0,0,-0.137444,0.395655,0,0,0
4.7e-013,261.836,-8332.57,-7829.67,0,0,-0.135447,0.394121,0,0,0
4.75e-013,259.336,-8320.39,-7822.29,0,0,-0.133281,0.392573,0,0,0
4.8e-013,256.91,-8306.86,-7813.43,0,0,-0.131004,0.391009,0,0,0
4.85e-013,254.991,-8293.14,-7803.39,0,0,-0.128771,0.389424,0,0,0
4.9e-013,254.913,-8281.41,-7791.81,0,0,-0.126537,0.387813,0,0,0
4.95e-013,255.93,-8271.99,-7780.44,0,0,-0.124039,0.386177,0,0,0
5e-013,258.051,-8265.67,-7770.04,0,0,-0.121203,0.384515,0,0,0
5.05e-013,261.865,-8290.72,-7787.76,0,0,-0.11833,0.382834,0,0,0
5.1e-013,265.079,-8297.54,-7788.42,0,0,-0.115659,0.381137,0,0,0
5.15e-013,265.259,-8303.03,-7793.56,0,0,-0.113055,0.379423,0,0,0
5.2e-013,262.638,-8302.5,-7798.07,0,0,-0.110381,0.377692,0,0,0
5.25e-013,256.909,-8296.03,-7802.6,0,0,-0.107806,0.375941,0,0,0
5.3e-013,249.114,-8284.83,-7806.37,0,0,-0.105485,0.374169,0,0,0
5.35e-013,241.848,-8272.9,-7808.39,0,0,-0.103238,0.372373,0,0,0
5.4e-013,235.246,-8261.6,-7809.78,0,0,-0.100823,0.37055,0,0,0
5.45e-013,230.527,-8253.8,-7811.04,0,0,-0.0982069,0.368697,0,0,0
5.5e-013,226.182,-8246.48,-7812.06,0,0,-0.0955176,0.366812,0,0,0
5.55e-013,220.402,-8227.89,-7804.57,0,0,-0.0929825,0.364893,0,0,0
5.6e-013,218.113,-8233.64,-7814.72,0,0,-0.0908374,0.362936,0,0,0
5.65e-013,213.244,-8219.06,-7809.49,0,0,-0.088994,0.360934,0,0,0
5.7e-013,203.229,-8201.02,-7810.69,0,0,-0.0870569,0.358881,0,0,0
5.75e-013,192.342,-8180.1,-7810.68,0,0,-0.0849351,0.356763,0,0,0
5.8e-013,179.146,-8151.3,-7807.23,0,0,-0.0829923,0.354564,0,0,0
5.85e-013,166.707,-8125.25,-7805.06,0,0,-0.0813574,0.352261,0,0,0
5.9e-013,153.744,-8098.78,-7803.49,0,0,-0.0797332,0.349827,0,0,0
5.95e-013,142.966,-8074.56,-7799.97,0,0,-0.0780702,0.347236,0,0,0
6e-013,132.841,-8048.08,-7792.94,0,0,-0.0766425,0.344465,0,0,0
6.05e-013,121.347,-8016.29,-7783.23,0,0,-0.0753522,0.341496,0,0,0
6.1e-013,114.891,-7994.88,-7774.22,0,0,-0.0738603,0.338319,0,0,0
6.15e-013,109.86,-7977.26,-7766.26,0,0,-0.0723806,0.334934,0,0,0
6.2e-013,106.39,-7962.41,-7758.07,0,0,-0.0713461,0.331348,0,0,0
6.25e-013,106.531,-7953.14,-7748.53,0,0,-0.070503,0.327572,0,0,0
6.3e-013,110.822,-7948.76,-7735.91,0,0,-0.0694618,0.323624,0,0,0
6.35e-013,115.777,-7943.09,-7720.72,0,0,-0.0687397,0.319536,0,0,0
6.4e-013,124.407,-7943.56,-7704.62,0,0,-0.068989,0.315358,0,0,0
6.45e-013,130.38,-7938.75,-7688.34,0,0,-0.0696985,0.311158,0,0,0
6.5e-013,137.498,-7937.05,-7672.96,0,0,-0.0699909,0.307015,0,0,0
6.55e-013,141.477,-7928.6,-7656.88,0,0,-0.0701227,0.303018,0,0,0
6.6e-013,149.286,-7929.21,-7642.49,0,0,-0.0709408,0.299244,0,0,0
6.65e-013,154.922,-7926.14,-7628.58,0,0,-0.0724313,0.295755,0,0,0
6.7e-013,164.978,-7932.53,-7615.66,0,0,-0.0739406,0.292576,0,0,0
6.75e-013,174.382,-7938.4,-7603.47,0,0,-0.0752954,0.289701,0,0,0
6.8e-013,187.404,-7951.93,-7591.99,0,0,-0.0767636,0.287097,0,0,0
6.85e-013,201.465,-7969.4,-7582.46,0,0,-0.0783863,0.284719,0,0,0
6.9e-013,223.938,-8005.18,-7575.08,0,0,-0.0800774,0.282523,0,0,0
6.95e-013,243.472,-8035.79,-7568.16,0,0,-0.0819896,0.280469,0,0,0
7e-013,266.901,-8076.83,-7564.21,0,0,-0.0842463,0.278523,0,0,0
7.05e-013,286.302,-8111.91,-7562.02,0,0,-0.0865999,0.276655,0,0,0
7.1e-013,305.483,-8148.63,-7561.91,0,0,-0.0887717,0.274834,0,0,0
7.15e-013,323.126,-8184.51,-7563.89,0,0,-0.0908914,0.273028,0,0,0
7.2e-013,341.092,-8222.45,-7567.33,0,0,-0.0931936,0.271201,0,0,0
7.25e-013,357.22,-8258.45,-7572.35,0,0,-0.0954425,0.269329,0,0,0
7.3e-013,372.482,-8294.28,-7578.88,0,0,-0.0971922,0.267397,0,0,0
7.35e-013,386.312,-8329.3,-7587.33,0,0,-0.0986031,0.265401,0,0,0
7.4e-013,398.112,-8361.48,-7596.84,0,0,-0.100309,0.263347,0,0,0
7.45e-013,405.952,-8387.22,-7607.53,0,0,-0.102334,0.261249,0,0,0
7.5e-013,411.447,-8407.6,-7617.35,0,0,-0.103996,0.259123,0,0,0
7.55e-013,415.574,-8426.75,-7628.58,0,0,-0.105176,0.256981,0,0,0
7.6e-013,415.205,-8438.29,-7640.83,0,0,-0.106648,0.254828,0,0,0
7.65e-013,412.165,-8443.27,-7651.65,0,0,-0.108758,0.252663,0,0,0
7.7e-013,402.198,-8434.96,-7662.47,0,0,-0.110893,0.250481,0,0,0
7.75e-013,391.835,-8425.56,-7672.98,0,0,-0.1127,0.248278,0,0,0
7.8e-013,379.762,-8410.55,-7681.16,0,0,-0.114614,0.246049,0,0,0
7.85e-013,370.2,-8399.77,-7688.74,0,0,-0.11687,0.243793,0,0,0
7.9e-013,362.965,-8392.94,-7695.81,0,0,-0.119164,0.241507,0,0,0
7.95e-013,362.986,-8399.82,-7702.65,0,0,-0.121478,0.239191,0,0,0
8e-013,367.387,-8414.82,-7709.2,0,0,-0.12407,0.236846,0,0,0
8.05e-013,379.646,-8446.14,-7716.97,0,0,-0.126652,0.234472,0,0,0
8.1e-013,392.515,-8479.73,-7725.85,0,0,-0.128734,0.23207,0,0,0
8.15e-013,408.642,-8521.33,-7736.47,0,0,-0.130494,0.229641,0,0,0
8.2e-013,418.194,-8550.99,-7747.78,0,0,-0.13227,0.227186,0,0,0
8.25e-013,425.491,-8576.98,-7759.76,0,0,-0.133689,0.224706,0,0,0
8.3e-013,423,-8585.33,-7772.89,0,0,-0.134346,0.2222,0,0,0
8.35e-013,411.781,-8574.64,-7783.75,0,0,-0.134676,0.219667,0,0,0
8.4e-013,396.042,-8555,-7794.34,0,0,-0.135307,0.217104,0,0,0
8.45e-013,380.388,-8533.59,-7803,0,0,-0.136185,0.214507,0,0,0
8.5e-013,363.402,-8508.41,-7810.44,0,0,-0.13698,0.211874,0,0,0
8.55e-013,352.151,-8492.99,-7816.63,0,0,-0.137675,0.209202,0,0,0
8.6e-013,342.578,-8480.18,-7822.2,0,0,-0.138393,0.206487,0,0,0
8.65e-013,338.311,-8475.8,-7826.02,0,0,-0.139238,0.203727,0,0,0
8.7e-013,335.882,-8475.69,-7830.57,0,0,-0.14037,0.20092,0,0,0
8.75e-013,338.094,-8483.12,-7833.76,0,0,-0.141714,0.198066,0,0,0
8.8e-013,337.279,-8485.71,-7837.91,0,0,-0.142903,0.195164,0,0,0
8.85e-013,336.599,-8487.97,-7841.48,0,0,-0.143893,0.192214,0,0,0
8.9e-013,337.59,-8492.81,-7844.42,0,0,-0.145062,0.189214,0,0,0
8.95e-013,336.431,-8494.17,-7848,0,0,-0.146437,0.186166,0,0,0
9e-013,337.148,-8499.06,-7851.52,0,0,-0.147584,0.183072,0,0,0
9.05e-013,336.678,-8501.05,-7854.41,0,0,-0.148399,0.179933,0,0,0
9.1e-013,335.475,-8501.81,-7857.48,0,0,-0.149175,0.176755,0,0,0
9.15e-013,334.252,-8502.79,-7860.81,0,0,-0.149875,0.173546,0,0,0
9.2e-013,337.959,-8513.2,-7864.1,0,0,-0.15023,0.170316,0,0,0
9.25e-013,343.081,-8527.07,-7868.13,0,0,-0.150475,0.167085,0,0,0
9.3e-013,352.097,-8548.97,-7872.71,0,0,-0.151108,0.163878,0,0,0
9.35e-013,355.631,-8560.67,-7877.62,0,0,-0.15206,0.16073,0,0,0
9.4e-013,351.352,-8557.04,-7882.21,0,0,-0.152934,0.157681,0,0,0
9.45e-013,337.462,-8534.34,-7886.19,0,0,-0.153805,0.154774,0,0,0
9.5e-013,319.462,-8503.3,-7889.72,0,0,-0.154968,0.152046,0,0,0
9.55e-013,302.103,-8471.33,-7891.09,0,0,-0.156212,0.149528,0,0,0
9.6e-013,291.032,-8449.44,-7890.47,0,0,-0.157092,0.147246,0,0,0
9.65e-013,285.056,-8436.22,-7888.73,0,0,-0.157649,0.145224,0,0,0
9.7e-013,281.012,-8426.87,-7887.14,0,0,-0.15821,0.143488,0,0,0
9.75e-013,280.824,-8424.19,-7884.83,0,0,-0.158727,0.142067,0,0,0
9.8e-013,283.248,-8427.24,-7883.22,0,0,-0.15886,0.14099,0,0,0
9.85e-013,282.996,-8425.66,-7882.12,0,0,-0.158562,0.140283,0,0,0
9.9e-013,282.697,-8423.02,-7880.06,0,0,-0.158154,0.139972,0,0,0
9.95e-013,278.693,-8413.25,-7877.98,0,0,-0.157866,0.140074,0,0,0
1e-012,270.427,-8394.47,-7875.07,0,0,-0.157639,0.140606,0,0,0
1.005e-012,259.524,-8374.14,-7875.68,0,0,-0.15743,0.141585,0.5,0,1.375e-006
1.01e-012,248.291,-8353.68,-7876.8,0,0,-0.157393,0.143031,1,0,5.25e-006
1.015e-012,235.481,-8330.73,-7878.45,0,0,-0.157601,0.144966,1.5,0,1.1625e-005
1.02e-012,227.305,-8308.42,-7871.84,0,0,-0.157851,0.147401,2,0,2.05e-005
1.025e-012,223.4,-8292.73,-7863.66,0,0,-0.157988,0.150327,2.5,0,3.1875e-005
1.03e-012,218.937,-8276.38,-7855.88,0,0,-0.158181,0.153697,3,0,4.575e-005
1.035e-012,215.891,-8261.87,-7847.22,0,0,-0.158597,0.157435,3.5,0,6.2125e-005
1.04e-012,210.623,-8243.52,-7838.98,0,0,-0.159132,0.161456,4,0,8.1e-005
1.045e-012,206.262,-8225.62,-7829.47,0,0,-0.15975,0.165686,4.5,0,0.000102375
1.05e-012,203.385,-8211.37,-7820.74,0,0,-0.160689,0.17007,5,0,0.00012625
1.055e-012,204.508,-8204.45,-7811.66,0,0,-0.162007,0.174568,5.5,0,0.000152625
1.06e-012,205.387,-8198,-7803.52,0,0,-0.163354,0.179149,6,0,0.0001815
1.065e-012,203.497,-8187.08,-7796.23,0,0,-0.164472,0.18379,6.5,0,0.000212875
1.07e-012,202.509,-8175.93,-7786.98,0,0,-0.165467,0.188478,7,0,0.00024675
1.075e-012,196.307,-8154.32,-7777.28,0,0,-0.166409,0.193206,7.5,0,0.000283125
1.08e-012,192.883,-8138.87,-7768.41,0,0,-0.167182,0.197975,8,0,0.000322
1.085e-012,189.732,-8123.42,-7759.01,0,0,-0.167766,0.202796,8.5,0,0.000363375
1.09e-012,184.253,-8103.08,-7749.19,0,0,-0.168199,0.207683,9,0,0.00040725
1.095e-012,177.069,-8079.19,-7739.1,0,0,-0.168433,0.212662,9.5,0,0.000453625
1.1e-012,168.87,-8053.21,-7728.87,0,0,-0.1686,0.217768,10,0,0.0005025
1.105e-012,155.498,-8017.17,-7718.51,0,0,-0.169052,0.223036,10.5,0,0.000553875
1.11e-012,146.83,-7988.81,-7706.8,0,0,-0.169845,0.228499,11,0,0.00060775
1.115e-012,140.588,-7965.72,-7695.7,0,0,-0.170701,0.23415,11.5,0,0.000664125
1.12e-012,143.485,-7961.28,-7685.69,0,0,-0.171641,0.239939,12,0,0.000723
1.125e-012,154.707,-7973.41,-7676.28,0,0,-0.172945,0.245784,12.5,0,0.000784375
1.13e-012,174.32,-8000.62,-7665.81,0,0,-0.174458,0.25162,13,0,0.00084825
1.135e-012,192.439,-8026.07,-7656.46,0,0,-0.175747,0.257411,13.5,0,0.000914625
1.14e-012,208.481,-8047.98,-7647.56,0,0,-0.17688,0.263165,14,0,0.0009835
1.145e-012,222.127,-8067.06,-7640.43,0,0,-0.178168,0.268905,14.5,0,0.00105488
1.15e-012,227.97,-8071.33,-7633.47,0,0,-0.179409,0.274646,15,0,0.00112875
1.155e-012,226.909,-8063.93,-7628.11,0,0,-0.180255,0.280401,15.5,0,0.00120513
1.16e-012,222.514,-8048.17,-7620.8,0,0,-0.180942,0.28618,16,0,0.001284
1.165e-012,215.587,-8029.16,-7615.09,0,0,-0.181907,0.291987,16.5,0,0.00136538
1.17e-012,213.803,-8019.07,-7608.42,0,0,-0.183102,0.297831,17,0,0.00144925
1.175e-012,219.275,-8022.4,-7601.24,0,0,-0.18428,0.303713,17.5,0,0.00153563
1.18e-012,226.94,-8030.44,-7594.56,0,0,-0.185507,0.309629,18,0,0.0016245
1.185e-012,240.155,-8049.54,-7588.29,0,0,-0.186955,0.315569,18.5,0,0.00171588
1.19e-012,255.896,-8074.8,-7583.32,0,0,-0.188544,0.321524,19,0,0.00180975
1.195e-012,271.328,-8101.2,-7580.08,0,0,-0.190086,0.327486,19.5,0,0.00190613
1.2e-012,282.211,-8119.88,-7577.85,0,0,-0.191575,0.333452,20,0,0.002005
1.205e-012,288.626,-8132.01,-7577.66,0,0,-0.193165,0.339423,20.5,0,0.00210638
1.21e-012,287.953,-8130.21,-7577.15,0,0,-0.19493,0.345401,21,0,0.00221025
1.215e-012,286.739,-8127.06,-7576.33,0,0,-0.19674,0.351391,21.5,0,0.00231663
1.22e-012,285.744,-8123.7,-7574.88,0,0,-0.198481,0.357393,22,0,0.0024255
1.225e-012,296.656,-8144.02,-7574.24,0,0,-0.200277,0.363408,22.5,0,0.00253688
1.23e-012,313.672,-8177.07,-7574.62,0,0,-0.202188,0.36943,23,0,0.00265075
1.235e-012,346.328,-8242.88,-7577.71,0,0,-0.203856,0.375452,23.5,0,0.00276713
1.24e-012,373.27,-8300.79,-7583.87,0,0,-0.204938,0.38146,24,0,0.002886
1.245e-012,393.509,-8349.02,-7593.23,0,0,-0.205623,0.387444,24.5,0,0.00300738
1.25e-012,398.249,-8367.41,-7602.51,0,0,-0.206256,0.393398,25,0,0.00313125
1.255e-012,391.415,-8363.71,-7611.94,0,0,-0.206841,0.399319,25.5,0,0.00325763
1.26e-012,374.268,-8338.9,-7620.06,0,0,-0.20733,0.405205,26,0,0.0033865
1.265e-012,357.778,-8313.79,-7626.62,0,0,-0.207935,0.411058,26.5,0,0.00351788
1.27e-012,343.79,-8291.84,-7631.54,0,0,-0.208728,0.41688,27,0,0.00365175
1.275e-012,341.755,-8293.05,-7636.66,0,0,-0.20949,0.422678,27.5,0,0.00378813
1.28e-012,344.888,-8303.77,-7641.36,0,0,-0.210191,0.42846,28,0,0.003927
1.285e-012,352.549,-8323.89,-7646.76,0,0,-0.210995,0.434236,28.5,0,0.00406838
1.29e-012,360.047,-8343.69,-7652.17,0,0,-0.211747,0.440009,29,0,0.00421225
1.295e-012,364.297,-8358.53,-7658.84,0,0,-0.212162,0.445773,29.5,0,0.00435863
1.3e-012,363.144,-8363.38,-7665.91,0,0,-0.212399,0.451512,30,0,0.0045075
1.305e-012,360.809,-8365.86,-7672.87,0,0,-0.212724,0.457207,30.5,0,0.00465888
1.31e-012,360.687,-8372.17,-7679.41,0,0,-0.212949,0.462833,31,0,0.00481275
1.315e-012,356.177,-8368.52,-7684.43,0,0,-0.212917,0.468364,31.5,0,0.00496913
1.32e-012,346.919,-8355.76,-7689.45,0,0,-0.213007,0.473784,32,0,0.005128
1.325e-012,337.327,-8341.97,-7694.08,0,0,-0.213525,0.47909,32.5,0,0.00528938
1.33e-012,329.211,-8329.82,-7697.52,0,0,-0.214233,0.484293,33,0,0.00545325
1.335e-012,322.728,-8319.86,-7700.01,0,0,-0.214908,0.489411,33.5,0,0.00561963
1.34e-012,325.552,-8327.19,-7701.92,0,0,-0.215628,0.494471,34,0,0.0057885
1.345e-012,324.033,-8326.73,-7704.38,0,0,-0.2163,0.499501,34.5,0,0.00595988
1.35e-012,325.039,-8330.91,-7706.63,0,0,-0.21666,0.504525,35,0,0.00613375
1.355e-012,321.312,-8326.45,-7709.32,0,0,-0.216691,0.509556,35.5,0,0.00631013
1.36e-012,318.684,-8323.52,-7711.44,0,0,-0.216339,0.514602,36,0,0.006489
1.365e-012,317.1,-8322.19,-7713.15,0,0,-0.215248,0.51966,36.5,0,0.00667038
1.37e-012,326.745,-8343.32,-7715.76,0,0,-0.21351,0.524716,37,0,0.00685425
1.375e-012,339.186,-8369.56,-7718.1,0,0,-0.211879,0.529747,37.5,0,0.00704063
1.38e-012,351.852,-8397.48,-7721.69,0,0,-0.210552,0.534715,38,0,0.0072295
1.385e-012,359.554,-8417.37,-7726.79,0,0,-0.208812,0.53958,38.5,0,0.00742088
1.39e-012,360.753,-8425.23,-7732.35,0,0,-0.206507,0.544302,39,0,0.00761475
1.395e-012,354.014,-8417.59,-7737.65,0,0,-0.204523,0.548853,39.5,0,0.00781113
1.4e-012,344.489,-8403.94,-7742.3,0,0,-0.203269,0.553224,40,0,0.00801
1.405e-012,329.851,-8379.44,-7745.91,0,0,-0.202165,0.557437,40.5,0,0.00821137
1.41e-012,319.382,-8361.91,-7748.48,0,0,-0.200993,0.561529,41,0,0.00841525
1.415e-012,318.613,-8362.1,-7750.16,0,0,-0.200299,0.565539,41.5,0,0.00862162
1.42e-012,329.154,-8384.62,-7752.43,0,0,-0.200208,0.569494,42,0,0.0088305
1.425e-012,342.224,-8413.26,-7755.97,0,0,-0.200169,0.573417,42.5,0,0.00904187
1.43e-012,351.598,-8435.93,-7760.64,0,0,-0.199953,0.577324,43,0,0.00925575
1.435e-012,350.101,-8437.77,-7765.35,0,0,-0.199771,0.58123,43.5,0,0.00947212
1.44e-012,343.708,-8430.11,-7769.97,0,0,-0.199536,0.585151,44,0,0.009691
1.445e-012,336.201,-8420.44,-7774.71,0,0,-0.199,0.589108,44.5,0,0.00991237
1.45e-012,331.052,-8414.46,-7778.62,0,0,-0.198274,0.593124,45,0,0.0101362
1.455e-012,328.343,-8411.72,-7781.09,0,0,-0.197474,0.597229,45.5,0,0.0103626
1.46e-012,330.989,-8419.6,-7783.89,0,0,-0.196308,0.601456,46,0,0.0105915
1.465e-012,328.495,-8418.02,-7787.09,0,0,-0.19458,0.605835,46.5,0,0.0108229
1.47e-012,322.579,-8408.61,-7789.05,0,0,-0.192614,0.610378,47,0,0.0110567
1.475e-012,312.908,-8391.76,-7790.78,0,0,-0.190817,0.615075,47.5,0,0.0112931
1.48e-012,300.325,-8369.04,-7792.22,0,0,-0.18915,0.619884,48,0,0.011532
1.485e-012,289.152,-8346.63,-7791.27,0,0,-0.187247,0.624741,48.5,0,0.0117734
1.49e-012,283.454,-8333.54,-7789.12,0,0,-0.184957,0.629582,49,0,0.0120173
1.495e-012,286.457,-8338.18,-7787.99,0,0,-0.182696,0.634359,49.5,0,0.0122636
1.5e-012,292.419,-8347.23,-7785.59,1,0,-0.181032,-0.633089,50,0,0.0125125
1.505e-012,303.905,-8377.52,-7793.82,1,0,-0.179917,-0.628471,50.5,0,0.0127639
1.51e-012,318.74,-8426.63,-7814.44,1,0,-0.178818,-0.623914,51,0,0.0130178
