frame(num),distance (nm)
1361.000000,1.354145
1362.000000,1.354908
1363.000000,1.350416
1364.000000,1.360527
1365.000000,1.352939
1366.000000,1.346102
1367.000000,1.326901
1368.000000,1.319542
1369.000000,1.340102
1370.000000,1.350621
1371.000000,1.346011
1372.000000,1.330938
1373.000000,1.341817
1374.000000,1.339654
1375.000000,1.330333
1376.000000,1.330926
1377.000000,1.336837
1378.000000,1.329139
1379.000000,1.331774
1380.000000,1.335133
1381.000000,1.327331
1382.000000,1.339177
1383.000000,1.336488
1384.000000,1.315022
1385.000000,1.320679
1386.000000,1.329121
1387.000000,1.316321
1388.000000,1.333696
1389.000000,1.340789
1390.000000,1.337003
1391.000000,1.330386
1392.000000,1.331740
1393.000000,1.331371
1394.000000,1.334952
1395.000000,1.328514
1396.000000,1.319761
1397.000000,1.329049
1398.000000,1.333848
1399.000000,1.335443
1400.000000,1.341922
1401.000000,1.346128
1402.000000,1.318874
1403.000000,1.319765
1404.000000,1.337192
1405.000000,1.333674
1406.000000,1.315799
1407.000000,1.309610
1408.000000,1.314297
1409.000000,1.327140
1410.000000,1.345101
1411.000000,1.343479
1412.000000,1.325027
1413.000000,1.335935
1414.000000,1.349785
1415.000000,1.340451
1416.000000,1.338715
1417.000000,1.343297
1418.000000,1.339291
1419.000000,1.332993
1420.000000,1.338067
1421.000000,1.341522
1422.000000,1.332409
1423.000000,1.345473
1424.000000,1.332439
1425.000000,1.328469
1426.000000,1.326616
1427.000000,1.331031
1428.000000,1.339302
1429.000000,1.338960
1430.000000,1.358186
1431.000000,1.349744
1432.000000,1.343342
1433.000000,1.343299
1434.000000,1.335264
1435.000000,1.351606
1436.000000,1.344250
1437.000000,1.347600
1438.000000,1.361248
1439.000000,1.350126
1440.000000,1.343857
1441.000000,1.348462
1442.000000,1.350975
1443.000000,1.341468
1444.000000,1.329140
1445.000000,1.338430
1446.000000,1.342583
1447.000000,1.360028
1448.000000,1.358749
1449.000000,1.358996
1450.000000,1.347511
1451.000000,1.330016
1452.000000,1.333800
1453.000000,1.349596
1454.000000,1.352536
1455.000000,1.352562
1456.000000,1.352198
1457.000000,1.361356
1458.000000,1.363259
1459.000000,1.348943
1460.000000,1.370875
1461.000000,1.356338
1462.000000,1.362021
1463.000000,1.358068
1464.000000,1.339112
1465.000000,1.349986
1466.000000,1.354411
1467.000000,1.360438
1468.000000,1.370002
1469.000000,1.361505
1470.000000,1.337361
1471.000000,1.349306
1472.000000,1.347645
1473.000000,1.333671
1474.000000,1.331784
1475.000000,1.348444
1476.000000,1.347872
1477.000000,1.350628
1478.000000,1.350594
1479.000000,1.339905
1480.000000,1.342796
1481.000000,1.360702
1482.000000,1.347895
1483.000000,1.359639
1484.000000,1.370039
1485.000000,1.401102
1486.000000,1.336932
1487.000000,1.389098
1488.000000,1.370116
1489.000000,1.340947
1490.000000,1.382836
1491.000000,1.376824
1492.000000,1.379183
1493.000000,1.381065
1494.000000,1.390723
1495.000000,1.394653
1496.000000,1.390419
1497.000000,1.394345
1498.000000,1.401963
1499.000000,1.371293
1500.000000,1.370880
1501.000000,1.391544
1502.000000,1.394396
1503.000000,1.380550
1504.000000,1.378141
1505.000000,1.346874
1506.000000,1.341807
1507.000000,1.360144
1508.000000,1.395694
1509.000000,1.399438
1510.000000,1.388810
1511.000000,1.345735
1512.000000,1.384239
1513.000000,1.388425
1514.000000,1.344973
1515.000000,1.361313
1516.000000,1.415186
1517.000000,1.387669
1518.000000,1.385603
1519.000000,1.372085
1520.000000,1.353118
1521.000000,1.354693
1522.000000,1.348264
1523.000000,1.346678
1524.000000,1.350874
1525.000000,1.364581
1526.000000,1.405980
1527.000000,1.385708
1528.000000,1.380823
1529.000000,1.395274
1530.000000,1.357969
1531.000000,1.356526
1532.000000,1.334012
1533.000000,1.334865
1534.000000,1.344484
1535.000000,1.360836
1536.000000,1.385674
1537.000000,1.371988
1538.000000,1.398469
1539.000000,1.389872
1540.000000,1.399481
1541.000000,1.415506
1542.000000,1.401929
1543.000000,1.398062
1544.000000,1.404519
1545.000000,1.407282
1546.000000,1.409772
1547.000000,1.410099
1548.000000,1.411296
1549.000000,1.410103
1550.000000,1.389665
1551.000000,1.402958
1552.000000,1.417450
1553.000000,1.427511
1554.000000,1.410664
1555.000000,1.392165
1556.000000,1.380682
1557.000000,1.342650
1558.000000,1.354812
1559.000000,1.369882
1560.000000,1.432881
1561.000000,1.403556
1562.000000,1.400319
1563.000000,1.404964
1564.000000,1.355566
1565.000000,1.421565
1566.000000,1.367686
1567.000000,1.383830
1568.000000,1.373376
1569.000000,1.374046
1570.000000,1.378054
1571.000000,1.368537
1572.000000,1.366473
1573.000000,1.351863
1574.000000,1.339074
1575.000000,1.350984
1576.000000,1.344705
1577.000000,1.368470
1578.000000,1.360406
1579.000000,1.360320
1580.000000,1.351603
1581.000000,1.366853
1582.000000,1.374821
1583.000000,1.377261
1584.000000,1.378755
1585.000000,1.383252
1586.000000,1.384720
1587.000000,1.389780
1588.000000,1.343761
1589.000000,1.385348
1590.000000,1.381870
1591.000000,1.356831
1592.000000,1.354811
1593.000000,1.329137
1594.000000,1.347039
1595.000000,1.360241
1596.000000,1.355105
1597.000000,1.341444
1598.000000,1.336741
1599.000000,1.341476
1600.000000,1.328867
1601.000000,1.334513
1602.000000,1.323130
1603.000000,1.332291
1604.000000,1.351254
1605.000000,1.353214
1606.000000,1.350808
1607.000000,1.358865
1608.000000,1.352169
1609.000000,1.353181
1610.000000,1.340854
1611.000000,1.350846
1612.000000,1.356135
1613.000000,1.398351
1614.000000,1.358086
1615.000000,1.398153
1616.000000,1.407969
1617.000000,1.469262
1618.000000,1.397102
1619.000000,1.421215
1620.000000,1.335340
1621.000000,1.327533
1622.000000,1.325416
1623.000000,1.327450
1624.000000,1.340822
1625.000000,1.333269
1626.000000,1.339439
1627.000000,1.324847
1628.000000,1.311455
1629.000000,1.323995
1630.000000,1.324184
1631.000000,1.331836
1632.000000,1.347191
1633.000000,1.369995
1634.000000,1.370491
1635.000000,1.409189
1636.000000,1.388031
1637.000000,1.377165
1638.000000,1.410715
1639.000000,1.382744
1640.000000,1.384808
1641.000000,1.392905
1642.000000,1.420368
1643.000000,1.427035
1644.000000,1.394155
1645.000000,1.374617
1646.000000,1.405820
1647.000000,1.373551
1648.000000,1.380489
1649.000000,1.382066
1650.000000,1.408572
1651.000000,1.377623
1652.000000,1.379673
1653.000000,1.363777
1654.000000,1.430040
1655.000000,1.380178
1656.000000,1.356998
1657.000000,1.402231
1658.000000,1.393673
1659.000000,1.394014
1660.000000,1.330295
1661.000000,1.390798
1662.000000,1.385070
1663.000000,1.379803
1664.000000,1.392065
1665.000000,1.348666
1666.000000,1.406574
1667.000000,1.400154
1668.000000,1.373216
1669.000000,1.374211
1670.000000,1.361726
1671.000000,1.367802
1672.000000,1.390522
1673.000000,1.402105
1674.000000,1.409448
1675.000000,1.417157
1676.000000,1.413632
1677.000000,1.392161
1678.000000,1.331288
1679.000000,1.404156
1680.000000,1.359474
1681.000000,1.340551
1682.000000,1.347807
1683.000000,1.346581
1684.000000,1.347532
1685.000000,1.410268
1686.000000,1.348860
1687.000000,1.365325
1688.000000,1.390140
1689.000000,1.397386
1690.000000,1.385543
1691.000000,1.388753
1692.000000,1.394485
1693.000000,1.340988
1694.000000,1.332019
1695.000000,1.335889
1696.000000,1.335572
1697.000000,1.345371
1698.000000,1.327502
1699.000000,1.317539
1700.000000,1.325795
1701.000000,1.328848
1702.000000,1.320042
1703.000000,1.334224
1704.000000,1.403108
1705.000000,1.341402
1706.000000,1.343746
1707.000000,1.379233
1708.000000,1.397998
1709.000000,1.390579
1710.000000,1.338399
1711.000000,1.325866
1712.000000,1.318475
1713.000000,1.325411
1714.000000,1.385208
1715.000000,1.443932
1716.000000,1.393993
1717.000000,1.386877
1718.000000,1.392011
1719.000000,1.375553
1720.000000,1.328132
1721.000000,1.371900
1722.000000,1.390497
1723.000000,1.385220
1724.000000,1.342438
1725.000000,1.385561
1726.000000,1.378222
1727.000000,1.393985
1728.000000,1.379722
1729.000000,1.372481
1730.000000,1.307537
1731.000000,1.329811
1732.000000,1.336387
1733.000000,1.338018
1734.000000,1.327980
1735.000000,1.372680
1736.000000,1.390272
1737.000000,1.391193
1738.000000,1.387879
1739.000000,1.379153
1740.000000,1.371228
1741.000000,1.358272
1742.000000,1.390509
1743.000000,1.384807
1744.000000,1.324462
1745.000000,1.324746
1746.000000,1.352579
1747.000000,1.333346
1748.000000,1.296594
1749.000000,1.313816
1750.000000,1.307337
1751.000000,1.302615
1752.000000,1.311755
1753.000000,1.331355
1754.000000,1.325439
1755.000000,1.332675
1756.000000,1.379444
1757.000000,1.388579
1758.000000,1.399517
1759.000000,1.410730
1760.000000,1.401402
1761.000000,1.396786
1762.000000,1.348552
1763.000000,1.334524
1764.000000,1.313174
1765.000000,1.331494
1766.000000,1.347975
1767.000000,1.343833
1768.000000,1.390034
1769.000000,1.406896
1770.000000,1.416402
1771.000000,1.407346
1772.000000,1.387695
1773.000000,1.356300
1774.000000,1.363052
1775.000000,1.367775
1776.000000,1.359881
1777.000000,1.397087
1778.000000,1.374679
1779.000000,1.391548
1780.000000,1.406674
1781.000000,1.355609
1782.000000,1.342184
1783.000000,1.347771
1784.000000,1.351558
1785.000000,1.393943
1786.000000,1.348786
1787.000000,1.408897
1788.000000,1.424678
1789.000000,1.396257
1790.000000,1.386197
1791.000000,1.370341
1792.000000,1.396491
1793.000000,1.412416
1794.000000,1.422506
1795.000000,1.400351
1796.000000,1.381568
1797.000000,1.356550
1798.000000,1.362760
1799.000000,1.378002
1800.000000,1.328989
1801.000000,1.374567
1802.000000,1.332995
1803.000000,1.379259
1804.000000,1.375168
1805.000000,1.355504
1806.000000,1.303603
1807.000000,1.383939
1808.000000,1.401444
1809.000000,1.410716
1810.000000,1.380302
1811.000000,1.379893
1812.000000,1.370002
1813.000000,1.359125
1814.000000,1.379602
1815.000000,1.376879
1816.000000,1.377918
1817.000000,1.372079
1818.000000,1.376869
1819.000000,1.440912
1820.000000,1.449800
1821.000000,1.437764
1822.000000,1.378264
1823.000000,1.378283
1824.000000,1.401639
1825.000000,1.408823
1826.000000,1.400596
1827.000000,1.440551
1828.000000,1.415696
1829.000000,1.357339
1830.000000,1.372251
1831.000000,1.367939
1832.000000,1.367857
1833.000000,1.333622
1834.000000,1.385142
1835.000000,1.373208
1836.000000,1.390222
1837.000000,1.385113
1838.000000,1.380899
1839.000000,1.383328
1840.000000,1.382565
1841.000000,1.383675
1842.000000,1.383423
1843.000000,1.387373
1844.000000,1.330055
1845.000000,1.376809
1846.000000,1.307052
1847.000000,1.369842
1848.000000,1.381550
1849.000000,1.403085
1850.000000,1.380760
1851.000000,1.378836
1852.000000,1.323137
1853.000000,1.323897
1854.000000,1.332223
1855.000000,1.395038
1856.000000,1.389451
1857.000000,1.386555
1858.000000,1.394240
1859.000000,1.323460
1860.000000,1.325741
1861.000000,1.339362
1862.000000,1.342809
1863.000000,1.386275
1864.000000,1.339571
1865.000000,1.329859
1866.000000,1.325624
1867.000000,1.319506
1868.000000,1.356070
1869.000000,1.314206
1870.000000,1.311070
1871.000000,1.335095
1872.000000,1.387480
1873.000000,1.328130
1874.000000,1.372949
1875.000000,1.377456
1876.000000,1.385250
1877.000000,1.388700
1878.000000,1.393658
1879.000000,1.348777
1880.000000,1.342279
1881.000000,1.346439
1882.000000,1.403141
1883.000000,1.333716
1884.000000,1.339980
1885.000000,1.357909
1886.000000,1.340797
1887.000000,1.331568
1888.000000,1.316043
1889.000000,1.377005
1890.000000,1.369696
1891.000000,1.390872
1892.000000,1.387554
1893.000000,1.410054
1894.000000,1.401552
1895.000000,1.411511
1896.000000,1.398462
1897.000000,1.351874
1898.000000,1.394555
1899.000000,1.394931
1900.000000,1.388826
1901.000000,1.383669
1902.000000,1.323477
1903.000000,1.318484
1904.000000,1.356177
1905.000000,1.355967
1906.000000,1.357142
1907.000000,1.363345
1908.000000,1.403847
1909.000000,1.416751
1910.000000,1.350427
1911.000000,1.335357
1912.000000,1.345085
1913.000000,1.396140
1914.000000,1.385040
1915.000000,1.373646
1916.000000,1.382585
1917.000000,1.362346
1918.000000,1.374050
1919.000000,1.369701
1920.000000,1.360661
1921.000000,1.342729
1922.000000,1.369121
1923.000000,1.361963
1924.000000,1.348557
1925.000000,1.341039
1926.000000,1.302828
1927.000000,1.347078
1928.000000,1.352115
1929.000000,1.355815
1930.000000,1.342467
1931.000000,1.351102
1932.000000,1.342290
1933.000000,1.345291
1934.000000,1.366880
1935.000000,1.365451
1936.000000,1.353804
1937.000000,1.367286
1938.000000,1.361393
1939.000000,1.347336
1940.000000,1.343181
1941.000000,1.363912
1942.000000,1.363040
1943.000000,1.368560
1944.000000,1.376152
1945.000000,1.368069
1946.000000,1.350494
1947.000000,1.350658
1948.000000,1.343736
1949.000000,1.354464
1950.000000,1.366188
1951.000000,1.380623
1952.000000,1.381624
1953.000000,1.369183
1954.000000,1.311563
1955.000000,1.302147
1956.000000,1.312457
1957.000000,1.355496
1958.000000,1.357895
1959.000000,1.298347
1960.000000,1.336887
1961.000000,1.332607
1962.000000,1.351800
1963.000000,1.351032
1964.000000,1.355720
1965.000000,1.365331
1966.000000,1.366995
1967.000000,1.341632
1968.000000,1.383510
1969.000000,1.392356
1970.000000,1.405457
1971.000000,1.391791
1972.000000,1.385608
1973.000000,1.368297
1974.000000,1.381641
1975.000000,1.364970
1976.000000,1.359588
1977.000000,1.370614
1978.000000,1.367626
1979.000000,1.385119
1980.000000,1.391986
1981.000000,1.404902
1982.000000,1.401620
1983.000000,1.415290
1984.000000,1.412087
1985.000000,1.387942
1986.000000,1.382219
1987.000000,1.376616
1988.000000,1.375521
1989.000000,1.376609
1990.000000,1.382458
1991.000000,1.371486
1992.000000,1.368734
1993.000000,1.373001
1994.000000,1.378183
1995.000000,1.332660
1996.000000,1.327168
1997.000000,1.316020
1998.000000,1.316573
1999.000000,1.311978
2000.000000,1.370724
2001.000000,1.378043
2002.000000,1.382594
2003.000000,1.386525
2004.000000,1.386784
2005.000000,1.378715
2006.000000,1.361156
2007.000000,1.366004
2008.000000,1.391181
2009.000000,1.377401
2010.000000,1.338203
2011.000000,1.390457
2012.000000,1.378503
2013.000000,1.324653
2014.000000,1.380233
2015.000000,1.372036
2016.000000,1.318914
2017.000000,1.369299
2018.000000,1.386911
2019.000000,1.392614
2020.000000,1.389460
2021.000000,1.385142
2022.000000,1.390473
2023.000000,1.397252
2024.000000,1.408612
2025.000000,1.401954
2026.000000,1.347001
2027.000000,1.412163
2028.000000,1.399416
2029.000000,1.384745
2030.000000,1.328636
2031.000000,1.339592
2032.000000,1.377077
2033.000000,1.391420
2034.000000,1.401221
2035.000000,1.367620
2036.000000,1.361056
2037.000000,1.371865
2038.000000,1.383085
2039.000000,1.397129
2040.000000,1.384056
2041.000000,1.384492
2042.000000,1.374314
2043.000000,1.363384
2044.000000,1.304019
2045.000000,1.352195
2046.000000,1.359859
2047.000000,1.376713
2048.000000,1.394676
2049.000000,1.371568
2050.000000,1.367445
2051.000000,1.362808
2052.000000,1.371050
2053.000000,1.398741
2054.000000,1.403915
2055.000000,1.400630
2056.000000,1.389103
2057.000000,1.367113
2058.000000,1.372080
2059.000000,1.373729
2060.000000,1.377182
2061.000000,1.374518
2062.000000,1.381921
2063.000000,1.376302
2064.000000,1.314131
2065.000000,1.359357
2066.000000,1.361501
2067.000000,1.357479
2068.000000,1.323150
2069.000000,1.382176
2070.000000,1.361778
2071.000000,1.354588
2072.000000,1.357137
2073.000000,1.345211
2074.000000,1.323666
2075.000000,1.345608
2076.000000,1.360215
2077.000000,1.366093
2078.000000,1.357035
2079.000000,1.364886
2080.000000,1.387978
2081.000000,1.333133
2082.000000,1.320722
2083.000000,1.360960
2084.000000,1.362807
2085.000000,1.331122
2086.000000,1.329288
2087.000000,1.324722
2088.000000,1.321694
2089.000000,1.379866
2090.000000,1.379064
2091.000000,1.395158
2092.000000,1.379040
2093.000000,1.346556
2094.000000,1.330135
2095.000000,1.329980
2096.000000,1.344043
2097.000000,1.340296
2098.000000,1.333517
2099.000000,1.300057
2100.000000,1.304959
2101.000000,1.343190
2102.000000,1.359234
2103.000000,1.356513
2104.000000,1.371328
2105.000000,1.344718
2106.000000,1.381363
2107.000000,1.373628
2108.000000,1.308070
2109.000000,1.315555
2110.000000,1.310887
2111.000000,1.329379
2112.000000,1.333856
2113.000000,1.335368
2114.000000,1.340826
2115.000000,1.338534
2116.000000,1.333139
2117.000000,1.371986
2118.000000,1.346781
2119.000000,1.347759
2120.000000,1.364333
2121.000000,1.319799
2122.000000,1.370051
2123.000000,1.365565
2124.000000,1.373839
2125.000000,1.379997
2126.000000,1.387643
2127.000000,1.386517
2128.000000,1.367256
2129.000000,1.359510
2130.000000,1.372337
2131.000000,1.376537
2132.000000,1.384744
2133.000000,1.335020
2134.000000,1.331159
2135.000000,1.391195
2136.000000,1.386214
2137.000000,1.369927
2138.000000,1.379586
2139.000000,1.384208
2140.000000,1.367759
2141.000000,1.383210
2142.000000,1.375499
2143.000000,1.359615
2144.000000,1.337557
2145.000000,1.340391
2146.000000,1.360973
2147.000000,1.361387
2148.000000,1.390936
2149.000000,1.384781
2150.000000,1.376433
2151.000000,1.373842
2152.000000,1.371847
2153.000000,1.367501
2154.000000,1.365179
2155.000000,1.375380
2156.000000,1.392627
2157.000000,1.400520
2158.000000,1.320787
2159.000000,1.310469
2160.000000,1.328423
2161.000000,1.334610
2162.000000,1.340137
2163.000000,1.400825
2164.000000,1.398381
2165.000000,1.404037
2166.000000,1.395126
2167.000000,1.403581
2168.000000,1.386929
2169.000000,1.390243
2170.000000,1.397210
2171.000000,1.341761
2172.000000,1.321883
2173.000000,1.327058
2174.000000,1.317930
2175.000000,1.345429
2176.000000,1.350516
2177.000000,1.352984
2178.000000,1.337798
2179.000000,1.378860
2180.000000,1.323049
2181.000000,1.300170
2182.000000,1.302015
2183.000000,1.361441
2184.000000,1.319635
2185.000000,1.319487
2186.000000,1.320406
2187.000000,1.335974
2188.000000,1.341068
2189.000000,1.408654
2190.000000,1.352013
2191.000000,1.344771
2192.000000,1.391649
2193.000000,1.336523
2194.000000,1.381844
2195.000000,1.355030
2196.000000,1.347542
2197.000000,1.314085
2198.000000,1.315601
2199.000000,1.309802
2200.000000,1.325818
2201.000000,1.314123
2202.000000,1.342642
2203.000000,1.321457
2204.000000,1.321454
2205.000000,1.319911
2206.000000,1.327669
2207.000000,1.338169
2208.000000,1.318994
2209.000000,1.311111
2210.000000,1.324392
2211.000000,1.319129
2212.000000,1.323078
2213.000000,1.325003
2214.000000,1.313020
2215.000000,1.293288
2216.000000,1.284048
2217.000000,1.289559
2218.000000,1.300416
2219.000000,1.298127
2220.000000,1.294697
2221.000000,1.297483
2222.000000,1.333818
2223.000000,1.327116
2224.000000,1.329650
2225.000000,1.387136
2226.000000,1.353403
2227.000000,1.352541
2228.000000,1.338816
2229.000000,1.322972
2230.000000,1.344458
2231.000000,1.333544
2232.000000,1.325665
2233.000000,1.301313
2234.000000,1.300110
2235.000000,1.287834
2236.000000,1.286449
2237.000000,1.275087
2238.000000,1.317526
2239.000000,1.336588
2240.000000,1.317541
2241.000000,1.310378
2242.000000,1.317185
2243.000000,1.323538
2244.000000,1.324934
2245.000000,1.331146
2246.000000,1.331509
2247.000000,1.388803
2248.000000,1.325877
2249.000000,1.311489
2250.000000,1.299770
2251.000000,1.302016
2252.000000,1.310965
2253.000000,1.330213
2254.000000,1.326375
2255.000000,1.331515
2256.000000,1.323801
2257.000000,1.334838
2258.000000,1.330665
2259.000000,1.325855
2260.000000,1.298526
2261.000000,1.301596
2262.000000,1.301576
2263.000000,1.327748
2264.000000,1.324981
2265.000000,1.318186
2266.000000,1.360700
2267.000000,1.301405
2268.000000,1.297438
2269.000000,1.288254
2270.000000,1.330131
2271.000000,1.356798
2272.000000,1.362163
2273.000000,1.342201
2274.000000,1.344695
2275.000000,1.304029
2276.000000,1.315922
2277.000000,1.303142
2278.000000,1.294814
2279.000000,1.309684
2280.000000,1.314039
2281.000000,1.333260
2282.000000,1.342997
2283.000000,1.341209
2284.000000,1.325367
2285.000000,1.293587
2286.000000,1.331313
2287.000000,1.342814
