frame(num),distance (nm)
186.000000,0.249490
187.000000,0.290481
188.000000,0.260851
189.000000,0.243481
190.000000,0.258313
191.000000,0.242516
192.000000,0.269169
193.000000,0.259950
194.000000,0.255221
195.000000,0.254559
196.000000,0.252409
197.000000,0.229975
198.000000,0.234278
199.000000,0.228757
200.000000,0.227044
201.000000,0.220845
202.000000,0.229388
203.000000,0.239190
204.000000,0.235358
205.000000,0.199203
206.000000,0.200530
207.000000,0.250274
208.000000,0.354433
209.000000,0.282530
210.000000,0.284753
211.000000,0.289305
212.000000,0.296821
213.000000,0.343314
214.000000,0.305624
215.000000,0.273480
216.000000,0.238413
217.000000,0.302215
218.000000,0.307988
219.000000,0.282569
220.000000,0.317958
221.000000,0.299956
222.000000,0.264146
223.000000,0.204306
224.000000,0.227598
225.000000,0.239087
226.000000,0.232463
227.000000,0.205806
228.000000,0.226587
229.000000,0.247862
230.000000,0.250087
231.000000,0.233113
232.000000,0.224827
233.000000,0.231951
234.000000,0.279050
235.000000,0.278379
236.000000,0.282558
237.000000,0.278064
238.000000,0.316610
239.000000,0.331545
240.000000,0.325122
241.000000,0.288859
242.000000,0.330253
243.000000,0.316704
244.000000,0.276881
245.000000,0.297144
246.000000,0.309682
247.000000,0.305421
248.000000,0.301660
249.000000,0.307739
250.000000,0.300659
251.000000,0.273094
252.000000,0.311682
253.000000,0.318890
254.000000,0.329000
255.000000,0.331501
256.000000,0.366826
257.000000,0.296206
258.000000,0.288109
259.000000,0.296198
260.000000,0.325830
261.000000,0.258605
262.000000,0.240997
263.000000,0.237538
264.000000,0.264663
265.000000,0.230090
266.000000,0.376736
267.000000,0.302254
268.000000,0.306682
269.000000,0.280976
270.000000,0.267681
271.000000,0.303898
272.000000,0.300148
273.000000,0.284281
274.000000,0.234099
275.000000,0.308811
276.000000,0.299878
277.000000,0.293926
278.000000,0.269348
279.000000,0.274142
280.000000,0.233770
281.000000,0.270621
282.000000,0.278804
283.000000,0.329135
284.000000,0.304332
285.000000,0.301409
286.000000,0.314574
287.000000,0.319467
288.000000,0.287217
289.000000,0.297337
290.000000,0.286964
291.000000,0.310930
292.000000,0.302530
293.000000,0.269174
294.000000,0.246910
295.000000,0.259457
296.000000,0.289626
297.000000,0.273172
298.000000,0.248736
299.000000,0.300351
300.000000,0.231365
301.000000,0.266917
302.000000,0.237317
303.000000,0.205175
304.000000,0.271700
305.000000,0.240555
306.000000,0.245518
307.000000,0.280752
308.000000,0.310659
309.000000,0.303499
310.000000,0.303980
311.000000,0.304566
312.000000,0.271375
313.000000,0.309615
314.000000,0.281116
315.000000,0.319689
316.000000,0.290171
317.000000,0.276785
318.000000,0.294298
319.000000,0.297598
320.000000,0.312582
321.000000,0.307497
322.000000,0.291373
323.000000,0.373003
324.000000,0.276426
325.000000,0.323773
326.000000,0.295445
327.000000,0.302539
328.000000,0.300412
329.000000,0.299648
330.000000,0.225055
331.000000,0.282208
332.000000,0.258705
333.000000,0.231507
334.000000,0.271262
335.000000,0.282988
336.000000,0.322710
337.000000,0.371704
338.000000,0.326374
339.000000,0.302589
340.000000,0.348124
341.000000,0.273528
342.000000,0.288229
343.000000,0.281608
344.000000,0.236049
345.000000,0.267035
346.000000,0.244875
347.000000,0.238807
348.000000,0.253909
349.000000,0.258598
350.000000,0.276003
351.000000,0.347569
352.000000,0.269131
353.000000,0.287390
354.000000,0.246495
355.000000,0.242227
356.000000,0.212259
357.000000,0.276749
358.000000,0.217336
359.000000,0.206341
360.000000,0.264015
361.000000,0.277921
362.000000,0.314781
363.000000,0.297722
364.000000,0.259012
365.000000,0.290673
366.000000,0.263516
367.000000,0.238104
368.000000,0.293362
369.000000,0.295456
370.000000,0.270351
371.000000,0.263868
372.000000,0.299936
373.000000,0.276635
374.000000,0.228933
375.000000,0.229344
376.000000,0.272641
377.000000,0.236565
378.000000,0.232973
379.000000,0.279693
380.000000,0.332341
381.000000,0.252509
382.000000,0.229480
383.000000,0.216949
384.000000,0.288191
385.000000,0.286737
386.000000,0.252076
387.000000,0.355632
388.000000,0.232256
389.000000,0.257703
390.000000,0.251662
391.000000,0.289310
392.000000,0.248296
393.000000,0.271148
394.000000,0.257652
395.000000,0.226765
396.000000,0.251376
397.000000,0.254970
398.000000,0.299682
399.000000,0.277481
400.000000,0.239634
401.000000,0.180368
402.000000,0.273166
403.000000,0.230043
404.000000,0.218965
405.000000,0.236366
406.000000,0.224505
407.000000,0.186540
408.000000,0.251287
409.000000,0.223068
410.000000,0.228161
411.000000,0.287201
412.000000,0.281387
413.000000,0.240048
414.000000,0.244349
415.000000,0.225275
416.000000,0.234974
417.000000,0.273375
418.000000,0.207584
419.000000,0.266708
420.000000,0.219236
421.000000,0.198591
422.000000,0.259838
423.000000,0.265443
424.000000,0.283104
425.000000,0.240435
426.000000,0.242778
427.000000,0.228130
428.000000,0.275332
429.000000,0.268949
430.000000,0.250808
431.000000,0.257887
432.000000,0.261521
433.000000,0.312909
434.000000,0.324046
435.000000,0.287188
436.000000,0.231210
437.000000,0.236662
438.000000,0.260194
439.000000,0.283263
440.000000,0.282046
441.000000,0.262365
442.000000,0.302262
443.000000,0.299129
444.000000,0.255671
445.000000,0.258932
446.000000,0.264678
447.000000,0.246898
448.000000,0.231766
449.000000,0.215951
450.000000,0.232043
451.000000,0.227013
452.000000,0.209643
453.000000,0.216494
454.000000,0.237488
455.000000,0.233514
456.000000,0.261203
457.000000,0.224461
458.000000,0.204558
459.000000,0.243951
460.000000,0.224980
461.000000,0.249693
462.000000,0.225012
463.000000,0.256596
464.000000,0.236732
465.000000,0.230815
466.000000,0.195594
467.000000,0.269729
468.000000,0.274409
469.000000,0.243833
470.000000,0.258219
471.000000,0.290660
472.000000,0.252049
473.000000,0.245480
474.000000,0.300602
475.000000,0.288792
476.000000,0.240078
477.000000,0.232561
478.000000,0.236010
479.000000,0.200632
480.000000,0.233481
481.000000,0.261816
482.000000,0.259357
483.000000,0.247660
484.000000,0.261609
485.000000,0.221394
486.000000,0.244310
487.000000,0.283866
488.000000,0.238565
489.000000,0.240447
490.000000,0.240940
491.000000,0.271232
492.000000,0.276122
493.000000,0.230798
494.000000,0.254550
495.000000,0.245272
496.000000,0.253971
497.000000,0.311926
498.000000,0.211603
499.000000,0.245331
500.000000,0.248098
501.000000,0.275483
502.000000,0.238497
503.000000,0.233544
504.000000,0.254419
505.000000,0.248270
506.000000,0.217907
507.000000,0.283324
508.000000,0.267684
509.000000,0.272736
510.000000,0.305259
511.000000,0.303698
512.000000,0.302782
513.000000,0.272038
514.000000,0.284699
515.000000,0.250848
516.000000,0.283937
517.000000,0.279083
518.000000,0.288692
519.000000,0.207027
520.000000,0.229043
521.000000,0.223653
522.000000,0.243671
523.000000,0.304994
524.000000,0.280672
525.000000,0.286197
526.000000,0.246303
527.000000,0.246867
528.000000,0.256470
529.000000,0.299162
530.000000,0.262626
531.000000,0.297899
532.000000,0.297126
533.000000,0.287022
534.000000,0.273396
535.000000,0.267822
536.000000,0.289360
537.000000,0.293683
538.000000,0.300132
539.000000,0.258089
540.000000,0.288562
541.000000,0.233139
542.000000,0.229624
543.000000,0.239263
544.000000,0.269715
545.000000,0.290054
546.000000,0.266805
547.000000,0.289366
548.000000,0.247103
549.000000,0.219586
550.000000,0.252369
551.000000,0.278848
552.000000,0.309684
553.000000,0.281472
554.000000,0.267425
555.000000,0.327090
556.000000,0.301053
557.000000,0.328450
558.000000,0.359837
559.000000,0.316022
560.000000,0.351054
561.000000,0.316723
562.000000,0.330232
563.000000,0.288654
564.000000,0.321691
565.000000,0.275807
566.000000,0.311295
567.000000,0.279363
568.000000,0.229425
569.000000,0.275194
570.000000,0.242995
571.000000,0.219004
572.000000,0.275960
573.000000,0.221295
574.000000,0.221800
575.000000,0.183019
576.000000,0.249246
577.000000,0.201868
578.000000,0.237402
579.000000,0.265532
580.000000,0.264616
581.000000,0.207118
582.000000,0.230476
583.000000,0.312820
584.000000,0.247925
585.000000,0.302394
586.000000,0.289691
587.000000,0.251945
588.000000,0.286426
589.000000,0.209120
590.000000,0.245303
591.000000,0.314686
592.000000,0.246897
593.000000,0.253679
594.000000,0.271329
595.000000,0.228536
596.000000,0.207160
597.000000,0.207229
598.000000,0.238617
599.000000,0.292526
600.000000,0.221002
601.000000,0.250954
602.000000,0.262624
603.000000,0.325798
604.000000,0.296678
605.000000,0.286874
606.000000,0.266012
607.000000,0.258401
608.000000,0.277558
609.000000,0.308501
610.000000,0.326265
611.000000,0.242129
612.000000,0.250904
613.000000,0.226118
614.000000,0.259124
615.000000,0.223075
616.000000,0.210562
617.000000,0.259708
618.000000,0.265339
619.000000,0.240197
620.000000,0.224378
621.000000,0.300378
622.000000,0.233465
623.000000,0.235474
624.000000,0.303587
625.000000,0.234807
626.000000,0.243469
627.000000,0.269464
628.000000,0.239190
629.000000,0.234219
630.000000,0.280797
631.000000,0.261517
632.000000,0.248382
633.000000,0.308985
634.000000,0.239630
635.000000,0.218580
636.000000,0.231003
637.000000,0.233385
638.000000,0.198846
639.000000,0.250794
640.000000,0.225202
641.000000,0.302863
642.000000,0.293078
643.000000,0.237254
644.000000,0.263278
645.000000,0.267681
646.000000,0.271839
647.000000,0.220392
648.000000,0.220693
649.000000,0.277363
650.000000,0.266093
651.000000,0.199720
652.000000,0.230285
653.000000,0.209645
654.000000,0.237386
655.000000,0.269273
656.000000,0.267007
657.000000,0.286961
658.000000,0.275356
659.000000,0.249638
660.000000,0.287288
661.000000,0.312560
662.000000,0.240907
663.000000,0.245906
664.000000,0.310151
665.000000,0.265526
666.000000,0.277542
667.000000,0.273000
668.000000,0.287142
669.000000,0.270142
670.000000,0.211097
671.000000,0.203608
672.000000,0.200456
673.000000,0.233221
674.000000,0.210433
675.000000,0.254180
676.000000,0.220199
677.000000,0.237102
678.000000,0.209275
679.000000,0.245830
680.000000,0.213678
681.000000,0.267262
682.000000,0.249870
683.000000,0.264773
684.000000,0.284329
685.000000,0.305522
686.000000,0.266684
687.000000,0.243098
688.000000,0.258306
689.000000,0.273831
690.000000,0.255016
691.000000,0.218301
692.000000,0.189588
693.000000,0.247341
694.000000,0.228454
695.000000,0.232403
696.000000,0.249402
697.000000,0.223327
698.000000,0.225949
699.000000,0.224081
700.000000,0.226223
701.000000,0.213000
702.000000,0.212030
703.000000,0.199014
704.000000,0.258226
705.000000,0.204191
706.000000,0.199325
707.000000,0.258442
708.000000,0.219762
709.000000,0.250030
710.000000,0.219433
711.000000,0.224803
712.000000,0.202281
713.000000,0.241479
714.000000,0.234506
715.000000,0.247685
716.000000,0.315914
717.000000,0.274676
718.000000,0.323962
719.000000,0.265170
720.000000,0.262069
721.000000,0.253826
722.000000,0.215784
723.000000,0.238255
724.000000,0.275161
725.000000,0.225220
726.000000,0.215682
727.000000,0.208567
728.000000,0.244139
729.000000,0.249392
730.000000,0.239706
731.000000,0.192385
732.000000,0.257654
733.000000,0.201019
734.000000,0.207735
735.000000,0.209634
736.000000,0.218834
737.000000,0.265410
738.000000,0.282327
739.000000,0.246789
740.000000,0.206414
741.000000,0.229051
742.000000,0.200633
743.000000,0.196946
744.000000,0.179978
745.000000,0.197687
746.000000,0.198705
747.000000,0.240621
748.000000,0.255003
749.000000,0.255255
750.000000,0.249208
751.000000,0.242935
752.000000,0.221477
753.000000,0.223589
754.000000,0.238810
755.000000,0.216636
756.000000,0.226513
757.000000,0.219737
758.000000,0.229925
759.000000,0.202272
760.000000,0.178118
761.000000,0.248528
762.000000,0.195391
763.000000,0.213546
764.000000,0.264899
765.000000,0.242939
766.000000,0.217077
767.000000,0.244820
768.000000,0.258677
769.000000,0.287567
770.000000,0.290962
771.000000,0.254066
772.000000,0.199825
773.000000,0.220932
774.000000,0.214810
775.000000,0.251672
776.000000,0.229725
777.000000,0.227379
778.000000,0.216060
779.000000,0.266979
780.000000,0.287456
781.000000,0.231029
782.000000,0.220618
783.000000,0.222390
784.000000,0.286851
785.000000,0.211147
786.000000,0.239109
787.000000,0.212020
788.000000,0.217012
789.000000,0.195440
790.000000,0.183003
791.000000,0.243525
792.000000,0.244655
793.000000,0.222316
794.000000,0.291424
795.000000,0.294664
796.000000,0.230440
797.000000,0.269973
798.000000,0.225456
799.000000,0.249775
800.000000,0.263007
801.000000,0.249893
802.000000,0.231102
803.000000,0.251731
804.000000,0.314073
805.000000,0.239005
806.000000,0.221752
807.000000,0.220858
808.000000,0.227341
809.000000,0.202851
810.000000,0.224165
811.000000,0.197425
812.000000,0.198398
813.000000,0.221637
814.000000,0.176636
815.000000,0.194740
816.000000,0.205639
817.000000,0.240594
818.000000,0.199726
819.000000,0.190120
820.000000,0.270306
821.000000,0.286842
822.000000,0.252607
823.000000,0.252586
824.000000,0.233237
825.000000,0.238382
826.000000,0.228503
827.000000,0.253595
828.000000,0.262600
829.000000,0.260815
830.000000,0.196505
831.000000,0.289094
832.000000,0.237340
833.000000,0.247448
834.000000,0.304567
835.000000,0.303774
836.000000,0.257939
837.000000,0.239904
838.000000,0.230120
839.000000,0.263968
840.000000,0.300265
841.000000,0.234779
842.000000,0.263216
843.000000,0.218774
844.000000,0.220760
845.000000,0.236554
846.000000,0.203267
847.000000,0.219618
848.000000,0.206191
849.000000,0.241078
850.000000,0.224727
851.000000,0.248912
852.000000,0.253931
853.000000,0.230539
854.000000,0.246612
855.000000,0.266958
856.000000,0.283058
857.000000,0.219616
858.000000,0.219219
859.000000,0.212197
860.000000,0.223489
861.000000,0.235119
862.000000,0.197263
863.000000,0.220697
864.000000,0.288002
865.000000,0.288560
866.000000,0.232142
867.000000,0.245940
868.000000,0.215453
869.000000,0.249118
870.000000,0.227264
871.000000,0.236701
872.000000,0.232875
873.000000,0.193236
874.000000,0.230799
875.000000,0.211325
876.000000,0.205588
877.000000,0.234823
878.000000,0.261417
879.000000,0.246340
880.000000,0.260193
881.000000,0.250827
882.000000,0.289528
883.000000,0.259353
884.000000,0.248965
885.000000,0.264994
886.000000,0.275009
887.000000,0.257751
888.000000,0.242754
889.000000,0.246620
890.000000,0.237346
891.000000,0.264113
892.000000,0.293435
893.000000,0.216752
894.000000,0.289389
895.000000,0.207512
896.000000,0.297582
897.000000,0.278308
898.000000,0.238525
899.000000,0.230628
900.000000,0.290448
901.000000,0.234005
902.000000,0.232254
903.000000,0.218243
904.000000,0.246275
905.000000,0.274907
906.000000,0.239068
907.000000,0.242548
908.000000,0.243702
909.000000,0.274604
910.000000,0.272015
911.000000,0.227570
912.000000,0.228547
913.000000,0.211098
914.000000,0.228178
915.000000,0.250193
916.000000,0.280872
917.000000,0.300731
918.000000,0.338590
919.000000,0.298122
920.000000,0.312451
921.000000,0.292175
922.000000,0.229519
923.000000,0.299914
924.000000,0.289059
925.000000,0.259108
926.000000,0.259348
927.000000,0.261688
928.000000,0.250039
929.000000,0.263148
930.000000,0.247384
931.000000,0.278857
932.000000,0.266444
933.000000,0.263943
934.000000,0.275647
935.000000,0.283821
936.000000,0.243420
937.000000,0.261479
938.000000,0.267709
939.000000,0.246327
940.000000,0.218213
941.000000,0.242252
942.000000,0.264683
943.000000,0.241200
944.000000,0.245629
945.000000,0.293420
946.000000,0.337032
947.000000,0.266868
948.000000,0.283689
949.000000,0.299376
950.000000,0.313631
951.000000,0.230235
952.000000,0.314735
953.000000,0.329063
954.000000,0.254072
955.000000,0.279090
956.000000,0.314223
957.000000,0.254139
958.000000,0.321470
959.000000,0.259148
960.000000,0.238010
961.000000,0.242952
962.000000,0.262096
963.000000,0.258479
964.000000,0.257761
965.000000,0.286564
966.000000,0.284173
967.000000,0.286008
968.000000,0.279790
969.000000,0.265082
970.000000,0.231415
971.000000,0.252805
972.000000,0.249885
973.000000,0.240253
974.000000,0.237142
975.000000,0.215170
976.000000,0.286803
977.000000,0.305123
978.000000,0.273337
979.000000,0.269730
980.000000,0.277175
981.000000,0.216611
982.000000,0.228506
983.000000,0.258449
984.000000,0.220611
985.000000,0.246659
986.000000,0.276057
987.000000,0.284468
988.000000,0.380030
989.000000,0.227216
990.000000,0.254116
991.000000,0.237255
992.000000,0.243709
993.000000,0.211764
994.000000,0.293358
995.000000,0.290054
996.000000,0.278133
997.000000,0.269999
998.000000,0.265471
999.000000,0.277600
1000.000000,0.324579
1001.000000,0.327657
1002.000000,0.269911
1003.000000,0.254255
1004.000000,0.255374
1005.000000,0.260105
1006.000000,0.216979
1007.000000,0.251301
1008.000000,0.244380
1009.000000,0.280265
1010.000000,0.238993
1011.000000,0.276140
1012.000000,0.297918
1013.000000,0.268427
1014.000000,0.302736
1015.000000,0.307734
1016.000000,0.311591
1017.000000,0.272685
1018.000000,0.262096
1019.000000,0.270332
1020.000000,0.246039
1021.000000,0.263470
1022.000000,0.239912
1023.000000,0.271500
1024.000000,0.245478
1025.000000,0.277550
1026.000000,0.275413
1027.000000,0.203483
1028.000000,0.197505
1029.000000,0.228248
1030.000000,0.203473
1031.000000,0.205635
1032.000000,0.210285
1033.000000,0.204650
1034.000000,0.199414
1035.000000,0.225145
1036.000000,0.241753
1037.000000,0.252664
1038.000000,0.259942
1039.000000,0.244062
1040.000000,0.274530
1041.000000,0.256167
1042.000000,0.188883
1043.000000,0.217510
1044.000000,0.248254
1045.000000,0.223573
1046.000000,0.197744
1047.000000,0.238958
1048.000000,0.218652
1049.000000,0.183229
1050.000000,0.224607
1051.000000,0.200396
1052.000000,0.230174
1053.000000,0.201784
1054.000000,0.209918
1055.000000,0.236353
1056.000000,0.222227
1057.000000,0.194418
1058.000000,0.187657
1059.000000,0.285679
1060.000000,0.286591
1061.000000,0.209568
1062.000000,0.203328
1063.000000,0.225003
1064.000000,0.221447
1065.000000,0.204724
1066.000000,0.231565
1067.000000,0.218878
1068.000000,0.206472
1069.000000,0.226497
1070.000000,0.205024
1071.000000,0.267309
1072.000000,0.270273
1073.000000,0.200741
1074.000000,0.231478
1075.000000,0.217298
1076.000000,0.266279
1077.000000,0.228229
1078.000000,0.315926
1079.000000,0.259328
1080.000000,0.246749
1081.000000,0.250478
1082.000000,0.217995
1083.000000,0.218325
1084.000000,0.203564
1085.000000,0.257297
1086.000000,0.201586
1087.000000,0.223933
1088.000000,0.194379
1089.000000,0.217479
1090.000000,0.219259
1091.000000,0.204195
1092.000000,0.210436
1093.000000,0.228403
1094.000000,0.184922
1095.000000,0.228933
1096.000000,0.189131
1097.000000,0.220628
1098.000000,0.242152
1099.000000,0.194487
1100.000000,0.273846
1101.000000,0.212074
1102.000000,0.249511
1103.000000,0.278589
1104.000000,0.220932
1105.000000,0.231389
1106.000000,0.250957
1107.000000,0.233473
1108.000000,0.252056
1109.000000,0.308067
1110.000000,0.301153
1111.000000,0.258021
1112.000000,0.209453
1113.000000,0.187609
1114.000000,0.218376
1115.000000,0.215459
1116.000000,0.209074
1117.000000,0.228175
1118.000000,0.228979
1119.000000,0.249494
1120.000000,0.212010
1121.000000,0.234833
1122.000000,0.283303
1123.000000,0.300818
1124.000000,0.323346
1125.000000,0.269796
1126.000000,0.334963
1127.000000,0.230204
1128.000000,0.245346
1129.000000,0.236160
1130.000000,0.235255
1131.000000,0.230698
1132.000000,0.235533
1133.000000,0.253172
1134.000000,0.244943
1135.000000,0.263104
1136.000000,0.256460
1137.000000,0.270289
1138.000000,0.221119
1139.000000,0.223325
1140.000000,0.252547
1141.000000,0.258965
1142.000000,0.229100
1143.000000,0.265059
1144.000000,0.296443
1145.000000,0.282195
1146.000000,0.277846
1147.000000,0.222637
1148.000000,0.334040
1149.000000,0.274897
1150.000000,0.257101
1151.000000,0.236650
1152.000000,0.241888
1153.000000,0.229607
1154.000000,0.241854
1155.000000,0.224079
1156.000000,0.256840
1157.000000,0.245516
1158.000000,0.255903
1159.000000,0.260750
1160.000000,0.239857
1161.000000,0.219745
1162.000000,0.218426
1163.000000,0.227319
1164.000000,0.223820
1165.000000,0.273886
1166.000000,0.276852
1167.000000,0.271071
1168.000000,0.267131
1169.000000,0.239870
1170.000000,0.276400
1171.000000,0.258938
1172.000000,0.221719
1173.000000,0.229301
1174.000000,0.253163
1175.000000,0.265598
1176.000000,0.234108
1177.000000,0.267782
1178.000000,0.226038
1179.000000,0.221011
1180.000000,0.209400
1181.000000,0.234171
1182.000000,0.219055
1183.000000,0.258624
1184.000000,0.219080
1185.000000,0.251188
1186.000000,0.270424
1187.000000,0.233728
1188.000000,0.301485
1189.000000,0.271846
1190.000000,0.247059
1191.000000,0.208968
1192.000000,0.325234
1193.000000,0.246177
1194.000000,0.214911
1195.000000,0.211960
1196.000000,0.177887
1197.000000,0.214793
1198.000000,0.208007
1199.000000,0.236415
1200.000000,0.245230
1201.000000,0.251520
1202.000000,0.222576
1203.000000,0.198977
1204.000000,0.217009
1205.000000,0.190972
1206.000000,0.186704
1207.000000,0.214963
1208.000000,0.220292
1209.000000,0.182527
1210.000000,0.239739
1211.000000,0.255343
1212.000000,0.211629
1213.000000,0.216146
1214.000000,0.229590
1215.000000,0.193166
1216.000000,0.219874
1217.000000,0.233173
1218.000000,0.227185
1219.000000,0.237104
1220.000000,0.231545
1221.000000,0.261632
1222.000000,0.226956
1223.000000,0.263848
1224.000000,0.191560
1225.000000,0.261924
1226.000000,0.255008
1227.000000,0.229232
1228.000000,0.278168
1229.000000,0.240265
1230.000000,0.282982
1231.000000,0.251048
1232.000000,0.243224
1233.000000,0.212824
1234.000000,0.231237
1235.000000,0.268117
1236.000000,0.209831
1237.000000,0.207608
1238.000000,0.223368
1239.000000,0.190566
1240.000000,0.189294
1241.000000,0.275782
1242.000000,0.273905
1243.000000,0.239466
1244.000000,0.243634
1245.000000,0.244908
1246.000000,0.239343
1247.000000,0.246181
1248.000000,0.324747
1249.000000,0.239855
1250.000000,0.245551
1251.000000,0.286055
1252.000000,0.257739
1253.000000,0.246865
1254.000000,0.243661
1255.000000,0.254752
1256.000000,0.243525
1257.000000,0.284735
1258.000000,0.193117
1259.000000,0.196995
1260.000000,0.256637
1261.000000,0.292742
1262.000000,0.229965
1263.000000,0.272477
1264.000000,0.250845
1265.000000,0.216190
1266.000000,0.241072
1267.000000,0.223812
1268.000000,0.277656
1269.000000,0.274544
1270.000000,0.299276
1271.000000,0.258111
1272.000000,0.231838
1273.000000,0.257971
1274.000000,0.297067
1275.000000,0.252885
1276.000000,0.294858
1277.000000,0.291277
1278.000000,0.228500
1279.000000,0.261059
1280.000000,0.266899
1281.000000,0.318111
1282.000000,0.274247
1283.000000,0.278972
1284.000000,0.306827
1285.000000,0.303820
1286.000000,0.272192
1287.000000,0.254521
1288.000000,0.298130
1289.000000,0.306391
1290.000000,0.270249
1291.000000,0.301865
1292.000000,0.273996
1293.000000,0.287865
1294.000000,0.268299
1295.000000,0.272833
1296.000000,0.230513
1297.000000,0.214872
1298.000000,0.255382
1299.000000,0.262546
1300.000000,0.242288
1301.000000,0.239621
1302.000000,0.259297
1303.000000,0.197114
1304.000000,0.201408
1305.000000,0.240231
1306.000000,0.250267
1307.000000,0.277488
1308.000000,0.247297
1309.000000,0.200592
1310.000000,0.252023
1311.000000,0.277375
1312.000000,0.246477
1313.000000,0.218167
1314.000000,0.197965
1315.000000,0.199525
1316.000000,0.203880
1317.000000,0.202211
1318.000000,0.211405
1319.000000,0.227233
1320.000000,0.225659
1321.000000,0.277133
1322.000000,0.200198
1323.000000,0.186176
1324.000000,0.175468
1325.000000,0.205290
1326.000000,0.194209
1327.000000,0.200658
1328.000000,0.208532
1329.000000,0.210266
1330.000000,0.215298
1331.000000,0.217938
1332.000000,0.182311
1333.000000,0.257319
1334.000000,0.236382
1335.000000,0.201835
1336.000000,0.232719
1337.000000,0.237195
1338.000000,0.298210
1339.000000,0.242698
1340.000000,0.238020
1341.000000,0.218514
1342.000000,0.247629
1343.000000,0.196561
1344.000000,0.201099
1345.000000,0.210823
1346.000000,0.259698
1347.000000,0.284570
1348.000000,0.227661
1349.000000,0.203157
1350.000000,0.207790
1351.000000,0.198702
1352.000000,0.203217
1353.000000,0.176635
1354.000000,0.205953
1355.000000,0.219996
1356.000000,0.218333
1357.000000,0.227137
1358.000000,0.249886
1359.000000,0.219757
1360.000000,0.220283
