0,0,-3.379502e+003
0,1,-3.380032e+003
0,2,-3.380457e+003
0,3,-3.380727e+003
0,4,-3.381117e+003
0,5,-3.381262e+003
1,0,-3.380524e+003
1,1,-3.380653e+003
1,2,-3.380839e+003
1,3,-3.380959e+003
1,4,-3.381236e+003
1,5,-3.381351e+003
2,0,-3.378900e+003
2,1,-3.379040e+003
2,2,-3.379154e+003
2,3,-3.379345e+003
2,4,-3.379478e+003
2,5,-3.379632e+003
3,0,-3.379278e+003
3,1,-3.379545e+003
3,2,-3.379910e+003
3,3,-3.380309e+003
3,4,-3.381011e+003
3,5,-3.381635e+003
4,0,-3.381618e+003
4,1,-3.382099e+003
4,2,-3.382506e+003
4,3,-3.382905e+003
4,4,-3.383103e+003
4,5,-3.383135e+003
5,0,-3.383627e+003
5,1,-3.383815e+003
5,2,-3.384136e+003
5,3,-3.384217e+003
5,4,-3.384428e+003
5,5,-3.384621e+003
6,0,-3.385519e+003
6,1,-3.385819e+003
6,2,-3.386046e+003
6,3,-3.386345e+003
6,4,-3.386878e+003
6,5,-3.387352e+003
7,0,-3.390086e+003
7,1,-3.390380e+003
7,2,-3.390736e+003
7,3,-3.390888e+003
7,4,-3.391071e+003
7,5,-3.390948e+003
8,0,-3.393302e+003
8,1,-3.393591e+003
8,2,-3.393620e+003
8,3,-3.393734e+003
8,4,-3.393757e+003
8,5,-3.393747e+003
9,0,-3.393605e+003
9,1,-3.393707e+003
9,2,-3.393747e+003
9,3,-3.393764e+003
9,4,-3.393770e+003
9,5,-3.393779e+003
10,0,-3.391137e+003
10,1,-3.391065e+003
10,2,-3.391078e+003
10,3,-3.391082e+003
10,4,-3.391013e+003
10,5,-3.391016e+003
11,0,-3.391042e+003
11,1,-3.391044e+003
11,2,-3.391046e+003
11,3,-3.391119e+003
11,4,-3.391121e+003
11,5,-3.391123e+003
12,0,-3.388546e+003
12,1,-3.388548e+003
12,2,-3.388550e+003
12,3,-3.388551e+003
12,4,-3.388553e+003
12,5,-3.388626e+003
13,0,-3.390084e+003
13,1,-3.390086e+003
13,2,-3.390080e+003
13,3,-3.390082e+003
13,4,-3.390084e+003
13,5,-3.390361e+003
14,0,-3.392896e+003
14,1,-3.392969e+003
14,2,-3.392971e+003
14,3,-3.392902e+003
14,4,-3.392833e+003
14,5,-3.392834e+003
15,0,-3.393117e+003
15,1,-3.393119e+003
15,2,-3.393120e+003
15,3,-3.393122e+003
15,4,-3.393123e+003
15,5,-3.393054e+003
16,0,-3.391113e+003
16,1,-3.391115e+003
16,2,-3.391118e+003
16,3,-3.391120e+003
16,4,-3.391137e+003
16,5,-3.391075e+003
17,0,-3.387995e+003
17,1,-3.388006e+003
17,2,-3.388021e+003
17,3,-3.388109e+003
17,4,-3.388127e+003
17,5,-3.388143e+003
18,0,-3.371761e+003
18,1,-3.371784e+003
18,2,-3.371812e+003
18,3,-3.371839e+003
18,4,-3.371864e+003
18,5,-3.371884e+003
19,0,-3.345117e+003
19,1,-3.345137e+003
19,2,-3.345160e+003
19,3,-3.345187e+003
19,4,-3.345218e+003
19,5,-3.345251e+003
20,0,-3.300570e+003
20,1,-3.300671e+003
20,2,-3.300703e+003
20,3,-3.300463e+003
20,4,-3.300498e+003
20,5,-3.300579e+003
21,0,-3.237164e+003
21,1,-3.237125e+003
21,2,-3.237205e+003
21,3,-3.236885e+003
21,4,-3.236849e+003
21,5,-3.236811e+003
22,0,-3.163828e+003
22,1,-3.163858e+003
22,2,-3.163888e+003
22,3,-3.163919e+003
22,4,-3.164021e+003
22,5,-3.163778e+003
23,0,-3.089281e+003
23,1,-3.089309e+003
23,2,-3.089407e+003
23,3,-3.089434e+003
23,4,-3.089460e+003
23,5,-3.089486e+003
24,0,-3.015659e+003
24,1,-3.015755e+003
24,2,-3.015779e+003
24,3,-3.015827e+003
24,4,-3.015853e+003
24,5,-3.015903e+003
25,0,-2.954763e+003
25,1,-2.954626e+003
25,2,-2.954558e+003
25,3,-2.954583e+003
25,4,-2.954560e+003
25,5,-2.954608e+003
26,0,-2.905874e+003
26,1,-2.905897e+003
26,2,-2.905777e+003
26,3,-2.905852e+003
26,4,-2.905872e+003
26,5,-2.905774e+003
27,0,-2.881194e+003
27,1,-2.881213e+003
27,2,-2.881139e+003
27,3,-2.881227e+003
27,4,-2.881197e+003
27,5,-2.881215e+003
28,0,-2.879215e+003
28,1,-2.879139e+003
28,2,-2.879128e+003
28,3,-2.879144e+003
28,4,-2.879107e+003
28,5,-2.879123e+003
29,0,-2.894569e+003
29,1,-2.894569e+003
29,2,-2.894569e+003
29,3,-2.894569e+003
29,4,-2.894569e+003
29,5,-2.894493e+003
30,0,-2.928860e+003
30,1,-2.928860e+003
30,2,-2.928860e+003
30,3,-2.928860e+003
30,4,-2.928860e+003
30,5,-2.928860e+003
31,0,-2.964706e+003
31,1,-2.964706e+003
31,2,-2.964706e+003
31,3,-2.964706e+003
31,4,-2.964706e+003
31,5,-2.964706e+003
32,0,-2.996519e+003
32,1,-2.996519e+003
32,2,-2.996519e+003
32,3,-2.996519e+003
32,4,-2.996519e+003
32,5,-2.996519e+003
33,0,-3.022375e+003
33,1,-3.022375e+003
33,2,-3.050258e+003
33,3,-3.115366e+003
33,4,-3.152898e+003
33,5,-3.207931e+003
34,0,-3.260894e+003
34,1,-3.284318e+003
34,2,-3.304001e+003
34,3,-3.318863e+003
34,4,-3.330830e+003
34,5,-3.337421e+003
35,0,-3.361383e+003
35,1,-3.366770e+003
35,2,-3.369784e+003
35,3,-3.371398e+003
35,4,-3.372410e+003
35,5,-3.373019e+003
36,0,-3.384387e+003
36,1,-3.384935e+003
36,2,-3.385466e+003
36,3,-3.386151e+003
36,4,-3.386726e+003
36,5,-3.387092e+003
37,0,-3.390772e+003
37,1,-3.390899e+003
37,2,-3.390899e+003
37,3,-3.390894e+003
37,4,-3.390946e+003
37,5,-3.390982e+003
38,0,-3.395607e+003
38,1,-3.395622e+003
38,2,-3.395632e+003
38,3,-3.395650e+003
38,4,-3.395661e+003
38,5,-3.395667e+003
39,0,-3.396115e+003
39,1,-3.396129e+003
39,2,-3.396134e+003
39,3,-3.396210e+003
39,4,-3.396215e+003
39,5,-3.396218e+003
40,0,-3.395911e+003
40,1,-3.395914e+003
40,2,-3.395916e+003
40,3,-3.395918e+003
40,4,-3.395920e+003
40,5,-3.395921e+003
41,0,-3.398251e+003
41,1,-3.398252e+003
41,2,-3.398182e+003
41,3,-3.398183e+003
41,4,-3.398184e+003
41,5,-3.398184e+003
42,0,-3.397542e+003
42,1,-3.397543e+003
42,2,-3.397543e+003
42,3,-3.397544e+003
42,4,-3.397545e+003
42,5,-3.397545e+003
43,0,-3.395396e+003
43,1,-3.395397e+003
43,2,-3.395397e+003
43,3,-3.395397e+003
43,4,-3.395397e+003
43,5,-3.395398e+003
44,0,-3.394502e+003
44,1,-3.394432e+003
44,2,-3.394432e+003
44,3,-3.394432e+003
44,4,-3.394432e+003
44,5,-3.394432e+003
45,0,-3.392171e+003
45,1,-3.392171e+003
45,2,-3.392171e+003
45,3,-3.392172e+003
45,4,-3.392172e+003
45,5,-3.392172e+003
46,0,-3.393326e+003
46,1,-3.393326e+003
46,2,-3.393326e+003
46,3,-3.393326e+003
46,4,-3.393327e+003
46,5,-3.393327e+003
47,0,-3.391169e+003
47,1,-3.391170e+003
47,2,-3.391162e+003
47,3,-3.391091e+003
47,4,-3.391091e+003
47,5,-3.391091e+003
48,0,-3.391207e+003
48,1,-3.391207e+003
48,2,-3.391207e+003
48,3,-3.391207e+003
48,4,-3.391207e+003
48,5,-3.391207e+003
49,0,-3.394128e+003
49,1,-3.394128e+003
49,2,-3.394129e+003
49,3,-3.394129e+003
49,4,-3.394058e+003
49,5,-3.394058e+003
