step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,0.738722,-3381.32,0,0.664813,9.45553,5,-4199.95,818.684,639.313,1144.6,-6434.21,450.352,1086.1,-267.417
1,0.712043,-3381.35,-0.0267797,0.63822,18.8843,5,-4199.81,818.457,640.117,1143.19,-6433.65,450.54,1086.03,-267.575
2,0.685333,-3379.63,1.69241,0.611628,14.8918,5,-4198.44,818.812,640.404,1142.51,-6432.65,451.29,1086.47,-267.656
3,0.658614,-3381.3,0.0290117,0.585035,21.5595,5,-4199.84,818.21,639.713,1142.65,-6432.55,450.337,1087.89,-269.678
4,0.632039,-3383.28,-1.95378,0.558443,-12.5231,5,-4203.63,820.494,635.461,1143.55,-6434.01,451.372,1093.35,-272.855
5,0.605625,-3384.76,-3.43106,0.53185,-7.81808,5,-4198.88,814.261,639.871,1143.52,-6433.46,451.187,1089.21,-274.954
6,0.579062,-3387.35,-6.02472,0.505258,1.75064,5,-4202.82,815.465,640.216,1142.73,-6434.69,448.93,1092.96,-277.492
7,0.552226,-3391.34,-10.0154,0.478665,4.43504,5,-4198.38,807.428,643.23,1140.84,-6432.52,450.077,1085.38,-277.952
8,0.525518,-3393.83,-12.5014,0.452073,1.1351,5,-4199.1,805.353,646.81,1137.81,-6433.23,449.507,1083.57,-278.212
9,0.499036,-3393.78,-12.4549,0.42548,11.5348,5,-4200.43,806.651,645.838,1138.42,-6433.97,449.28,1084.98,-278.331
10,0.472517,-3391.02,-9.69154,0.398888,-1.10106,5,-4199.91,808.89,646.478,1138.25,-6434,449.365,1087.21,-278.319
11,0.445903,-3391.12,-9.79881,0.372295,-1.8326,5,-4199.49,808.37,647.315,1137.78,-6433.91,449.321,1086.6,-278.233
