step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
40,0.0098315,-6186.1,2.58931,-0.127886,24.8632,-0.137718,-6617.02,430.921,108.341,262.389,-7506.49,518.738,430.921,0,0,0
41,0.0225706,-6185.35,3.34224,-0.115098,21.0682,-0.137668,-6617.54,432.195,109.364,263.182,-7508.44,518.351,432.195,0,0,0
42,0.0353603,-6185.22,3.4647,-0.102309,13.3598,-0.137669,-6617.27,432.046,108.225,263.194,-7507.69,519.006,432.046,0,0,0
43,0.0483224,-6185.16,3.53103,-0.0895203,6.40814,-0.137843,-6617.61,432.453,109.404,263.291,-7508.94,518.633,432.453,0,0,0
44,0.0609617,-6185.5,3.18602,-0.0767317,-1.94641,-0.137693,-6616.99,431.484,108.362,262.904,-7507.35,519.095,431.484,0,0,0
45,0.0737865,-6185.67,3.01772,-0.0639431,-9.7697,-0.13773,-6616.73,431.059,108.109,262.724,-7506.95,519.386,431.059,0,0,0
46,0.0865808,-6185.65,3.03795,-0.0511545,-15.6929,-0.137735,-6616.58,430.928,107.928,262.785,-7506.78,519.487,430.928,0,0,0
47,0.0993693,-6185.79,2.90238,-0.0383659,-19.8928,-0.137735,-6616.41,430.534,107.786,262.763,-7506.5,519.54,430.534,0,0,0
48,0.112151,-6186.24,2.44912,-0.0255772,-22.4025,-0.137728,-6616.22,429.979,107.618,262.923,-7506.31,519.55,429.979,0,0,0
49,0.124934,-6186.19,2.49509,-0.0127886,-23.021,-0.137722,-6616.16,429.83,108.185,264.187,-7507.53,518.998,429.83,0,0,0
50,0.137681,-6186.48,2.21032,1.11022e-016,-20.4797,-0.137681,-6615.47,428.995,107.696,262.43,-7505.79,520.188,428.995,0,0,0
51,0.150444,-6187.08,1.60524,0.0127886,-21.0077,-0.137655,-6615.77,428.683,107.874,263.579,-7506.55,519.335,428.683,0,0,0
52,0.163261,-6187.2,1.48935,0.0255772,-18.6852,-0.137684,-6615.55,428.398,107.423,262.582,-7505.5,519.947,428.398,0,0,0
53,0.176064,-6187.6,1.09225,0.0383659,-18.9768,-0.137699,-6615.31,427.716,107.261,262.937,-7504.97,519.46,427.716,0,0,0
54,0.188872,-6187.97,0.720887,0.0511545,-18.4953,-0.137717,-6615.27,427.304,107.271,263.207,-7505.04,519.289,427.304,0,0,0
55,0.201663,-6188.13,0.554462,0.0639431,-18.4963,-0.13772,-6615.14,427.005,107.3,263.207,-7504.97,519.324,427.005,0,0,0
56,0.214442,-6188.39,0.294929,0.0767317,-15.6167,-0.13771,-6615.26,426.87,107.12,262.914,-7504.59,519.292,426.87,0,0,0
57,0.22725,-6188.51,0.181964,0.0895203,-17.4148,-0.13773,-6615.26,426.757,106.994,263.733,-7505.08,519.094,426.757,0,0,0
58,0.240045,-6188.87,-0.18697,0.102309,-11.5485,-0.137736,-6615.61,426.825,106.479,263.275,-7504.55,519.179,426.825,0,0,0
59,0.252856,-6189.02,-0.337063,0.115098,-13.0334,-0.137759,-6615.08,426.055,106.889,263.452,-7504.39,518.968,426.055,0,0,0
60,0.265668,-6189.03,-0.34122,0.127886,-8.80972,-0.137782,-6615.05,426.018,106.629,263.449,-7504.19,519.064,426.018,0,0,0
61,0.278426,-6189.16,-0.469406,0.140675,-8.63969,-0.137751,-6615.07,425.917,106.886,263.392,-7504.18,518.831,425.917,0,0,0
62,0.291209,-6189.39,-0.702598,0.153463,-4.87329,-0.137745,-6615.38,425.992,106.766,263.465,-7504.32,518.704,425.992,0,0,0
63,0.303988,-6189.5,-0.813038,0.166252,-3.20295,-0.137736,-6615.38,425.878,106.747,263.441,-7504.38,518.811,425.878,0,0,0
64,0.316751,-6189.6,-0.915653,0.179041,-0.672998,-0.13771,-6615.22,425.615,106.719,263.387,-7504.07,518.747,425.615,0,0,0
65,0.329566,-6189.62,-0.929651,0.191829,1.02961,-0.137737,-6615.36,425.741,106.759,263.453,-7504.25,518.684,425.741,0,0,0
66,0.342371,-6189.58,-0.89533,0.204618,1.9908,-0.137753,-6615.37,425.787,106.7,263.502,-7504.23,518.661,425.787,0,0,0
67,0.355145,-6189.65,-0.961209,0.217407,3.24582,-0.137738,-6615.36,425.712,106.783,263.422,-7504.25,518.683,425.712,0,0,0
68,0.367947,-6189.57,-0.884595,0.230195,-0.901676,-0.137752,-6615.26,425.737,106.964,263.624,-7504.38,518.53,425.737,0,0,0
