step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,-0.59054,-3372.69,0,-0.664502,0.654896,0,240,-4205.85,833.163,640,1137.83,-6433.18,449.499,1110.04,-276.877
1,-0.577493,-3372.66,0.0254722,-0.651212,3.17633,0.0254586,43,-4205.85,833.191,640.008,1137.82,-6433.18,449.502,1110.07,-276.877
2,-0.564203,-3372.6,0.0842074,-0.637922,5.65167,0.0841208,152,-4205.86,833.259,640.02,1137.81,-6433.19,449.494,1110.14,-276.88
3,-0.550913,-3372.51,0.175049,-0.624632,7.98469,0.174735,47,-4205.86,833.343,640.026,1137.82,-6433.2,449.494,1110.22,-276.88
4,-0.537623,-3371.15,1.53966,-0.611342,1.48772,0.237679,63,-4205.84,834.693,640.079,1137.78,-6433.2,449.494,1111.58,-276.883
5,-0.524331,-3371.11,1.57723,-0.598052,4.1153,0.274911,202,-4205.85,834.734,640.09,1137.77,-6433.2,449.493,1111.62,-276.884
6,-0.511041,-3371.04,1.64769,-0.584762,6.43734,0.345034,34,-4205.85,834.813,640.089,1137.77,-6433.21,449.493,1111.7,-276.883
7,-0.497751,-3370.94,1.74717,-0.571472,8.50177,0.444304,153,-4205.85,834.908,640.112,1137.75,-6433.2,449.49,1111.79,-276.885
8,-0.484462,-3370.82,1.8729,-0.558182,10.4008,0.569912,198,-4205.85,835.038,640.12,1137.74,-6433.2,449.489,1111.92,-276.885
9,-0.471173,-3370.79,1.90059,-0.544892,-6.70846,0.594448,21,-4205.86,835.07,640.12,1137.73,-6433.2,449.489,1111.96,-276.887
10,-0.457883,-3371.3,1.38746,-0.531602,-8.98273,0.490179,156,-4205.81,834.511,640.134,1137.74,-6433.16,449.478,1111.37,-276.856
11,-0.444585,-3371.41,1.27678,-0.518312,-7.66745,0.379539,107,-4205.82,834.404,640.128,1137.74,-6433.16,449.476,1111.26,-276.852
12,-0.431296,-3372.19,0.496277,-0.505022,-11.551,0.251832,21,-4205.8,833.604,640.13,1137.75,-6433.16,449.478,1110.46,-276.853
13,-0.418006,-3372.34,0.349197,-0.491731,-10.5427,0.105019,92,-4205.75,833.406,640.084,1137.78,-6433.12,449.511,1110.21,-276.799
14,-0.404715,-3372.47,0.216502,-0.478441,-9.4066,-0.0275445,88,-4205.73,833.262,640.071,1137.79,-6433.11,449.516,1110.05,-276.788
15,-0.391425,-3372.59,0.0996256,-0.465151,-8.16829,-0.14433,100,-4205.72,833.129,640.057,1137.8,-6433.09,449.522,1109.9,-276.774
16,-0.378135,-3373.35,-0.665113,-0.451861,-11.6048,-0.275722,21,-4205.72,832.368,640.078,1137.77,-6433.1,449.524,1109.14,-276.774
17,-0.364844,-3373.5,-0.813477,-0.438571,-10.7317,-0.424148,21,-4205.73,832.224,640.105,1137.74,-6433.1,449.525,1109,-276.775
18,-0.351553,-3373.64,-0.950696,-0.425281,-9.93383,-0.561471,21,-4205.73,832.091,640.142,1137.7,-6433.1,449.527,1108.87,-276.776
19,-0.33826,-3373.69,-1.00588,-0.411991,-9.24072,-0.688886,48,-4205.65,831.953,640.047,1137.78,-6433.04,449.561,1108.66,-276.705
20,-0.32497,-3372.63,0.054375,-0.398701,-17.1893,-0.864514,21,-4205.65,833.016,640.044,1137.79,-6433.04,449.561,1109.72,-276.705
21,-0.311681,-3372.85,-0.163991,-0.385411,-15.6463,-1.08271,21,-4205.66,832.803,640.04,1137.79,-6433.05,449.561,1109.51,-276.706
22,-0.298391,-3373.05,-0.36046,-0.372121,-13.7957,-1.27835,50,-4205.54,832.489,640.057,1137.76,-6432.96,449.602,1109.13,-276.645
23,-0.2851,-3373.27,-0.584125,-0.358831,-11.5278,-1.44663,99,-4205.53,832.253,640.063,1137.75,-6432.94,449.61,1108.88,-276.629
24,-0.271811,-3373.4,-0.712715,-0.345541,-7.51913,-1.57319,100,-4205.55,832.144,640.084,1137.7,-6432.94,449.605,1108.77,-276.625
25,-0.258523,-3372.25,0.437847,-0.332251,-9.9568,-1.68932,21,-4205.55,833.294,640.086,1137.7,-6432.94,449.605,1109.92,-276.625
26,-0.245233,-3372.24,0.444693,-0.318961,0.843315,-1.74988,260,-4205.7,833.459,640.255,1137.43,-6432.93,449.541,1110.13,-276.675
27,-0.231952,-3372.79,-0.0962855,-0.305671,12.3402,-1.66228,404,-4205.98,833.198,640.36,1137.19,-6432.98,449.454,1109.95,-276.756
28,-0.218668,-3372.47,0.214423,-0.292381,35.9547,-1.34135,300,-4206.38,833.908,640.599,1136.8,-6433.08,449.291,1110.81,-276.903
29,-0.205391,-3371.78,0.911618,-0.279091,71.2195,-0.62918,21,-4206.39,834.616,640.596,1136.8,-6433.08,449.291,1111.52,-276.904
30,-0.192101,-3370.51,2.17883,-0.265801,122.635,0.658984,21,-4206.42,835.912,640.59,1136.79,-6433.09,449.29,1112.82,-276.909
31,-0.178811,-3368.42,4.26982,-0.252511,196.345,2.77861,21,-4206.47,838.053,640.579,1136.77,-6433.11,449.289,1114.97,-276.916
32,-0.165522,-3365.34,7.35334,-0.239221,279.897,5.94325,223,-4211.02,845.686,643.911,1132.4,-6434.42,447.088,1124.68,-278.99
33,-0.152366,-3360.77,11.9184,-0.225931,413.99,10.5541,21,-4211.01,850.241,643.951,1132.37,-6434.42,447.088,1129.23,-278.987
34,-0.139073,-3355.43,17.2541,-0.212641,585.398,17.1951,21,-4211,855.562,644.015,1132.32,-6434.42,447.087,1134.54,-278.982
35,-0.12578,-3346.15,26.5381,-0.199351,821.883,26.5465,21,-4210.98,864.824,644.111,1132.24,-6434.41,447.087,1143.8,-278.976
36,-0.112485,-3336.8,35.8908,-0.186061,870.787,37.7943,224,-4222.61,885.814,656.048,1121.05,-6439.27,439.565,1172.21,-286.399
37,-0.0994913,-3323.37,49.3143,-0.172771,1157.15,51.27,21,-4222.76,899.385,655.741,1121.27,-6439.34,439.57,1185.81,-286.426
38,-0.0862041,-3305.77,66.9187,-0.15948,1487.37,68.8429,21,-4222.95,917.179,655.338,1121.56,-6439.42,439.576,1203.64,-286.463
39,-0.0729177,-3283.65,89.0386,-0.14619,1843.39,90.9759,21,-4223.18,939.53,654.829,1121.94,-6439.53,439.584,1226.04,-286.51
40,-0.0596324,-3273.59,99.0992,-0.1329,1398.49,112.518,161,-4226.05,952.458,678.949,1115.88,-6447.67,426.788,1251.72,-299.261
41,-0.0464357,-3252.58,120.114,-0.11961,1564.56,132.208,21,-4226.05,973.472,678.949,1115.88,-6447.67,426.788,1272.73,-299.261
42,-0.0331457,-3231,141.689,-0.10632,1667.19,153.683,21,-4226.05,995.048,678.949,1115.88,-6447.67,426.788,1294.31,-299.261
43,-0.0198556,-3219.18,153.514,-0.0930303,1131.9,172.283,127,-4209.45,990.278,692.137,1133.15,-6453.26,418.519,1298.36,-308.08
44,-0.00618427,-3205.25,167.437,-0.0797402,1010.27,186.518,21,-4209.5,1004.25,692.098,1133.25,-6453.34,418.491,1312.35,-308.1
45,0.00710311,-3193.98,178.709,-0.0664502,789.409,198.477,21,-4209.55,1015.57,692.062,1133.34,-6453.42,418.462,1323.69,-308.121
46,0.0203905,-3185.39,187.295,-0.0531602,491.041,206.985,21,-4209.58,1024.19,692.037,1133.42,-6453.48,418.441,1332.32,-308.137
47,0.0336785,-3189.25,183.438,-0.0398701,4.64797,210.279,174,-4178.7,989.451,690.568,1172.21,-6456.67,415.195,1303.03,-313.58
48,0.0478462,-3191,181.688,-0.0265801,-278.97,208.456,21,-4178.7,987.7,690.568,1172.21,-6456.67,415.195,1301.28,-313.58
49,0.0611363,-3196.44,176.254,-0.01329,-531.185,203.073,21,-4178.7,982.266,690.568,1172.21,-6456.67,415.195,1295.85,-313.58
50,0.0744263,-3207.97,164.72,0,-842.064,193.947,168,-4170.89,962.923,680.105,1185.87,-6456.05,419.182,1274.86,-311.941
51,0.0882323,-3218.89,153.8,0.01329,-970.745,181.901,21,-4170.89,952.003,680.105,1185.87,-6456.05,419.182,1263.94,-311.941
52,0.101522,-3234.37,138.32,0.0265801,-1201.63,167.466,179,-4175.07,940.703,671.796,1182.95,-6454.06,424.243,1248.74,-308.038
53,0.114971,-3250.08,122.608,0.0398701,-1157.69,151.788,21,-4175.08,924.997,671.834,1182.88,-6454.04,424.256,1233.02,-308.027
54,0.128263,-3268.38,104.306,0.0531602,-1325.44,135.287,115,-4183.77,915.383,663.111,1173.51,-6450.77,430.385,1217.49,-302.112
55,0.141518,-3284.79,87.8995,0.0664502,-1142.5,118.888,21,-4183.77,898.976,663.11,1173.51,-6450.77,430.385,1201.09,-302.112
56,0.154808,-3297.42,75.2681,0.0797402,-951.677,104.972,21,-4183.77,886.345,663.11,1173.51,-6450.77,430.385,1188.46,-302.112
57,0.168098,-3308.76,63.9303,0.0930303,-756.826,93.6191,21,-4183.77,875.007,663.11,1173.51,-6450.77,430.385,1177.12,-302.112
58,0.181388,-3317.62,55.0655,0.10632,-581.172,84.7281,21,-4183.77,866.142,663.11,1173.51,-6450.77,430.385,1168.25,-302.112
59,0.194678,-3342.16,30.5309,0.11961,-762.349,75.8003,219,-4201.05,858.888,645.67,1148.58,-6439.62,444.325,1144.17,-285.278
60,0.207292,-3350.79,21.8961,0.1329,-545.888,67.1071,21,-4201.05,850.253,645.67,1148.58,-6439.62,444.325,1135.53,-285.278
61,0.220582,-3358.25,14.4395,0.14619,-388.307,60.8993,21,-4201.05,842.797,645.67,1148.58,-6439.62,444.325,1128.07,-285.278
62,0.233872,-3362.54,10.1504,0.15948,-263.432,56.5685,21,-4201.05,838.508,645.67,1148.58,-6439.62,444.325,1123.79,-285.278
63,0.247162,-3367.8,4.89163,0.172771,-218.288,53.3675,239,-4204.99,837.197,640.209,1140.46,-6434.4,448.735,1115.63,-278.436
64,0.259961,-3370.13,2.5623,0.186061,-136.981,51.0067,21,-4205.01,834.88,640.194,1140.46,-6434.4,448.736,1113.32,-278.437
65,0.273251,-3371.55,1.14331,0.199351,-80.0033,49.5648,21,-4205.02,833.472,640.18,1140.46,-6434.39,448.737,1111.91,-278.437
66,0.286541,-3373.63,-0.939988,0.212641,-50.0132,48.7009,21,-4205.03,831.399,640.167,1140.46,-6434.39,448.738,1109.84,-278.437
67,0.299831,-3374.23,-1.54139,0.225931,-26.1468,48.1948,242,-4206.03,831.801,639.182,1138.27,-6433.1,449.61,1108.64,-276.838
68,0.312959,-3373.27,-0.584462,0.239221,-16.3859,47.9122,21,-4206.03,832.757,639.182,1138.27,-6433.09,449.611,1109.59,-276.838
69,0.326249,-3373.4,-0.711529,0.252511,-3.61186,47.7793,21,-4206.03,832.628,639.182,1138.27,-6433.09,449.614,1109.47,-276.837
70,0.339539,-3373.39,-0.70242,0.265801,4.72767,47.7867,396,-4206.15,832.756,639.212,1137.89,-6432.97,449.716,1109.44,-276.679
71,0.352807,-3373.24,-0.54619,0.279091,9.79576,47.8832,214,-4206.16,832.92,639.257,1137.85,-6432.97,449.711,1109.6,-276.68
