step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,0.738464,-3372.48,0,0.664502,-0.645971,0,100,-4205.85,833.373,640.163,1137.72,-6433.22,449.494,1110.47,-277.102
1,0.725062,-3372.68,-0.205446,0.651344,1.77655,0.565288,100,-4205.84,833.16,639.996,1137.83,-6433.17,449.502,1110.04,-276.876
2,0.711904,-3371.4,1.0805,0.638185,-4.85312,-0.972999,100,-4205.82,834.421,639.986,1137.84,-6433.16,449.513,1111.29,-276.873
3,0.698742,-3371.44,1.03529,0.625027,-2.06307,-4.43109,100,-4205.79,834.352,639.997,1137.84,-6433.15,449.519,1111.22,-276.872
4,0.685585,-3371.52,0.95229,0.611868,0.421392,-5.25193,100,-4205.79,834.263,639.976,1137.85,-6433.13,449.522,1111.13,-276.868
5,0.672427,-3371.5,0.972559,0.59871,2.61495,-3.73376,100,-4205.77,834.268,639.99,1137.84,-6433.12,449.519,1111.14,-276.868
6,0.659269,-3371.46,1.02009,0.585551,4.5786,-0.136985,100,-4205.76,834.304,639.991,1137.84,-6433.11,449.519,1111.17,-276.867
7,0.646111,-3371.38,1.09248,0.572393,6.41359,5.35911,100,-4205.75,834.369,639.987,1137.84,-6433.1,449.52,1111.23,-276.865
8,0.632953,-3370.36,2.11495,0.559234,-2.07484,7.52849,100,-4205.71,835.35,639.996,1137.85,-6433.08,449.525,1112.21,-276.857
9,0.619794,-3371.48,0.998226,0.546076,-7.45495,2.7636,100,-4205.77,834.296,639.924,1137.86,-6433.09,449.538,1111.15,-276.855
10,0.606633,-3371.56,0.91333,0.532917,-5.41037,-3.66906,100,-4205.78,834.219,639.907,1137.86,-6433.09,449.537,1111.07,-276.855
11,0.593475,-3371.62,0.857043,0.519759,-3.09268,-7.92059,100,-4205.79,834.175,639.89,1137.87,-6433.09,449.537,1111.03,-276.855
12,0.580318,-3371.64,0.833413,0.506601,-0.440535,-9.6872,100,-4205.8,834.158,639.872,1137.88,-6433.09,449.54,1111.01,-276.852
13,0.56716,-3371.63,0.846969,0.493442,2.55661,-8.62916,100,-4205.81,834.183,639.855,1137.88,-6433.09,449.542,1111.03,-276.851
14,0.554004,-3371.74,0.735055,0.480284,4.80509,-4.94831,100,-4205.82,834.083,639.83,1137.9,-6433.09,449.545,1110.93,-276.845
15,0.540846,-3373.03,-0.55342,0.467125,-0.947229,-3.01938,100,-4205.9,832.872,639.698,1137.94,-6433.11,449.564,1109.71,-276.834
16,0.527684,-3373.48,-1.00368,0.453967,-2.43189,-4.70894,100,-4205.96,832.482,639.665,1137.9,-6433.1,449.573,1109.3,-276.821
17,0.514524,-3373.5,-1.02138,0.440808,-0.293152,-6.07146,100,-4205.98,832.482,639.645,1137.89,-6433.1,449.581,1109.29,-276.812
18,0.501365,-3373.49,-1.01261,0.42765,1.5694,-5.43333,100,-4205.99,832.506,639.63,1137.88,-6433.1,449.589,1109.32,-276.809
19,0.488208,-3372.29,0.189526,0.414491,-5.4195,-7.35838,100,-4205.97,833.68,639.644,1137.87,-6433.08,449.602,1110.48,-276.796
20,0.475049,-3372.35,0.130384,0.401333,-3.65484,-11.8955,100,-4205.99,833.646,639.627,1137.86,-6433.08,449.609,1110.44,-276.794
21,0.461891,-3372.38,0.0910982,0.388174,-2.39838,-14.9222,100,-4206,833.616,639.611,1137.84,-6433.08,449.621,1110.4,-276.786
22,0.448733,-3372.41,0.0652451,0.375016,-1.60088,-16.9218,100,-4206.01,833.602,639.59,1137.83,-6433.07,449.632,1110.38,-276.777
23,0.435574,-3372.43,0.0474209,0.361858,-1.15491,-18.2997,100,-4206.03,833.6,639.562,1137.82,-6433.06,449.645,1110.37,-276.767
24,0.422415,-3371.21,1.26311,0.348699,-9.78858,-23.7714,100,-4206.01,834.794,639.573,1137.8,-6433.04,449.656,1111.55,-276.757
25,0.409258,-3371.33,1.14102,0.335541,-8.75466,-33.043,100,-4206.03,834.695,639.536,1137.79,-6433.02,449.666,1111.44,-276.746
