step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,0.738464,-3372.69,0,0.664502,-0.654886,0,191,-4205.85,833.159,640.004,1137.82,-6433.18,449.499,1110.03,-276.875
1,0.72493,-3372.68,0.00775899,0.651212,1.80017,0.00761044,21,-4205.84,833.16,639.996,1137.83,-6433.17,449.502,1110.04,-276.877
2,0.71164,-3371.4,1.29228,0.637922,-4.79224,-0.0122719,21,-4205.85,834.45,639.992,1137.83,-6433.17,449.495,1111.33,-276.876
3,0.698351,-3371.44,1.24762,0.624632,-1.98006,-0.057274,21,-4205.85,834.41,639.984,1137.85,-6433.17,449.486,1111.29,-276.875
4,0.685061,-3371.52,1.16573,0.611342,0.518947,-0.0669831,21,-4205.85,834.328,639.966,1137.86,-6433.16,449.483,1111.2,-276.874
5,0.671772,-3371.5,1.18729,0.598052,2.71778,-0.045475,34,-4205.77,834.266,639.991,1137.84,-6433.12,449.521,1111.14,-276.869
6,0.658479,-3371.45,1.23672,0.584762,4.69064,0.00375415,21,-4205.77,834.315,639.994,1137.83,-6433.11,449.518,1111.19,-276.871
7,0.64519,-3371.38,1.31143,0.571472,6.53972,0.0783802,21,-4205.74,834.36,639.988,1137.84,-6433.09,449.524,1111.22,-276.862
8,0.6319,-3371.25,1.43815,0.558182,-8.2719,0.0668698,21,-4205.74,834.494,639.985,1137.82,-6433.1,449.545,1111.36,-276.862
9,0.61861,-3371.49,1.20247,0.544892,-7.27967,-0.0364707,29,-4205.77,834.283,639.93,1137.85,-6433.09,449.538,1111.14,-276.855
10,0.605317,-3371.57,1.11933,0.531602,-5.19241,-0.119348,21,-4205.78,834.209,639.919,1137.86,-6433.09,449.532,1111.07,-276.857
11,0.592027,-3371.62,1.06574,0.518312,-2.8187,-0.172582,21,-4205.78,834.162,639.875,1137.88,-6433.09,449.541,1111.01,-276.852
12,0.578741,-3371.64,1.04597,0.505022,-0.0998895,-0.191976,21,-4205.8,834.156,639.868,1137.88,-6433.09,449.541,1111.01,-276.852
13,0.565452,-3371.62,1.06467,0.491731,2.96943,-0.172908,21,-4205.82,834.193,639.838,1137.89,-6433.09,449.541,1111.04,-276.851
14,0.552161,-3372.39,0.294919,0.478441,1.13149,-0.145657,21,-4205.86,833.47,639.737,1137.94,-6433.1,449.557,1110.31,-276.839
15,0.538872,-3373.03,-0.341862,0.465151,-0.524088,-0.141621,21,-4205.87,832.837,639.711,1137.95,-6433.1,449.571,1109.67,-276.834
16,0.525582,-3373.48,-0.795344,0.451861,-2.07628,-0.1589,21,-4205.92,832.439,639.658,1137.94,-6433.11,449.589,1109.27,-276.83
17,0.51229,-3373.5,-0.808553,0.438571,0.0460338,-0.172391,21,-4206,832.502,639.574,1137.96,-6433.13,449.6,1109.33,-276.833
18,0.499,-3373.23,-0.543575,0.425281,0.0523835,-0.171738,28,-4205.98,832.745,639.632,1137.89,-6433.09,449.593,1109.55,-276.805
19,0.485708,-3372.3,0.389474,0.411991,-5.04464,-0.204911,21,-4206.01,833.714,639.59,1137.88,-6433.1,449.614,1110.51,-276.794
20,0.472417,-3372.35,0.334186,0.398701,-3.36456,-0.260791,21,-4206.05,833.691,639.576,1137.87,-6433.09,449.596,1110.48,-276.787
21,0.459125,-3372.39,0.297784,0.385411,-2.19621,-0.297742,21,-4205.99,833.6,639.67,1137.78,-6433.06,449.621,1110.38,-276.779
22,0.445837,-3372.42,0.27377,0.372121,-1.4771,-0.322151,28,-4206.03,833.615,639.572,1137.83,-6433.07,449.633,1110.39,-276.774
23,0.432547,-3372.43,0.257012,0.358831,-1.08615,-0.339184,21,-4206.03,833.603,639.557,1137.83,-6433.06,449.638,1110.37,-276.771
24,0.419257,-3371.24,1.44563,0.345541,-9.54531,-0.40983,21,-4205.96,834.717,639.606,1137.81,-6433.04,449.663,1111.47,-276.752
25,0.405968,-3371.36,1.32574,0.332251,-8.47451,-0.529572,21,-4205.97,834.611,639.534,1137.81,-6433.01,449.692,1111.34,-276.733
26,0.392678,-3371.47,1.22165,0.318961,-7.12124,-0.633206,21,-4206.01,834.543,639.522,1137.75,-6432.98,449.69,1111.27,-276.725
27,0.379389,-3372.89,-0.202501,0.305671,-15.1258,-0.781038,21,-4206.14,833.244,639.357,1137.8,-6432.99,449.699,1109.94,-276.695
28,0.36609,-3373.08,-0.3917,0.292381,-13.161,-0.969004,21,-4206.15,833.07,639.314,1137.82,-6432.98,449.696,1109.76,-276.689
29,0.352802,-3373.23,-0.546109,0.279091,-9.79629,-1.12156,21,-4206.15,832.915,639.255,1137.86,-6432.97,449.709,1109.6,-276.682
30,0.339512,-3373.39,-0.702312,0.265801,-4.72643,-1.21806,21,-4206.17,832.781,639.216,1137.86,-6432.96,449.718,1109.46,-276.676
31,0.326225,-3373.4,-0.713232,0.252511,3.68859,-1.22496,27,-4206.11,832.706,639.193,1137.97,-6432.98,449.709,1109.41,-276.701
32,0.312943,-3373.27,-0.584796,0.239221,16.4971,-1.09082,21,-4206.01,832.741,639.289,1138.04,-6433.01,449.665,1109.48,-276.734
33,0.29965,-3374.23,-1.54132,0.225931,26.1463,-0.807456,95,-4206.04,831.808,639.186,1138.27,-6433.1,449.609,1108.65,-276.843
34,0.286378,-3373.71,-1.02524,0.212641,53.2573,-0.279818,100,-4205.9,832.181,639.258,1138.56,-6433.24,449.52,1109.19,-277.008
35,0.27311,-3371.63,1.05852,0.199351,84.0801,0.632791,100,-4205.66,834.025,639.469,1138.96,-6433.46,449.376,1111.32,-277.296
36,0.25985,-3370.16,2.53165,0.186061,140.73,2.12666,100,-4205.38,835.22,639.748,1139.58,-6433.83,449.125,1112.97,-277.749
37,0.246605,-3367.77,4.92309,0.172771,223.915,4.54972,21,-4205.25,837.485,639.647,1139.78,-6433.81,449.131,1115.21,-277.723
38,0.233318,-3364.25,8.44375,0.15948,320.6,8.16804,117,-4204.46,840.214,640.93,1141.69,-6435.22,448.134,1119.66,-279.449
39,0.220178,-3359.03,13.6592,0.14619,471.936,13.4345,21,-4204.44,845.415,640.951,1141.68,-6435.21,448.136,1124.86,-279.443
40,0.206888,-3351.15,21.5371,0.1329,592.828,20.5098,108,-4202.57,851.422,643.601,1145.62,-6437.8,446.005,1134.23,-282.813
41,0.193845,-3341.77,30.9165,0.11961,828.032,29.9515,21,-4202.57,860.802,643.601,1145.62,-6437.8,446.005,1143.61,-282.812
42,0.180555,-3328.88,43.8063,0.10632,1121.54,42.9064,21,-4202.54,873.661,643.706,1145.53,-6437.78,445.995,1156.47,-282.813
43,0.167263,-3311.71,60.9783,0.0930303,1471.24,60.1355,21,-4202.48,890.774,643.908,1145.38,-6437.75,445.977,1173.59,-282.814
44,0.153971,-3289.58,83.1057,0.0797402,1863.8,82.2969,21,-4202.39,912.804,644.224,1145.13,-6437.69,445.948,1195.62,-282.818
45,0.140677,-3285.88,86.8097,0.0664502,1297.59,103.304,156,-4188.38,902.499,658.939,1167.77,-6448.69,433.598,1201.17,-298.667
46,0.128146,-3267.17,105.519,0.0531602,1509.19,121.956,21,-4188.51,921.341,658.797,1167.79,-6448.67,433.58,1220,-298.662
47,0.114857,-3245.97,126.721,0.0398701,1669.53,143.078,21,-4188.69,942.722,658.605,1167.81,-6448.66,433.555,1241.38,-298.657
48,0.101568,-3234.37,138.32,0.0265801,1201.66,162.157,99,-4175.08,940.708,671.784,1182.95,-6454.06,424.246,1248.74,-308.032
49,0.0883913,-3219.33,153.356,0.01329,1052.84,177.139,92,-4172.14,952.802,676.071,1185.47,-6455.21,421.533,1263.07,-310.272
50,0.0750476,-3207.9,164.792,0,842.065,189.73,97,-4170.89,962.993,680.108,1185.87,-6456.05,419.183,1274.93,-311.938
51,0.0616521,-3197.17,175.524,-0.01329,584.898,199.212,84,-4171.42,974.254,684.069,1183.76,-6456.55,417.307,1287.29,-313.037
52,0.0482187,-3190.94,181.747,-0.0265801,330.108,205.293,21,-4171.39,980.452,684.233,1183.61,-6456.54,417.309,1293.48,-313.029
53,0.0349267,-3189.25,183.438,-0.0398701,-4.61422,207.456,78,-4178.69,989.442,690.565,1172.22,-6456.67,415.197,1303.02,-313.575
54,0.0212664,-3191.13,181.563,-0.0531602,-288.389,205.509,21,-4178.83,987.703,690.535,1172.14,-6456.67,415.166,1301.29,-313.587
55,0.00797629,-3197.08,175.606,-0.0664502,-621.227,199.464,79,-4192.78,995.696,693.922,1153.32,-6455.61,415.593,1307.62,-311.925
56,-0.0057523,-3205.9,166.793,-0.0797402,-822.757,189.869,21,-4192.78,986.88,694.118,1153.08,-6455.59,415.613,1298.8,-311.924
57,-0.0190387,-3219.18,153.514,-0.0930303,-1131.86,176.88,79,-4209.46,990.283,692.118,1133.16,-6453.26,418.52,1298.36,-308.078
58,-0.0327645,-3234.44,138.253,-0.10632,-1158.33,161.662,21,-4209.5,975.066,691.995,1133.28,-6453.29,418.507,1283.15,-308.087
59,-0.0460577,-3253.21,119.475,-0.11961,-1380.36,144.792,93,-4222.36,969.149,684.442,1119.28,-6449.73,423.648,1271.65,-302.506
60,-0.0596442,-3273.59,99.0992,-0.1329,-1398.48,126.327,80,-4226.05,952.463,678.945,1115.88,-6447.67,426.787,1251.73,-299.263
61,-0.0730158,-3290.78,81.9074,-0.14619,-1187.33,109.144,21,-4225.96,935.18,678.99,1115.96,-6447.7,426.786,1234.44,-299.264
62,-0.086307,-3308.84,63.8469,-0.15948,-1213.44,93.1909,83,-4227.19,918.344,666.906,1115.75,-6443.29,433.443,1210.88,-292.538
63,-0.0996096,-3323.94,48.7513,-0.172771,-1052.01,78.1369,97,-4225.38,901.439,661.149,1118.02,-6441.19,436.644,1190.76,-289.318
64,-0.112851,-3336.15,36.5433,-0.186061,-792.89,65.8775,21,-4225.2,889.056,661.055,1118.34,-6441.24,436.636,1178.39,-289.333
65,-0.12614,-3347.66,25.0244,-0.199351,-702.427,55.9411,78,-4219.4,871.731,651.8,1124.34,-6437.63,442.091,1155.61,-283.879
66,-0.139285,-3355.86,16.8266,-0.212641,-534.521,47.7216,101,-4216.24,860.378,648.35,1127.49,-6436.27,444.195,1142.19,-281.81
67,-0.152495,-3360.79,11.9022,-0.225931,-398.26,41.5232,60,-4213.33,852.547,645.874,1130.16,-6435.21,445.837,1132.75,-280.2
68,-0.165718,-3365.18,7.51162,-0.239221,-269.184,37.088,21,-4213.33,848.151,645.904,1130.14,-6435.21,445.831,1128.36,-280.21
69,-0.179005,-3368.1,4.59046,-0.252511,-175.624,34.1323,21,-4213.28,845.186,645.961,1130.14,-6435.2,445.821,1125.41,-280.223
70,-0.192291,-3370.51,2.17702,-0.265801,-119.742,32.1696,88,-4207.92,837.41,641.604,1135.35,-6433.48,448.611,1114.95,-277.54
71,-0.205439,-3371.75,0.941055,-0.279091,-69.3637,30.913,21,-4207.9,836.155,641.577,1135.39,-6433.48,448.618,1113.7,-277.547
72,-0.21873,-3372.47,0.214487,-0.292381,-35.9539,30.2131,42,-4206.38,833.906,640.604,1136.8,-6433.08,449.29,1110.81,-276.908
73,-0.231972,-3372.79,-0.0962664,-0.305671,-12.3369,29.8922,91,-4205.99,833.204,640.365,1137.18,-6432.98,449.451,1109.96,-276.759
74,-0.245249,-3372.24,0.445152,-0.318961,-0.846512,29.8046,50,-4205.57,833.322,640.332,1137.53,-6432.95,449.515,1110.03,-276.708
75,-0.258533,-3372.18,0.51024,-0.332251,9.96937,29.8652,45,-4205.57,833.388,640.185,1137.57,-6432.91,449.59,1110.03,-276.637
76,-0.271817,-3373.33,-0.640061,-0.345541,7.51906,29.9815,21,-4205.5,832.174,640.159,1137.68,-6432.94,449.6,1108.82,-276.646
77,-0.285104,-3373.2,-0.511474,-0.358831,11.5253,30.108,21,-4205.48,832.283,640.099,1137.76,-6432.96,449.61,1108.92,-276.639
78,-0.298391,-3373.05,-0.360372,-0.372121,13.7942,30.2763,21,-4205.56,832.508,640.013,1137.77,-6432.97,449.622,1109.15,-276.642
79,-0.311678,-3372.85,-0.164198,-0.385411,15.6547,30.4719,27,-4205.56,832.71,640.06,1137.77,-6432.98,449.591,1109.38,-276.668
80,-0.324969,-3372.63,0.0542713,-0.398701,17.1947,30.6902,21,-4205.6,832.963,640.072,1137.75,-6433,449.58,1109.65,-276.683
81,-0.338259,-3373.62,-0.933242,-0.411991,9.24317,30.8659,21,-4205.55,831.931,640.107,1137.78,-6433.02,449.574,1108.63,-276.7
82,-0.351554,-3373.49,-0.805787,-0.425281,9.94458,30.9934,21,-4205.6,832.107,640.051,1137.86,-6433.08,449.564,1108.84,-276.728
83,-0.364847,-3373.36,-0.668564,-0.438571,10.7412,31.1309,32,-4205.69,832.336,640.066,1137.77,-6433.07,449.542,1109.07,-276.737
84,-0.378131,-3373.28,-0.592628,-0.451861,11.6104,31.2794,21,-4205.74,832.463,640.063,1137.76,-6433.09,449.523,1109.23,-276.762
85,-0.391424,-3372.52,0.172228,-0.465151,8.16904,31.4108,21,-4205.75,833.229,639.999,1137.82,-6433.1,449.534,1110.01,-276.778
86,-0.404717,-3372.4,0.289125,-0.478441,9.40583,31.5276,21,-4205.73,833.334,640.025,1137.81,-6433.11,449.54,1110.12,-276.787
87,-0.418006,-3372.27,0.421732,-0.491731,10.5424,31.6602,31,-4205.75,833.479,640.094,1137.77,-6433.12,449.514,1110.28,-276.803
88,-0.431294,-3372.12,0.568719,-0.505022,11.5561,31.807,21,-4205.75,833.63,640.099,1137.76,-6433.12,449.511,1110.44,-276.807
89,-0.444585,-3371.34,1.3494,-0.518312,7.66902,31.9348,21,-4205.76,834.416,640.132,1137.71,-6433.13,449.532,1111.24,-276.823
90,-0.457873,-3371.23,1.46012,-0.531602,8.98309,32.0454,21,-4205.8,834.567,640.108,1137.75,-6433.16,449.506,1111.42,-276.854
91,-0.471163,-3370.79,1.90034,-0.544892,6.71388,32.1497,27,-4205.86,835.075,640.173,1137.68,-6433.18,449.46,1111.95,-276.875
92,-0.484457,-3370.82,1.87314,-0.558182,-10.3964,32.1253,21,-4205.82,835,640.099,1137.73,-6433.17,449.532,1111.84,-276.844
93,-0.497754,-3370.94,1.74744,-0.571472,-8.49996,31.9997,23,-4205.78,834.843,640.036,1137.78,-6433.15,449.555,1111.66,-276.82
94,-0.511051,-3371.04,1.64796,-0.584762,-6.43571,31.9004,21,-4205.89,834.849,640.017,1137.75,-6433.18,449.525,1111.68,-276.831
