step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
39,-0.073027,-3291.85,80.6281,-0.14619,1335.45,79.9416,100,-4227.56,935.708,672.972,1114.83,-6445.47,430.111,1231.59,-295.877
40,-0.0597562,-3273.58,98.8917,-0.1329,1398.55,98.1091,100,-4226.03,952.445,678.975,1115.84,-6447.65,426.806,1251.68,-299.24
41,-0.0464432,-3253.21,119.262,-0.11961,1380.63,116.577,100,-4222.35,969.137,684.465,1119.26,-6449.72,423.651,1271.64,-302.506
42,-0.0330686,-3235.27,137.207,-0.10632,1295.23,134.358,100,-4216.84,981.568,689.046,1124.87,-6451.6,420.848,1286.97,-305.407
43,-0.0196599,-3219.17,153.307,-0.0930303,1131.62,150.485,100,-4209.47,990.303,692.117,1133.15,-6453.27,418.529,1298.42,-308.113
44,-0.00618181,-3206.3,166.18,-0.0797402,901.234,163.993,100,-4201.04,994.744,693.939,1142.88,-6454.58,416.728,1304.93,-310.189
45,0.00730667,-3197.07,175.403,-0.0664502,620.663,174.106,100,-4192.58,995.505,693.955,1153.42,-6455.58,415.625,1307.44,-311.939
46,0.0208386,-3191.1,181.378,-0.0531602,317.916,180.343,100,-4185.08,993.982,692.733,1163.41,-6456.29,415.075,1307,-313.023
47,0.0343481,-3189.25,183.226,-0.0398701,4.68525,182.487,100,-4178.7,989.454,690.59,1172.2,-6456.69,415.191,1303.04,-313.588
48,0.0478458,-3191.24,181.237,-0.0265801,-301.803,180.512,100,-4174.04,982.806,687.527,1179.25,-6456.77,415.948,1296.38,-313.576
49,0.0613378,-3197.16,175.313,-0.01329,-585.115,174.619,100,-4171.44,974.274,683.856,1183.97,-6456.58,417.322,1287.36,-313.086
50,0.0748022,-3207.9,164.58,0,-842.058,165.135,100,-4170.87,962.978,680.076,1185.91,-6456.05,419.189,1274.91,-311.932
51,0.088234,-3219.33,153.145,0.01329,-1052.99,152.542,100,-4172.16,952.833,675.876,1185.68,-6455.28,421.554,1263.15,-310.32
52,0.101634,-3234.37,138.107,0.0265801,-1201.57,137.561,100,-4175.06,940.687,671.769,1182.99,-6454.06,424.25,1248.72,-308.034
53,0.114973,-3251.01,121.468,0.0398701,-1293.46,120.981,100,-4179.3,928.289,667.131,1178.95,-6452.63,427.252,1233.6,-305.315
54,0.128266,-3268.38,104.096,0.0531602,-1324.77,103.583,100,-4183.87,915.489,662.918,1173.63,-6450.81,430.389,1217.62,-302.134
55,0.141523,-3285.88,86.6004,0.0664502,-1296.68,86.1633,100,-4188.27,902.392,658.749,1168.07,-6448.68,433.596,1201.09,-298.696
56,0.154746,-3301.9,70.5716,0.0797402,-1222.8,69.4213,100,-4192.38,890.48,655.083,1162.14,-6446.37,436.767,1185.57,-295.087
57,0.167918,-3317.43,55.0421,0.0930303,-1093.8,54.0275,100,-4196.04,878.608,651.093,1157.16,-6444.01,439.717,1170.11,-291.498
58,0.181069,-3330.87,41.6049,0.10632,-934.919,40.5467,100,-4198.92,868.046,648.314,1152.34,-6441.73,442.167,1156.32,-288.27
59,0.194177,-3342.16,30.3201,0.11961,-762.31,29.2686,100,-4201.06,858.907,645.591,1148.6,-6439.6,444.353,1144.18,-285.27
60,0.207305,-3351.15,21.3243,0.1329,-592.793,20.2639,100,-4202.63,851.483,643.556,1145.63,-6437.82,445.993,1134.31,-282.828
61,0.220429,-3359.21,13.2693,0.14619,-449.263,13.3394,100,-4203.74,844.532,641.973,1143.41,-6436.36,447.243,1125.43,-280.894
62,0.233583,-3364.25,8.2308,0.15948,-320.602,8.22363,100,-4204.46,840.218,640.925,1141.7,-6435.22,448.13,1119.67,-279.452
63,0.246759,-3367.8,4.67881,0.172771,-218.311,4.64254,100,-4205.01,837.208,640.185,1140.47,-6434.4,448.74,1115.64,-278.437
64,0.25996,-3370.16,2.31866,0.186061,-140.725,2.25674,100,-4205.38,835.226,639.726,1139.6,-6433.84,449.131,1112.97,-277.744
65,0.273186,-3371.63,0.845542,0.199351,-84.076,0.762931,100,-4205.66,834.028,639.454,1138.97,-6433.46,449.378,1111.32,-277.296
66,0.28643,-3373.71,-1.23824,0.212641,-53.2554,-0.149639,100,-4205.89,832.18,639.257,1138.56,-6433.24,449.524,1109.19,-277.007
67,0.29969,-3374.23,-1.7543,0.225931,-26.1475,-0.677272,100,-4206.03,831.801,639.182,1138.27,-6433.09,449.611,1108.64,-276.839
68,0.312959,-3373.27,-0.798068,0.239221,-16.4649,-0.960433,100,-4206.06,832.786,639.182,1138.09,-6433.02,449.686,1109.54,-276.752
69,0.326242,-3373.4,-0.926227,0.252511,-3.68934,-1.09436,100,-4206.12,832.715,639.189,1137.97,-6432.98,449.708,1109.42,-276.704
70,0.339522,-3373.39,-0.915359,0.265801,4.7277,-1.08746,100,-4206.15,832.755,639.216,1137.89,-6432.97,449.715,1109.44,-276.68
71,0.352807,-3373.24,-0.759115,0.279091,9.7957,-0.99095,100,-4206.16,832.922,639.261,1137.84,-6432.97,449.709,1109.6,-276.683
72,0.366093,-3373.08,-0.604704,0.292381,13.1604,-0.838406,100,-4206.15,833.067,639.306,1137.82,-6432.98,449.706,1109.75,-276.684
