step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,-0.59054,-3372.48,0,-0.664502,0.645962,100,-4205.85,833.373,640.163,1137.72,-6433.22,449.494,1110.47,-277.102
1,-0.577625,-3372.66,-0.18793,-0.651344,3.1502,100,-4205.86,833.195,640.01,1137.82,-6433.19,449.497,1110.07,-276.879
2,-0.564467,-3372.61,-0.130229,-0.638185,5.60329,100,-4205.87,833.259,640.029,1137.81,-6433.19,449.492,1110.14,-276.882
3,-0.551308,-3372.52,-0.0410764,-0.625027,7.91727,100,-4205.87,833.352,640.029,1137.81,-6433.2,449.492,1110.23,-276.88
4,-0.53815,-3371.15,1.32595,-0.611868,1.37777,100,-4205.84,834.686,640.073,1137.79,-6433.2,449.495,1111.57,-276.884
5,-0.524989,-3371.11,1.36161,-0.59871,3.99264,100,-4205.84,834.73,640.089,1137.78,-6433.2,449.493,1111.61,-276.883
6,-0.511831,-3371.05,1.42968,-0.585551,6.30621,100,-4205.85,834.805,640.103,1137.76,-6433.21,449.489,1111.69,-276.888
7,-0.498673,-3370.95,1.52645,-0.572393,8.36523,100,-4205.85,834.899,640.111,1137.75,-6433.2,449.49,1111.78,-276.885
8,-0.485515,-3370.83,1.64908,-0.559234,10.254,100,-4205.85,835.027,640.117,1137.73,-6433.2,449.493,1111.91,-276.882
9,-0.472358,-3370.91,1.5686,-0.546076,-5.94499,100,-4205.86,834.958,640.176,1137.68,-6433.18,449.456,1111.84,-276.879
10,-0.459194,-3371.29,1.18641,-0.532917,-9.11108,100,-4205.81,834.522,640.136,1137.74,-6433.16,449.478,1111.38,-276.857
11,-0.446033,-3371.4,1.07501,-0.519759,-7.81383,100,-4205.82,834.416,640.13,1137.74,-6433.16,449.475,1111.27,-276.854
12,-0.432875,-3372.17,0.301546,-0.506601,-11.6689,100,-4205.75,833.58,640.095,1137.77,-6433.13,449.506,1110.39,-276.812
13,-0.419715,-3372.32,0.154378,-0.493442,-10.6801,100,-4205.75,833.425,640.086,1137.77,-6433.12,449.511,1110.23,-276.801
14,-0.406557,-3372.45,0.0210113,-0.480284,-9.57101,100,-4205.74,833.284,640.071,1137.78,-6433.11,449.515,1110.07,-276.789
15,-0.393399,-3372.57,-0.097037,-0.467125,-8.357,100,-4205.72,833.149,640.058,1137.79,-6433.1,449.521,1109.92,-276.776
16,-0.380241,-3373.33,-0.853557,-0.453967,-11.7514,100,-4205.73,832.403,640.075,1137.76,-6433.09,449.527,1109.16,-276.761
17,-0.367078,-3373.41,-0.929891,-0.440808,-10.8827,100,-4205.71,832.306,640.069,1137.76,-6433.08,449.537,1109.05,-276.747
18,-0.353919,-3373.54,-1.06772,-0.42765,-10.0814,100,-4205.68,832.14,640.057,1137.77,-6433.06,449.548,1108.87,-276.727
19,-0.340761,-3373.67,-1.19559,-0.414491,-9.36802,100,-4205.65,831.981,640.049,1137.78,-6433.04,449.56,1108.69,-276.708
20,-0.327602,-3372.59,-0.113071,-0.401333,-17.4876,100,-4205.6,833.009,640.059,1137.77,-6433,449.58,1109.7,-276.687
21,-0.314442,-3372.81,-0.333446,-0.388174,-15.9905,100,-4205.57,832.756,640.06,1137.77,-6432.98,449.59,1109.42,-276.668
22,-0.301284,-3373.01,-0.532834,-0.375016,-14.2471,100,-4205.54,832.536,640.055,1137.77,-6432.97,449.6,1109.19,-276.65
23,-0.288126,-3373.18,-0.705641,-0.361858,-11.8711,100,-4205.53,832.348,640.063,1137.75,-6432.95,449.607,1108.98,-276.635
24,-0.274969,-3373.38,-0.900131,-0.348699,-8.6444,100,-4205.54,832.16,640.078,1137.72,-6432.94,449.608,1108.78,-276.625
25,-0.261812,-3372.14,0.333503,-0.335541,-12.0281,100,-4205.54,833.403,640.16,1137.6,-6432.91,449.599,1110.03,-276.63
26,-0.248657,-3372.24,0.234456,-0.322382,-2.37559,100,-4205.66,833.419,640.226,1137.48,-6432.92,449.557,1110.08,-276.663
27,-0.235503,-3372.82,-0.344253,-0.309224,7.45946,100,-4205.91,833.085,640.313,1137.27,-6432.97,449.483,1109.81,-276.73
28,-0.222349,-3372.59,-0.116931,-0.296065,28.4632,100,-4206.26,833.664,640.511,1136.94,-6433.05,449.34,1110.52,-276.856
29,-0.209202,-3372.03,0.447556,-0.282907,59.245,100,-4206.8,834.773,640.853,1136.41,-6433.18,449.116,1111.84,-277.064
30,-0.196061,-3370.9,1.57288,-0.269748,103.335,100,-4207.62,836.714,641.385,1135.65,-6433.4,448.749,1114.12,-277.405
31,-0.182926,-3369.14,3.3396,-0.25659,164.849,100,-4208.77,839.637,642.229,1134.51,-6433.73,448.211,1117.56,-277.922
32,-0.1698,-3366.45,6.03005,-0.243431,248.104,100,-4210.4,843.957,643.395,1133.01,-6434.22,447.416,1122.63,-278.676
33,-0.156688,-3362.5,9.97905,-0.230273,356.615,100,-4212.5,850.002,645.14,1130.98,-6434.92,446.299,1129.75,-279.748
34,-0.143587,-3357.76,14.7168,-0.217115,485.577,100,-4215.19,857.433,647.415,1128.47,-6435.88,444.799,1138.65,-281.217
35,-0.130495,-3350.76,21.7168,-0.203956,642.138,100,-4218.28,867.525,650.501,1125.48,-6437.14,442.872,1150.63,-283.105
36,-0.11741,-3340.23,32.248,-0.190798,807.958,100,-4221.44,881.212,654.52,1122.18,-6438.64,440.5,1166.66,-285.452
37,-0.104331,-3328.9,43.5756,-0.177639,986.921,100,-4224.46,895.558,659.23,1119.04,-6440.46,437.734,1183.76,-288.204
38,-0.0912415,-3314.69,57.7908,-0.164481,1156.27,100,-4226.68,911.999,664.851,1116.31,-6442.46,434.623,1203.39,-291.391
39,-0.0781585,-3298.59,73.8856,-0.151322,1294.73,100,-4227.57,928.977,670.705,1114.93,-6444.6,431.398,1223.54,-294.563
40,-0.0650266,-3281.05,91.4279,-0.138164,1381.79,100,-4226.93,945.885,676.57,1115.21,-6446.81,428.091,1243.82,-297.937
41,-0.0518513,-3260.91,111.563,-0.125005,1393.4,100,-4224.09,963.181,682.324,1117.57,-6448.89,424.897,1264.36,-301.181
42,-0.0386355,-3242.56,129.911,-0.111847,1339.96,100,-4219.31,976.742,687.229,1122.37,-6450.86,421.954,1281.02,-304.276
43,-0.0253704,-3225.7,146.775,-0.0986884,1210.31,100,-4212.8,987.1,690.887,1129.51,-6452.62,419.43,1294.07,-306.965
44,-0.012062,-3211.2,161.272,-0.08553,1010.78,100,-4204.77,993.562,693.321,1138.5,-6454.04,417.455,1302.93,-309.37
45,0.00129661,-3200.99,171.483,-0.0723715,748.439,100,-4196.53,995.536,694.077,1148.57,-6455.21,416.031,1306.78,-311.243
46,0.0146732,-3193.24,179.233,-0.059213,458.826,100,-4188.49,995.248,693.458,1158.84,-6456.02,415.229,1307.85,-312.598
47,0.0280547,-3189.51,182.965,-0.0460546,150.725,100,-4181.59,992.076,691.623,1168.31,-6456.56,415.035,1305.5,-313.42
48,0.0414323,-3189.78,182.692,-0.0328961,-158.53,100,-4176.12,986.341,688.874,1176.23,-6456.77,415.543,1300.01,-313.668
49,0.0548086,-3193.82,178.66,-0.0197377,-451.691,100,-4172.23,978.413,685.743,1182.09,-6456.68,416.619,1291.78,-313.368
50,0.0681529,-3202.54,169.931,-0.00657923,-722.97,100,-4170.65,968.106,681.814,1185.74,-6456.38,418.178,1280.68,-312.574
51,0.0814499,-3213.48,158.998,0.00657923,-950.784,100,-4171.16,957.679,678.164,1186.01,-6455.63,420.297,1268.84,-311.164
52,0.0947356,-3226.22,146.261,0.0197377,-1130.58,100,-4172.97,946.757,674.06,1184.73,-6454.63,422.867,1255.96,-309.206
53,0.107973,-3242.11,130.37,0.0328961,-1251.69,100,-4176.88,934.769,669.581,1181.38,-6453.41,425.579,1241.55,-306.785
