step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,0.738464,-3372.48,0,0.664502,-0.645971,100,-4205.85,833.373,640.163,1137.72,-6433.22,449.494,1110.47,-277.102
1,0.725062,-3372.68,-0.205446,0.651344,1.77655,100,-4205.84,833.16,639.996,1137.83,-6433.17,449.502,1110.04,-276.876
2,0.711904,-3371.4,1.0805,0.638185,-4.85312,100,-4205.82,834.421,639.986,1137.84,-6433.16,449.513,1111.29,-276.873
3,0.698742,-3371.44,1.03529,0.625027,-2.06307,100,-4205.79,834.352,639.997,1137.84,-6433.15,449.519,1111.22,-276.872
4,0.685585,-3371.52,0.95229,0.611868,0.421392,100,-4205.79,834.263,639.976,1137.85,-6433.13,449.522,1111.13,-276.868
5,0.672427,-3371.5,0.972559,0.59871,2.61495,100,-4205.77,834.268,639.99,1137.84,-6433.12,449.519,1111.14,-276.868
6,0.659269,-3371.46,1.02009,0.585551,4.5786,100,-4205.76,834.304,639.991,1137.84,-6433.11,449.519,1111.17,-276.867
7,0.646111,-3371.38,1.09248,0.572393,6.41359,100,-4205.75,834.369,639.987,1137.84,-6433.1,449.52,1111.23,-276.865
8,0.632953,-3370.36,2.11495,0.559234,-2.07484,100,-4205.71,835.35,639.996,1137.85,-6433.08,449.525,1112.21,-276.857
9,0.619794,-3371.48,0.998226,0.546076,-7.45495,100,-4205.77,834.296,639.924,1137.86,-6433.09,449.538,1111.15,-276.855
10,0.606633,-3371.56,0.91333,0.532917,-5.41037,100,-4205.78,834.219,639.907,1137.86,-6433.09,449.537,1111.07,-276.855
11,0.593475,-3371.62,0.857043,0.519759,-3.09268,100,-4205.79,834.175,639.89,1137.87,-6433.09,449.537,1111.03,-276.855
12,0.580318,-3371.64,0.833413,0.506601,-0.440535,100,-4205.8,834.158,639.872,1137.88,-6433.09,449.54,1111.01,-276.852
13,0.56716,-3371.63,0.846969,0.493442,2.55661,100,-4205.81,834.183,639.855,1137.88,-6433.09,449.542,1111.03,-276.851
14,0.554004,-3371.74,0.735055,0.480284,4.80509,100,-4205.82,834.083,639.83,1137.9,-6433.09,449.545,1110.93,-276.845
15,0.540846,-3373.03,-0.55342,0.467125,-0.947229,100,-4205.9,832.872,639.698,1137.94,-6433.11,449.564,1109.71,-276.834
16,0.527684,-3373.48,-1.00368,0.453967,-2.43189,100,-4205.96,832.482,639.665,1137.9,-6433.1,449.573,1109.3,-276.821
17,0.514524,-3373.5,-1.02138,0.440808,-0.293152,100,-4205.98,832.482,639.645,1137.89,-6433.1,449.581,1109.29,-276.812
18,0.501365,-3373.49,-1.01261,0.42765,1.5694,100,-4205.99,832.506,639.63,1137.88,-6433.1,449.589,1109.32,-276.809
19,0.488208,-3372.29,0.189526,0.414491,-5.4195,100,-4205.97,833.68,639.644,1137.87,-6433.08,449.602,1110.48,-276.796
20,0.475049,-3372.35,0.130384,0.401333,-3.65484,100,-4205.99,833.646,639.627,1137.86,-6433.08,449.609,1110.44,-276.794
21,0.461891,-3372.38,0.0910982,0.388174,-2.39838,100,-4206,833.616,639.611,1137.84,-6433.08,449.621,1110.4,-276.786
22,0.448733,-3372.41,0.0652451,0.375016,-1.60088,100,-4206.01,833.602,639.59,1137.83,-6433.07,449.632,1110.38,-276.777
23,0.435574,-3372.43,0.0474209,0.361858,-1.15491,100,-4206.03,833.6,639.562,1137.82,-6433.06,449.645,1110.37,-276.767
24,0.422415,-3371.21,1.26311,0.348699,-9.78858,100,-4206.01,834.794,639.573,1137.8,-6433.04,449.656,1111.55,-276.757
25,0.409258,-3371.33,1.14102,0.335541,-8.75466,100,-4206.03,834.695,639.536,1137.79,-6433.02,449.666,1111.44,-276.746
26,0.396099,-3371.44,1.03362,0.322382,-7.51134,100,-4206.05,834.604,639.495,1137.79,-6433.01,449.677,1111.34,-276.735
27,0.382941,-3372.84,-0.361089,0.309224,-15.4798,100,-4206.13,833.289,639.366,1137.8,-6432.99,449.698,1109.99,-276.697
28,0.369775,-3373.03,-0.554949,0.296065,-13.8221,100,-4206.14,833.111,639.318,1137.81,-6432.98,449.706,1109.8,-276.686
29,0.356617,-3373.2,-0.719493,0.282907,-10.9398,100,-4206.15,832.958,639.276,1137.83,-6432.97,449.709,1109.64,-276.681
30,0.34346,-3373.37,-0.892893,0.269748,-6.59908,100,-4206.15,832.782,639.224,1137.87,-6432.97,449.716,1109.46,-276.678
31,0.330304,-3373.41,-0.935063,0.25659,0.714686,100,-4206.13,832.719,639.191,1137.94,-6432.97,449.711,1109.41,-276.693
32,0.317151,-3373.33,-0.85743,0.243431,11.8429,100,-4206.08,832.751,639.178,1138.05,-6433,449.695,1109.48,-276.733
33,0.304,-3373.08,-0.599448,0.230273,28.4538,100,-4206.01,832.93,639.193,1138.21,-6433.07,449.659,1109.74,-276.813
34,0.290854,-3373.93,-1.45291,0.217115,42.9451,100,-4205.95,832.02,639.229,1138.45,-6433.18,449.555,1108.96,-276.942
35,0.277707,-3371.98,0.494931,0.203956,68.5025,100,-4205.73,833.749,639.399,1138.8,-6433.36,449.436,1110.93,-277.183
36,0.264574,-3370.77,1.70602,0.190798,118.368,100,-4205.49,834.721,639.628,1139.33,-6433.68,449.23,1112.28,-277.564
37,0.251456,-3368.78,3.69311,0.177639,187.184,100,-4205.14,836.358,640.014,1140.11,-6434.16,448.9,1114.51,-278.152
38,0.238354,-3365.74,6.73328,0.164481,279.038,100,-4204.67,838.931,640.635,1141.17,-6434.87,448.39,1117.96,-279.029
