step,T,Epot,Efull,SolventMolsThroughZ,SolventMolsThroughKlap,Z_Klap,G,v
1.4e-013,8.04321,-8399.3,-8383.46,-1,0,-0.108795,0.450597,-0.0737155
1.45e-013,7.60581,-8401.72,-8386.73,-1,0,-0.108903,0.466685,-0.0737132
1.5e-013,7.33154,-8404.28,-8389.83,-1,0,-0.109149,0.482773,-0.0737108
1.55e-013,7.47269,-8406.28,-8391.55,-1,0,-0.109442,0.498859,-0.0737084
1.6e-013,7.60557,-8408.64,-8393.66,-1,0,-0.109575,0.514946,-0.0737059
1.65e-013,7.50697,-8410.11,-8395.32,-1,0,-0.109583,0.531032,-0.0737032
1.7e-013,7.47402,-8411.6,-8396.88,-1,0,-0.109631,0.547117,-0.0737005
1.75e-013,7.23137,-8412.83,-8398.58,-1,0,-0.109694,0.563201,-0.0736978
1.8e-013,7.02947,-8413.54,-8399.69,-1,0,-0.109669,0.579285,-0.0736949
1.85e-013,6.78653,-8414.28,-8400.9,-1,0,-0.109627,0.595369,-0.073692
1.9e-013,6.55243,-8414.75,-8401.84,-1,0,-0.109675,0.611451,-0.073689
1.95e-013,6.31618,-8415.26,-8402.81,-1,0,-0.109725,0.627533,-0.0736859
2e-013,6.23182,-8415.74,-8403.46,-1,0,-0.109639,0.643615,-0.0736827
2.05e-013,6.75754,-8415.98,-8402.67,-1,0,-0.109452,0.659695,-0.0736794
2.1e-013,7.0585,-8415.77,-8401.86,-1,0,-0.109286,0.675775,-0.0736761
2.15e-013,7.15484,-8415.32,-8401.23,-1,0,-0.109153,0.691855,-0.0736727
2.2e-013,7.23728,-8415.43,-8401.16,-1,0,-0.108971,0.707933,-0.0736692
2.25e-013,7.17766,-8415,-8400.86,-1,0,-0.108724,0.724011,-0.0736656
2.3e-013,7.13878,-8414.44,-8400.37,-1,0,-0.108464,0.740088,-0.0736619
2.35e-013,7.04658,-8413.97,-8400.09,-1,0,-0.108198,0.756164,-0.0736582
2.4e-013,6.99109,-8413.31,-8399.53,-1,0,-0.107858,0.772239,-0.0736544
2.45e-013,6.94132,-8412.61,-8398.93,-1,0,-0.107412,0.788313,-0.0736505
2.5e-013,6.85564,-8411.96,-8398.45,-1,0,-0.106941,0.804387,-0.0736465
2.55e-013,7.50547,-8410.9,-8396.11,-1,0,-0.106518,0.820459,-0.0736424
2.6e-013,7.88272,-8409.85,-8394.31,-1,0,-0.106084,0.836531,-0.0736383
2.65e-013,8.25396,-8409.36,-8393.1,-1,0,-0.105537,0.852602,-0.0736341
2.7e-013,8.46629,-8408.55,-8391.87,-1,0,-0.104909,0.868672,-0.0736298
2.75e-013,8.64946,-8407.67,-8390.62,-1,0,-0.104303,0.884741,-0.0736254
2.8e-013,8.7827,-8407.06,-8389.75,-1,0,-0.103672,0.900809,-0.0736209
2.85e-013,8.84547,-8406.32,-8388.89,-1,0,-0.102908,0.916876,-0.0736164
2.9e-013,8.87363,-8405.53,-8388.05,-1,0,-0.102075,0.932942,-0.0736117
2.95e-013,8.92451,-8404.79,-8387.21,-1,0,-0.101311,0.949007,-0.073607
3e-013,8.97124,-8404,-8386.32,-1,0,-0.100576,0.965071,-0.0736023
3.05e-013,9.62887,-8403.23,-8384.26,-1,0,-0.0997151,0.981134,-0.0735974
3.1e-013,10.1274,-8402.82,-8382.86,-1,0,-0.098711,0.997196,-0.0735924
3.15e-013,10.5831,-8402.21,-8381.35,-1,0,-0.097645,1.01326,-0.0735874
3.2e-013,10.898,-8402.04,-8380.57,-1,0,-0.0965395,1.02932,-0.0735823
3.25e-013,11.2102,-8401.59,-8379.5,-1,0,-0.0954233,1.04537,-0.0735771
3.3e-013,11.5668,-8401.97,-8379.18,-1,0,-0.0943545,1.06143,-0.0735719
3.35e-013,11.8405,-8402.19,-8378.86,-1,0,-0.0932942,1.07749,-0.0735665
3.4e-013,12.088,-8402.79,-8378.97,-1,0,-0.0921635,1.09354,-0.0735611
3.45e-013,12.3067,-8403.27,-8379.02,-1,0,-0.0910086,1.1096,-0.0735556
3.5e-013,12.4757,-8403.49,-8378.91,-1,0,-0.0898966,1.12565,-0.07355
3.55e-013,13.2765,-8404.09,-8377.92,-1,0,-0.0887672,1.1417,-0.0735443
3.6e-013,13.7825,-8404.65,-8377.5,-1,0,-0.0876065,1.15775,-0.0735386
3.65e-013,14.1739,-8405.48,-8377.55,-1,0,-0.0865281,1.1738,-0.0735327
3.7e-013,14.372,-8405.86,-8377.54,-1,0,-0.0855131,1.18985,-0.0735268
3.75e-013,14.6086,-8406.54,-8377.75,-1,0,-0.0844083,1.20589,-0.0735208
3.8e-013,14.6362,-8407.15,-8378.31,-1,0,-0.0832477,1.22194,-0.0735148
3.85e-013,14.768,-8408.11,-8379.01,-1,0,-0.0822052,1.23798,-0.0735086
3.9e-013,14.7974,-8408.14,-8378.98,-1,0,-0.0812316,1.25403,-0.0735024
3.95e-013,14.8272,-8408.63,-8379.41,-1,0,-0.0801568,1.27007,-0.0734961
4e-013,14.7645,-8409.06,-8379.97,-1,0,-0.0790696,1.28611,-0.0734897
4.05e-013,15.3766,-8408.88,-8378.57,-1,0,-0.0781439,1.30214,-0.0734832
4.1e-013,15.6986,-8408.8,-8377.87,-1,0,-0.0772718,1.31818,-0.0734767
4.15e-013,15.8138,-8408.65,-8377.48,-1,0,-0.0762809,1.33422,-0.07347
4.2e-013,15.8087,-8408.04,-8376.89,-1,0,-0.0752834,1.35025,-0.0734633
4.25e-013,15.7472,-8407.33,-8376.3,-1,0,-0.0744252,1.36628,-0.0734565
4.3e-013,15.5853,-8406.66,-8375.95,-1,0,-0.0735713,1.38231,-0.0734497
4.35e-013,15.4059,-8405.64,-8375.28,-1,0,-0.0726012,1.39834,-0.0734427
4.4e-013,15.1648,-8404.25,-8374.37,-1,0,-0.0716703,1.41437,-0.0734357
4.45e-013,14.8792,-8402.82,-8373.5,-1,0,-0.0708645,1.4304,-0.0734286
4.5e-013,14.6716,-8401.52,-8372.61,-1,0,-0.0699802,1.44642,-0.0734214
4.55e-013,15.2322,-8399.37,-8369.36,-1,0,-0.0688939,1.46245,-0.0734141
4.6e-013,15.5212,-8398.24,-8367.65,-1,0,-0.0677847,1.47847,-0.0734068
4.65e-013,15.7233,-8396.69,-8365.71,-1,0,-0.0667771,1.49449,-0.0733993
4.7e-013,15.9737,-8395.49,-8364.02,-1,0,-0.0657219,1.5105,-0.0733918
4.75e-013,16.1454,-8394.28,-8362.46,-1,0,-0.0645169,1.52652,-0.0733842
4.8e-013,16.2882,-8392.91,-8360.81,-1,0,-0.0632705,1.54254,-0.0733765
4.85e-013,16.5532,-8392.22,-8359.6,-1,0,-0.0620434,1.55855,-0.0733688
4.9e-013,16.7054,-8391.47,-8358.55,-1,0,-0.0607338,1.57456,-0.073361
4.95e-013,16.8196,-8390.99,-8357.85,-1,0,-0.0592955,1.59057,-0.073353
5e-013,16.9351,-8390.46,-8357.09,-1,0,-0.0578491,1.60658,-0.073345
5.05e-013,17.6154,-8390.45,-8355.74,-1,0,-0.0565036,1.62259,-0.073337
5.1e-013,18.0916,-8389.96,-8354.31,-1,0,-0.0552316,1.63859,-0.0733288
5.15e-013,18.3751,-8389.45,-8353.25,-1,0,-0.0539476,1.65459,-0.0733206
5.2e-013,18.7756,-8389.39,-8352.39,-1,0,-0.0526319,1.67059,-0.0733123
5.25e-013,18.9131,-8389.2,-8351.93,-1,0,-0.0513579,1.68659,-0.0733039
5.3e-013,19.368,-8390.17,-8352.01,-1,0,-0.0501701,1.70259,-0.0732954
5.35e-013,19.6258,-8390.68,-8352.01,-1,0,-0.0490209,1.71859,-0.0732869
5.4e-013,19.9594,-8391.44,-8352.11,-1,0,-0.0478805,1.73458,-0.0732782
5.45e-013,20.1549,-8392.64,-8352.93,-1,0,-0.0468119,1.75057,-0.0732695
5.5e-013,20.5564,-8394.23,-8353.73,-1,0,-0.0458368,1.76656,-0.0732607
5.55e-013,21.4953,-8395.61,-8353.25,-1,0,-0.0448468,1.78255,-0.0732518
5.6e-013,22.2379,-8397.53,-8353.71,-1,0,-0.04376,1.79854,-0.0732429
5.65e-013,22.7533,-8399.49,-8354.65,-1,0,-0.0426332,1.81452,-0.0732339
5.7e-013,23.194,-8401.06,-8355.35,-1,0,-0.0415305,1.8305,-0.0732247
5.75e-013,23.4432,-8402.82,-8356.63,-1,0,-0.0404422,1.84648,-0.0732156
5.8e-013,23.5159,-8403.85,-8357.52,-1,0,-0.0393626,1.86246,-0.0732063
5.85e-013,23.6611,-8405.62,-8358.99,-1,0,-0.0383135,1.87844,-0.0731969
5.9e-013,23.5091,-8406.67,-8360.34,-1,0,-0.0372939,1.89441,-0.0731875
5.95e-013,23.5442,-8407.74,-8361.34,-1,0,-0.0362964,1.91038,-0.073178
6e-013,23.4798,-8408.61,-8362.34,-1,0,-0.0353305,1.92635,-0.0731684
6.05e-013,24.1343,-8409.76,-8362.2,-1,0,-0.0343734,1.94232,-0.0731587
6.1e-013,24.4116,-8410.38,-8362.28,-1,0,-0.0334209,1.95829,-0.073149
6.15e-013,24.7124,-8411.26,-8362.57,-1,0,-0.0325525,1.97425,-0.0731391
6.2e-013,24.7817,-8411.79,-8362.96,-1,0,-0.0317999,1.99021,-0.0731292
6.25e-013,24.7829,-8412.62,-8363.78,-1,0,-0.0310423,2.00617,-0.0731192
6.3e-013,24.7781,-8413.32,-8364.49,-1,0,-0.0301959,2.02213,-0.0731092
6.35e-013,24.6266,-8413.21,-8364.68,-1,0,-0.0293674,2.03808,-0.073099
6.4e-013,24.3935,-8412.93,-8364.87,-1,0,-0.0286504,2.05403,-0.0730888
6.45e-013,24.1315,-8412.49,-8364.94,-1,0,-0.0279704,2.06998,-0.0730785
6.5e-013,23.8609,-8411.82,-8364.8,-1,0,-0.0272828,2.08593,-0.0730681
6.55e-013,24.3161,-8410.81,-8362.89,-1,0,-0.0266719,2.10188,-0.0730576
6.6e-013,24.6943,-8409.63,-8360.96,-1,0,-0.0261294,2.11782,-0.0730471
6.65e-013,25.1454,-8409.42,-8359.87,-1,0,-0.0255166,2.13376,-0.0730364
6.7e-013,25.6394,-8409.69,-8359.16,-1,0,-0.0248494,2.1497,-0.0730257
6.75e-013,26.2193,-8410.62,-8358.95,-1,0,-0.0243249,2.16564,-0.0730149
6.8e-013,26.6235,-8411.26,-8358.79,-1,0,-0.0239909,2.18157,-0.0730041
6.85e-013,26.979,-8412.62,-8359.46,-1,0,-0.0237083,2.1975,-0.0729931
6.9e-013,27.2429,-8414.36,-8360.68,-1,0,-0.0234522,2.21343,-0.0729821
6.95e-013,27.3301,-8415.56,-8361.71,-1,0,-0.0233258,2.22936,-0.072971
7e-013,27.5349,-8416.98,-8362.72,-1,0,-0.0233042,2.24528,-0.0729598
7.05e-013,28.1696,-8418.08,-8362.57,-1,0,-0.0232686,2.26121,-0.0729485
7.1e-013,28.5558,-8419.45,-8363.18,-1,0,-0.0232446,2.27713,-0.0729372
7.15e-013,28.6746,-8420.05,-8363.54,-1,0,-0.0233481,2.29304,-0.0729258
7.2e-013,28.8406,-8420.83,-8364,-1,0,-0.0235572,2.30896,-0.0729143
7.25e-013,28.6744,-8421.47,-8364.97,-1,0,-0.0237465,2.32487,-0.0729027
7.3e-013,28.6774,-8421.96,-8365.45,-1,0,-0.0238941,2.34078,-0.072891
7.35e-013,28.4779,-8422.06,-8365.94,-1,0,-0.0240901,2.35669,-0.0728793
7.4e-013,28.3728,-8422.11,-8366.2,0,1,-0.0243714,2.37259,-0.0728674
7.45e-013,28.0398,-8421.59,-8366.34,0,1,-0.024665,2.38849,-0.0728555
7.5e-013,27.8491,-8421.1,-8366.22,0,1,-0.0249119,2.40439,-0.0728436
7.55e-013,28.0859,-8419.93,-8364.58,0,1,-0.0251622,2.42029,-0.0728315
7.6e-013,28.1861,-8418.81,-8363.26,0,1,-0.0254683,2.43618,-0.0728194
7.65e-013,28.0754,-8417.4,-8362.07,0,1,-0.0257436,2.45207,-0.0728071
7.7e-013,27.9791,-8415.93,-8360.8,0,1,-0.025876,2.46796,-0.0727948
7.75e-013,27.7611,-8413.85,-8359.14,0,1,-0.0259396,2.48385,-0.0727825
7.8e-013,27.6108,-8412.09,-8357.69,0,1,-0.0260931,2.49973,-0.07277
7.85e-013,27.4137,-8409.68,-8355.66,0,1,-0.0263093,2.51561,-0.0727575
7.9e-013,27.334,-8407.55,-8353.69,0,1,-0.0264397,2.53149,-0.0727448
7.95e-013,27.2455,-8405.24,-8351.55,0,1,-0.0264834,2.54736,-0.0727321
8e-013,27.3886,-8403.93,-8349.96,0,1,-0.0265331,2.56324,-0.0727194
8.05e-013,28.2837,-8402.77,-8347.03,0,1,-0.0265523,2.5791,-0.0727065
8.1e-013,29.1252,-8401.77,-8344.38,0,1,-0.0264683,2.59497,-0.0726936
8.15e-013,29.91,-8401.45,-8342.51,0,1,-0.0263535,2.61083,-0.0726806
8.2e-013,30.767,-8402,-8341.37,0,1,-0.0262704,2.6267,-0.0726675
8.25e-013,31.5982,-8403.46,-8341.2,0,1,-0.0261203,2.64255,-0.0726543
8.3e-013,32.0906,-8404.44,-8341.2,0,1,-0.0258422,2.65841,-0.072641
8.35e-013,32.7029,-8405.98,-8341.54,0,1,-0.0255201,2.67426,-0.0726277
8.4e-013,33.0229,-8407.4,-8342.33,0,1,-0.0251637,2.69011,-0.0726143
8.45e-013,33.3497,-8409.08,-8343.36,0,1,-0.0246769,2.70596,-0.0726008
8.5e-013,33.3853,-8409.89,-8344.11,0,1,-0.0241106,2.7218,-0.0725872
8.55e-013,34.2275,-8411.32,-8343.87,0,1,-0.0236184,2.73764,-0.0725736
8.6e-013,34.4882,-8412.4,-8344.44,0,1,-0.0231688,2.75348,-0.0725599
8.65e-013,34.6907,-8413.43,-8345.07,0,1,-0.022618,2.76931,-0.0725461
8.7e-013,34.6791,-8413.37,-8345.03,0,1,-0.0219883,2.78514,-0.0725322
8.75e-013,34.7503,-8414.15,-8345.67,0,1,-0.021382,2.80097,-0.0725182
8.8e-013,34.5432,-8414.47,-8346.4,0,1,-0.0207749,2.8168,-0.0725042
8.85e-013,34.6569,-8415.02,-8346.73,0,1,-0.0201476,2.83262,-0.07249
8.9e-013,34.558,-8415.09,-8346.99,0,1,-0.0195938,2.84844,-0.0724758
8.95e-013,34.5989,-8415.65,-8347.47,0,1,-0.0191046,2.86426,-0.0724616
9e-013,34.4414,-8415.61,-8347.75,0,1,-0.0185383,2.88007,-0.0724472
9.05e-013,35.1172,-8416.27,-8347.07,0,1,-0.017912,2.89588,-0.0724328
9.1e-013,35.3386,-8416.17,-8346.53,0,1,-0.0173934,2.91168,-0.0724182
9.15e-013,35.5027,-8416.18,-8346.22,0,1,-0.0169694,2.92749,-0.0724036
9.2e-013,35.5566,-8415.98,-8345.92,0,1,-0.0164785,2.94329,-0.072389
9.25e-013,35.4616,-8415.72,-8345.84,0,1,-0.0159423,2.95909,-0.0723742
9.3e-013,35.206,-8415,-8345.62,0,1,-0.0154951,2.97488,-0.0723594
9.35e-013,34.9319,-8413.43,-8344.6,0,1,-0.0150925,2.99067,-0.0723445
9.4e-013,34.7331,-8412.14,-8343.7,0,1,-0.0146172,3.00646,-0.0723295
9.45e-013,34.4959,-8410.77,-8342.79,0,1,-0.014124,3.02224,-0.0723144
9.5e-013,34.4246,-8409.73,-8341.9,0,1,-0.0136981,3.03802,-0.0722992
9.55e-013,34.9637,-8408.22,-8339.33,0,1,-0.0132661,3.0538,-0.072284
9.6e-013,35.3843,-8407.15,-8337.43,0,1,-0.0127718,3.06957,-0.0722687
9.65e-013,35.5725,-8405.53,-8335.43,0,1,-0.0123129,3.08534,-0.0722533
9.7e-013,35.7954,-8404.32,-8333.78,0,1,-0.0119213,3.10111,-0.0722379
9.75e-013,35.8765,-8402.89,-8332.19,0,1,-0.011457,3.11688,-0.0722223
9.8e-013,36.0907,-8401.79,-8330.67,0,1,-0.0108655,3.13264,-0.0722067
9.85e-013,36.1771,-8400.97,-8329.68,0,1,-0.0103101,3.14839,-0.072191
9.9e-013,36.5057,-8400.38,-8328.45,0,1,-0.00992651,3.16415,-0.0721752
9.95e-013,36.5709,-8399.72,-8327.65,0,1,-0.00963763,3.1799,-0.0721593
1e-012,36.8732,-8399.37,-8326.71,0,1,-0.00932253,3.19564,-0.0721434
1.005e-012,37.6338,-8399.06,-8324.9,0,1,-0.00901356,3.21139,-0.0721274
1.01e-012,38.3485,-8398.87,-8323.31,0,1,-0.00882337,3.22713,-0.0721113
1.015e-012,38.7376,-8398.36,-8322.03,0,1,-0.00875913,3.24286,-0.0720951
1.02e-012,39.2471,-8398.65,-8321.31,0,1,-0.00872692,3.2586,-0.0720789
1.025e-012,39.515,-8398.72,-8320.85,0,1,-0.00870387,3.27433,-0.0720625
1.03e-012,39.8175,-8399.16,-8320.69,0,1,-0.00877045,3.29005,-0.0720461
1.035e-012,39.9155,-8399.34,-8320.68,0,1,-0.00893342,3.30577,-0.0720296
1.04e-012,40.0197,-8399.28,-8320.42,0,1,-0.00907221,3.32149,-0.0720131
1.045e-012,39.8157,-8398.76,-8320.3,0,1,-0.009147,3.33721,-0.0719964
1.05e-012,39.5156,-8398,-8320.13,0,1,-0.00928039,3.35292,-0.0719797
1.055e-012,39.5733,-8396.19,-8318.21,0,1,-0.00953967,3.36862,-0.0719629
1.06e-012,39.304,-8393.88,-8316.43,0,1,-0.00984369,3.38433,-0.071946
1.065e-012,38.7694,-8391.28,-8314.88,0,1,-0.0101671,3.40003,-0.071929
1.07e-012,38.2949,-8387.75,-8312.29,0,1,-0.0105797,3.41573,-0.071912
1.075e-012,37.7985,-8383.69,-8309.21,0,1,-0.0110197,3.43142,-0.0718949
1.08e-012,37.7197,-8380.08,-8305.75,0,1,-0.0113255,3.44711,-0.0718777
1.085e-012,37.6524,-8376.81,-8302.61,0,1,-0.0115304,3.46279,-0.0718604
1.09e-012,38.0185,-8374.31,-8299.39,0,1,-0.0118139,3.47847,-0.0718431
1.095e-012,38.2469,-8371.87,-8296.5,0,1,-0.0121662,3.49415,-0.0718256
1.1e-012,38.7549,-8370.64,-8294.27,0,1,-0.012417,3.50982,-0.0718081
1.105e-012,39.6365,-8368.59,-8290.49,0,1,-0.012546,3.52549,-0.0717905
1.11e-012,40.2119,-8366.68,-8287.44,0,1,-0.0126694,3.54116,-0.0717729
1.115e-012,40.6681,-8364.95,-8284.82,0,1,-0.0128028,3.55682,-0.0717551
1.12e-012,40.9617,-8362.91,-8282.2,0,1,-0.0128867,3.57248,-0.0717373
1.125e-012,41.3872,-8361.68,-8280.12,0,1,-0.0129384,3.58814,-0.0717194
1.13e-012,41.4519,-8360.05,-8278.37,0,1,-0.0130083,3.60379,-0.0717014
1.135e-012,42.0217,-8359.28,-8276.47,0,1,-0.0131074,3.61943,-0.0716834
1.14e-012,42.5186,-8358.99,-8275.2,1,2,-0.0132632,3.63508,-0.0716652
1.145e-012,43.3285,-8360.09,-8274.71,1,2,-0.013508,3.65071,-0.071647
1.15e-012,43.9527,-8361.66,-8275.05,1,2,-0.0137919,3.66635,-0.0716287
1.155e-012,45.2759,-8364.24,-8275.02,1,2,-0.0140429,3.68198,-0.0716103
1.16e-012,46.4246,-8366.68,-8275.2,1,2,-0.014261,3.69761,-0.0715919
1.165e-012,47.365,-8369.32,-8275.98,1,2,-0.0144551,3.71323,-0.0715734
1.17e-012,48.6384,-8373.47,-8277.62,1,2,-0.0145915,3.72885,-0.0715548
1.175e-012,49.7344,-8378.22,-8280.22,1,2,-0.0146784,3.74446,-0.0715361
1.18e-012,50.7258,-8383.54,-8283.59,1,2,-0.0147619,3.76007,-0.0715173
1.185e-012,51.1861,-8388.13,-8287.26,1,2,-0.0148101,3.77568,-0.0714985
1.19e-012,51.2768,-8392.15,-8291.11,1,2,-0.0147592,3.79128,-0.0714796
1.195e-012,50.848,-8395.31,-8295.11,1,2,-0.0146473,3.80688,-0.0714606
1.2e-012,49.9858,-8397.01,-8298.51,1,2,-0.014544,3.82247,-0.0714415
1.205e-012,49.5772,-8397.89,-8300.19,1,2,-0.0144195,3.83806,-0.0714223
1.21e-012,48.6709,-8397.8,-8301.9,1,2,-0.0142213,3.85365,-0.0714031
1.215e-012,47.6019,-8395.7,-8301.9,1,2,-0.0139866,3.86923,-0.0713838
1.22e-012,46.1787,-8392.81,-8301.81,1,2,-0.0137657,3.88481,-0.0713644
1.225e-012,44.7339,-8388.22,-8300.07,1,2,-0.0135427,3.90038,-0.071345
1.23e-012,43.0751,-8381.85,-8296.97,1,2,-0.0133014,3.91595,-0.0713254
1.235e-012,41.6823,-8375.09,-8292.96,1,2,-0.013078,3.93151,-0.0713058
1.24e-012,40.458,-8367.58,-8287.85,1,2,-0.0129188,3.94707,-0.0712861
1.245e-012,39.7461,-8360.34,-8282.02,1,2,-0.0128332,3.96263,-0.0712663
1.25e-012,39.482,-8353.66,-8275.86,1,2,-0.0127719,3.97818,-0.0712465
1.255e-012,40.2223,-8347.75,-8268.49,1,2,-0.0126603,3.99373,-0.0712265
1.26e-012,41.0211,-8342.42,-8261.59,1,2,-0.0125149,4.00927,-0.0712065
1.265e-012,41.6139,-8337.37,-8255.37,1,2,-0.012434,4.02481,-0.0711864
1.27e-012,42.2938,-8333.26,-8249.92,1,2,-0.0124028,4.04034,-0.0711663
1.275e-012,43.0862,-8329.58,-8244.68,1,2,-0.0123071,4.05587,-0.071146
1.28e-012,44.4836,-8327.72,-8240.06,1,2,-0.0122142,4.0714,-0.0711257
1.285e-012,46.5991,-8328.24,-8236.41,1,2,-0.012318,4.08692,-0.0711053
1.29e-012,49.3161,-8332.51,-8235.34,1,2,-0.0125671,4.10244,-0.0710849
1.295e-012,51.8825,-8338.07,-8235.83,1,2,-0.0127548,4.11795,-0.0710643
1.3e-012,53.7424,-8343.78,-8237.88,1,2,-0.0129471,4.13345,-0.0710437
1.305e-012,55.7351,-8349.85,-8240.02,1,2,-0.0133436,4.14896,-0.071023
1.31e-012,56.7623,-8354.83,-8242.97,1,2,-0.0138535,4.16446,-0.0710022
1.315e-012,57.2995,-8359.61,-8246.7,1,2,-0.0143097,4.17995,-0.0709813
1.32e-012,57.5834,-8364.1,-8250.63,1,2,-0.0148685,4.19544,-0.0709604
1.325e-012,57.9438,-8369.04,-8254.86,1,2,-0.0157008,4.21092,-0.0709394
1.33e-012,58.1142,-8373.34,-8258.83,1,2,-0.0166065,4.2264,-0.0709183
1.335e-012,58.5637,-8378.7,-8263.3,1,2,-0.0173818,4.24188,-0.0708971
1.34e-012,58.6806,-8383.58,-8267.95,1,2,-0.0181811,4.25735,-0.0708759
1.345e-012,58.517,-8388.39,-8273.08,1,2,-0.0191423,4.27281,-0.0708545
1.35e-012,57.7736,-8390.82,-8276.98,1,2,-0.0200881,4.28828,-0.0708331
1.355e-012,57.4565,-8392.96,-8279.73,0,1,-0.0208946,4.30373,-0.0708117
1.36e-012,56.5247,-8393.58,-8282.2,0,1,-0.021692,4.31919,-0.0707901
1.365e-012,55.4821,-8392.81,-8283.48,0,1,-0.0225177,4.33463,-0.0707685
1.37e-012,54.7763,-8392.28,-8284.34,0,1,-0.0232242,4.35008,-0.0707467
1.375e-012,54.3423,-8392.31,-8285.22,0,1,-0.0238151,4.36551,-0.070725
1.38e-012,54.4265,-8392.77,-8285.52,0,1,-0.0244414,4.38095,-0.0707031
1.385e-012,54.5335,-8393.39,-8285.93,0,1,-0.0250762,4.39637,-0.0706811
1.39e-012,54.8963,-8394.75,-8286.58,0,1,-0.025583,4.4118,-0.0706591
1.395e-012,54.7768,-8395.05,-8287.11,0,1,-0.0259928,4.42722,-0.070637
1.4e-012,54.4717,-8394.94,-8287.6,0,1,-0.0263891,4.44263,-0.0706149
1.405e-012,54.4243,-8393.88,-8286.63,0,1,-0.0267211,4.45804,-0.0705926
1.41e-012,54.1035,-8392.59,-8285.97,0,1,-0.0269714,4.47344,-0.0705703
1.415e-012,53.41,-8389.64,-8284.39,0,1,-0.0272495,4.48884,-0.0705479
1.42e-012,52.6854,-8385.81,-8282,0,1,-0.027569,4.50424,-0.0705254
1.425e-012,52.0172,-8382.06,-8279.55,0,1,-0.0278065,4.51963,-0.0705028
1.43e-012,51.5901,-8377.99,-8276.33,0,1,-0.0279411,4.53501,-0.0704802
1.435e-012,51.5119,-8374.37,-8272.87,0,1,-0.0280619,4.55039,-0.0704575
1.44e-012,51.9494,-8371.56,-8269.19,0,1,-0.0281746,4.56577,-0.0704347
1.445e-012,52.4005,-8369.19,-8265.94,0,1,-0.0282516,4.58114,-0.0704118
1.45e-012,53.2052,-8368.3,-8263.46,0,1,-0.0283647,4.5965,-0.0703889
1.455e-012,54.414,-8367.39,-8260.17,0,1,-0.0285603,4.61186,-0.0703659
1.46e-012,55.2803,-8366.46,-8257.53,0,1,-0.0287726,4.62721,-0.0703428
1.465e-012,55.5351,-8364.7,-8255.26,0,1,-0.028985,4.64256,-0.0703196
1.47e-012,55.7188,-8363.38,-8253.58,0,1,-0.0292691,4.65791,-0.0702963
1.475e-012,55.4553,-8361.17,-8251.9,0,1,-0.0295958,4.67325,-0.070273
