"Angle"	"Energy kJ/mol"	"BondedTermsEnergy"	"NonBondedTermsEnergy"	"BondStretchEnergy"	"AngleStretchEnergy"	"TorsionEnergy"	"OutOfPlaneEnergy"	"DispersionEnergy"	"ElectrostaticEnergy"	"NonBondedEnergyC"	"NonBondedEnergyD"
-39.400000	-1502.867489	-2134.397527	631.530038	45.922830	656.224898	-3025.354336	188.809081	259.447509	372.082529	0.000000	0.000000
-39.200000	-1504.101341	-2135.650511	631.549170	45.922830	654.945634	-3025.328057	188.809081	259.447754	372.101416	0.000000	0.000000
-39.000000	-1505.330680	-2136.899048	631.568368	45.922830	653.670766	-3025.301725	188.809081	259.448009	372.120358	0.000000	0.000000
-38.800000	-1506.555461	-2138.143092	631.587630	45.922830	652.400344	-3025.275347	188.809081	259.448274	372.139356	0.000000	0.000000
-38.600000	-1507.771896	-2139.382741	631.610845	45.922830	651.134272	-3025.248925	188.809081	259.452436	372.158409	0.000000	0.000000
-38.400000	-1508.983842	-2140.617958	631.634116	45.922830	649.872594	-3025.222464	188.809081	259.456601	372.177515	0.000000	0.000000
-38.200000	-1510.195170	-2141.848725	631.653555	45.922830	648.615333	-3025.195970	188.809081	259.456882	372.196673	0.000000	0.000000
-38.000000	-1511.401965	-2143.075019	631.673053	45.922830	647.362517	-3025.169447	188.809081	259.457172	372.215881	0.000000	0.000000
-37.800000	-1512.604289	-2144.296900	631.692611	45.922830	646.114088	-3025.142899	188.809081	259.457471	372.235140	0.000000	0.000000
-37.600000	-1513.802028	-2145.514252	631.712225	45.922830	644.870170	-3025.116333	188.809081	259.457780	372.254445	0.000000	0.000000
-37.400000	-1514.995219	-2146.727113	631.731894	45.922830	643.630729	-3025.089753	188.809081	259.458097	372.273797	0.000000	0.000000
-37.200000	-1516.183968	-2147.935587	631.751619	45.922830	642.395663	-3025.063161	188.809081	259.458423	372.293195	0.000000	0.000000
-37.000000	-1517.368085	-2149.139481	631.771395	45.922830	641.165174	-3025.036566	188.809081	259.458759	372.312637	0.000000	0.000000
-36.800000	-1518.547740	-2150.338965	631.791225	45.922830	639.939093	-3025.009969	188.809081	259.459103	372.332122	0.000000	0.000000
-36.600000	-1519.722781	-2151.533884	631.811104	45.922830	638.717581	-3024.983377	188.809081	259.459455	372.351648	0.000000	0.000000
-36.400000	-1520.893309	-2152.724341	631.831032	45.922830	637.500540	-3024.956793	188.809081	259.459817	372.371215	0.000000	0.000000
-36.200000	-1522.059232	-2153.910239	631.851007	45.922830	636.288073	-3024.930223	188.809081	259.460187	372.390820	0.000000	0.000000
-36.000000	-1523.220647	-2155.091676	631.871030	45.922830	635.080083	-3024.903670	188.809081	259.460565	372.410464	0.000000	0.000000
-35.800000	-1524.377434	-2156.268529	631.891096	45.922830	633.876701	-3024.877141	188.809081	259.460952	372.430143	0.000000	0.000000
-35.600000	-1525.537448	-2157.440860	631.903412	45.922830	632.677869	-3024.850640	188.809081	259.453554	372.449858	0.000000	0.000000
-35.400000	-1526.685119	-2158.608662	631.923543	45.922830	631.483596	-3024.824169	188.809081	259.453936	372.469607	0.000000	0.000000
-35.200000	-1527.828136	-2159.771850	631.943714	45.922830	630.293976	-3024.797737	188.809081	259.454327	372.489387	0.000000	0.000000
-35.000000	-1528.966576	-2160.930500	631.963924	45.922830	629.108934	-3024.771345	188.809081	259.454725	372.509199	0.000000	0.000000
-34.800000	-1530.100407	-2162.084580	631.984173	45.922830	627.928507	-3024.744999	188.809081	259.455132	372.529040	0.000000	0.000000
-34.600000	-1531.229575	-2163.234032	632.004457	45.922830	626.752760	-3024.718704	188.809081	259.455547	372.548910	0.000000	0.000000
-34.400000	-1532.354135	-2164.378911	632.024777	45.922830	625.581640	-3024.692463	188.809081	259.455970	372.568807	0.000000	0.000000
-34.200000	-1533.474054	-2165.519184	632.045130	45.922830	624.415186	-3024.666281	188.809081	259.456400	372.588730	0.000000	0.000000
-34.000000	-1534.589319	-2166.654835	632.065516	45.922830	623.253417	-3024.640163	188.809081	259.456838	372.608677	0.000000	0.000000
-33.800000	-1535.699905	-2167.785833	632.085928	45.922830	622.096369	-3024.614114	188.809081	259.457284	372.628643	0.000000	0.000000
-33.600000	-1536.805824	-2168.912186	632.106363	45.922830	620.944040	-3024.588137	188.809081	259.457738	372.648624	0.000000	0.000000
