step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.0170158,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,-3.74963e-005,0.0556947,-0.0377543,0.635844,0.503025,1
10,2.38184,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,-6.89656e-005,0.0556759,-0.0377777,0.635954,0.503075,1
20,2.58212,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,-7.86264e-005,0.0556272,-0.0378214,0.636106,0.503136,1
30,3.43237,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,-5.00023e-005,0.0555621,-0.0378687,0.636106,0.503136,1
40,3.57524,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,-0.000107747,0.0555698,-0.0379362,0.636243,0.503177,1
50,3.49294,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,-0.000190867,0.0556103,-0.0380136,0.636391,0.503216,1
60,3.22171,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,-0.000184146,0.0556296,-0.0380772,0.636522,0.503246,1
70,3.28202,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,-0.000135557,0.055612,-0.0381276,0.636739,0.50329,1
80,2.93201,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,-0.000154836,0.0556052,-0.0381887,0.636954,0.503325,1
90,2.89002,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,-0.000200788,0.0556088,-0.0382639,0.637107,0.503344,1
100,2.69923,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,-0.000217187,0.0556154,-0.0383333,0.637253,0.503356,1
110,11.6028,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,-0.000224581,0.0556019,-0.0384146,0.637495,0.503367,1
120,18.433,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,-0.000264082,0.0555771,-0.0385057,0.637764,0.503371,1
130,22.6937,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,-0.000282545,0.0555412,-0.0386168,0.638012,0.503366,1
140,25.3924,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,-0.000258073,0.0555053,-0.0387683,0.638252,0.503352,1
150,26.9028,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,-0.000275749,0.0554958,-0.0389504,0.63849,0.503331,1
160,27.4507,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,-0.00036606,0.0555452,-0.0391315,0.638729,0.503302,1
170,27.4023,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,-0.00039673,0.0555854,-0.0393018,0.638921,0.503273,1
180,27.3345,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,-0.000291938,0.0555478,-0.0394898,0.639067,0.503245,1
190,26.5115,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,-0.000158353,0.0554737,-0.0397403,0.639229,0.50321,1
200,25.8269,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,-7.49826e-005,0.0554236,-0.0400652,0.639375,0.503173,1
210,34.0208,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,1.37328e-005,0.0553747,-0.0404964,0.639434,0.503157,1
220,39.0072,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,0.000109531,0.0553076,-0.0410277,0.63944,0.503155,1
230,41.8825,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,0.000100386,0.0552726,-0.0416097,0.639455,0.50315,1
240,43.0749,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,1.24335e-005,0.0552798,-0.0422189,0.639455,0.50315,1
250,43.0659,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,-5.60727e-005,0.0553026,-0.042911,0.639455,0.50315,1
260,42.7266,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,-0.000106592,0.0552957,-0.0437194,0.639479,0.503139,1
270,41.7603,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,-0.000151762,0.0552727,-0.0445595,0.639552,0.503103,1
280,41.0278,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,-2.5466e-005,0.0552435,-0.0453254,0.639575,0.503091,1
290,40.3086,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,0.000267848,0.0552164,-0.0460578,0.639588,0.503084,1
300,40.1443,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,0.000530431,0.0551419,-0.0468723,0.639588,0.503084,1
310,48.8304,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,0.000660893,0.0550963,-0.0478254,0.639588,0.503084,1
320,54.6433,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,0.000784912,0.0551347,-0.048853,0.639588,0.503084,1
330,58.1187,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,0.000848859,0.0551829,-0.0499263,0.639588,0.503084,1
340,61.1458,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,0.000833782,0.0550628,-0.0510743,0.639588,0.503084,1
350,64.3342,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,0.000839716,0.0548885,-0.052223,0.639588,0.503084,1
360,68.7821,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,0.000915346,0.0548146,-0.0533603,0.639588,0.503084,1
370,73.4135,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,0.000867883,0.0549071,-0.0546283,0.639588,0.503084,1
380,79.5965,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,0.000710879,0.0550172,-0.056029,0.639588,0.503084,1
390,84.9888,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,0.000533471,0.0551089,-0.0572203,0.639588,0.503084,1
400,89.061,0,0,0,-2.30291e-008,3.25116e-009,0.981818,0,0,0,0.000375193,0.0551716,-0.0580654,0.639588,0.503084,1
