step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00355655,0,0,0,-2.88541e-008,5.68953e-009,0.981818,0,0,0,0.000173022,0.0553567,-0.0491773,0.636243,0.501194,1
10,0.638106,0,0,0,-2.88541e-008,5.68953e-009,0.981818,0,0,0,0.000170069,0.0553575,-0.049136,0.636243,0.501194,1
20,0.772435,0,0,0,-2.88541e-008,5.68953e-009,0.981818,0,0,0,0.000148024,0.0553395,-0.0490208,0.636243,0.501194,1
30,1.09656,0,0,0,-2.88541e-008,5.68953e-009,0.981818,0,0,0,0.000107217,0.0552949,-0.0488905,0.636243,0.501194,1
40,1.40858,0,0,0,-2.88541e-008,5.68953e-009,0.981818,0,0,0,0.000100138,0.0552763,-0.0487759,0.636243,0.501194,1
50,1.52061,0,0,0,-2.88541e-008,5.68953e-009,0.981818,0,0,0,0.000116531,0.0553144,-0.0486721,0.636243,0.501194,1
60,1.64262,0,0,0,-2.88541e-008,5.68953e-009,0.981818,0,0,0,0.000109066,0.055368,-0.0485097,0.636243,0.501194,1
70,1.71137,0,0,0,-2.88541e-008,5.68953e-009,0.981818,0,0,0,7.09269e-005,0.0553882,-0.0482968,0.636243,0.501194,1
80,1.74234,0,0,0,-2.88541e-008,5.68953e-009,0.981818,0,0,0,5.11433e-005,0.0553817,-0.048095,0.636243,0.501194,1
90,1.77495,0,0,0,-2.88541e-008,5.68953e-009,0.981818,0,0,0,5.8216e-005,0.055367,-0.047945,0.636243,0.501194,1
100,1.74888,0,0,0,-2.88541e-008,5.68953e-009,0.981818,0,0,0,6.50804e-005,0.0553501,-0.047798,0.636243,0.501194,1
110,11.0616,0,0,0,-2.88541e-008,5.68953e-009,0.981818,0,0,0,5.53514e-005,0.055331,-0.0474566,0.636243,0.501194,1
120,18.182,0,0,0,-2.88541e-008,5.68953e-009,0.981818,0,0,0,4.63582e-005,0.0553354,-0.0469085,0.636243,0.501194,1
130,23.0884,0,0,0,-2.88541e-008,5.68953e-009,0.981818,0,0,0,3.13669e-005,0.0553494,-0.0462768,0.636278,0.501208,1
140,26.0861,0,0,0,-2.88541e-008,5.68953e-009,0.981818,0,0,0,-7.23137e-006,0.0553428,-0.0456144,0.636346,0.501221,1
150,27.9385,0,0,0,-2.88541e-008,5.68953e-009,0.981818,0,0,0,-5.18707e-005,0.0553222,-0.0449539,0.636525,0.501227,1
160,29.0072,0,0,0,-2.88541e-008,5.68953e-009,0.981818,0,0,0,-8.51756e-005,0.0553012,-0.0442983,0.63669,0.501213,1
170,29.3301,0,0,0,-2.88541e-008,5.68953e-009,0.981818,0,0,0,-0.000143038,0.0552697,-0.043633,0.636845,0.501185,1
180,29.3053,0,0,0,-2.88541e-008,5.68953e-009,0.981818,0,0,0,-0.000237282,0.0552273,-0.0429407,0.636967,0.501148,1
190,28.9838,0,0,0,-2.88541e-008,5.68953e-009,0.981818,0,0,0,-0.000320009,0.055189,-0.0422554,0.637122,0.501088,1
200,28.6144,0,0,0,-2.88541e-008,5.68953e-009,0.981818,0,0,0,-0.000364834,0.0551612,-0.0416264,0.637319,0.501002,1
210,37.4928,0,0,0,-2.88541e-008,5.68953e-009,0.981818,0,0,0,-0.000408402,0.0551234,-0.0409943,0.637484,0.500918,1
