step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00128346,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,0.000356572,0.0552097,-0.0496396,0.636592,0.498835,1
10,0.203005,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,0.000360261,0.0552056,-0.0496231,0.636506,0.498849,1
20,0.311964,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,0.000378655,0.0551995,-0.049553,0.636481,0.498851,1
30,0.482893,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,0.000410201,0.0551894,-0.0494529,0.636481,0.498851,1
40,0.642656,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,0.000427124,0.0551885,-0.0494008,0.636481,0.498851,1
50,0.760362,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,0.000427356,0.0551923,-0.0493904,0.636456,0.498857,1
60,0.84324,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,0.000429336,0.0551949,-0.0493266,0.636456,0.498857,1
70,0.929178,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,0.00043326,0.0551878,-0.0491924,0.636456,0.498857,1
80,0.957489,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,0.000421491,0.0551809,-0.0490735,0.636456,0.498857,1
90,0.99069,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,0.000400668,0.0551769,-0.049012,0.636434,0.498868,1
100,0.991227,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,0.00038898,0.0551726,-0.0489523,0.636434,0.498868,1
110,10.084,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,0.000381414,0.0551516,-0.0487295,0.636434,0.498868,1
120,17.2614,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,0.000355898,0.0551288,-0.0483536,0.636434,0.498868,1
130,22.197,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,0.000311106,0.0551199,-0.0479074,0.636434,0.498868,1
140,25.3988,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,0.000268879,0.0551163,-0.0473961,0.636434,0.498868,1
150,27.3797,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,0.000238941,0.0551011,-0.0468609,0.636434,0.498868,1
160,28.5126,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,0.000214001,0.0550869,-0.0463653,0.636434,0.498868,1
170,29.0673,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,0.00019725,0.0550805,-0.0458642,0.636434,0.498868,1
180,29.2898,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,0.000191317,0.0550704,-0.0452615,0.636434,0.498868,1
190,29.2511,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,0.000177086,0.0550513,-0.0445988,0.636434,0.498868,1
200,29.1471,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,0.000137256,0.0550339,-0.0439945,0.636434,0.498868,1
210,38.3219,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,8.70057e-005,0.0550127,-0.043392,0.636434,0.498868,1
220,44.4795,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,4.74639e-005,0.0549718,-0.0426669,0.636434,0.498868,1
230,48.4241,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,-2.28034e-006,0.0549249,-0.0418296,0.636434,0.498868,1
240,50.8886,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,-7.97497e-005,0.054898,-0.0409802,0.636434,0.498868,1
250,52.1402,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,-0.000161157,0.0548874,-0.0401431,0.636434,0.498868,1
260,52.6344,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,-0.000227553,0.0548604,-0.0392745,0.636434,0.498868,1
270,52.435,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,-0.000288414,0.0548199,-0.0383881,0.636434,0.498868,1
280,51.8378,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,-0.000340021,0.0547819,-0.0375256,0.636434,0.498868,1
290,50.8959,0,0,0,-2.37064e-008,7.04419e-009,0.981818,0,0,0,-0.000390086,0.0547473,-0.0366465,0.636434,0.498868,1
