step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,0.738936,-3684.37,0,0.664813,6.84789,0,100,-4389.82,705.442,641.044,996.181,-6510.91,483.87,704.895,0.547051
1,0.726148,-3684.91,-0.531396,0.651517,10.4609,0.115071,100,-4390.89,705.986,639.094,995.924,-6509.78,483.875,705.604,0.382453
2,0.712781,-3687.21,-2.83813,0.63822,13.4027,0.273719,100,-4389.16,701.951,640.025,997.114,-6510,483.697,702.928,-0.976403
3,0.699479,-3686.33,-1.95334,0.624924,11.933,0.442153,100,-4389.68,703.348,639.86,996.253,-6509.69,483.903,703.921,-0.5731
4,0.686187,-3685.62,-1.24956,0.611628,13.0394,0.608173,100,-4389.57,703.952,639.968,996.209,-6509.67,483.916,704.52,-0.568123
5,0.672891,-3685.43,-1.05794,0.598332,16.5111,0.804628,100,-4389.58,704.152,639.942,996.147,-6509.61,483.941,704.736,-0.583697
6,0.659585,-3685.19,-0.815065,0.585035,18.7093,1.03878,100,-4389.57,704.377,639.969,996.123,-6509.6,483.943,704.959,-0.582066
7,0.646289,-3684.89,-0.517056,0.571739,8.77528,1.2215,100,-4389.47,704.581,640.024,996.076,-6509.53,483.961,705.201,-0.619439
8,0.632978,-3685.14,-0.762153,0.558443,-3.78681,1.25466,100,-4389.39,704.255,639.986,996.148,-6509.55,484.022,704.943,-0.687421
9,0.619674,-3684.45,-0.0736216,0.545147,-12.6555,1.14535,100,-4389.4,704.949,640.059,996.073,-6509.51,483.983,705.579,-0.629634
10,0.606378,-3685.78,-1.40825,0.53185,-18.5736,0.937739,100,-4389.46,703.677,639.971,996.142,-6509.57,483.999,704.348,-0.670166
11,0.593078,-3686.09,-1.721,0.518554,-16.2568,0.706182,100,-4389.5,703.408,639.996,996.082,-6509.59,484.011,704.094,-0.685798
12,0.579778,-3686.14,-1.76446,0.505258,-12.2542,0.516637,100,-4389.49,703.355,639.974,996.144,-6509.61,484.003,704.05,-0.69503
13,0.566483,-3686.92,-2.54135,0.491962,-10.378,0.366175,100,-4389.58,702.666,639.839,996.185,-6509.61,484.001,703.319,-0.653338
14,0.553186,-3687.8,-3.42685,0.478665,-9.86777,0.231578,100,-4389.57,701.765,639.857,996.261,-6509.66,483.976,702.455,-0.689689
15,0.539887,-3688.72,-4.34557,0.465369,-7.04269,0.119155,100,-4389.58,700.865,639.928,996.137,-6509.65,484,701.541,-0.676138
16,0.526583,-3689.76,-5.38198,0.452073,-5.04025,0.0388265,100,-4389.64,699.882,639.834,996.25,-6509.71,483.983,700.55,-0.667453
17,0.513293,-3690.4,-6.02747,0.438777,1.82689,0.0174636,100,-4389.84,699.435,639.849,996.135,-6509.76,483.937,700.032,-0.597407
18,0.499995,-3689.49,-5.12086,0.42548,7.49351,0.0794268,100,-4389.9,700.334,639.933,996.094,-6509.82,483.892,700.82,-0.486097
19,0.486702,-3688.36,-3.98882,0.412184,17.6398,0.246516,100,-4390.15,701.789,639.965,995.935,-6509.9,483.849,702.062,-0.273048
20,0.473411,-3687.07,-2.69622,0.398888,37.142,0.610713,100,-4390.37,703.3,640.018,995.954,-6510.05,483.704,703.261,0.0388446
21,0.460128,-3686.4,-2.02382,0.385592,73.2891,1.34487,100,-4390.91,704.51,639.882,995.863,-6510.18,483.532,703.943,0.566256
22,0.446865,-3684.88,-0.507444,0.372295,125.137,2.66403,100,-4391.78,706.902,639.858,995.664,-6510.52,483.216,705.618,1.28343
23,0.433596,-3683.01,1.36876,0.358999,192.078,4.77291,100,-4392.71,709.773,639.519,995.652,-6510.79,482.911,707.27,2.50374
24,0.42036,-3678.27,6.10113,0.345703,273.664,7.86923,100,-4393.57,715.231,639.403,995.813,-6511.27,482.478,711.435,3.79511
25,0.407168,-3673.82,10.5524,0.332406,353.258,12.0371,100,-4393.46,719.783,639.732,996.201,-6511.45,482.057,713.804,5.97951
26,0.393922,-3668.92,15.4569,0.31911,439.008,17.3042,100,-4393.65,724.733,640.005,997.097,-6512.15,481.399,716.493,8.23973
27,0.380705,-3663.46,20.9183,0.305814,489.533,23.4772,100,-4392.64,729.325,640.48,997.838,-6512.05,481.093,718.166,11.1582
28,0.367536,-3657.31,27.0623,0.292518,508.232,30.1105,100,-4390.05,732.812,640.66,1001.27,-6512.73,480.74,719.483,13.329
29,0.354299,-3651.39,32.9866,0.279221,470.483,36.6171,100,-4385.45,734.067,641.875,1003.77,-6512.39,481.298,718.337,15.7298
30,0.341027,-3645.42,38.9582,0.265925,462.713,42.8211,100,-4379.9,734.485,642.004,1009.09,-6512.7,481.712,717.81,16.6743
