step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,-0.59069,-3685.61,0,-0.664813,-6.3262,0,200,-4391.02,705.409,639.03,996.066,-6509.91,483.798,705.018,0.391516
1,-0.588925,-3688.83,-3.21796,-0.663483,-5.44335,-0.00782455,200,-4389.94,701.109,639.771,996.324,-6509.85,483.819,701.677,-0.567631
2,-0.587581,-3688.89,-3.28264,-0.662154,-4.74217,-0.014596,200,-4389.9,701.007,639.76,996.354,-6509.85,483.83,701.585,-0.57803
3,-0.586247,-3688.91,-3.29398,-0.660824,-3.98063,-0.020395,200,-4389.9,700.998,639.753,996.362,-6509.85,483.828,701.572,-0.5742
4,-0.584918,-3688.91,-3.30035,-0.659494,-3.21622,-0.0251796,200,-4389.9,700.991,639.749,996.374,-6509.85,483.826,701.563,-0.57251
5,-0.583587,-3688.92,-3.30433,-0.658165,-2.44803,-0.0289453,200,-4389.9,700.986,639.754,996.372,-6509.85,483.825,701.561,-0.574412
6,-0.582257,-3688.92,-3.30717,-0.656835,-1.68283,-0.0316915,200,-4389.91,700.988,639.756,996.373,-6509.86,483.823,701.564,-0.575652
7,-0.580927,-3688.92,-3.30893,-0.655506,-0.914821,-0.0334185,200,-4389.91,700.988,639.754,996.38,-6509.86,483.82,701.562,-0.574365
8,-0.579597,-3688.92,-3.30966,-0.654176,-0.150427,-0.0341267,200,-4389.91,700.99,639.759,996.38,-6509.87,483.817,701.566,-0.576334
9,-0.578267,-3688.92,-3.30935,-0.652846,0.613898,-0.0338185,200,-4389.91,700.993,639.757,996.384,-6509.87,483.815,701.567,-0.574447
10,-0.576937,-3688.92,-3.30802,-0.651517,1.3757,-0.0324958,200,-4389.91,700.99,639.763,996.388,-6509.87,483.813,701.565,-0.574989
11,-0.575607,-3688.92,-3.3057,-0.650187,2.13364,-0.0301628,200,-4389.92,701,639.762,996.387,-6509.88,483.81,701.574,-0.573303
12,-0.574277,-3688.91,-3.30234,-0.648857,2.8886,-0.0268239,200,-4389.92,701.006,639.76,996.392,-6509.88,483.809,701.578,-0.571872
13,-0.572947,-3688.91,-3.29795,-0.647528,3.63858,-0.0224846,200,-4389.92,701.016,639.761,996.393,-6509.88,483.805,701.587,-0.571191
14,-0.571617,-3688.9,-3.29263,-0.646198,4.38343,-0.0171514,200,-4389.93,701.025,639.759,996.396,-6509.89,483.804,701.597,-0.571788
15,-0.570287,-3688.9,-3.28626,-0.644869,5.12304,-0.0108314,200,-4389.93,701.032,639.77,996.389,-6509.89,483.803,701.605,-0.572477
16,-0.568957,-3688.89,-3.27884,-0.643539,5.85214,-0.00353497,200,-4389.93,701.037,639.765,996.404,-6509.89,483.797,701.606,-0.568234
17,-0.567626,-3688.88,-3.27066,-0.642209,6.58131,0.00473094,200,-4389.93,701.047,639.788,996.383,-6509.9,483.8,701.621,-0.573492
18,-0.566297,-3688.87,-3.26139,-0.64088,7.3053,0.0139629,200,-4389.92,701.05,639.773,996.409,-6509.9,483.795,701.62,-0.570498
19,-0.564966,-3688.86,-3.25126,-0.63955,8.0247,0.0241545,200,-4389.93,701.066,639.773,996.408,-6509.9,483.794,701.636,-0.569992
20,-0.563636,-3688.85,-3.24005,-0.63822,8.73108,0.035294,200,-4389.93,701.08,639.777,996.407,-6509.91,483.791,701.65,-0.570418
21,-0.562306,-3688.84,-3.22804,-0.636891,9.42928,0.0473672,200,-4389.92,701.083,639.789,996.407,-6509.91,483.789,701.651,-0.568576
