step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,0.738936,-3685.62,0,0.664813,6.31534,0,200,-4390.86,705.236,639.358,995.929,-6509.93,483.778,704.869,0.367369
1,0.738036,-3688.82,-3.19075,0.663483,6.95444,0.00882192,200,-4389.88,701.065,639.813,996.294,-6509.82,483.835,701.632,-0.566303
2,0.736724,-3688.86,-3.23627,0.662154,7.77631,0.0186151,200,-4389.89,701.029,639.76,996.341,-6509.83,483.839,701.608,-0.579254
3,0.735399,-3688.86,-3.23099,0.660824,8.5306,0.0294562,200,-4389.87,701.011,639.771,996.342,-6509.82,483.84,701.587,-0.575772
4,0.734069,-3688.85,-3.22053,0.659494,9.27667,0.0412947,200,-4389.87,701.03,639.756,996.344,-6509.82,483.844,701.609,-0.579134
5,0.732739,-3688.83,-3.2077,0.658165,10.0189,0.0541226,200,-4389.87,701.036,639.758,996.337,-6509.81,483.846,701.611,-0.575071
6,0.731409,-3688.89,-3.26482,0.656835,10.7533,0.0679323,200,-4389.88,700.986,639.753,996.331,-6509.81,483.851,701.566,-0.580222
7,0.730079,-3688.87,-3.25011,0.655506,11.4795,0.0827129,200,-4389.87,700.991,639.757,996.33,-6509.81,483.852,701.572,-0.580593
8,0.728749,-3688.86,-3.23437,0.654176,12.2008,0.0984559,200,-4389.86,701.004,639.754,996.333,-6509.8,483.853,701.587,-0.582212
9,0.727419,-3688.29,-2.6694,0.652846,9.33358,0.112772,200,-4389.83,701.537,639.772,996.32,-6509.79,483.863,702.117,-0.580419
10,0.726088,-3688.01,-2.38455,0.651517,8.28472,0.124485,200,-4389.81,701.805,639.783,996.31,-6509.78,483.869,702.382,-0.577452
11,0.724757,-3688,-2.37279,0.650187,9.01602,0.135987,200,-4389.81,701.815,639.785,996.306,-6509.77,483.87,702.393,-0.577927
12,0.723427,-3687.98,-2.36022,0.648857,9.7412,0.148457,200,-4389.81,701.823,639.783,996.305,-6509.77,483.873,702.399,-0.576152
13,0.722097,-3687.7,-2.07393,0.647528,8.6536,0.160686,200,-4389.79,702.091,639.791,996.306,-6509.76,483.875,702.668,-0.577112
14,0.720766,-3687.69,-2.06203,0.646198,9.37304,0.17267,200,-4389.78,702.097,639.796,996.298,-6509.76,483.878,702.675,-0.577555
15,0.719435,-3687.67,-2.049,0.644869,10.085,0.185606,200,-4389.78,702.11,639.804,996.286,-6509.75,483.88,702.684,-0.573415
16,0.718105,-3687.66,-2.03528,0.643539,10.7841,0.19948,200,-4389.78,702.121,639.803,996.282,-6509.75,483.883,702.697,-0.576132
17,0.716776,-3687.65,-2.02065,0.642209,11.4641,0.214271,200,-4389.77,702.128,639.802,996.286,-6509.75,483.884,702.707,-0.578199
18,0.715446,-3687.63,-2.00488,0.64088,12.1342,0.22996,200,-4389.77,702.136,639.803,996.286,-6509.74,483.886,702.715,-0.578755
19,0.714116,-3687.61,-1.98825,0.63955,12.7954,0.246533,200,-4389.76,702.15,639.807,996.278,-6509.73,483.887,702.728,-0.5781
20,0.712785,-3687.6,-1.97072,0.63822,13.4433,0.263977,200,-4389.76,702.166,639.81,996.27,-6509.73,483.89,702.749,-0.582376
21,0.711455,-3687.58,-1.95228,0.636891,14.0837,0.282277,200,-4389.76,702.181,639.805,996.281,-6509.73,483.89,702.763,-0.582752
22,0.710126,-3687.28,-1.66043,0.635561,12.8472,0.300181,200,-4389.74,702.457,639.819,996.265,-6509.72,483.895,703.036,-0.579464
23,0.708795,-3687.27,-1.64304,0.634232,13.4624,0.317672,200,-4389.74,702.469,639.82,996.263,-6509.72,483.898,703.048,-0.57977
24,0.707465,-3687.25,-1.62462,0.632902,14.0731,0.335978,200,-4389.74,702.495,639.802,996.265,-6509.71,483.899,703.072,-0.577457
25,0.706134,-3686.68,-1.05933,0.631572,10.8883,0.352573,200,-4389.72,703.033,639.819,996.276,-6509.72,483.904,703.614,-0.58144
26,0.704803,-3686.67,-1.0442,0.630243,11.506,0.367461,200,-4389.7,703.031,639.845,996.253,-6509.71,483.91,703.615,-0.584272
27,0.703474,-3686.38,-0.75526,0.628913,10.1894,0.381884,200,-4389.71,703.329,639.844,996.257,-6509.71,483.9,703.914,-0.585489
28,0.702143,-3686.37,-0.741354,0.627583,10.7838,0.395828,200,-4389.7,703.338,639.855,996.233,-6509.7,483.908,703.921,-0.583553
29,0.700813,-3686.35,-0.726677,0.626254,11.3638,0.410552,200,-4389.69,703.342,639.862,996.233,-6509.7,483.908,703.92,-0.578062
30,0.699483,-3686.34,-0.711154,0.624924,11.9206,0.426031,200,-4389.68,703.345,639.869,996.231,-6509.69,483.91,703.928,-0.582792
31,0.698152,-3686.32,-0.694892,0.623595,12.4753,0.44225,200,-4389.68,703.358,639.863,996.234,-6509.69,483.911,703.939,-0.580635
32,0.696823,-3686.3,-0.678102,0.622265,13.0025,0.459188,200,-4389.67,703.371,639.872,996.232,-6509.69,483.911,703.959,-0.587601
33,0.695492,-3686.01,-0.38801,0.620935,11.584,0.475534,200,-4389.66,703.646,639.87,996.241,-6509.68,483.915,704.228,-0.582008
34,0.694163,-3685.72,-0.0993617,0.619606,10.1606,0.48999,200,-4389.66,703.935,639.88,996.231,-6509.68,483.913,704.516,-0.581095
35,0.692832,-3685.71,-0.0856013,0.618276,10.6706,0.503839,200,-4389.66,703.946,639.888,996.222,-6509.68,483.917,704.531,-0.584648
36,0.691501,-3685.7,-0.0708822,0.616946,11.173,0.518361,200,-4389.66,703.961,639.89,996.214,-6509.68,483.918,704.542,-0.580559
37,0.690171,-3685.68,-0.0558461,0.615617,11.6546,0.533537,200,-4389.65,703.969,639.897,996.213,-6509.68,483.918,704.558,-0.588831
38,0.68884,-3685.66,-0.0397808,0.614287,12.1315,0.54935,200,-4389.65,703.986,639.898,996.193,-6509.66,483.923,704.565,-0.579487
39,0.687511,-3685.65,-0.0236344,0.612958,12.5777,0.565777,200,-4389.63,703.984,639.902,996.21,-6509.67,483.92,704.572,-0.587304
40,0.686181,-3685.63,-0.00654127,0.611628,13.0091,0.582787,200,-4389.63,703.995,639.903,996.214,-6509.66,483.921,704.584,-0.589003
41,0.684852,-3685.61,0.0111768,0.610298,13.4347,0.600368,200,-4389.61,704.001,639.91,996.192,-6509.65,483.929,704.585,-0.584022
42,0.683522,-3685.6,0.0291246,0.608969,13.8363,0.618498,200,-4389.61,704.015,639.917,996.201,-6509.65,483.926,704.607,-0.592203
43,0.682192,-3685.58,0.0477901,0.607639,14.221,0.637151,200,-4389.62,704.039,639.917,996.192,-6509.65,483.927,704.626,-0.587891
44,0.680862,-3685.56,0.0669811,0.606309,14.5964,0.656309,200,-4389.6,704.047,639.922,996.197,-6509.65,483.925,704.641,-0.593564
45,0.679532,-3685.54,0.0867078,0.60498,14.9563,0.675956,200,-4389.59,704.055,639.934,996.168,-6509.63,483.935,704.639,-0.584282
46,0.678201,-3685.52,0.106746,0.60365,15.296,0.696068,200,-4389.59,704.075,639.933,996.173,-6509.63,483.935,704.662,-0.587847
47,0.676872,-3685.5,0.127316,0.602321,15.6266,0.716625,200,-4389.58,704.087,639.937,996.169,-6509.62,483.933,704.669,-0.581611
48,0.675541,-3685.48,0.148231,0.600991,15.9333,0.737607,200,-4389.58,704.106,639.941,996.17,-6509.63,483.936,704.695,-0.589053
49,0.674212,-3685.45,0.169597,0.599661,16.2302,0.75899,200,-4389.58,704.124,639.934,996.169,-6509.62,483.938,704.712,-0.588251
50,0.672881,-3685.43,0.191345,0.598332,16.5129,0.780758,200,-4389.57,704.142,639.944,996.166,-6509.62,483.937,704.731,-0.589405
51,0.671551,-3685.41,0.213478,0.597002,16.7828,0.802893,200,-4389.56,704.151,639.947,996.165,-6509.61,483.94,704.739,-0.58739
52,0.670222,-3685.39,0.235947,0.595672,17.0386,0.825378,200,-4389.56,704.174,639.957,996.154,-6509.61,483.94,704.765,-0.590634
53,0.668891,-3685.37,0.25877,0.594343,17.2826,0.848195,200,-4389.55,704.18,639.962,996.156,-6509.61,483.943,704.773,-0.593009
54,0.667562,-3685.34,0.281906,0.593013,17.5118,0.871327,200,-4389.55,704.21,639.964,996.149,-6509.61,483.94,704.798,-0.588442
55,0.666231,-3685.32,0.305342,0.591684,17.7318,0.894757,200,-4389.56,704.237,639.964,996.14,-6509.6,483.944,704.825,-0.587897
56,0.664901,-3685.3,0.329072,0.590354,17.9391,0.918472,200,-4389.54,704.244,639.977,996.147,-6509.6,483.94,704.83,-0.585969
57,0.663571,-3685.27,0.353062,0.589024,18.1303,0.942451,200,-4389.54,704.269,639.968,996.154,-6509.61,483.945,704.865,-0.596799
58,0.66224,-3685.25,0.377299,0.587695,18.3165,0.966682,200,-4389.54,704.29,639.975,996.145,-6509.6,483.946,704.883,-0.5929
59,0.66091,-3685.22,0.401732,0.586365,18.4893,0.991151,200,-4389.54,704.313,639.973,996.145,-6509.6,483.943,704.906,-0.592779
