step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,-0.59069,-3684.37,0,-0.664813,-6.84784,0,100,-4389.82,705.441,641.044,996.181,-6510.91,483.87,704.894,0.547038
1,-0.576885,-3685.6,-1.22748,-0.651517,1.39116,-0.0362767,100,-4391.03,705.426,639.118,995.968,-6509.91,483.792,705.045,0.381903
2,-0.563654,-3688.67,-4.29985,-0.63822,8.80317,0.0314965,100,-4388.51,699.765,640.53,997.245,-6510.02,483.735,700.79,-1.02556
3,-0.55033,-3687.72,-3.34816,-0.624924,8.22747,0.144718,100,-4389.89,702.164,639.866,996.406,-6509.93,483.771,702.732,-0.568433
4,-0.537038,-3686.2,-1.82687,-0.611628,4.86538,0.231762,100,-4389.86,703.658,639.949,996.406,-6509.95,483.742,704.222,-0.564174
5,-0.523733,-3685.78,-1.40508,-0.598332,8.18421,0.318517,100,-4389.82,704.043,639.978,996.456,-6509.98,483.724,704.613,-0.569315
6,-0.510435,-3685.64,-1.26938,-0.585035,11.9916,0.452649,100,-4389.81,704.171,640.01,996.451,-6509.98,483.709,704.731,-0.559262
7,-0.497137,-3686.02,-1.65046,-0.571739,10.4849,0.602076,100,-4389.83,703.807,640.04,996.438,-6509.99,483.685,704.366,-0.559403
8,-0.483837,-3686.18,-1.80641,-0.558443,2.27699,0.686918,100,-4389.85,703.672,640.054,996.423,-6509.99,483.663,704.227,-0.555536
9,-0.470535,-3685.6,-1.22713,-0.545147,-7.94475,0.649238,100,-4389.81,704.207,640.073,996.456,-6509.99,483.651,704.75,-0.542593
10,-0.457233,-3686.49,-2.1174,-0.53185,-27.6571,0.412553,100,-4389.81,703.315,640.048,996.568,-6510.03,483.604,703.848,-0.533009
11,-0.443925,-3687.65,-3.27626,-0.518554,-32.7212,0.01115,100,-4389.81,702.164,639.929,996.709,-6510.05,483.599,702.697,-0.533328
12,-0.430626,-3688.08,-3.70181,-0.505258,-31.093,-0.413095,100,-4389.85,701.77,639.882,996.756,-6510.08,483.593,702.292,-0.52242
13,-0.41733,-3689.45,-5.07589,-0.491962,-36.1296,-0.859999,100,-4389.9,700.454,639.785,996.838,-6510.11,483.584,700.913,-0.459437
14,-0.404028,-3690.26,-5.88539,-0.478665,-34.6196,-1.33035,100,-4389.99,699.729,639.715,996.867,-6510.15,483.581,700.152,-0.42274
15,-0.39073,-3691.35,-6.97439,-0.465369,-34.2205,-1.78801,100,-4390.08,698.732,639.605,996.927,-6510.2,483.585,699.137,-0.404397
16,-0.377429,-3692.12,-7.74429,-0.452073,-30.8474,-2.22059,100,-4390.1,697.983,639.553,996.984,-6510.23,483.588,698.374,-0.391542
17,-0.36413,-3693.06,-8.68881,-0.438777,-28.622,-2.61595,100,-4390.17,697.11,639.527,996.978,-6510.27,483.591,697.475,-0.364748
18,-0.350829,-3693.4,-9.02732,-0.42548,-22.1679,-2.9536,100,-4390.21,696.806,639.474,997.008,-6510.3,483.606,697.152,-0.345147
19,-0.337531,-3692.85,-8.47585,-0.412184,-20.1883,-3.23519,100,-4390.19,697.344,639.487,996.99,-6510.3,483.627,697.667,-0.323677
20,-0.324234,-3691.48,-7.10268,-0.398888,-21.8106,-3.51441,100,-4390.21,698.733,639.509,996.932,-6510.3,483.651,699.053,-0.320263
21,-0.310937,-3691.43,-7.05733,-0.385592,-10.2207,-3.72736,100,-4390.27,698.835,639.519,996.873,-6510.33,483.67,699.182,-0.346651
22,-0.297645,-3691.45,-7.07511,-0.372295,8.6402,-3.73786,100,-4390.37,698.917,639.591,996.668,-6510.34,483.711,699.304,-0.387471
23,-0.284357,-3691.09,-6.71779,-0.358999,36.3631,-3.43868,100,-4390.55,699.462,639.672,996.4,-6510.37,483.745,699.963,-0.501422
24,-0.271077,-3690.07,-5.69978,-0.345703,76.4515,-2.68867,100,-4390.85,700.776,639.85,995.833,-6510.36,483.831,701.466,-0.689459
25,-0.25781,-3687.47,-3.09632,-0.332406,132.374,-1.30037,100,-4391.23,703.759,640.174,995.045,-6510.35,483.903,704.781,-1.02167
26,-0.244558,-3684.12,0.254108,-0.31911,215.593,1.01295,100,-4391.77,707.649,640.687,993.886,-6510.31,483.966,709.139,-1.48995
27,-0.231326,-3680.85,3.52557,-0.305814,348.95,4.76611,100,-4392.81,711.963,641.289,992.231,-6510.36,484.03,714.059,-2.09596
28,-0.218112,-3676.11,8.26142,-0.292518,529.677,10.6073,100,-4394.01,717.897,642.555,989.723,-6510.42,484.129,721.094,-3.19719
29,-0.20497,-3668.06,16.3117,-0.279221,773.697,19.2723,100,-4394.6,726.533,644.571,986.983,-6510.44,484.288,731.04,-4.50721
30,-0.191888,-3655.71,28.6666,-0.265925,1093.94,31.6886,100,-4395.97,740.267,647.135,982.804,-6510.31,484.396,746.32,-6.05322
31,-0.178777,-3638.84,45.5348,-0.252629,1502.36,48.9491,100,-4397.11,758.267,650.044,978.43,-6510.01,484.429,765.968,-7.70153
32,-0.165737,-3616.89,67.4798,-0.239333,1946.07,71.8747,100,-4397.6,780.705,655.293,972.218,-6510.02,484.909,790.672,-9.96706
33,-0.152821,-3586.25,98.1212,-0.226036,2544.22,101.727,100,-4396.8,810.546,661.35,966.468,-6509.64,485.02,822.917,-12.3709
34,-0.139867,-3550.14,134.233,-0.21274,3128.25,139.438,100,-4392.63,842.492,670.786,960.845,-6509.32,485.059,857.565,-15.0724
35,-0.127045,-3503.17,181.203,-0.199444,3805.86,185.537,100,-4386.28,883.114,681.365,955.383,-6508.24,485.205,901.273,-18.159
36,-0.114028,-3447.22,237.156,-0.186148,4399.09,240.085,100,-4379.83,932.615,694.152,948.787,-6508.13,485.361,953.876,-21.2612
37,-0.101169,-3376.93,307.444,-0.172851,5087.85,303.155,100,-4355.49,978.489,715.851,948.409,-6505.58,485.831,1003.69,-25.1971
38,-0.0886307,-3307.69,376.686,-0.159555,5590.13,374.144,100,-4342.25,1034.56,731.713,945.758,-6505.23,485.511,1063.69,-29.1307
39,-0.0754151,-3222.46,461.913,-0.146259,6027.47,451.379,100,-4306.69,1084.24,758.324,952.314,-6502.14,484.808,1117.81,-33.5713
40,-0.0622621,-3137.2,547.171,-0.132963,6215.83,532.774,100,-4272.54,1135.41,782.855,958.974,-6499.27,484.9,1172.86,-37.4448
41,-0.0490845,-3037.28,647.089,-0.119666,6334.6,616.211,100,-4225.02,1187.74,810.618,976.003,-6495.24,483.592,1228.94,-41.206
42,-0.0359743,-2953.09,731.279,-0.10637,5924.54,697.711,100,-4175.78,1222.61,833.89,1003.87,-6493.73,480.189,1267.64,-45.0291
