step,T,Epot,Efull,SolventMolsThroughZ,
0,205.767,-10765.2,-7403.35,
2e-014,179.523,-10684.7,-7751.62,
4e-014,148.945,-9919.85,-7486.39,
6e-014,155.847,-9812.84,-7266.61,
8e-014,155.314,-9633.61,-7096.08,
1e-013,183.485,-10313.9,-7316.08,
1.2e-013,161.935,-9537.43,-6891.74,
1.4e-013,185.121,-9916.8,-6892.29,
1.6e-013,188.852,-9845.96,-6760.5,
1.8e-013,195.138,-10073.6,-6885.4,
2e-013,164.966,-9102.18,-6406.97,
2.2e-013,197.954,-9778.44,-6544.27,
2.4e-013,196.945,-9697.25,-6479.55,
2.6e-013,208.489,-9777.2,-6370.92,
2.8e-013,190.532,-9181.43,-6068.52,
3e-013,216.667,-9858.18,-6318.28,
3.2e-013,208.681,-9505.84,-6096.41,
3.4e-013,199.363,-9181.04,-5923.85,
3.6e-013,216.893,-9448.12,-5904.51,
3.8e-013,225.192,-9663.57,-5984.39,
4e-013,205.945,-9051.14,-5686.41,
4.2e-013,213.729,-9186.07,-5694.15,
4.4e-013,221.359,-9286.54,-5669.96,
4.6e-013,217.308,-9176.2,-5625.82,
4.8e-013,206.831,-8758.61,-5379.4,
5e-013,224.021,-9162.95,-5502.9,
5.2e-013,216.465,-8932.46,-5395.85,
5.4e-013,221.519,-8880.35,-5261.17,
5.6e-013,230.554,-8992.6,-5225.8,
5.8e-013,235.696,-9119.01,-5268.21,
6e-013,226.893,-8823.85,-5116.87,
6.2e-013,231.146,-8804.06,-5027.6,
6.4e-013,232.04,-8856.44,-5065.37,
6.6e-013,242.612,-8984.28,-5020.48,
6.8e-013,235.949,-8701.36,-4846.42,
7e-013,235.628,-8753.96,-4904.26,
7.2e-013,248.649,-8946.96,-4884.52,
7.4e-013,240.174,-8684.12,-4760.15,
7.6e-013,245.863,-8735.55,-4718.64,
7.8e-013,245.262,-8767.14,-4760.05,
8e-013,253.758,-8826.22,-4680.31,
8.2e-013,245.708,-8575.1,-4560.72,
8.4e-013,260.988,-8909.96,-4645.93,
8.6e-013,251.876,-8683.31,-4568.15,
8.8e-013,253.315,-8615.2,-4476.53,
9e-013,259.419,-8728.5,-4490.12,
9.2e-013,257.425,-8699.39,-4493.58,
9.4e-013,260.12,-8668.39,-4418.55,
9.6e-013,257.479,-8556.62,-4349.93,
9.8e-013,268.674,-8781.21,-4391.6,
1e-012,266.895,-8716.17,-4355.64,
1.02e-012,259.981,-8508.08,-4260.5,
1.04e-012,265.296,-8616.16,-4281.75,
1.06e-012,256.46,-8441.92,-4251.87,
1.08e-012,260.034,-8460.43,-4211.99,
1.1e-012,264.16,-8489.23,-4173.38,
1.12e-012,272.323,-8638.12,-4188.91,
1.14e-012,263.289,-8437.04,-4135.42,
1.16e-012,270.573,-8526.38,-4105.76,
1.18e-012,267.59,-8483.08,-4111.2,
1.2e-012,267.706,-8452.12,-4078.34,
1.22e-012,267.751,-8417.1,-4042.58,
1.24e-012,263.134,-8304.24,-4005.15,
1.26e-012,271.748,-8480.51,-4040.68,
1.28e-012,282.533,-8613.64,-3997.6,
1.3e-012,274.109,-8421.53,-3943.13,
1.32e-012,274.903,-8474.5,-3983.13,
1.34e-012,276.546,-8468.51,-3950.31,
1.36e-012,275.931,-8412.81,-3904.63,
1.38e-012,284.286,-8555.63,-3910.96,
1.4e-012,278.772,-8451.68,-3897.1,
1.42e-012,279.801,-8444.39,-3872.99,
1.44e-012,277.049,-8389.03,-3862.61,
1.46e-012,268.063,-8208.66,-3829.04,
1.48e-012,276.553,-8341.7,-3823.37,
1.5e-012,282.564,-8432.33,-3815.8,
1.52e-012,285.557,-8478.29,-3812.87,
1.54e-012,271.236,-8192.06,-3760.59,
1.56e-012,281.337,-8376.48,-3779.99,
1.58e-012,278.303,-8267.78,-3720.86,
1.6e-012,291.925,-8560.9,-3791.43,
1.62e-012,276.08,-8207.75,-3697.15,
1.64e-012,282.333,-8358.99,-3746.22,
1.66e-012,283.981,-8350.51,-3710.83,
1.68e-012,278.533,-8248.87,-3698.19,
1.7e-012,283.495,-8320.89,-3689.15,
1.72e-012,285.425,-8351,-3687.72,
1.74e-012,280.68,-8260.65,-3674.89,
1.76e-012,292.978,-8463.8,-3677.11,
1.78e-012,296.25,-8489.69,-3649.55,
1.8e-012,288.69,-8394.66,-3678.04,
1.82e-012,277.945,-8158.27,-3617.2,
1.84e-012,294.45,-8465.15,-3654.42,
1.86e-012,288.03,-8339.27,-3633.43,
1.88e-012,281.264,-8204.88,-3609.58,
1.9e-012,294.825,-8472.14,-3655.29,
1.92e-012,282.826,-8196.93,-3576.12,
1.94e-012,281.184,-8206.33,-3612.34,
1.96e-012,279.934,-8136.66,-3563.1,
1.98e-012,286.898,-8275.24,-3587.91,
2e-012,291.285,-8313.44,-3554.42,
2.02e-012,291.604,-8352.59,-3588.35,
2.04e-012,282.701,-8151.73,-3532.95,
2.06e-012,284.963,-8208.88,-3553.15,
2.08e-012,290.138,-8265.62,-3525.34,
2.1e-012,280.085,-8113.3,-3537.27,
2.12e-012,288.908,-8228.51,-3508.32,
2.14e-012,288.834,-8249.37,-3530.4,
2.16e-012,286.49,-8152.4,-3471.72,
2.18e-012,289.443,-8245.64,-3516.71,
2.2e-012,281.625,-8053.26,-3452.07,
2.22e-012,302.668,-8481.9,-3536.9,
2.24e-012,292.36,-8206.16,-3429.58,
2.26e-012,291.939,-8254.77,-3485.07,
2.28e-012,289.949,-8221.09,-3483.89,
2.3e-012,281.456,-8039.8,-3441.36,
2.32e-012,286.047,-8104.51,-3431.06,
