step	T	Epot	Efull	E_solute	E_solvent	E_solusolv	NThroughZ	NThroughZmin	NThroughZmax	
850	0.0986428	-1648.16	-1648.06	-1648.15	0	0	0	0	0	
860	0.112907	-1648.04	-1647.92	-1648.03	0	0	0	0	0	
870	0.123765	-1647.95	-1647.82	-1647.95	0	0	0	0	0	
880	0.126968	-1647.87	-1647.73	-1647.86	0	0	0	0	0	
890	0.119836	-1647.78	-1647.65	-1647.77	0	0	0	0	0	
900	0.102528	-1647.55	-1647.45	-1647.55	0	0	0	0	0	
910	0.0784631	-1647.4	-1647.32	-1647.4	0	0	0	0	0	
920	0.0533142	-1647.32	-1647.26	-1647.31	0	0	0	0	0	
930	0.0330484	-1647.24	-1647.21	-1647.24	0	0	0	0	0	
940	0.0221684	-1647.18	-1647.16	-1647.18	0	0	0	0	0	
950	0.0222001	-1647.14	-1647.11	-1647.13	0	0	0	0	0	
960	0.0317492	-1647.11	-1647.07	-1647.1	0	0	0	0	0	
970	0.0474228	-1647.08	-1647.03	-1647.08	0	0	0	0	0	
980	0.0651823	-1647.07	-1647	-1647.06	0	0	0	0	0	
990	0.081319	-1647.05	-1646.97	-1647.05	0	0	0	0	0	
