step,T,Epot,Efull,SolventMolsThroughZ,SolventMolsThroughKlap,Z_Klap,G,v
5.6035e-011,193.465,-8050.85,-7669.62,3,4,-0.0162251,-23.1169,0.0689627
5.604e-011,191.259,-8046.57,-7669.69,3,4,-0.0171391,-23.147,0.0688471
5.6045e-011,209.572,-8082.86,-7669.89,3,4,-0.0173735,-23.177,0.0687313
5.605e-011,185.82,-8036.12,-7669.95,3,4,-0.0174263,-23.207,0.0686153
5.6055e-011,191.7,-8046.39,-7668.64,3,4,-0.0179689,-23.2369,0.0684992
5.606e-011,179.896,-8024.18,-7669.68,3,4,-0.0184049,-23.2668,0.0683829
5.6065e-011,197.587,-8059.67,-7670.32,3,4,-0.0183676,-23.2966,0.0682665
5.607e-011,196.683,-8057.93,-7670.35,3,4,-0.0185305,-23.3264,0.06815
5.6075e-011,208.926,-8082.66,-7670.97,3,4,-0.0187972,-23.3561,0.0680333
5.608e-011,183.905,-8032.74,-7670.35,3,4,-0.0187203,-23.3857,0.0679164
5.6085e-011,200.109,-8063.89,-7669.56,3,4,-0.0186668,-23.4154,0.0677994
5.609e-011,201.198,-8066.12,-7669.65,3,4,-0.0188113,-23.4449,0.0676823
5.6095e-011,219.527,-8104.05,-7671.47,3,4,-0.0186933,-23.4744,0.067565
5.61e-011,194.969,-8056.71,-7672.52,3,4,-0.018499,-23.5039,0.0674475
5.6105e-011,200.622,-8068.97,-7673.63,3,4,-0.0180407,-23.5333,0.0673299
5.611e-011,193.619,-8054.8,-7673.26,3,4,-0.0169504,-23.5627,0.0672122
5.6115e-011,201.169,-8069.39,-7672.98,3,4,-0.0163388,-23.592,0.0670943
5.612e-011,196.873,-8062.41,-7674.46,3,4,-0.0169621,-23.6213,0.0669763
5.6125e-011,200.44,-8069.85,-7674.88,3,4,-0.0176689,-23.6505,0.0668581
5.613e-011,191.204,-8051.39,-7674.62,3,4,-0.0174636,-23.6796,0.0667398
5.6135e-011,209.142,-8085.59,-7673.47,3,4,-0.0178447,-23.7087,0.0666213
5.614e-011,214.434,-8098.98,-7676.42,3,4,-0.0188293,-23.7378,0.0665027
5.6145e-011,197.006,-8064.55,-7676.34,3,4,-0.0193989,-23.7668,0.0663839
5.615e-011,215.844,-8102.43,-7677.1,3,4,-0.0193885,-23.7957,0.066265
5.6155e-011,188.107,-8047.98,-7677.31,3,4,-0.0196478,-23.8246,0.0661459
5.616e-011,194.981,-8060.71,-7676.49,3,4,-0.0197308,-23.8535,0.0660267
5.6165e-011,207.494,-8085.53,-7676.66,3,4,-0.0194373,-23.8823,0.0659074
5.617e-011,175.527,-8022.53,-7676.64,3,4,-0.0195103,-23.911,0.0657879
5.6175e-011,212.275,-8094.71,-7676.41,3,4,-0.0202111,-23.9397,0.0656683
5.618e-011,195.891,-8062.24,-7676.23,3,4,-0.0210963,-23.9684,0.0655485
5.6185e-011,223.333,-8118.62,-7678.53,3,4,-0.0212359,-23.9969,0.0654286
5.619e-011,186.287,-8045.85,-7678.76,3,4,-0.0209849,-24.0255,0.0653086
5.6195e-011,195.805,-8064.4,-7678.56,3,4,-0.0211489,-24.054,0.0651884
5.62e-011,199.541,-8071.54,-7678.34,3,4,-0.0221707,-24.0824,0.065068
5.6205e-011,196.649,-8065.31,-7677.8,3,4,-0.0226398,-24.1108,0.0649475
5.621e-011,201.739,-8075.69,-7678.15,3,4,-0.02209,-24.1391,0.0648269
5.6215e-011,211.062,-8095.36,-7679.46,3,4,-0.0214879,-24.1673,0.0647061
5.622e-011,183.352,-8040.49,-7679.19,3,4,-0.0214492,-24.1956,0.0645852
5.6225e-011,203.005,-8078.84,-7678.81,3,4,-0.021551,-24.2237,0.0644642
5.623e-011,187.708,-8048.15,-7678.27,3,4,-0.0214845,-24.2518,0.064343
5.6235e-011,203.054,-8077.72,-7677.6,3,4,-0.0213743,-24.2799,0.0642217
5.624e-011,194.69,-8061.15,-7677.51,3,4,-0.0209082,-24.3079,0.0641002
5.6245e-011,178.136,-8027.12,-7676.1,3,4,-0.0207561,-24.3359,0.0639786
5.625e-011,182.322,-8033.64,-7674.37,3,4,-0.0210857,-24.3638,0.0638568
5.6255e-011,211.766,-8091.26,-7673.96,3,4,-0.0214317,-24.3916,0.063735
5.626e-011,205.105,-8078.89,-7674.72,3,4,-0.0212493,-24.4194,0.0636129
5.6265e-011,200.763,-8071.06,-7675.45,3,4,-0.0212714,-24.4471,0.0634908
5.627e-011,192.992,-8054.51,-7674.22,3,4,-0.0212711,-24.4748,0.0633685
5.6275e-011,191.455,-8052.06,-7674.79,3,4,-0.0210806,-24.5025,0.063246
5.628e-011,181.158,-8030.81,-7673.83,3,4,-0.0209286,-24.53,0.0631234
5.6285e-011,188.239,-8043.15,-7672.22,3,4,-0.0209875,-24.5576,0.0630007
5.629e-011,200.115,-8066.3,-7671.96,3,4,-0.0206161,-24.585,0.0628779
5.6295e-011,190.575,-8046.89,-7671.36,3,4,-0.0201832,-24.6125,0.0627549
5.63e-011,189.781,-8044.32,-7670.35,3,4,-0.0201579,-24.6398,0.0626317
5.6305e-011,193.129,-8049.02,-7668.45,3,4,-0.0199899,-24.6671,0.0625085
5.631e-011,201.84,-8067.11,-7669.38,3,4,-0.0196458,-24.6944,0.0623851
5.6315e-011,193.848,-8050.22,-7668.23,3,4,-0.0193946,-24.7216,0.0622615
5.632e-011,208.157,-8079.8,-7669.62,3,4,-0.0196211,-24.7487,0.0621378
5.6325e-011,190.916,-8045.89,-7669.68,3,4,-0.0196501,-24.7758,0.062014
5.633e-011,214.807,-8093.82,-7670.54,3,4,-0.0199706,-24.8029,0.0618901
5.6335e-011,188.368,-8041.15,-7669.96,3,4,-0.0201181,-24.8299,0.061766
5.634e-011,206.961,-8078.01,-7670.18,3,4,-0.0204772,-24.8568,0.0616418
5.6345e-011,201.585,-8066.95,-7669.71,3,4,-0.0209332,-24.8837,0.0615174
5.635e-011,204.318,-8072.12,-7669.5,3,4,-0.0215354,-24.9105,0.061393
5.6355e-011,205.486,-8073.59,-7668.67,3,4,-0.0216844,-24.9373,0.0612683
5.636e-011,204.047,-8071.86,-7669.78,3,4,-0.0216966,-24.964,0.0611436
5.6365e-011,195.944,-8056.25,-7670.13,3,4,-0.0220198,-24.9907,0.0610187
5.637e-011,197.02,-8058.3,-7670.06,3,4,-0.0223177,-25.0173,0.0608937
5.6375e-011,199.392,-8062.98,-7670.07,3,4,-0.0228726,-25.0438,0.0607685
5.638e-011,191.269,-8045.99,-7669.08,3,4,-0.022919,-25.0703,0.0606432
5.6385e-011,187.588,-8037.93,-7668.28,3,4,-0.0225495,-25.0968,0.0605178
5.639e-011,199.279,-8061.47,-7668.79,3,4,-0.0218215,-25.1231,0.0603923
5.6395e-011,198.935,-8060.32,-7668.32,3,4,-0.02169,-25.1495,0.0602666
5.64e-011,218.469,-8099.46,-7668.96,3,4,-0.0210616,-25.1758,0.0601408
5.6405e-011,207.117,-8077.35,-7669.22,3,4,-0.0201437,-25.202,0.0600148
5.641e-011,220.977,-8105.84,-7670.4,3,4,-0.0198255,-25.2281,0.0598888
5.6415e-011,183.787,-8032.1,-7669.94,3,4,-0.0196959,-25.2543,0.0597625
5.642e-011,207.38,-8077.04,-7668.39,3,4,-0.0186888,-25.2803,0.0596362
5.6425e-011,190.284,-8043.86,-7668.9,3,4,-0.0176853,-25.3063,0.0595097
5.643e-011,208.137,-8078.15,-7668.01,3,4,-0.0180597,-25.3323,0.0593831
5.6435e-011,189.536,-8041.71,-7668.22,3,4,-0.0180623,-25.3582,0.0592564
5.644e-011,196.673,-8054.82,-7667.27,3,4,-0.0172406,-25.384,0.0591296
5.6445e-011,184.904,-8031.54,-7667.18,3,4,-0.0163835,-25.4098,0.0590026
5.645e-011,207.741,-8076.54,-7667.18,3,4,-0.0165375,-25.4355,0.0588755
5.6455e-011,202.09,-8066.1,-7667.88,3,4,-0.0163898,-25.4612,0.0587482
5.646e-011,206.375,-8074.61,-7667.94,3,4,-0.0160891,-25.4868,0.0586209
5.6465e-011,189.694,-8041.28,-7667.48,3,4,-0.0157755,-25.5124,0.0584934
5.647e-011,203.381,-8067.56,-7666.79,3,4,-0.0157617,-25.5379,0.0583657
5.6475e-011,195.96,-8052.56,-7666.42,3,4,-0.0159458,-25.5633,0.058238
5.648e-011,188.906,-8038,-7665.75,3,4,-0.0161706,-25.5887,0.0581101
5.6485e-011,189.038,-8037.78,-7665.27,3,4,-0.0165751,-25.614,0.0579821
5.649e-011,198.538,-8055.72,-7664.49,3,4,-0.016764,-25.6393,0.057854
5.6495e-011,202.011,-8063.54,-7665.47,3,4,-0.0166791,-25.6645,0.0577257
5.65e-011,192.832,-8045.45,-7665.47,3,4,-0.0160031,-25.6897,0.0575973
5.6505e-011,201.186,-8062.05,-7665.6,3,4,-0.0160307,-25.7148,0.0574688
5.651e-011,194.695,-8049.57,-7665.92,3,4,-0.0162262,-25.7399,0.0573402
5.6515e-011,194.659,-8049.53,-7665.94,3,4,-0.0160625,-25.7649,0.0572114
5.652e-011,191.084,-8042.26,-7665.72,3,4,-0.0154177,-25.7898,0.0570825
5.6525e-011,182.2,-8023.7,-7664.67,3,4,-0.0159463,-25.8147,0.0569535
5.653e-011,207.247,-8072.24,-7663.85,3,4,-0.0166759,-25.8395,0.0568244
5.6535e-011,210.833,-8081.13,-7665.68,3,4,-0.0169255,-25.8643,0.0566951
5.654e-011,192.054,-8043.51,-7665.06,3,4,-0.0171449,-25.889,0.0565657
5.6545e-011,206.337,-8071.58,-7664.98,3,4,-0.0177418,-25.9137,0.0564362
5.655e-011,198.561,-8056.48,-7665.21,3,4,-0.0178725,-25.9383,0.0563066
5.6555e-011,204.333,-8067.06,-7664.42,3,4,-0.0177705,-25.9629,0.0561768
5.656e-011,194.415,-8047.6,-7664.5,3,4,-0.0181384,-25.9873,0.056047
5.6565e-011,202.466,-8063.55,-7664.58,3,4,-0.0178653,-26.0118,0.055917
5.657e-011,184.509,-8029.38,-7665.8,3,4,-0.0172436,-26.0362,0.0557868
5.6575e-011,209.411,-8078.92,-7666.27,3,4,-0.0173056,-26.0605,0.0556566
5.658e-011,178.218,-8016.1,-7664.92,3,4,-0.0184188,-26.0848,0.0555262
5.6585e-011,213.306,-8085.57,-7665.24,3,4,-0.01887,-26.109,0.0553958
5.659e-011,199.667,-8059.99,-7666.54,3,4,-0.0190652,-26.1331,0.0552652
5.6595e-011,198.133,-8056.01,-7665.58,3,4,-0.0191141,-26.1572,0.0551344
5.66e-011,214.356,-8088.85,-7666.46,3,4,-0.0189115,-26.1812,0.0550036
5.6605e-011,202.942,-8067.51,-7667.6,3,4,-0.0186144,-26.2052,0.0548726
5.661e-011,192.319,-8046.04,-7667.07,3,4,-0.0188753,-26.2291,0.0547415
5.6615e-011,198.309,-8057.98,-7667.2,3,4,-0.0193979,-26.253,0.0546103
5.662e-011,187.066,-8034.65,-7666.03,3,4,-0.0197398,-26.2768,0.054479
5.6625e-011,202.003,-8065.59,-7667.54,3,4,-0.0205108,-26.3006,0.0543476
5.663e-011,195.201,-8052.41,-7667.76,3,4,-0.0213429,-26.3243,0.054216
5.6635e-011,202.765,-8067.63,-7668.07,3,4,-0.0218279,-26.3479,0.0540843
5.664e-011,182.971,-8027.13,-7666.58,3,4,-0.0218572,-26.3715,0.0539525
5.6645e-011,203.727,-8067.07,-7665.62,3,4,-0.0221708,-26.395,0.0538206
5.665e-011,198.514,-8057.62,-7666.44,3,4,-0.0226608,-26.4185,0.0536886
5.6655e-011,207.352,-8076.14,-7667.54,3,4,-0.0230468,-26.4419,0.0535564
5.666e-011,187.361,-8035.57,-7666.37,3,4,-0.0229349,-26.4652,0.0534241
5.6665e-011,206.939,-8074.44,-7666.66,3,4,-0.0228459,-26.4885,0.0532918
5.667e-011,190.761,-8042.68,-7666.78,3,4,-0.0235645,-26.5117,0.0531593
5.6675e-011,201.973,-8064.53,-7666.53,3,4,-0.024258,-26.5349,0.0530266
5.668e-011,203.919,-8068.47,-7666.64,3,4,-0.0243049,-26.558,0.0528939
5.6685e-011,202.237,-8065.31,-7666.79,3,4,-0.0244894,-26.5811,0.0527611
5.669e-011,185.989,-8033.74,-7667.24,3,4,-0.0253446,-26.6041,0.0526281
5.6695e-011,195.798,-8051.77,-7665.95,3,4,-0.025639,-26.627,0.052495
5.67e-011,203.076,-8066.82,-7666.66,3,4,-0.0254497,-26.6499,0.0523618
5.6705e-011,202.693,-8067.55,-7668.14,3,4,-0.0257449,-26.6727,0.0522285
5.671e-011,188.605,-8039.29,-7667.63,3,4,-0.0260211,-26.6955,0.0520951
5.6715e-011,202.217,-8065.26,-7666.78,3,4,-0.0253023,-26.7182,0.0519616
5.672e-011,198.903,-8058.69,-7666.74,3,4,-0.0245799,-26.7409,0.0518279
5.6725e-011,215.864,-8092.94,-7667.58,3,4,-0.0245976,-26.7635,0.0516942
5.673e-011,186.284,-8034.34,-7667.26,3,4,-0.0246454,-26.786,0.0515603
5.6735e-011,204.221,-8068.89,-7666.46,3,4,-0.0243817,-26.8085,0.0514263
5.674e-011,185.351,-8031.62,-7666.38,3,4,-0.0241884,-26.8309,0.0512922
5.6745e-011,206.001,-8072.62,-7666.68,3,4,-0.023991,-26.8533,0.051158
5.675e-011,184.63,-8029.31,-7665.49,3,4,-0.02383,-26.8756,0.0510237
5.6755e-011,208.553,-8076.7,-7665.74,3,4,-0.0242971,-26.8978,0.0508892
5.676e-011,192.861,-8044.95,-7664.91,3,4,-0.0250032,-26.92,0.0507547
5.6765e-011,197.778,-8054.56,-7664.83,3,4,-0.0252473,-26.9421,0.05062
5.677e-011,192.916,-8044.79,-7664.64,3,4,-0.0247137,-26.9642,0.0504853
5.6775e-011,201.219,-8062.05,-7665.54,3,4,-0.0241569,-26.9862,0.0503504
5.678e-011,194.309,-8049.63,-7666.73,3,4,-0.0238149,-27.0081,0.0502154
5.6785e-011,201.871,-8064.22,-7666.42,3,4,-0.0237664,-27.03,0.0500803
5.679e-011,198.152,-8057.52,-7667.06,3,4,-0.023323,-27.0518,0.0499451
5.6795e-011,201.693,-8064.22,-7666.78,3,4,-0.0225445,-27.0736,0.0498098
5.68e-011,200.377,-8061.49,-7666.64,3,4,-0.021756,-27.0953,0.0496744
5.6805e-011,202.671,-8065.62,-7666.25,3,4,-0.0211444,-27.117,0.0495388
5.681e-011,201.341,-8064.5,-7667.75,3,4,-0.0209883,-27.1386,0.0494032
5.6815e-011,200.027,-8062.14,-7667.98,3,4,-0.0211996,-27.1601,0.0492675
5.682e-011,198.871,-8060.73,-7668.85,3,4,-0.02113,-27.1816,0.0491316
5.6825e-011,211.883,-8086.79,-7669.27,3,4,-0.0198679,-27.203,0.0489956
5.683e-011,197.749,-8060.5,-7670.82,3,4,-0.0188892,-27.2244,0.0488596
5.6835e-011,204.136,-8073.65,-7671.39,3,4,-0.0188308,-27.2457,0.0487234
5.684e-011,201.766,-8068.47,-7670.88,3,4,-0.0191743,-27.2669,0.0485871
5.6845e-011,201.585,-8069.48,-7672.25,3,4,-0.0191366,-27.2881,0.0484507
5.685e-011,189.454,-8047.72,-7674.4,3,4,-0.0191934,-27.3092,0.0483142
5.6855e-011,196.9,-8061.84,-7673.85,3,4,-0.0187065,-27.3303,0.0481776
5.686e-011,207.466,-8083.31,-7674.49,3,4,-0.0176141,-27.3513,0.0480409
5.6865e-011,214.599,-8097.88,-7675,3,4,-0.0172358,-27.3722,0.0479041
5.687e-011,206.386,-8084.53,-7677.84,3,4,-0.0175495,-27.3931,0.0477672
5.6875e-011,192.936,-8057.45,-7677.26,3,4,-0.0175,-27.4139,0.0476302
5.688e-011,198.907,-8069.31,-7677.36,3,4,-0.0169333,-27.4347,0.0474931
5.6885e-011,198.672,-8068.31,-7676.82,3,4,-0.0171288,-27.4554,0.0473558
5.689e-011,199.925,-8071,-7677.04,3,4,-0.0175299,-27.476,0.0472185
5.6895e-011,204.393,-8080.09,-7677.33,3,4,-0.0182658,-27.4966,0.0470811
5.69e-011,196.545,-8065.04,-7677.74,3,4,-0.019063,-27.5171,0.0469436
5.6905e-011,200.946,-8074,-7678.03,3,4,-0.0194178,-27.5376,0.0468059
5.691e-011,195.672,-8063.63,-7678.05,3,4,-0.0185945,-27.558,0.0466682
5.6915e-011,219.308,-8111.42,-7679.26,3,4,-0.018108,-27.5783,0.0465303
5.692e-011,192.953,-8060.34,-7680.12,3,4,-0.0183127,-27.5986,0.0463924
5.6925e-011,195.708,-8066.03,-7680.38,3,4,-0.0183922,-27.6188,0.0462543
5.693e-011,183.549,-8040.57,-7678.88,3,4,-0.018192,-27.639,0.0461162
5.6935e-011,206.094,-8084.9,-7678.79,3,4,-0.018384,-27.6591,0.045978
5.694e-011,205.392,-8084.17,-7679.44,3,4,-0.01891,-27.6791,0.0458396
5.6945e-011,198.519,-8071.44,-7680.25,3,4,-0.0190664,-27.6991,0.0457012
5.695e-011,192.522,-8059.63,-7680.26,3,4,-0.0190127,-27.719,0.0455626
5.6955e-011,208.163,-8089.72,-7679.53,3,4,-0.0188949,-27.7388,0.045424
5.696e-011,199.513,-8074.21,-7681.07,3,4,-0.0191254,-27.7586,0.0452852
5.6965e-011,204.133,-8083.29,-7681.04,3,4,-0.0187799,-27.7784,0.0451464
5.697e-011,203.782,-8084.14,-7682.58,3,4,-0.0182434,-27.7981,0.0450075
5.6975e-011,195.047,-8066.49,-7682.14,3,4,-0.0183179,-27.8177,0.0448684
5.698e-011,202.971,-8082.3,-7682.34,3,4,-0.0194781,-27.8372,0.0447293
5.6985e-011,204.685,-8085.78,-7682.44,3,4,-0.0199362,-27.8567,0.04459
5.699e-011,189.859,-8056.95,-7682.82,3,4,-0.0197662,-27.8762,0.0444507
5.6995e-011,206.121,-8087.76,-7681.59,3,4,-0.0203261,-27.8955,0.0443113
5.7e-011,200.998,-8078.48,-7682.4,3,4,-0.0209926,-27.9148,0.0441718
5.7005e-011,192.874,-8061.27,-7681.21,3,4,-0.0204209,-27.9341,0.0440321
5.701e-011,186.609,-8049.13,-7681.41,3,4,-0.019593,-27.9533,0.0438924
5.7015e-011,201.309,-8077.37,-7680.68,3,4,-0.0202847,-27.9724,0.0437526
5.702e-011,204.528,-8083.95,-7680.92,3,4,-0.0209593,-27.9915,0.0436127
5.7025e-011,206.461,-8087.71,-7680.88,3,4,-0.021277,-28.0105,0.0434727
5.703e-011,191.438,-8057.67,-7680.43,3,4,-0.021583,-28.0294,0.0433326
5.7035e-011,209.138,-8092.11,-7679.99,3,4,-0.0219194,-28.0483,0.0431924
5.704e-011,180.929,-8036.03,-7679.5,3,4,-0.0214221,-28.0671,0.0430521
5.7045e-011,205.016,-8081.93,-7677.94,3,4,-0.0214771,-28.0859,0.0429117
5.705e-011,185.296,-8042.48,-7677.34,3,4,-0.0223904,-28.1046,0.0427712
5.7055e-011,202.463,-8075.62,-7676.66,3,4,-0.0227045,-28.1232,0.0426307
5.706e-011,199.744,-8070.68,-7677.08,3,4,-0.0223029,-28.1418,0.04249
5.7065e-011,205.134,-8081.91,-7677.69,3,4,-0.0218983,-28.1603,0.0423493
5.707e-011,195.59,-8062.45,-7677.03,3,4,-0.0219627,-28.1788,0.0422084
5.7075e-011,207.539,-8087.21,-7678.25,3,4,-0.021873,-28.1972,0.0420675
5.708e-011,187.783,-8047.42,-7677.38,3,4,-0.0220709,-28.2155,0.0419264
5.7085e-011,195.1,-8061.3,-7676.84,3,4,-0.0216798,-28.2338,0.0417853
5.709e-011,195.859,-8062.12,-7676.17,3,4,-0.0209306,-28.252,0.0416441
5.7095e-011,211.801,-8094.27,-7676.91,3,4,-0.0204222,-28.2701,0.0415028
5.71e-011,215.808,-8104.58,-7679.33,3,4,-0.0210221,-28.2882,0.0413614
5.7105e-011,193.697,-8060.24,-7678.55,3,4,-0.0218227,-28.3062,0.0412199
5.711e-011,194.283,-8060.76,-7677.92,3,4,-0.0221735,-28.3242,0.0410783
5.7115e-011,201.53,-8074.12,-7677,3,4,-0.0224826,-28.3421,0.0409367
5.712e-011,200.272,-8072.64,-7677.99,3,4,-0.0232425,-28.3599,0.0407949
5.7125e-011,199.64,-8069.92,-7676.52,3,4,-0.0242736,-28.3777,0.0406531
5.713e-011,200.049,-8071.95,-7677.74,3,4,-0.024449,-28.3954,0.0405111
5.7135e-011,210.541,-8093,-7678.12,3,4,-0.024409,-28.4131,0.0403691
5.714e-011,206.886,-8087.21,-7679.54,3,4,-0.0247292,-28.4307,0.040227
5.7145e-011,199.641,-8073.12,-7679.72,3,4,-0.0251856,-28.4482,0.0400848
5.715e-011,183.891,-8041.59,-7679.23,3,4,-0.0250015,-28.4657,0.0399425
5.7155e-011,204.609,-8081.97,-7678.78,3,4,-0.0254554,-28.4831,0.0398002
5.716e-011,197.396,-8067.77,-7678.79,3,4,-0.026667,-28.5004,0.0396577
5.7165e-011,220.847,-8114.69,-7679.5,3,4,-0.0271472,-28.5177,0.0395151
5.717e-011,194.691,-8064.51,-7680.86,3,4,-0.0264005,-28.5349,0.0393725
5.7175e-011,209.93,-8094.24,-7680.57,3,4,-0.0262418,-28.5521,0.0392298
5.718e-011,192.65,-8060.33,-7680.7,3,4,-0.0266513,-28.5691,0.039087
5.7185e-011,200.08,-8075.95,-7681.69,3,4,-0.0264148,-28.5862,0.0389441
5.719e-011,200.351,-8075.74,-7680.94,2,3,-0.0260626,-28.6031,0.0388011
5.7195e-011,205.84,-8087.1,-7681.48,2,3,-0.0261874,-28.62,0.0386581
5.72e-011,193.026,-8062.07,-7681.7,2,3,-0.0260419,-28.6369,0.0385149
5.7205e-011,190.627,-8056.84,-7681.2,2,3,-0.0252421,-28.6537,0.0383717
5.721e-011,198.023,-8071.1,-7680.88,2,3,-0.0250218,-28.6704,0.0382284
5.7215e-011,213.803,-8102.73,-7681.42,2,3,-0.0250472,-28.687,0.038085
5.722e-011,204.36,-8084.79,-7682.09,2,3,-0.0246688,-28.7036,0.0379415
5.7225e-011,202.781,-8082.25,-7682.66,2,3,-0.0240679,-28.7202,0.037798
5.723e-011,192.857,-8062.36,-7682.32,2,3,-0.0239473,-28.7366,0.0376543
5.7235e-011,194.564,-8064.53,-7681.14,2,3,-0.0235177,-28.753,0.0375106
5.724e-011,200.547,-8075.6,-7680.42,2,3,-0.0226189,-28.7694,0.0373668
5.7245e-011,192.854,-8060.27,-7680.24,2,3,-0.0218285,-28.7857,0.0372229
5.725e-011,184.514,-8042.75,-7679.16,2,3,-0.0217223,-28.8019,0.0370789
5.7255e-011,197.234,-8067.57,-7678.91,2,3,-0.0223578,-28.818,0.0369349
5.726e-011,191.233,-8055.63,-7678.8,2,3,-0.0230815,-28.8341,0.0367908
5.7265e-011,197.188,-8067.17,-7678.6,2,3,-0.0235833,-28.8501,0.0366465
5.727e-011,190.107,-8052.61,-7678,2,3,-0.0235477,-28.8661,0.0365023
5.7275e-011,202.07,-8076.14,-7677.95,2,3,-0.0235568,-28.882,0.0363579
5.728e-011,197.029,-8066.14,-7677.89,2,3,-0.0238148,-28.8978,0.0362134
5.7285e-011,186.126,-8044.24,-7677.47,2,3,-0.0247181,-28.9136,0.0360689
5.729e-011,185.921,-8041.87,-7675.5,2,3,-0.0252221,-28.9293,0.0359243
5.7295e-011,202.111,-8071.86,-7673.59,2,3,-0.0247613,-28.945,0.0357796
5.73e-011,203.141,-8075.5,-7675.2,2,3,-0.0245859,-28.9606,0.0356349
5.7305e-011,190.044,-8048.26,-7673.77,2,3,-0.025281,-28.9761,0.03549
5.731e-011,190.456,-8049.47,-7674.17,2,3,-0.0255396,-28.9916,0.0353451
5.7315e-011,178.885,-8024.94,-7672.43,2,3,-0.0245356,-29.007,0.0352001
5.732e-011,200.347,-8065.85,-7671.06,2,3,-0.0241173,-29.0223,0.035055
5.7325e-011,188.111,-8040.6,-7669.92,2,3,-0.0241435,-29.0376,0.0349099
5.733e-011,211.584,-8087.42,-7670.49,2,3,-0.0238133,-29.0528,0.0347646
5.7335e-011,188.361,-8040.65,-7669.48,2,3,-0.0233511,-29.0679,0.0346193
5.734e-011,194.426,-8052.14,-7669.02,2,3,-0.0235421,-29.083,0.034474
5.7345e-011,201.324,-8064.47,-7667.75,2,3,-0.0231818,-29.098,0.0343285
5.735e-011,207.058,-8076.06,-7668.05,2,3,-0.0220361,-29.1129,0.034183
5.7355e-011,206.33,-8074.82,-7668.23,2,3,-0.0210875,-29.1278,0.0340374
5.736e-011,189.336,-8041.41,-7668.32,2,3,-0.0204065,-29.1427,0.0338917
5.7365e-011,187.521,-8036.25,-7666.73,2,3,-0.0197138,-29.1574,0.033746
5.737e-011,192.924,-8046.67,-7666.5,2,3,-0.0192574,-29.1721,0.0336001
5.7375e-011,191.548,-8042.71,-7665.26,2,3,-0.0190627,-29.1868,0.0334542
5.738e-011,200.619,-8060.74,-7665.41,2,3,-0.0181911,-29.2013,0.0333083
5.7385e-011,195.848,-8051.21,-7665.28,2,3,-0.017717,-29.2158,0.0331622
5.739e-011,199.158,-8057.38,-7664.93,2,3,-0.0184735,-29.2303,0.0330161
5.7395e-011,197.029,-8053.57,-7665.32,2,3,-0.0197792,-29.2447,0.0328699
5.74e-011,210.703,-8080.59,-7665.39,2,3,-0.0198333,-29.259,0.0327237
5.7405e-011,191.964,-8044.74,-7666.47,2,3,-0.0194175,-29.2732,0.0325773
5.741e-011,205.936,-8071,-7665.19,2,3,-0.0193879,-29.2874,0.0324309
5.7415e-011,195.572,-8050.94,-7665.56,2,3,-0.0198606,-29.3015,0.0322845
5.742e-011,210.123,-8079.5,-7665.44,2,3,-0.0198432,-29.3156,0.0321379
5.7425e-011,180.755,-8021.95,-7665.77,2,3,-0.0197451,-29.3296,0.0319913
5.743e-011,206.945,-8073.13,-7665.34,2,3,-0.0202843,-29.3435,0.0318446
5.7435e-011,196.234,-8051.39,-7664.7,2,3,-0.0212549,-29.3574,0.0316979
5.744e-011,215.169,-8089.04,-7665.04,2,3,-0.0217159,-29.3712,0.031551
5.7445e-011,194.917,-8049.77,-7665.68,2,3,-0.021701,-29.3849,0.0314042
5.745e-011,187.543,-8035.26,-7665.7,2,3,-0.022212,-29.3986,0.0312572
5.7455e-011,175.016,-8008.55,-7663.67,2,3,-0.0223906,-29.4122,0.0311102
5.746e-011,203.163,-8064.11,-7663.77,2,3,-0.0222806,-29.4258,0.0309631
5.7465e-011,191.596,-8039.78,-7662.23,2,3,-0.0220026,-29.4393,0.0308159
5.747e-011,206.501,-8069.7,-7662.78,2,3,-0.0222661,-29.4527,0.0306687
5.7475e-011,192.093,-8040.79,-7662.27,2,3,-0.021832,-29.466,0.0305214
5.748e-011,190.953,-8037.85,-7661.57,2,3,-0.0217095,-29.4793,0.030374
5.7485e-011,201.015,-8057.4,-7661.29,2,3,-0.022401,-29.4925,0.0302266
5.749e-011,200.855,-8056.78,-7660.99,2,3,-0.0231583,-29.5057,0.0300791
5.7495e-011,207.264,-8070.3,-7661.88,2,3,-0.0226764,-29.5188,0.0299315
5.75e-011,196.284,-8049.21,-7662.42,2,3,-0.0223937,-29.5318,0.0297839
5.7505e-011,187.29,-8032.75,-7663.69,2,3,-0.0231276,-29.5448,0.0296362
5.751e-011,182.204,-8021.26,-7662.22,2,3,-0.0236881,-29.5577,0.0294885
5.7515e-011,205.478,-8067.08,-7662.18,2,3,-0.0236464,-29.5705,0.0293406
5.752e-011,206.202,-8068.43,-7662.1,2,3,-0.0233449,-29.5833,0.0291928
5.7525e-011,212.679,-8082.9,-7663.81,2,3,-0.0231438,-29.596,0.0290448
5.753e-011,184.594,-8028.1,-7664.35,2,3,-0.023114,-29.6087,0.0288968
5.7535e-011,206.106,-8070.48,-7664.34,2,3,-0.0243526,-29.6213,0.0287487
5.754e-011,185.114,-8028.25,-7663.47,2,3,-0.0258689,-29.6338,0.0286006
