step,T,Epot,Efull,SolventMolsThroughZ,SolventMolsThroughKlap,Z_Klap,G,v
2.325e-011,195.592,-8053.7,-7668.28,0,1,-0.0190261,17.0505,-0.0868739
2.3255e-011,206.498,-8075.12,-7668.21,0,1,-0.0198323,17.0884,-0.0867886
2.326e-011,199.646,-8062.25,-7668.84,0,1,-0.0207671,17.1263,-0.086703
2.3265e-011,190.368,-8043.76,-7668.63,0,1,-0.020719,17.1641,-0.0866173
2.327e-011,186.068,-8034.15,-7667.5,0,1,-0.0207149,17.2019,-0.0865314
2.3275e-011,206.269,-8074.25,-7667.79,0,1,-0.0212365,17.2397,-0.0864453
2.328e-011,199.956,-8061.26,-7667.24,0,1,-0.0219244,17.2774,-0.086359
2.3285e-011,196.967,-8055.06,-7666.93,0,1,-0.0218042,17.315,-0.0862725
2.329e-011,199.199,-8059.37,-7666.84,0,1,-0.0212161,17.3527,-0.0861858
2.3295e-011,196.278,-8053,-7666.22,0,1,-0.0210059,17.3903,-0.086099
2.33e-011,204.473,-8068.68,-7665.76,-1,0,-0.0217262,17.4278,-0.0860119
2.3305e-011,199.322,-8059.51,-7666.74,-1,0,-0.0226856,17.4654,-0.0859247
2.331e-011,191.1,-8042.53,-7665.97,-1,0,-0.0230905,17.5029,-0.0858373
2.3315e-011,205.62,-8070.92,-7665.74,-1,0,-0.0229878,17.5403,-0.0857497
2.332e-011,197.017,-8054.46,-7666.23,-1,0,-0.0222987,17.5777,-0.0856619
2.3325e-011,198.835,-8059.26,-7667.45,-1,0,-0.0215027,17.6151,-0.0855739
2.333e-011,189.02,-8039.13,-7666.65,-1,0,-0.021291,17.6524,-0.0854857
2.3335e-011,192.868,-8046.56,-7666.5,-1,0,-0.0216148,17.6897,-0.0853974
2.334e-011,193.338,-8047.56,-7666.58,-1,0,-0.0212868,17.727,-0.0853088
2.3345e-011,194.257,-8049.61,-7666.82,-1,0,-0.020637,17.7642,-0.0852201
2.335e-011,180.546,-8020.94,-7665.17,-1,0,-0.0207423,17.8014,-0.0851312
2.3355e-011,188.866,-8035.61,-7663.45,-1,0,-0.0213665,17.8385,-0.0850421
2.336e-011,202.875,-8062.85,-7663.08,-1,0,-0.0214444,17.8756,-0.0849528
2.3365e-011,198.671,-8054.71,-7663.22,-1,0,-0.021266,17.9127,-0.0848633
2.337e-011,204.121,-8066,-7663.77,-1,0,-0.0210104,17.9497,-0.0847737
2.3375e-011,185.169,-8027.71,-7662.82,-1,0,-0.0202776,17.9867,-0.0846838
2.338e-011,208.273,-8073.4,-7662.99,-1,0,-0.0195743,18.0236,-0.0845938
2.3385e-011,192.709,-8043.17,-7663.43,-1,0,-0.0192698,18.0605,-0.0845036
2.339e-011,200.51,-8058.02,-7662.91,-1,0,-0.0187394,18.0974,-0.0844132
2.3395e-011,203.014,-8064.09,-7664.05,-1,0,-0.0176804,18.1342,-0.0843226
2.34e-011,188.142,-8035.05,-7664.31,-1,0,-0.0173949,18.171,-0.0842319
2.3405e-011,199.29,-8057.65,-7664.94,-1,0,-0.0181234,18.2078,-0.0841409
2.341e-011,210.255,-8080.68,-7666.36,-1,0,-0.0190229,18.2445,-0.0840498
2.3415e-011,207.995,-8078.85,-7668.99,-1,0,-0.019663,18.2811,-0.0839585
2.342e-011,205.364,-8074.11,-7669.44,-1,0,-0.0201646,18.3178,-0.083867
2.3425e-011,195.008,-8053.73,-7669.45,-1,0,-0.0202173,18.3543,-0.0837753
2.343e-011,200.164,-8062.96,-7668.53,-1,0,-0.020048,18.3909,-0.0836834
2.3435e-011,207.083,-8077.4,-7669.33,-1,0,-0.0203556,18.4274,-0.0835914
2.344e-011,199.372,-8062.79,-7669.92,-1,0,-0.0210483,18.4639,-0.0834992
2.3445e-011,199.049,-8062.27,-7670.03,-1,0,-0.0212462,18.5003,-0.0834068
2.345e-011,201.516,-8067.4,-7670.3,-1,0,-0.0206821,18.5367,-0.0833142
2.3455e-011,200.024,-8065.05,-7670.89,-1,0,-0.0202082,18.573,-0.0832214
2.346e-011,196.065,-8056.82,-7670.47,-1,0,-0.0202906,18.6093,-0.0831284
2.3465e-011,187.459,-8038.97,-7669.58,-1,0,-0.0205818,18.6456,-0.0830353
2.347e-011,197.718,-8057.51,-7667.9,-1,0,-0.0204906,18.6818,-0.082942
2.3475e-011,197.308,-8056.94,-7668.14,-1,0,-0.020306,18.718,-0.0828485
2.348e-011,188.713,-8038.88,-7667.01,-1,0,-0.0202195,18.7541,-0.0827548
2.3485e-011,193.384,-8047.3,-7666.23,-1,0,-0.020227,18.7902,-0.0826609
2.349e-011,200.068,-8060.16,-7665.92,-1,0,-0.020474,18.8263,-0.0825669
2.3495e-011,193.801,-8047.13,-7665.23,-1,0,-0.0209308,18.8623,-0.0824727
2.35e-011,189.023,-8036.5,-7664.02,-1,0,-0.020769,18.8983,-0.0823783
2.3505e-011,190.089,-8046.55,-7671.97,-1,0,-0.0199836,18.9342,-0.0822837
2.351e-011,203.772,-8072.6,-7671.06,-1,0,-0.019844,18.9701,-0.0821889
2.3515e-011,191.448,-8050.4,-7673.14,-1,0,-0.0204214,19.006,-0.082094
2.352e-011,197.14,-8060.94,-7672.46,-1,0,-0.0204223,19.0418,-0.0819989
2.3525e-011,205.317,-8079.18,-7674.59,-1,0,-0.0198554,19.0776,-0.0819036
2.353e-011,194.979,-8058.6,-7674.39,-1,0,-0.0199905,19.1133,-0.0818081
2.3535e-011,188.554,-8046.33,-7674.78,-1,0,-0.0204147,19.149,-0.0817124
2.354e-011,180.564,-8028.78,-7672.97,-1,0,-0.020332,19.1846,-0.0816166
2.3545e-011,214.775,-8096.18,-7672.96,-1,0,-0.0202281,19.2202,-0.0815206
2.355e-011,203.847,-8074.73,-7673.04,-1,0,-0.0207813,19.2558,-0.0814244
2.3555e-011,193.227,-8053.93,-7673.17,-1,0,-0.0209507,19.2913,-0.081328
2.356e-011,192.975,-8052.75,-7672.48,-1,0,-0.0201657,19.3268,-0.0812315
2.3565e-011,207.67,-8081.67,-7672.44,-1,0,-0.0195019,19.3622,-0.0811348
2.357e-011,211.75,-8091.35,-7674.09,-1,0,-0.0199129,19.3976,-0.0810379
2.3575e-011,194.742,-8059.46,-7675.71,-1,0,-0.0209465,19.433,-0.0809408
2.358e-011,188.955,-8046.63,-7674.29,-1,0,-0.0215608,19.4683,-0.0808435
2.3585e-011,203.862,-8077.07,-7675.36,-1,0,-0.0216063,19.5036,-0.0807461
2.359e-011,203.762,-8077.36,-7675.84,-1,0,-0.0214103,19.5388,-0.0806485
2.3595e-011,198.408,-8067.7,-7676.73,-1,0,-0.0212945,19.574,-0.0805507
2.36e-011,198.31,-8065.93,-7675.15,-1,0,-0.0209302,19.6091,-0.0804528
2.3605e-011,205.036,-8081.25,-7677.22,-1,0,-0.0205361,19.6442,-0.0803546
2.361e-011,202.317,-8077.13,-7678.46,-1,0,-0.0199783,19.6792,-0.0802563
2.3615e-011,197.982,-8069.57,-7679.44,0,1,-0.0193345,19.7143,-0.0801578
2.362e-011,200.8,-8075.19,-7679.51,0,1,-0.0189825,19.7492,-0.0800592
2.3625e-011,189.829,-8053.54,-7679.47,0,1,-0.0195587,19.7841,-0.0799603
2.363e-011,189.924,-8052.68,-7678.43,0,1,-0.0203454,19.819,-0.0798613
2.3635e-011,198.023,-8068.26,-7678.05,0,1,-0.0204195,19.8539,-0.0797621
2.364e-011,213.28,-8098.05,-7677.78,0,1,-0.0202413,19.8887,-0.0796628
2.3645e-011,200.325,-8074.14,-7679.39,0,1,-0.0202355,19.9234,-0.0795633
2.365e-011,196.914,-8067.15,-7679.12,0,1,-0.020515,19.9581,-0.0794636
2.3655e-011,191.35,-8056.61,-7679.54,0,1,-0.0207914,19.9928,-0.0793637
2.366e-011,197.207,-8067.35,-7678.74,0,1,-0.0209002,20.0274,-0.0792636
2.3665e-011,194.786,-8062.45,-7678.61,0,1,-0.0201977,20.062,-0.0791634
2.367e-011,202.325,-8076.78,-7678.09,0,1,-0.0196115,20.0965,-0.079063
2.3675e-011,202.495,-8077.93,-7678.9,0,1,-0.0200982,20.131,-0.0789624
2.368e-011,180.72,-8034.12,-7678,0,1,-0.0211672,20.1654,-0.0788617
2.3685e-011,187.27,-8045.95,-7676.93,0,1,-0.0216803,20.1998,-0.0787608
2.369e-011,208.498,-8087.13,-7676.27,0,1,-0.0221969,20.2342,-0.0786597
2.3695e-011,194.405,-8060.34,-7677.26,0,1,-0.0229135,20.2685,-0.0785584
2.37e-011,203.289,-8077.06,-7676.47,0,1,-0.0229023,20.3028,-0.078457
2.3705e-011,206.763,-8084.5,-7677.06,0,1,-0.0224599,20.337,-0.0783554
2.371e-011,218.161,-8108.29,-7678.4,0,1,-0.0226941,20.3712,-0.0782536
2.3715e-011,195.776,-8064,-7678.21,0,1,-0.0235166,20.4053,-0.0781517
2.372e-011,186.969,-8045.48,-7677.05,0,1,-0.0237328,20.4394,-0.0780496
2.3725e-011,189.823,-8050.12,-7676.07,0,1,-0.0236806,20.4735,-0.0779473
2.373e-011,194.294,-8058.35,-7675.48,0,1,-0.0236673,20.5075,-0.0778449
2.3735e-011,192.115,-8053.76,-7675.19,0,1,-0.0235337,20.5414,-0.0777422
2.374e-011,193.079,-8054.19,-7673.72,0,1,-0.0232703,20.5753,-0.0776394
2.3745e-011,216.962,-8102.29,-7674.76,0,1,-0.0233591,20.6092,-0.0775365
2.375e-011,205.085,-8079.69,-7675.57,0,1,-0.0235724,20.643,-0.0774334
2.3755e-011,203.574,-8077.12,-7675.97,0,1,-0.0236758,20.6768,-0.0773301
2.376e-011,185.826,-8040.93,-7674.75,0,1,-0.0235465,20.7105,-0.0772266
2.3765e-011,205.792,-8079.77,-7674.25,0,1,-0.0231656,20.7442,-0.077123
2.377e-011,206.337,-8081.8,-7675.2,0,1,-0.0226728,20.7778,-0.0770191
2.3775e-011,196.704,-8063.58,-7675.97,0,1,-0.0221725,20.8114,-0.0769152
2.378e-011,190.598,-8050.05,-7674.47,0,1,-0.0217716,20.845,-0.076811
2.3785e-011,197.696,-8063.67,-7674.11,0,1,-0.0217134,20.8785,-0.0767067
2.379e-011,193.278,-8054.61,-7673.74,0,1,-0.0221644,20.912,-0.0766022
2.3795e-011,196.714,-8061.04,-7673.41,0,1,-0.0224112,20.9454,-0.0764976
2.38e-011,209.12,-8086.24,-7674.16,0,1,-0.0223937,20.9787,-0.0763928
2.3805e-011,193.424,-8054.9,-7673.75,0,1,-0.0224842,21.0121,-0.0762878
2.381e-011,189.256,-8046.14,-7673.21,0,1,-0.0223465,21.0453,-0.0761827
2.3815e-011,196.812,-8060.57,-7672.75,0,1,-0.021698,21.0786,-0.0760774
2.382e-011,209.393,-8085.96,-7673.34,0,1,-0.0215438,21.1118,-0.0759719
2.3825e-011,202.222,-8072.49,-7674.01,0,1,-0.0220291,21.1449,-0.0758662
2.383e-011,193.139,-8054.04,-7673.45,0,1,-0.022024,21.178,-0.0757604
2.3835e-011,186.986,-8040.62,-7672.16,0,1,-0.021687,21.211,-0.0756545
2.384e-011,210.057,-8085.79,-7671.86,0,1,-0.021916,21.244,-0.0755483
2.3845e-011,195.228,-8056.49,-7671.79,0,1,-0.0221088,21.277,-0.075442
2.385e-011,188.631,-8042.22,-7670.52,0,1,-0.0217097,21.3099,-0.0753356
2.3855e-011,185.727,-8035.47,-7669.49,0,1,-0.0218401,21.3427,-0.0752289
2.386e-011,196.35,-8055.81,-7668.9,0,1,-0.0225967,21.3756,-0.0751221
2.3865e-011,201.761,-8066.39,-7668.81,0,1,-0.0225869,21.4083,-0.0750152
2.387e-011,193.275,-8049.49,-7668.64,0,1,-0.0217767,21.441,-0.074908
2.3875e-011,191.547,-8045.47,-7668.02,0,1,-0.0211694,21.4737,-0.0748008
2.388e-011,198.177,-8057.96,-7667.44,0,1,-0.020659,21.5063,-0.0746933
2.3885e-011,203.661,-8068.38,-7667.05,0,1,-0.0197686,21.5389,-0.0745857
2.389e-011,209.695,-8081.62,-7668.41,0,1,-0.019085,21.5715,-0.0744779
2.3895e-011,191.612,-8046.7,-7669.13,0,1,-0.0188019,21.6039,-0.07437
2.39e-011,198.384,-8059.49,-7668.57,0,1,-0.0185847,21.6364,-0.0742619
2.3905e-011,204.91,-8072.79,-7669,0,1,-0.0182636,21.6688,-0.0741536
2.391e-011,206.053,-8075.74,-7669.7,0,1,-0.0180089,21.7011,-0.0740452
2.3915e-011,194.608,-8053.87,-7670.39,0,1,-0.0177547,21.7334,-0.0739366
2.392e-011,196.126,-8056.72,-7670.24,0,1,-0.0175905,21.7657,-0.0738279
2.3925e-011,191.514,-8046.91,-7669.52,0,1,-0.0174578,21.7979,-0.073719
2.393e-011,200.59,-8065.39,-7670.12,0,1,-0.0172304,21.83,-0.0736099
2.3935e-011,203.08,-8070.73,-7670.56,0,1,-0.0168932,21.8621,-0.0735007
2.394e-011,213.176,-8091.31,-7671.24,0,1,-0.0164828,21.8942,-0.0733913
2.3945e-011,192.424,-8051.43,-7672.25,0,1,-0.0160445,21.9262,-0.0732817
2.395e-011,201.021,-8067.36,-7671.24,0,1,-0.0155977,21.9582,-0.073172
2.3955e-011,197.023,-8060.15,-7671.91,0,1,-0.015279,21.9901,-0.0730621
2.396e-011,207.466,-8081.08,-7672.26,0,1,-0.0150691,22.0219,-0.0729521
2.3965e-011,185.628,-8038.04,-7672.25,0,1,-0.0150805,22.0538,-0.0728419
2.397e-011,201.168,-8067.79,-7671.38,0,1,-0.0149113,22.0855,-0.0727316
2.3975e-011,182.364,-8029.54,-7670.18,0,1,-0.0143272,22.1173,-0.0726211
2.398e-011,210.08,-8084.08,-7670.11,0,1,-0.0138755,22.1489,-0.0725104
2.3985e-011,198.384,-8061.81,-7670.89,0,1,-0.0142449,22.1806,-0.0723996
2.399e-011,197.526,-8060.25,-7671.01,0,1,-0.014676,22.2121,-0.0722886
2.3995e-011,199.998,-8065.27,-7671.17,0,1,-0.0145497,22.2437,-0.0721774
2.4e-011,206.221,-8077.99,-7671.62,0,1,-0.0147007,22.2751,-0.0720661
2.4005e-011,190.19,-8046.84,-7672.06,0,1,-0.0154117,22.3066,-0.0719547
2.401e-011,198.733,-8064.16,-7672.55,0,1,-0.0158347,22.338,-0.0718431
2.4015e-011,187.405,-8041.31,-7672.02,0,1,-0.0157882,22.3693,-0.0717313
2.402e-011,196.56,-8058.72,-7671.39,0,1,-0.0159838,22.4006,-0.0716194
2.4025e-011,185.928,-8036.43,-7670.05,0,1,-0.0160121,22.4318,-0.0715073
2.403e-011,201.277,-8065.81,-7669.19,0,1,-0.0157791,22.463,-0.0713951
2.4035e-011,197.096,-8058.18,-7669.8,0,1,-0.0158611,22.4941,-0.0712827
2.404e-011,201.828,-8066.99,-7669.28,0,1,-0.0162528,22.5252,-0.0711701
2.4045e-011,197.469,-8059.16,-7670.04,0,1,-0.015898,22.5563,-0.0710574
2.405e-011,196.206,-8056.03,-7669.4,0,1,-0.0151451,22.5873,-0.0709446
2.4055e-011,195.896,-8056.03,-7670,0,1,-0.0150333,22.6182,-0.0708316
2.406e-011,209.205,-8082.04,-7669.79,0,1,-0.015569,22.6491,-0.0707184
2.4065e-011,196.272,-8056.63,-7669.87,0,1,-0.0161325,22.6799,-0.0706051
2.407e-011,196.952,-8057.41,-7669.31,0,1,-0.0166013,22.7107,-0.0704916
2.4075e-011,196.098,-8055.81,-7669.39,0,1,-0.0172276,22.7415,-0.070378
2.408e-011,190.602,-8043.84,-7668.25,0,1,-0.0177458,22.7722,-0.0702642
2.4085e-011,206.262,-8075.5,-7669.05,0,1,-0.0181186,22.8028,-0.0701502
2.409e-011,193.806,-8050.36,-7668.46,0,1,-0.0186629,22.8334,-0.0700361
2.4095e-011,213.649,-8089.39,-7668.39,0,1,-0.0195374,22.864,-0.0699219
2.41e-011,205.951,-8075.49,-7669.66,0,1,-0.0197658,22.8945,-0.0698075
2.4105e-011,194.556,-8052.58,-7669.2,0,1,-0.0192278,22.9249,-0.069693
2.411e-011,196.782,-8057.56,-7669.8,0,1,-0.0188636,22.9553,-0.0695783
2.4115e-011,218.473,-8102.01,-7671.5,0,1,-0.0191292,22.9856,-0.0694634
2.412e-011,192.597,-8053.26,-7673.73,0,1,-0.0192024,23.0159,-0.0693484
2.4125e-011,194.99,-8057.07,-7672.83,0,1,-0.0190801,23.0462,-0.0692332
2.413e-011,208.214,-8083.73,-7673.44,0,1,-0.0197914,23.0764,-0.0691179
2.4135e-011,218.031,-8103.97,-7674.33,0,1,-0.0209213,23.1065,-0.0690025
2.414e-011,195.284,-8061.09,-7676.28,0,1,-0.0216391,23.1366,-0.0688869
2.4145e-011,197.34,-8064.05,-7675.18,0,1,-0.0220731,23.1667,-0.0687711
2.415e-011,207.427,-8084.31,-7675.57,0,1,-0.0225591,23.1967,-0.0686552
2.4155e-011,187.535,-8044.52,-7674.98,0,1,-0.0221811,23.2266,-0.0685391
2.416e-011,188.47,-8045.34,-7673.96,0,1,-0.0215116,23.2565,-0.0684229
2.4165e-011,197.576,-8062.52,-7673.19,0,1,-0.0214715,23.2863,-0.0683066
2.417e-011,197.675,-8062.88,-7673.35,0,1,-0.0216866,23.3161,-0.0681901
2.4175e-011,204.291,-8075.48,-7672.92,0,1,-0.0212754,23.3459,-0.0680734
2.418e-011,194.472,-8056.71,-7673.49,0,1,-0.0211619,23.3755,-0.0679566
2.4185e-011,210.145,-8088.33,-7674.23,0,1,-0.0216387,23.4052,-0.0678397
2.419e-011,180.381,-8029.9,-7674.45,0,1,-0.0217546,23.4348,-0.0677226
2.4195e-011,193.673,-8054.75,-7673.11,0,1,-0.0215101,23.4643,-0.0676053
2.42e-011,195.34,-8057.99,-7673.07,0,1,-0.0216692,23.4938,-0.0674879
2.4205e-011,201.973,-8070.75,-7672.75,0,1,-0.0218384,23.5232,-0.0673704
2.421e-011,187.913,-8042.63,-7672.34,0,1,-0.0215334,23.5526,-0.0672527
2.4215e-011,197.704,-8060.28,-7670.7,0,1,-0.0216148,23.5819,-0.0671349
2.422e-011,201.571,-8068.51,-7671.3,0,1,-0.0220667,23.6112,-0.0670169
2.4225e-011,207.906,-8082.52,-7672.83,0,1,-0.0218022,23.6404,-0.0668987
2.423e-011,195.817,-8059.32,-7673.46,0,1,-0.0210249,23.6696,-0.0667805
2.4235e-011,195.281,-8057.58,-7672.77,0,1,-0.021354,23.6987,-0.066662
2.424e-011,211.915,-8090.94,-7673.35,0,1,-0.0228152,23.7278,-0.0665435
2.4245e-011,196.51,-8060.11,-7672.88,0,1,-0.0239045,23.7568,-0.0664248
2.425e-011,198.854,-8065.86,-7674.01,0,1,-0.023893,23.7858,-0.0663059
2.4255e-011,199.124,-8065.4,-7673.02,0,1,-0.0238912,23.8147,-0.0661869
2.426e-011,208.717,-8085.35,-7674.07,0,1,-0.0248062,23.8436,-0.0660678
2.4265e-011,207.89,-8085.77,-7676.12,0,1,-0.0260954,23.8724,-0.0659485
2.427e-011,192.999,-8056.57,-7676.25,0,1,-0.0267474,23.9011,-0.065829
2.4275e-011,201.274,-8072.6,-7675.98,0,1,-0.0269351,23.9299,-0.0657095
2.428e-011,188.5,-8047.31,-7675.87,0,1,-0.0268617,23.9585,-0.0655897
2.4285e-011,181.821,-8032.93,-7674.64,0,1,-0.0265142,23.9871,-0.0654699
2.429e-011,197.648,-8063.6,-7674.13,0,1,-0.0261336,24.0157,-0.0653499
2.4295e-011,207.689,-8083.96,-7674.7,0,1,-0.0261225,24.0442,-0.0652297
2.43e-011,203.008,-8076.07,-7676.04,0,1,-0.0257283,24.0726,-0.0651094
2.4305e-011,188.788,-8047.91,-7675.89,0,1,-0.0246758,24.101,-0.064989
2.431e-011,182.849,-8034.9,-7674.58,0,1,-0.0238493,24.1293,-0.0648684
2.4315e-011,202.371,-8072.68,-7673.9,0,1,-0.0235912,24.1576,-0.0647477
2.432e-011,203.902,-8076.28,-7674.48,0,1,-0.0231388,24.1859,-0.0646268
2.4325e-011,203.104,-8075.39,-7675.17,0,1,-0.022475,24.214,-0.0645058
2.433e-011,212.01,-8094.25,-7676.48,0,1,-0.0219713,24.2422,-0.0643847
2.4335e-011,199.762,-8070.2,-7676.56,0,1,-0.0213462,24.2703,-0.0642634
2.434e-011,205.931,-8082.89,-7677.1,0,1,-0.0209715,24.2983,-0.064142
2.4345e-011,192.6,-8056.05,-7676.53,0,1,-0.0217111,24.3263,-0.0640204
2.435e-011,198.095,-8066.08,-7675.73,0,1,-0.0227788,24.3542,-0.0638987
2.4355e-011,182.445,-8034.4,-7674.88,0,1,-0.0225622,24.382,-0.0637769
2.436e-011,193.367,-8054.42,-7673.38,0,1,-0.0219702,24.4098,-0.0636549
2.4365e-011,198.059,-8063.95,-7673.66,0,1,-0.0224896,24.4376,-0.0635328
2.437e-011,203.223,-8074.05,-7673.59,0,1,-0.0234183,24.4653,-0.0634105
2.4375e-011,201.786,-8072.4,-7674.77,0,1,-0.0235078,24.493,-0.0632881
2.438e-011,214.28,-8097.3,-7675.05,0,1,-0.0231831,24.5206,-0.0631656
2.4385e-011,197.215,-8063.85,-7675.23,0,1,-0.0231733,24.5481,-0.0630429
2.439e-011,187.083,-8042.97,-7674.32,0,1,-0.0232967,24.5756,-0.0629201
2.4395e-011,203.76,-8076.66,-7675.14,0,1,-0.0234057,24.603,-0.0627972
2.44e-011,201.615,-8073.08,-7675.79,0,1,-0.0233976,24.6304,-0.0626741
2.4405e-011,190.426,-8050.77,-7675.53,0,1,-0.0231982,24.6577,-0.0625509
2.441e-011,188.43,-8045.98,-7674.67,0,1,-0.0230193,24.685,-0.0624275
2.4415e-011,187.437,-8043.44,-7674.09,0,1,-0.0232101,24.7122,-0.062304
2.442e-011,213.03,-8093.17,-7673.39,0,1,-0.0236806,24.7394,-0.0621804
2.4425e-011,207.34,-8082.82,-7674.25,0,1,-0.0242034,24.7665,-0.0620566
2.443e-011,210.214,-8090.89,-7676.66,0,1,-0.0243923,24.7936,-0.0619327
2.4435e-011,191.406,-8053.51,-7676.34,0,1,-0.0239561,24.8206,-0.0618087
2.444e-011,202.365,-8074.87,-7676.1,0,1,-0.0231992,24.8475,-0.0616845
2.4445e-011,197.771,-8066.06,-7676.35,0,1,-0.0230537,24.8744,-0.0615602
2.445e-011,207.096,-8085.82,-7677.73,0,1,-0.0235741,24.9013,-0.0614358
2.4455e-011,196.263,-8064.15,-7677.4,0,1,-0.0235427,24.9281,-0.0613112
2.446e-011,211.206,-8094.17,-7677.99,0,1,-0.0223847,24.9548,-0.0611865
2.4465e-011,204.199,-8081.68,-7679.3,0,1,-0.0211348,24.9815,-0.0610617
2.447e-011,200.024,-8073.75,-7679.59,0,1,-0.0212814,25.0081,-0.0609367
2.4475e-011,192.471,-8058.56,-7679.29,0,1,-0.022169,25.0347,-0.0608116
2.448e-011,198.106,-8068.58,-7678.21,0,1,-0.0223372,25.0612,-0.0606863
2.4485e-011,185.773,-8044.23,-7678.15,0,1,-0.0218043,25.0877,-0.060561
2.449e-011,200.46,-8071.19,-7676.18,0,1,-0.0221147,25.1141,-0.0604355
2.4495e-011,190.585,-8051.6,-7676.05,0,1,-0.0229598,25.1404,-0.0603098
2.45e-011,199.472,-8069.64,-7676.58,0,1,-0.0231438,25.1667,-0.0601841
2.4505e-011,187.987,-8047.95,-7677.52,-1,0,-0.0228308,25.193,-0.0600582
2.451e-011,203.492,-8078.18,-7677.19,-1,0,-0.0228882,25.2192,-0.0599321
2.4515e-011,196.41,-8064.19,-7677.16,-1,0,-0.0229375,25.2453,-0.059806
2.452e-011,192.047,-8054.34,-7675.9,-1,0,-0.02256,25.2714,-0.0596797
2.4525e-011,200.848,-8071.16,-7675.38,-1,0,-0.0225227,25.2974,-0.0595533
2.453e-011,210.281,-8090.39,-7676.03,-1,0,-0.0226423,25.3234,-0.0594267
2.4535e-011,192.334,-8055.17,-7676.17,-1,0,-0.0221918,25.3493,-0.0593
2.454e-011,190.91,-8052.62,-7676.42,-1,0,-0.0211009,25.3751,-0.0591732
2.4545e-011,183.458,-8037.56,-7676.05,-1,0,-0.0202616,25.4009,-0.0590463
2.455e-011,188.896,-8046.97,-7674.74,-1,0,-0.0196119,25.4267,-0.0589192
2.4555e-011,188.384,-8045.91,-7674.69,-1,0,-0.0191263,25.4524,-0.058792
2.456e-011,206.736,-8081.9,-7674.52,-1,0,-0.0187448,25.478,-0.0586647
2.4565e-011,200.82,-8070.74,-7675.02,-1,0,-0.0180572,25.5036,-0.0585372
2.457e-011,199.171,-8066.87,-7674.39,-1,0,-0.0169611,25.5291,-0.0584096
2.4575e-011,212.205,-8093.75,-7675.59,0,1,-0.0165397,25.5546,-0.0582819
2.458e-011,201.359,-8073.52,-7676.73,0,1,-0.0172732,25.58,-0.0581541
2.4585e-011,193.699,-8058.5,-7676.81,0,1,-0.0179723,25.6053,-0.0580261
2.459e-011,205.737,-8082.2,-7676.79,0,1,-0.0179173,25.6306,-0.057898
2.4595e-011,185.489,-8041.58,-7676.06,0,1,-0.0177488,25.6559,-0.0577698
2.46e-011,190.413,-8049.63,-7674.41,0,1,-0.0181686,25.6811,-0.0576415
2.4605e-011,183.157,-8033.71,-7672.79,0,1,-0.0182606,25.7062,-0.057513
2.461e-011,195.312,-8057.34,-7672.47,0,1,-0.0175854,25.7313,-0.0573844
2.4615e-011,196.298,-8059.59,-7672.78,0,1,-0.0170309,25.7563,-0.0572557
2.462e-011,205.839,-8078.46,-7672.84,0,1,-0.017363,25.7813,-0.0571269
2.4625e-011,202.491,-8072.04,-7673.02,0,1,-0.0178121,25.8062,-0.0569979
2.463e-011,207.36,-8081.92,-7673.31,0,1,-0.0178658,25.831,-0.0568688
2.4635e-011,195.627,-8059.39,-7673.9,0,1,-0.0180969,25.8558,-0.0567396
2.464e-011,195.335,-8057.94,-7673.03,0,1,-0.0182883,25.8805,-0.0566102
2.4645e-011,198.123,-8063.42,-7673.01,0,1,-0.0179692,25.9052,-0.0564808
2.465e-011,204.731,-8077.25,-7673.82,0,1,-0.017824,25.9298,-0.0563512
2.4655e-011,205.818,-8079.65,-7674.07,0,1,-0.0186536,25.9544,-0.0562215
2.466e-011,195.219,-8058.93,-7674.24,0,1,-0.019385,25.9789,-0.0560916
2.4665e-011,199.956,-8068.04,-7674.02,0,1,-0.0194614,26.0034,-0.0559617
2.467e-011,215.091,-8098.65,-7674.81,0,1,-0.0196085,26.0278,-0.0558316
2.4675e-011,210.462,-8090.87,-7676.15,0,1,-0.0199566,26.0521,-0.0557014
2.468e-011,198.523,-8068.09,-7676.89,0,1,-0.0198662,26.0764,-0.0555711
2.4685e-011,197.398,-8065.87,-7676.9,0,1,-0.0197039,26.1006,-0.0554406
2.469e-011,205.273,-8081.37,-7676.87,0,1,-0.0198673,26.1248,-0.0553101
2.4695e-011,203.52,-8077.6,-7676.56,0,1,-0.0195751,26.1489,-0.0551794
2.47e-011,199.205,-8069.5,-7676.96,0,1,-0.0190879,26.173,-0.0550486
2.4705e-011,185.429,-8041.32,-7675.93,0,1,-0.0190928,26.197,-0.0549177
2.471e-011,203.96,-8076.71,-7674.8,0,1,-0.0191944,26.2209,-0.0547866
2.4715e-011,212.245,-8094.07,-7675.83,0,1,-0.0182924,26.2448,-0.0546555
2.472e-011,187.095,-8044.73,-7676.05,0,1,-0.0172586,26.2686,-0.0545242
2.4725e-011,194.529,-8058.13,-7674.8,0,1,-0.0169664,26.2924,-0.0543928
2.473e-011,201.836,-8072.19,-7674.47,0,1,-0.0169331,26.3161,-0.0542613
2.4735e-011,205.247,-8079.63,-7675.19,0,1,-0.0164578,26.3398,-0.0541296
2.474e-011,182.676,-8033.41,-7673.44,0,1,-0.0161216,26.3634,-0.0539979
2.4745e-011,190.674,-8048.09,-7672.36,0,1,-0.0164234,26.3869,-0.053866
