step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,-0.568694,-7855.55,0,-0.641061,0.0673979,39,-8357.33,501.785,83.7004,239.765,-9150.81,470.012,415.749,86.0355
1,-0.555826,-7845.62,9.92736,-0.62824,20.5388,27,-8357.26,511.639,84.2026,239.141,-9150.85,470.251,425.512,86.1266
2,-0.543045,-7844.9,10.6485,-0.615419,35.2874,18,-8356.61,511.706,85.1812,238.641,-9150.95,470.522,425.497,86.2087
3,-0.530309,-7855.91,-0.36391,-0.602597,1.65927,49,-8358.09,502.177,83.763,239.688,-9151.4,469.86,416.687,85.4901
4,-0.517386,-7844.51,11.0366,-0.589776,56.0937,17,-8358.41,513.898,83.8337,240.693,-9152.42,469.481,428.391,85.5065
5,-0.504624,-7842.93,12.6221,-0.576955,58.6147,11,-8358.28,515.352,84.015,240.964,-9152.66,469.406,429.838,85.514
6,-0.491816,-7842.2,13.3438,-0.564134,36.0997,20,-8356.53,514.329,85.3817,242.199,-9153.52,469.403,428.741,85.5879
7,-0.479023,-7855.97,-0.426265,-0.551312,0.804679,40,-8359.51,503.535,83.0003,240.105,-9152.25,469.64,418.422,85.1121
8,-0.466154,-7842.69,12.8547,-0.538491,18.6324,16,-8358.39,515.694,85.0429,238.429,-9151.64,469.779,430.64,85.0546
9,-0.453255,-7841.8,13.7486,-0.52567,-0.642633,35,-8354.17,512.369,89.7706,237.007,-9150.72,469.779,427.612,84.7571
10,-0.440313,-7839.06,16.4927,-0.512849,-14.0117,14,-8350.07,511.015,93.0954,236.968,-9149.91,469.772,426.603,84.4128
11,-0.427407,-7856.34,-0.790295,-0.500028,-3.13087,39,-8359.11,502.775,83.5881,240.104,-9152.26,469.454,417.991,84.7846
12,-0.414837,-7855.9,-0.350951,-0.487206,-4.9386,81,-8358.74,502.843,84.095,239.958,-9152.26,469.461,418.123,84.7202
13,-0.401974,-7856.55,-1.00417,-0.474385,-2.48435,102,-8358.51,501.962,84.069,240.172,-9151.93,469.172,417.595,84.3665
14,-0.38918,-7844.78,10.7667,-0.461564,-50.3925,11,-8358.52,513.736,84.0635,240.18,-9151.93,469.172,429.369,84.3667
15,-0.376359,-7845.39,10.1556,-0.448743,-35.9097,19,-8358.43,513.04,83.8046,240.823,-9152.35,469.285,428.655,84.3854
