step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,0.713428,-7855.55,0,0.641061,-0.0673992,39,-8357.33,501.785,83.7004,239.765,-9150.81,470.012,415.749,86.0355
1,0.700653,-7845.58,9.96695,0.62824,23.7179,27,-8357.26,511.677,84.2022,239.14,-9150.85,470.251,425.55,86.1266
2,0.687792,-7844.81,10.7355,0.615419,39.128,18,-8356.6,511.783,85.1802,238.632,-9150.93,470.525,425.574,86.2087
3,0.674886,-7855.98,-0.430438,0.602597,1.72696,53,-8358.04,502.065,83.9303,239.678,-9151.43,469.778,416.594,85.4709
4,0.662163,-7844.17,11.3759,0.589776,65.8762,34,-8358.39,514.215,83.4139,240.174,-9152.06,470.089,428.745,85.47
5,0.649331,-7842.79,12.7619,0.576955,68.9535,11,-8358.35,515.568,83.3506,240.28,-9152.18,470.191,430.097,85.4705
6,0.636509,-7841.71,13.8404,0.564134,61.6505,11,-8358.24,516.533,83.2728,240.428,-9152.31,470.368,431.061,85.4721
7,0.623688,-7855.59,-0.0389436,0.551312,1.88663,28,-8359.44,503.848,82.9112,240.066,-9152.17,469.76,418.577,85.2712
8,0.610856,-7841.75,13.7998,0.538491,27.6098,37,-8357.58,515.83,83.0862,241.937,-9152.53,469.927,430.563,85.2673
9,0.598036,-7855.86,-0.314029,0.52567,-0.34349,66,-8359.73,503.864,82.6672,240.255,-9152.43,469.778,418.848,85.0153
10,0.585267,-7841.42,14.1272,0.512849,-10.3796,11,-8358.64,517.22,83.7903,241.688,-9153.37,469.249,432.258,84.9615
11,0.572385,-7840.26,15.2924,0.500028,-27.4406,13,-8356.61,516.35,85.6692,242.25,-9153.47,468.945,431.382,84.9684
12,0.55952,-7839.4,16.1487,0.487206,-16.9503,34,-8345.77,506.368,93.8693,239.678,-9148.39,469.07,421.029,85.3394
13,0.546542,-7856.15,-0.603586,0.474385,-3.07137,49,-8358.81,502.658,83.7661,239.879,-9152.03,469.572,417.902,84.756
14,0.533933,-7846.34,9.21295,0.461564,-14.6668,21,-8351.12,504.782,89.0192,242.998,-9152.6,469.462,420.697,84.0847
15,0.521622,-7839.53,16.0193,0.448743,-9.51559,12,-8342.78,503.251,92.7832,245.44,-9151.25,470.247,419.996,83.2542
16,0.509016,-7856.76,-1.21411,0.435921,-1.12092,39,-8358.53,501.764,83.7877,240.273,-9151.54,468.956,417.44,84.3244
17,0.49541,-7856.67,-1.12094,0.4231,-0.834667,115,-8358.72,502.055,83.8951,240.267,-9151.94,469.057,417.631,84.4233
18,0.482627,-7843.99,11.5574,0.410279,38.02,11,-8358.72,514.733,83.8951,240.267,-9151.94,469.057,430.31,84.4233
19,0.469806,-7843.38,12.1689,0.397458,55.8977,11,-8358.72,515.344,83.8951,240.267,-9151.94,469.057,430.921,84.4233
