step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
38,-0.218778,-3381.08,64.9536,-0.153317,3192.65,0.0654611,-3981.44,600.366,96.1827,254.359,-4941.78,609.798,600.205,0.160749,0,0
39,-0.206002,-3324.45,121.583,-0.140541,5885.33,0.0654611,-3981.22,656.773,96.4106,254.444,-4941.82,609.748,656.615,0.158611,0,0
40,-0.193225,-3220.61,225.421,-0.127764,10878.2,0.0654611,-3980.68,760.074,96.9291,254.632,-4941.9,609.651,759.92,0.154399,0,0
41,-0.180449,-3028.73,417.304,-0.114988,20086.3,0.0654611,-3979.23,950.501,98.2318,255.086,-4942.02,609.473,950.355,0.146026,0,0
42,-0.167672,-2675.12,770.909,-0.102211,36849.8,0.0654611,-3974.79,1299.67,101.91,256.31,-4942.18,609.168,1299.54,0.129239,0,0
43,-0.154896,-2032.63,1413.4,-0.0894349,66515.5,0.0654611,-3959.91,1927.28,113.486,260.005,-4942.15,608.753,1927.18,0.0953632,0,0
44,-0.14212,-890.049,2555.98,-0.0766585,116155,0.0654611,-3907.55,3017.5,152.558,272.072,-4940.84,608.661,3017.48,0.0270034,0,0
45,-0.129343,1044.44,4490.47,-0.0638821,190646,0.0654611,-3724.91,4769.34,285.743,312.215,-4933.89,611.023,4769.45,-0.108503,0,0
46,-0.116567,4053.18,7499.21,-0.0511057,281278,0.0654611,-3152.56,7205.74,699.218,434.107,-4908.52,622.632,7206.09,-0.354277,0,0
47,-0.10379,8167.04,11613.1,-0.0383292,356765,0.0654611,-1765.9,9932.94,1701.34,721.454,-4843.84,655.142,9933.65,-0.702588,0,0
48,-0.091014,12974.5,16420.5,-0.0255528,386608,0.0654611,567.487,12407,3398.51,1190.28,-4733.79,712.478,12408.1,-1.03469,0,0
